회사명,종목코드,회계년도,종가,ROE,시가총액,PER,PBR,PCR,PSR,PRR,RDS,RDO,RDN,ROA,판관비,EY,수정종가,수익률
삼양홀딩스,000070,2019,67000.0,-0.7322548815638683,573806157000.0,-0.17044801946939753,-0.7001083451274629,0.10409885248811891,0.8541117226607556,-0.19259934079552699,0.5851480777442247,0.748663924032325,0.46778019851843317,-0.6362290486844959,0.8227225067990082,-0.8876943856328603,83500.0,-1.4969450101832993
삼원강재,023000,2015,3640.0,0.09058879469635174,145600000000.0,-0.4376028377506154,-0.4601727887330749,-0.35049421829208693,-0.3386201601386475,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.6753189001369703,-0.6418302701716014,1.3026455295654449,4210.0,0.1937046004842613
삼원강재,023000,2016,3520.0,-0.07374178030207135,140800000000.0,-0.43519392032164467,-0.5330646033339017,-0.25754767965672887,-0.3429851441562116,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.42492750380377764,-0.6633547328451147,1.0838339109750295,3755.0,-1.0807600950118768
삼원강재,023000,2017,3335.0,-0.3095204313867653,133400000000.0,-0.4003527487270192,-0.5452132391007061,-0.3857840805547095,-0.34407639016060265,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.03654443614972631,-0.6666517912491486,0.8281021632472733,3630.0,-0.33288948069240987
삼원강재,023000,2018,2840.0,-0.28094120095225705,113600000000.0,-0.43454762540167696,-0.6363280073517396,-0.255460110339785,-0.354988850204513,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.09159333422602978,-0.6294593775010405,1.2922846203239695,3225.0,-1.1157024793388426
삼원강재,023000,2019,3020.0,-0.3928765201540814,120800000000.0,-0.4233843495113247,-0.6606252788853485,-0.35954035199884365,-0.3544432272023175,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.03563014994416193,-0.6504941165953525,0.929436944596466,3025.0,-0.6201550387596899
삼익악기,002450,2015,3470.0,-0.5322002685223098,291008944030.0,2.218493021065971,0.31430274140070935,-0.4806193723815882,-0.019430703854269284,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.5719936153038291,-0.5650775414397916,-0.9499997505811583,4420.0,5.034013605442176
삼익악기,002450,2016,2565.0,-0.6512803953327613,215111798685.0,2.291935625607761,-0.20505143763018133,-0.4806193723815882,-0.23222367471052138,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.6918152100392932,-0.15209727777796195,-1.057840306682475,2920.0,-3.393665158371041
삼익악기,002450,2018,1795.0,-0.2190195350108222,162502992425.0,1.6163811719905534,-0.305277682706318,-0.4806193723815882,-0.18366322751512026,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.4963212395721651,-0.12769780112560597,-0.8502069799389175,2190.0,-0.5603448275862066
삼익악기,002450,2019,1855.0,-0.2452171629091216,167934847325.0,-0.271563797402535,-0.3963924509573515,0.4808554101651318,-0.2535029717961466,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.5365400643068347,-0.07879498120049877,-0.8214267881650016,1970.0,-1.004566210045662
삼일씨엔에스,004440,2017,12700.0,-0.8096569639906618,161695726900.0,0.0083994111107712,-0.5482503980424073,0.14416030176089892,-0.2966071889695926,-0.16609571997724557,-0.27636251921170807,-0.2148851680158397,-0.09019929259590163,-0.7612521489800739,-0.4395567565421297,1.0622838836817143,18200.0,-2.8063241106719374
삼일씨엔에스,004440,2019,7620.0,-0.8763418350045147,97017436140.0,-0.013222091666331941,-0.727442775602773,-0.27116658424821977,-0.33207268411230123,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.8645503915842867,-0.3154463326201836,0.8109872107322792,11250.0,0.9223300970873782
삼천리,004690,2015,102500.0,-0.6215103636301484,415640062500.0,-0.2619281276866521,-0.7274427756027729,-0.41958282187665785,-0.3806331313077024,-0.10219485743696172,-0.44444389982483895,-0.30209140721104477,-0.2270711639964023,-0.8021728353234516,0.5810633331844567,0.689558342069485,120000.0,-2.026578073089701
삼천리,004690,2016,101500.0,-0.6560436004051793,411585037500.0,-0.4286722170383337,-0.7942602723201975,-0.4554691325155501,-0.3817243773120934,-0.1000289644011717,-0.4431256481954362,-0.2973612969525792,-0.21596417382949581,-0.9262510813721452,0.5790184578775076,0.925648493993909,104500.0,-1.2916666666666665
삼천리,004690,2017,113000.0,-0.8644338223234694,458217825000.0,-0.4016453385669547,-0.7730001597282896,-0.31152625770913467,-0.3806331313077024,0.3026484777192667,-0.45087687609318755,-0.30994607435939364,-0.2203627780772609,-1.0253968090020862,0.5520029716911852,0.952446797203576,107000.0,0.2392344497607657
삼천리,004690,2018,91000.0,-0.6858136321077921,369007275000.0,-0.34095237017361885,-0.7851487954950941,-0.4115307687970173,-0.3817243773120934,0.3374474701371447,-0.45141141265595797,-0.31141248783575404,-0.23803493353621524,-0.8832700701877687,0.9523429124515912,1.1191596915645239,112500.0,0.5140186915887845
삼천리,004690,2019,84500.0,-0.636990780115507,342649612500.0,-0.4218567433368555,-0.8185575438538064,-0.4506975455053927,-0.384452492323071,0.0903852871834176,-0.450417869109169,-0.31016891931489116,-0.23718612881897547,-0.834224690183421,1.1732746750128398,1.8755883465753913,94900.0,-1.564444444444445
서연,007860,2015,12700.0,0.07987158328341112,285559550800.0,0.7190300526571382,-0.3326121131816281,2.4259729732432613,6.1144630868277465,-0.18841109194563643,-0.3422302109759382,-0.23268347495313055,-0.17977222745784588,-0.17112657691635158,1.0361958746239337,-1.1461485592436564,15550.0,4.822228576875418
서연,007860,2016,10700.0,0.7991155492185382,251234330800.0,-0.45346644033164224,-0.5330646033339016,0.39347572304162415,2.5422692914536893,-0.19060627517064646,-0.3004809923183633,-0.18834251848134692,-0.17857910961795753,0.045115784172738406,1.3093815357445744,-1.0625527908083319,12400.0,-2.02572347266881
서연,007860,2017,7360.0,-1.3228923105437078,172811651840.0,6.460126580814368,-0.5907706232262229,-0.4806193723815882,1.6894605390220938,-0.1911123808267303,-0.3186975118004963,-0.8081436974749764,-0.5409581479517852,-1.2553620391223628,2.619256986529238,-0.9624544163061982,10250.0,-1.733870967741935
서연,007860,2018,3630.0,-1.4217288157963826,85231833720.0,0.6249647647600126,-0.757814365019784,0.9679549174520351,0.6205850777210737,-0.19194083814438145,-0.35930993235342784,0.9245150084716358,-0.3461339269307678,-1.4513120754363706,5.518026295572254,-0.7032920519097997,6410.0,-3.746341463414634
서연이화,200880,2016,14000.0,0.7229042680598494,378398118000.0,-0.4450058522884279,-0.35690938471523703,-0.4806193723815882,-0.35771696521549057,-0.15685507952046154,-0.4242267317344707,-0.2925139758617518,-0.22859992247986644,0.2163347398895588,0.04134704949660142,0.2532121395601766,13950.0,-1.2264150943396224
서연이화,200880,2017,10050.0,-0.3821593087411408,271635791850.0,-0.4537602107498094,-0.4783957423832816,-0.35347646017343526,-0.35771696521549057,-0.03291455262658586,-0.44710009080303775,-0.3437414648953924,-0.23466356500822977,-0.6376352909978312,0.4870702493266185,-1.09926889140802,14150.0,0.14336917562723928
서원,021050,2016,2000.0,-0.16662427921422357,94949180000.0,-0.08178810726654784,-0.3356492721233293,-0.22673118021612884,-0.3544432272023175,-0.12220429273399888,-0.4167883238951857,-0.2902378564573649,-0.21363468970871707,-0.4529156933700666,-0.5642648359270557,-0.46211474098998606,1271.0,-0.19290123456790154
서원,021050,2018,1080.0,-0.10232101073657975,51272557200.0,-0.13760448671830877,-0.5573618748675105,-0.1368662915248308,-0.37026629426598756,0.2212821789470822,-0.4495376368953632,-0.3101059215314698,-0.23901928940470074,-0.2762720025692764,-0.4253826554846342,-0.3772398808296395,1140.0,-2.3232323232323235
서원,021050,2019,2830.0,-0.6274643699706709,134353089700.0,0.16932684618274302,-0.26579461646420355,1.1802905394040404,-0.35062386618694885,0.061101447870674105,-0.4389758278679007,-0.2987184312728387,-0.2217221973666427,-0.7138479379423901,-0.6831704061640793,-0.73296510935297,1140.0,0.0
서흥,008490,2015,42450.0,0.21800453038353493,491108846850.0,-0.22197535081591788,0.6696503375797398,-0.03904875781660365,-0.13837651833289225,-0.1726355000438084,0.055060406475208955,-0.16430164718413579,-0.13678015563206003,0.04954335419068625,-0.710917299943041,-0.510145090624294,53200.0,3.5368956743002555
