회사명,종목코드,회계년도,종가,ROE,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW,EY,수정종가
지에스건설,006360,2019,31050.0,11.79,80097804.0,2487036814200.0,4.826388888888888,7.0,0.7649999999999999,3.91,0.32499999999999996,3.3974053100156367,0.25355520770722656,0.23529411764705882,42700.0
지에스건설,006360,2020,37800.0,7.68,80178912.0,3030762873600.0,-5.515222482435598,6.6899999999999995,0.515,3.38,0.245,2.394041060704386,0.2589083305840849,0.1972386587771203,19150.0
지에스건설,006360,2021,39600.0,9.32,85581490.0,3389027004000.0,11.775456919060051,11.365,0.775,4.285,0.465,2.824097420324679,0.20780923261123713,0.14598540145985403,41700.0
지에스건설,006360,2022,21150.0,7.18,85581490.0,1810048513500.0,1.1750599520383687,12.510000000000002,0.63,0.0,0.35,2.6035377378784177,0.4042829418892258,0.09950248756218905,46600.0
코스맥스,192820,2016,119500.0,22.53,8999509.0,1075441325500.0,-1.219506860500722,37.565,6.955,69.49000000000001,2.61,4.721321154860118,0.060895046942289,0.04452359750667854,120435.0
코스맥스,192820,2017,117000.0,8.79,10049509.0,1175792553000.0,1.3134055714700876,129.72,6.7700000000000005,77.02,2.505,1.6616523707192725,0.06527984107754423,0.02158894645941278,136253.0
코스맥스,192820,2018,130000.0,13.49,10049509.0,1306436170000.0,0.6474719822682795,67.025,6.89,0.0,2.1100000000000003,1.9841518042848263,0.07836048507444493,0.022055580061755623,145075.0
코스맥스,192820,2019,79900.0,10.45,10049509.0,802955769100.0,0.4392210925383422,12.16,3.91,20.535,1.525,1.5211205396617073,0.16124772121025163,0.052882072977260705,151447.0
코스맥스,192820,2020,99500.0,6.23,10049509.0,999926145500.0,-5.119744861238584,0.0,3.8099999999999996,60.23,1.23,-2.443425804810618,0.144208516447878,0.06309148264984227,73910.0
코스맥스,192820,2021,87400.0,16.46,11349509.0,991947086600.0,6.047760790150183,59.129999999999995,3.0949999999999998,13.535,1.42,2.431884850259614,0.15616885728348084,0.07374631268436578,118609.0
코스맥스,192820,2022,74100.0,3.65,11349509.0,840998616900.0,-2.6818369600957768,0.0,2.565,16.76,0.89,-1.1777593936277748,0.18093858056617215,0.05246589716684156,86800.0
코오롱인더스트리,120110,2014,48350.0,2.28,25103951.0,1213776030850.0,-0.27272727272727226,35.86,1.07,8.585,0.41500000000000004,0.8346755455681301,0.87727130700902,0.11061946902654868,53500.0
코오롱인더스트리,120110,2015,62800.0,-7.77,25119217.0,1577486827600.0,-0.5981308411214958,0.0,1.175,5.6899999999999995,0.495,-2.9106443175073218,0.6348920367999148,0.1277139208173691,50300.0
코오롱인더스트리,120110,2016,74000.0,8.93,25151402.0,1861203748000.0,3.976143141153081,17.335,1.3399999999999999,8.815000000000001,0.6599999999999999,3.352281575389421,0.5393303893131856,0.10893246187363835,70300.0
코오롱인더스트리,120110,2017,89000.0,6.49,25499866.0,2269488074000.0,0.22759601706970223,30.05,1.335,8.585,0.68,2.167730896266131,0.4330184345352942,0.08680555555555555,71900.0
코오롱인더스트리,120110,2018,57300.0,3.04,26978840.0,1545887532000.0,-0.6397774687065372,8.84,1.155,6.975,0.6,0.770252748652425,0.6282719032887575,0.08888888888888889,67300.0
코오롱인더스트리,120110,2019,49750.0,1.58,26978840.0,1342197290000.0,-2.436849925705795,106.845,0.855,16.85,0.44999999999999996,0.4179364798128176,0.7138694491031196,0.10593220338983052,50900.0
코오롱인더스트리,120110,2020,41050.0,9.7,26978840.0,1107481382000.0,-4.469548133595285,4.2299999999999995,0.55,3.1149999999999998,0.36,4.074641091822316,0.7985702435943975,0.12180267965895249,28150.0
코오롱인더스트리,120110,2021,70900.0,8.2,27519091.0,1951103551900.0,11.49200710479574,19.79,1.095,9.825,0.675,3.63889154578902,0.5377292066217165,0.1004016064257028,60500.0
코오롱인더스트리,120110,2022,41150.0,7.13,27519091.0,1132410594650.0,0.23140495867768562,27.555,0.81,0.0,0.44499999999999995,3.1508504590744364,1.0938430458457915,0.11061946902654868,61900.0
코웨이,021240,2014,84200.0,25.23,77124796.0,6493907823200.0,5.752577319587628,25.035,6.99,12.2,3.02,15.395954570566294,0.16466507242061093,0.0881057268722467,76400.0
코웨이,021240,2015,84100.0,30.15,77124796.0,6486195343600.0,2.198952879581151,20.085,6.865,14.77,3.25,19.32640177736278,0.1731461887141798,0.10416666666666667,93200.0
코웨이,021240,2016,88300.0,20.13,76380513.0,6744399297900.0,0.11802575107296098,27.175,7.695,22.875,3.395,12.365210957661183,0.18168470368910955,0.0818330605564648,94300.0
코웨이,021240,2017,97700.0,30.12,74818121.0,7309730421700.0,0.26511134676564074,23.369999999999997,7.984999999999999,16.134999999999998,3.245,15.082285881952556,0.1703944162294195,0.0855431993156544,96800.0
코웨이,021240,2018,74100.0,33.84,73799619.0,5468551767900.0,-0.7541322314049592,18.08,5.985,13.790000000000001,2.51,14.704739019512395,0.23941102645952697,0.11013215859030837,89500.0
코웨이,021240,2019,93100.0,30.74,73799619.0,6870744528900.0,0.6703910614525133,22.305,6.13,14.184999999999999,2.525,11.636179938756676,0.22562699813380918,0.08025682182985554,95500.0
코웨이,021240,2020,72700.0,31.51,73799619.0,5365232301300.0,-4.219895287958115,18.51,4.065,10.775,2.0,13.361101921193585,0.29580429604426534,0.14577259475218657,55200.0
코웨이,021240,2021,74400.0,27.41,73799619.0,5490691653600.0,2.0471014492753614,16.28,3.655,17.555,2.005,12.247610055024952,0.31848787645058224,0.1364256480218281,66500.0
코웨이,021240,2022,55900.0,21.72,73799619.0,4125398702100.0,0.10526315789473717,12.73,2.5549999999999997,10.68,1.6800000000000002,10.487692172748812,0.4385305318681285,0.18315018315018314,67200.0
쿠쿠홈시스,284740,2019,43200.0,16.1,22437330.0,969292656000.0,0.4521276595744683,71.005,6.995,577.31,6.365,12.748395474935942,0.30599884994898796,0.12077294685990339,39300.0
쿠쿠홈시스,284740,2020,39100.0,15.94,22437330.0,877299603000.0,-1.7048346055979646,10.620000000000001,1.6800000000000002,14.29,1.45,12.227212527196594,0.41179918783116104,0.19455252918287938,32600.0
쿠쿠홈시스,284740,2021,39200.0,26.53,22437330.0,879543336000.0,2.9141104294478537,10.02,1.755,12.66,1.5350000000000001,17.45196333918863,0.4670530560418003,0.17921146953405018,42100.0
쿠쿠홈시스,284740,2022,29400.0,17.04,22437330.0,659657502000.0,-1.6864608076009502,6.465,1.2,0.0,1.085,11.264046788627265,0.6830652098003427,0.2777777777777778,35000.0
태광산업,003240,2014,1156000.0,2.98,1113400.0,1287090400000.0,3.3494675701839305,0.0,0.6799999999999999,12.934999999999999,0.665,3.1657562423058256,0.6225165147685042,0.043440486533449174,1379000.0
태광산업,003240,2015,1090000.0,2.99,1113400.0,1213606000000.0,-1.2690355329949243,44.66,0.64,6.84,0.75,2.7351183230725606,0.6692122006647956,0.09746588693957116,1204000.0
태광산업,003240,2016,947000.0,0.56,1113400.0,1054389800000.0,-2.2840531561461797,0.0,0.495,6.26,0.62,1.1648934659187846,0.7727027954936591,0.15082956259426847,929000.0
태광산업,003240,2017,1317000.0,5.29,1113400.0,1466347800000.0,-0.31216361679224924,16.915,0.55,8.094999999999999,0.635,4.360229870313,0.5410635362224432,0.1322751322751323,900000.0
태광산업,003240,2018,1320000.0,7.39,1113400.0,1469688000000.0,4.81111111111111,9.01,0.635,7.05,0.735,5.532853591859448,0.5071014834441051,0.2,1333000.0
태광산업,003240,2019,1060000.0,4.34,1113400.0,1180204000000.0,2.108027006751687,28.21,0.605,9.27,0.745,3.845187582779834,0.615963395311319,0.26246719160104987,1614000.0
태광산업,003240,2020,801000.0,4.69,1113400.0,891833400000.0,-6.152416356877324,1.835,0.295,6.76,0.59,3.836682436016528,0.22613421408079132,0.11013215859030837,621000.0
태광산업,003240,2021,1043000.0,8.77,1113400.0,1161276200000.0,4.879227053140096,3.5700000000000003,0.35,4.855,0.53,6.465898912374167,0.17984753497918926,0.3472222222222222,924000.0
태광산업,003240,2022,746000.0,8.52,1113400.0,830596400000.0,1.2337662337662336,0.0,0.315,0.0,0.43500000000000005,6.970054605974334,0.25408980342317883,inf,1038000.0
티케이지휴켐스,069260,2014,25100.0,8.72,40878588.0,1026052558800.0,-0.7218683651804669,25.3,2.3,11.475000000000001,1.48,5.12092816844002,0.04129767879489255,0.07293946024799416,21850.0
티케이지휴켐스,069260,2015,15300.0,7.76,40878588.0,625442396400.0,1.7391304347826098,23.055,1.915,13.695,1.4849999999999999,4.816080983781718,0.0738116192086143,0.11428571428571428,25650.0
티케이지휴켐스,069260,2016,21700.0,8.93,40878588.0,887065359600.0,-2.651072124756335,16.884999999999998,1.65,6.775,1.33,5.32847311054501,0.0602938198647702,0.11376564277588169,18850.0
티케이지휴켐스,069260,2017,24550.0,21.3,40878588.0,1003569335400.0,2.6525198938992034,8.115,1.84,6.09,1.3900000000000001,12.484024565436004,0.05492473818765108,0.1584786053882726,23850.0
티케이지휴켐스,069260,2018,24100.0,17.02,40878588.0,985173970800.0,0.4612159329140453,11.645,1.8399999999999999,9.355,1.425,12.151864773947128,0.037699689700328005,0.1597444089456869,24950.0
티케이지휴켐스,069260,2019,21150.0,10.82,40878588.0,864582136200.0,-1.0220440881763526,12.735,1.4849999999999999,8.290000000000001,1.3599999999999999,7.693923201195303,0.04238749849849141,0.14430014430014432,22400.0
티케이지휴켐스,069260,2020,25650.0,7.51,40878588.0,1048535782200.0,-3.4821428571428568,16.490000000000002,1.31,9.02,1.365,5.745154994888185,0.03277064129171118,0.11641443538998836,14600.0
티케이지휴켐스,069260,2021,23150.0,11.06,40878588.0,946339312200.0,5.205479452054796,14.39,1.6099999999999999,12.57,1.2149999999999999,8.170889054246235,0.0380374835283103,0.12150668286755771,22200.0
티케이지휴켐스,069260,2022,20000.0,11.39,40878588.0,817571760000.0,0.045045045045044585,10.94,1.29,20.174999999999997,0.725,8.690623375426563,0.049087146796753356,0.17605633802816903,22300.0
팬오션,028670,2014,2605.0,95.06,214538500.0,558872792500.0,-8.835278728114309,0.84,0.49,1.6649999999999998,0.44,17.24638158111248,0.08642753887504732,0.19083969465648853,6945.0
팬오션,028670,2015,3690.0,2.38,524425070.0,1935128508300.0,-3.0770338372930164,27.395,0.645,4.984999999999999,0.88,1.0557255850565237,0.030094642164700935,0.12135922330097088,4808.0
팬오션,028670,2016,3985.0,3.96,534392834.0,2129555443490.0,-2.200499168053245,20.935,0.76,7.9,1.185,2.2419057110648155,0.02615757207462515,0.09425070688030161,3750.0
팬오션,028670,2017,5270.0,5.8,534537812.0,2817014269240.0,3.440000000000001,19.435,1.195,11.504999999999999,1.405,3.627680220790979,0.024543716641752485,0.09407337723424271,5040.0
팬오션,028670,2018,4445.0,6.06,534569207.0,2376160125115.0,0.17857142857142794,19.415,1.07,10.05,1.1949999999999998,3.608329756844041,0.031202442636904245,0.11037527593818984,5130.0
팬오션,028670,2019,4545.0,5.49,534569207.0,2429617045815.0,-1.793372319688109,16.025,0.86,6.225,1.1400000000000001,3.316594737928017,0.03200216270046716,0.11668611435239207,4210.0
팬오션,028670,2020,5020.0,3.25,534569512.0,2683538950240.0,-3.3729216152019004,21.0,0.6950000000000001,4.175,0.905,1.9471052364429455,0.02933477078577885,0.11248593925759279,2790.0
팬오션,028670,2021,5410.0,15.27,534569512.0,2892021059920.0,11.469534050179213,6.785,1.0250000000000001,4.665,0.875,8.46546014280961,0.03208309970003007,0.2004008016032064,5990.0
팬오션,028670,2022,5730.0,16.74,534569512.0,3063083303760.0,1.2020033388981632,4.95,0.77,2.3049999999999997,0.5900000000000001,8.969217143276502,0.03601893551656555,0.3076923076923077,6710.0
포스코홀딩스,005490,2014,275500.0,1.5,87186835.0,24019973042500.0,-0.7538461538461538,24.189999999999998,0.66,6.615,0.9400000000000001,0.652955964567542,0.16943708149875622,0.1557632398753894,300500.0
포스코홀딩스,005490,2015,166500.0,0.44,87186835.0,14516608027500.0,-2.079866888519135,15.03,0.47,3.855,0.775,-0.1196153688999804,0.2841025010930364,0.24096385542168672,238000.0
포스코홀딩스,005490,2016,257500.0,3.26,87186835.0,22450610012500.0,-1.029411764705882,10.7,0.43999999999999995,4.975,0.785,1.3141039479619576,0.1712749088269345,0.1798561151079137,213500.0
포스코홀딩스,005490,2017,332500.0,6.48,87186835.0,28989622637500.0,3.231850117096018,10.120000000000001,0.575,7.245,0.905,3.762696236248402,0.1288073815479655,0.15600624024961,282500.0
포스코홀딩스,005490,2018,243000.0,3.88,87186835.0,21186400905000.0,1.5929203539823011,25.845,0.63,5.805,0.905,2.418027288851556,0.11468589822760177,0.23640661938534277,327500.0
포스코홀딩스,005490,2019,236500.0,4.18,87186835.0,20619686477500.0,-1.8625954198473282,18.035,0.47500000000000003,5.890000000000001,0.7,2.507805192545286,0.1154963641468879,0.1838235294117647,266500.0
포스코홀딩스,005490,2020,272000.0,3.61,87186835.0,23714819120000.0,-4.183864915572233,18.87,0.41000000000000003,3.535,0.69,2.260994884568602,0.09771824723915498,0.11737089201877934,155000.0
포스코홀딩스,005490,2021,274500.0,13.12,87186835.0,23932786207500.0,10.548387096774192,5.52,0.595,5.98,0.7150000000000001,7.866801120606862,0.11043582281162614,0.2958579881656805,318500.0
포스코홀딩스,005490,2022,276500.0,6.11,84571230.0,23383945095000.0,-0.9576138147566715,0.0,0.49,0.0,2.675,3.618128259074106,0.11970774805653041,0.08936550491510277,288000.0
피아이첨단소재,178920,2022,28900.0,13.7,29366322.0,848686705800.0,-0.11815252416756183,27.049999999999997,4.0600000000000005,70.9,4.475,9.160480158446607,0.03231828048271992,0.08347245409015025,46000.0
하이트진로,000080,2014,23250.0,1.56,70133611.0,1630606455750.0,-2.8335832083958024,54.665,1.54,6.725,1.065,0.6210265292308917,0.4232529164632556,0.07507507507507508,23900.0
하이트진로,000080,2015,23400.0,4.02,70133611.0,1641126497400.0,-0.7531380753138073,34.615,1.48,5.78,0.9850000000000001,1.541983623655505,0.41827430310065267,0.0881057268722467,22100.0
하이트진로,000080,2016,21100.0,2.93,70133611.0,1479819192100.0,2.1945701357466074,38.28,1.7000000000000002,11.045,1.135,1.1304403430845913,0.4729235211545409,0.09250693802035152,26950.0
하이트진로,000080,2017,24100.0,1.01,70133611.0,1690220025100.0,-2.4304267161410023,89.92,1.605,4.880000000000001,1.005,0.3630967360042808,0.4239643646143665,0.07836990595611286,20400.0
하이트진로,000080,2018,16600.0,1.87,70133611.0,1164217942600.0,1.0784313725490202,57.785,1.445,10.345,0.865,0.6496913825966238,0.5767118813686629,0.10427528675703858,22600.0
하이트진로,000080,2019,29000.0,-3.86,70133611.0,2033874719000.0,-1.8805309734513276,0.0,1.9049999999999998,110.665,0.915,-1.2961409574166054,0.38527262553579145,0.07072135785007072,18350.0
하이트진로,000080,2020,31850.0,8.23,70133611.0,2233755510350.0,4.686648501362399,46.63,2.73,6.985,1.19,2.626870040817677,0.34763843912278763,0.10593220338983052,26950.0
하이트진로,000080,2021,30150.0,6.62,70133611.0,2114528371650.0,3.450834879406308,34.07,2.68,4.015000000000001,1.25,1.9766075800898046,0.3557880849869844,0.10471204188481674,36250.0
하이트진로,000080,2022,25550.0,7.72,70133611.0,1791913761050.0,0.4137931034482767,33.32,2.295,0.0,1.0,2.6044057486684355,0.4870020879178068,0.12239902080783353,37750.0
한국가스공사,036460,2014,49550.0,4.79,92313000.0,4574109150000.0,-0.9628488819794556,59.825,0.635,3.505,0.15,0.9561761835660028,0.07782237881227648,0.05274261603375527,62200.0
한국가스공사,036460,2015,36850.0,3.23,92313000.0,3401734050000.0,-3.6173633440514474,73.195,0.465,0.7949999999999999,0.16,0.7530676700652267,0.11074325225394972,0.06238303181534622,39700.0
한국가스공사,036460,2016,48450.0,-6.97,92313000.0,4472564850000.0,-0.4282115869017633,0.0,0.5,0.8900000000000001,0.185,-1.6869377254302975,0.0929558910699752,0.06230529595015576,38000.0
한국가스공사,036460,2017,42550.0,-14.11,92313000.0,3927918150000.0,1.7894736842105252,0.0,0.665,2.615,0.21,-3.208813721588167,0.1042101959278352,0.0691085003455425,44800.0
한국가스공사,036460,2018,48200.0,6.36,92313000.0,4449486600000.0,0.78125,16.35,0.76,0.0,0.2,1.327157211568048,0.08981887505852923,0.07153075822603719,48300.0
한국가스공사,036460,2019,37850.0,0.48,92313000.0,3494047050000.0,-0.23809523809523836,51.92,0.67,3.2350000000000003,0.175,0.1482228520001028,0.12049298076853315,0.076103500761035,47150.0
한국가스공사,036460,2020,30900.0,-2.24,92313000.0,2852471700000.0,-5.524920466595971,0.0,0.4,0.86,0.125,-0.44746327473709385,0.14772028307940796,0.07710100231303006,21100.0
한국가스공사,036460,2021,39100.0,11.63,92313000.0,3609438300000.0,5.829383886255924,6.3549999999999995,0.55,0.0,0.145,2.2086656659864343,0.11692923633020684,0.06684491978609625,33400.0
한국가스공사,036460,2022,36200.0,15.67,92313000.0,3341730600000.0,1.6167664670658688,4.39,0.49,0.0,0.075,2.3980911788119066,0.1294545131794885,0.06535947712418301,38800.0
한국앤컴퍼니,000240,2014,24450.0,7.85,93020173.0,2274343229850.0,1.25,11.17,0.86,41.995,8.955,7.33424888664654,0.018041871368160326,0.09259259259259259,20700.0
한국앤컴퍼니,000240,2015,17500.0,6.93,93020173.0,1627853027500.0,-0.19323671497584516,11.015,0.75,45.4,8.504999999999999,6.47572124741202,0.025853898533232292,0.12254901960784313,20300.0
한국앤컴퍼니,000240,2016,20750.0,9.33,93020173.0,1930168589750.0,0.8374384236453203,42.815,0.89,35.93,21.22,8.699199006260606,0.042672878129608474,0.026343519494204427,22000.0
한국앤컴퍼니,000240,2017,18900.0,5.92,93020173.0,1758081269700.0,-1.2045454545454548,42.075,0.885,38.84,21.945,5.502242685988793,0.05553640590042855,0.02551020408163265,19350.0
한국앤컴퍼니,000240,2018,16600.0,6.82,93020173.0,1544134871800.0,-0.4134366925064603,33.615,0.755,29.89,22.085,6.241244788707212,0.04704700497781997,0.03815337657382678,18550.0
한국앤컴퍼니,000240,2019,14400.0,4.92,93020173.0,1339490491200.0,-1.428571428571429,26.795,0.64,25.92,17.25,4.729715281068365,0.06596819132388029,0.04649000464900046,15900.0
한국앤컴퍼니,000240,2020,14650.0,4.06,93020173.0,1362745534450.0,-4.591194968553459,145.59,0.565,36.885,19.47,3.843364459754392,0.063205372406348,0.030432136335970784,8600.0
한국앤컴퍼니,000240,2021,15700.0,5.53,94935240.0,1490483268000.0,11.16279069767442,24.810000000000002,0.675,35.629999999999995,2.9299999999999997,4.90075413556324,0.06634108421269443,0.07027406886858749,18200.0
한국앤컴퍼니,000240,2022,13950.0,4.37,94935240.0,1324346598000.0,-2.0329670329670337,21.87,0.49,19.314999999999998,1.56,3.859493635244983,0.07323510638866759,0.09900990099009901,14500.0
한국전력공사,015760,2014,42700.0,5.17,641964077.0,27411866087900.0,1.907051282051282,25.759999999999998,0.625,5.225,0.465,1.709728332693038,0.07020193349220553,0.07267441860465117,37150.0
한국전력공사,015760,2015,50000.0,22.11,641964077.0,32098203850000.0,2.3687752355316283,2.93,0.585,3.215,0.505,7.655240884920558,0.06708353557920345,0.1272264631043257,45950.0
한국전력공사,015760,2016,44050.0,10.19,641964077.0,28278517591850.0,2.861806311207835,8.035,0.635,3.8950000000000005,0.5700000000000001,4.0195939606327915,0.09332992761829349,0.16181229773462785,59100.0
한국전력공사,015760,2017,38150.0,1.81,641964077.0,24490929537550.0,-2.098138747884941,18.32,0.5,4.15,0.46,0.7928943302180994,0.11281135719099324,0.10764262648008613,46700.0
한국전력공사,015760,2018,33100.0,-1.86,641964077.0,21249010948700.0,-2.8800856531049246,0.0,0.37,8.765,0.32999999999999996,-0.6340102312313475,0.12367116786491056,0.02844950213371266,33250.0
한국전력공사,015760,2019,27800.0,-3.42,641964077.0,17846601340600.0,-0.8721804511278197,0.0,0.38,11.64,0.33,-1.1455264641823528,0.14958455949407393,0.019569471624266144,30350.0
한국전력공사,015760,2020,27400.0,2.91,641964077.0,17589815709800.0,-3.7397034596375622,7.505000000000001,0.28,2.02,0.25,1.0300518143183026,0.15227237420729375,0.1347708894878706,19000.0
한국전력공사,015760,2021,22100.0,-8.33,641964077.0,14187406101700.0,2.3684210526315796,0.0,0.33,0.0,0.26,-2.4770276113931167,0.20269977326266922,inf,23500.0
한국전력공사,015760,2022,21800.0,-46.91,641964077.0,13994816878600.0,-0.23404255319148914,0.0,0.61,0.0,0.19,-10.403998477136309,0.21503832641081716,inf,22950.0
한국전력기술,052690,2014,51300.0,13.88,38220000.0,1960686000000.0,-2.5620767494356658,40.59,6.484999999999999,132.96,2.64,7.04193959343115,0.05387192186816247,0.04096681687832855,65900.0
한국전력기술,052690,2015,34600.0,3.72,38220000.0,1322412000000.0,-2.852807283763278,98.275,4.25,130.79,2.24,1.7890229560405166,0.09596519314706763,0.021244954323348206,47100.0
한국전력기술,052690,2016,23650.0,5.57,38220000.0,903903000000.0,-3.407643312101911,49.47,3.205,59.629999999999995,2.21,2.9141852834719044,0.17622005347918968,0.0327653997378768,31050.0
한국전력기술,052690,2017,23800.0,7.48,38220000.0,909636000000.0,-1.2721417069243157,26.880000000000003,2.275,13.94,1.78,4.258143061052733,0.13106868901406715,0.05649717514124294,27100.0
한국전력기술,052690,2018,20900.0,2.82,38220000.0,798798000000.0,0.8118081180811809,86.93,2.85,13.875,2.59,1.6768861432564939,0.1443414242399205,0.05757052389176741,29300.0
한국전력기술,052690,2019,20050.0,5.54,38220000.0,766311000000.0,-1.7576791808873715,33.55,2.04,32.705,1.975,3.5905332283000386,0.10448785414798953,0.10482180293501049,24150.0
한국전력기술,052690,2020,17850.0,4.04,38220000.0,682227000000.0,-3.726708074534162,32.75,1.475,43.510000000000005,1.5299999999999998,2.8788134400085066,0.1354955989721896,0.08250825082508251,15150.0
한국전력기술,052690,2021,85000.0,3.25,38220000.0,3248700000000.0,5.181518151815181,154.48499999999999,5.395,0.0,5.869999999999999,2.3319979212010122,0.029803290546988024,0.010360547036883548,23000.0
한국전력기술,052690,2022,54600.0,3.4,38220000.0,2086812000000.0,26.0,154.175,5.475,562.865,5.475,2.1988856574152593,0.04650499182485054,0.017179178835251673,82800.0
한국콜마,161890,2015,94900.0,22.71,21100151.0,2002404329900.0,13.41543513957307,43.02,9.09,35.71,3.6350000000000002,13.209343976837065,0.032738577329821224,0.03178639542275906,71300.0
한국콜마,161890,2016,65800.0,21.64,21100151.0,1388389935800.0,1.7251051893408142,34.39,7.25,55.105000000000004,2.895,10.789244341489246,0.05768474110542454,0.05701254275940707,83600.0
한국콜마,161890,2017,82000.0,16.44,21104461.0,1730565802000.0,-0.8373205741626799,35.605,5.555,174.67000000000002,2.31,7.26964581842473,0.06404369823552078,0.03972983710766786,76600.0
한국콜마,161890,2018,70500.0,11.38,22346698.0,1575442209000.0,0.7832898172323755,30.435000000000002,3.7199999999999998,30.22,1.78,1.6833638681917926,0.16949369546820361,0.04551661356395084,82600.0
한국콜마,161890,2019,47250.0,6.39,22881180.0,1081135755000.0,-0.24213075060532718,35.02,2.995,19.93,1.645,1.4014022597742053,0.29085526544259005,0.053475935828877004,80600.0
한국콜마,161890,2020,50900.0,29.27,22881180.0,1164652062000.0,-5.421836228287842,8.065,1.6800000000000002,9.17,1.5949999999999998,6.449480984916217,0.26155280185302243,0.0586166471277843,36900.0
한국콜마,161890,2021,40250.0,5.48,22881180.0,920967495000.0,5.474254742547426,23.634999999999998,1.86,99.58,1.795,1.6705375679511751,0.3733740885176409,0.07262164124909223,57100.0
한국콜마,161890,2022,42600.0,-3.26,22881180.0,974738268000.0,-1.8301225919439579,0.0,1.665,12.120000000000001,1.29,-0.13980812557828304,0.4058061974027268,0.06097560975609757,46650.0
한국타이어앤테크놀로지,161390,2014,52700.0,16.62,123875069.0,6528216136300.0,2.7650727650727647,17.759999999999998,2.115,11.05,1.9200000000000002,8.404907244852957,0.20961473769089614,0.09099181073703366,61400.0
한국타이어앤테크놀로지,161390,2015,47050.0,13.59,123875069.0,5828321996450.0,-2.728013029315961,15.775000000000002,1.54,9.219999999999999,1.655,6.9133813332781875,0.2503528087310125,0.07363770250368189,44650.0
한국타이어앤테크놀로지,161390,2016,58000.0,15.75,123875069.0,7184754002000.0,1.758118701007838,15.395,1.65,13.715,1.975,9.136277914771698,0.20508792292538117,0.0684931506849315,52500.0
한국타이어앤테크놀로지,161390,2017,54600.0,9.73,123875069.0,6763578767400.0,0.36190476190476106,25.66,1.76,20.425,2.275,6.371157323838907,0.22577434158972814,0.04875670404680643,54400.0
한국타이어앤테크놀로지,161390,2018,40150.0,7.96,123875069.0,4973584020350.0,-0.14705882352941124,25.060000000000002,1.3900000000000001,12.105,1.915,5.41401327775316,0.2816871274854646,0.060060060060060066,53600.0
한국타이어앤테크놀로지,161390,2019,33550.0,6.03,123875069.0,4156008564950.0,-2.8358208955223887,18.205,0.965,11.73,1.385,4.226572614504912,0.33161303531061914,0.06142506142506142,38400.0
한국타이어앤테크놀로지,161390,2020,39400.0,5.12,123875069.0,4880677718600.0,-5.1171875,39.74,0.76,11.08,1.21,3.614051238607706,0.26118122369400243,0.049407114624505935,18750.0
한국타이어앤테크놀로지,161390,2021,39700.0,7.69,123875069.0,4917840239300.0,15.600000000000001,54.55499999999999,1.275,51.625,2.01,5.163531816002606,0.2653820515702168,0.0066795805223431965,48000.0
한국타이어앤테크놀로지,161390,2022,31150.0,8.13,123875069.0,3858708399350.0,-2.7812499999999996,16.990000000000002,0.93,16.575,1.2850000000000001,5.609682043064692,0.3619679202075179,0.02835270768358378,34650.0
한국항공우주산업,047810,2014,39800.0,13.5,97475107.0,3879509258600.0,3.6852589641434252,26.634999999999998,4.625,0.0,1.515,6.277033013497675,0.03270257177986052,0.06443298969072166,34350.0
한국항공우주산업,047810,2015,78100.0,23.4,97475107.0,7612805856700.0,6.5356622998544385,27.09,7.425000000000001,117.4,2.31,9.23001020596087,0.016902416982925397,0.05827505827505827,56800.0
한국항공우주산업,047810,2016,67000.0,19.91,97475107.0,6530832169000.0,1.4964788732394374,26.61,6.215,48.45,2.3899999999999997,8.883438127285299,0.020901787623322402,0.060422960725075525,65300.0
한국항공우주산업,047810,2017,47450.0,-18.19,97475107.0,4625193827150.0,-1.1332312404287903,0.0,6.709999999999999,49.965,2.52,-7.4279623491928195,0.039768041918653796,inf,57900.0
한국항공우주산업,047810,2018,31900.0,5.32,97475107.0,3109455913300.0,-1.5198618307426592,54.46,7.055,28.49,1.48,1.4787402108020853,0.07335749126538356,0.06531678641410843,49100.0
한국항공우주산업,047810,2019,34050.0,15.84,97475107.0,3319027393350.0,-2.6680244399185336,20.045,4.71,9.865,1.135,3.853605224742175,0.0615962294886794,0.1,36000.0
한국항공우주산업,047810,2020,25800.0,6.39,97475107.0,2514857760600.0,-4.375,30.355,3.42,3.355,0.88,1.401685590444124,0.076490089425219,0.09737098344693282,20250.0
한국항공우주산업,047810,2021,32450.0,5.18,97475107.0,3163067222150.0,7.876543209876543,97.06,4.985,7.35,1.28,0.9098290528882931,0.07862530655638598,0.059916117435590166,36200.0
한국항공우주산업,047810,2022,50900.0,8.78,97475107.0,4961482946300.0,1.5607734806629825,37.175,6.734999999999999,3.12,1.685,1.491422162769732,0.046802464406971125,0.06844626967830253,41850.0
한미사이언스,008930,2014,15450.0,5.17,54554979.0,842874425550.0,2.341998569043644,137.695,2.205,5301.925,38.4,2.943257980031681,0.6211994979659518,0.008156606851549756,10350.0
한미사이언스,008930,2015,129000.0,35.71,57185523.0,7376932467000.0,18.61352657004831,58.56,14.07,216.665,38.305,19.039186210819135,0.08534163797978009,0.02077274615704196,29615.0
한미사이언스,008930,2016,61100.0,1.29,58290309.0,3561537879900.0,33.44791490798582,1025.1,11.924999999999999,70.695,186.67,0.8192229975608044,0.18256645778487599,0.004763492592769018,128671.0
