회사명,종목코드,회계년도,종가,EBITDA,ROE,자산,당기순이익,판관비,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW
하이트진로(주),80,2022/12,25550.0,312679.65,7.72,3333438311.0,86816259.0,872665743.0,70133611.0,1791913761050.0,-15.257048092868985,33.32,2.295,0.0,1.0,2.6044057486684355,0.4870020879178068
한국가스공사(주),36460,2013/12,66600.0,2189216.31,-2.32,43666375501.0,-203638809.0,359708139.0,92313000.0,6148045800000.0,160.66536203522506,0.0,0.63,5.525,0.14,-0.46635152715007566,0.058507719477301226
한국가스공사(주),36460,2014/12,49550.0,1848441.53,4.79,46772022425.0,447222939.0,355968055.0,92313000.0,4574109150000.0,-25.600600600600597,59.825,0.635,3.505,0.15,0.9561761835660028,0.07782237881227648
한국가스공사(주),36460,2015/12,36850.0,1954022.46,3.23,42385339683.0,319190290.0,376719092.0,92313000.0,3401734050000.0,-25.63067608476287,73.195,0.465,0.7949999999999999,0.16,0.7530676700652267,0.11074325225394972
한국가스공사(주),36460,2016/12,48450.0,1887530.53,-6.97,39927835678.0,-673557723.0,415751251.0,92313000.0,4472564850000.0,31.478968792401616,0.0,0.5,0.8900000000000001,0.185,-1.6869377254302975,0.0929558910699752
한국가스공사(주),36460,2017/12,42550.0,1957879.14,-14.11,37139439444.0,-1191735429.0,409329120.0,92313000.0,3927918150000.0,-12.177502579979361,0.0,0.665,2.615,0.21,-3.208813721588167,0.1042101959278352
한국가스공사(주),36460,2018/12,48200.0,2210587.46,6.36,39689691576.0,526744604.0,399647881.0,92313000.0,4449486600000.0,13.278495887191543,16.35,0.76,0.0,0.2,1.327157211568048,0.08981887505852923
한국가스공사(주),36460,2019/12,37850.0,2316188.45,0.48,39311854558.0,58269152.0,421008144.0,92313000.0,3494047050000.0,-21.473029045643155,51.92,0.67,3.2350000000000003,0.175,0.1482228520001028,0.12049298076853315
한국가스공사(주),36460,2020/12,30900.0,2103233.75,-2.24,35909774516.0,-160683053.0,421367927.0,92313000.0,2852471700000.0,-18.361955085865254,0.0,0.4,0.86,0.125,-0.44746327473709385,0.14772028307940796
한국가스공사(주),36460,2021/12,39100.0,2144911.24,11.63,43669902324.0,964522139.0,422048864.0,92313000.0,3609438300000.0,26.53721682847896,6.3549999999999995,0.55,0.0,0.145,2.2086656659864343,0.11692923633020684
한국가스공사(주),36460,2022/12,36200.0,3163376.63,15.67,62424983096.0,1497008013.0,432602108.0,92313000.0,3341730600000.0,-7.416879795396425,4.39,0.49,0.0,0.075,2.3980911788119066,0.1294545131794885
한국앤컴퍼니(주),240,2016/12,20750.0,46265.67,9.33,3097491376.0,269456939.0,82365849.0,93020173.0,1930168589750.0,-42.67955801104972,42.815,0.89,35.93,21.22,8.699199006260606,0.042672878129608474
한국앤컴퍼니(주),240,2017/12,18900.0,44720.67,5.92,3252509953.0,178960991.0,97637515.0,93020173.0,1758081269700.0,-8.915662650602407,42.075,0.885,38.84,21.945,5.502242685988793,0.05553640590042855
한국앤컴퍼니(주),240,2018/12,16600.0,56602.05,6.82,3498590608.0,218355604.0,72646921.0,93020173.0,1544134871800.0,-12.169312169312175,33.615,0.755,29.89,22.085,6.241244788707212,0.04704700497781997
한국앤컴퍼니(주),240,2019/12,14400.0,60512.64,4.92,3607086238.0,170604909.0,88363765.0,93020173.0,1339490491200.0,-13.253012048192769,26.795,0.64,25.92,17.25,4.729715281068365,0.06596819132388029
한국앤컴퍼니(주),240,2020/12,14650.0,41572.37,4.06,3792451107.0,145757718.0,86132839.0,93020173.0,1362745534450.0,1.736111111111116,145.59,0.565,36.885,19.47,3.843364459754392,0.063205372406348
한국앤컴퍼니(주),240,2021/12,15700.0,108661.46,5.53,4081229755.0,200011036.0,98880276.0,94935240.0,1490483268000.0,7.167235494880542,24.810000000000002,0.675,35.629999999999995,2.9299999999999997,4.90075413556324,0.06634108421269443
한국앤컴퍼니(주),240,2022/12,13950.0,133239.71,4.37,4301818676.0,166028418.0,96988664.0,94935240.0,1324346598000.0,-11.146496815286621,21.87,0.49,19.314999999999998,1.56,3.859493635244983,0.07323510638866759
한국전력공사(주),15760,2013/12,34750.0,2923438.0,0.12,155527334000.0,174306000.0,1923192000.0,641964077.0,22308251675750.0,149.10394265232975,80.68,0.465,5.535,0.355,0.11207419012274718,0.08620989344900523
한국전력공사(주),15760,2014/12,42700.0,4390748.0,5.17,163708289000.0,2798967000.0,1924366000.0,641964077.0,27411866087900.0,22.87769784172662,25.759999999999998,0.625,5.225,0.465,1.709728332693038,0.07020193349220553
한국전력공사(주),15760,2015/12,50000.0,7284398.0,22.11,175257359000.0,13416373000.0,2153261000.0,641964077.0,32098203850000.0,17.096018735362996,2.93,0.585,3.215,0.505,7.655240884920558,0.06708353557920345
한국전력공사(주),15760,2016/12,44050.0,8108240.0,10.19,177837042000.0,7148327000.0,2639232000.0,641964077.0,28278517591850.0,-11.899999999999999,8.035,0.635,3.8950000000000005,0.5700000000000001,4.0195939606327915,0.09332992761829349
한국전력공사(주),15760,2017/12,38150.0,5019964.0,1.81,181788915000.0,1441394000.0,2762855000.0,641964077.0,24490929537550.0,-13.393870601589109,18.32,0.5,4.15,0.46,0.7928943302180994,0.11281135719099324
한국전력공사(주),15760,2018/12,33100.0,1361890.0,-1.86,185249061000.0,-1174498000.0,2627890000.0,641964077.0,21249010948700.0,-13.237221494102226,0.0,0.37,8.765,0.32999999999999996,-0.6340102312313475,0.12367116786491056
한국전력공사(주),15760,2019/12,27800.0,966081.0,-3.42,197597792000.0,-2263535000.0,2669576000.0,641964077.0,17846601340600.0,-16.012084592145015,0.0,0.38,11.64,0.33,-1.1455264641823528,0.14958455949407393
한국전력공사(주),15760,2020/12,27400.0,6621500.0,2.91,203142111000.0,2092469000.0,2678443000.0,641964077.0,17589815709800.0,-1.4388489208633115,7.505000000000001,0.28,2.02,0.25,1.0300518143183026,0.15227237420729375
한국전력공사(주),15760,2021/12,22100.0,-3435112.0,-8.33,211108870000.0,-5229225000.0,2875784000.0,641964077.0,14187406101700.0,-19.34306569343066,0.0,0.33,0.0,0.26,-2.4770276113931167,0.20269977326266922
한국전력공사(주),15760,2022/12,21800.0,-29778571.0,-46.91,234804994000.0,-24429108000.0,3009422000.0,641964077.0,13994816878600.0,-1.3574660633484115,0.0,0.61,0.0,0.19,-10.403998477136309,0.21503832641081716
한국전력기술(주),52690,2020/12,17850.0,53359.15,4.04,700291402.0,20160083.0,92438756.0,38220000.0,682227000000.0,-18.11926605504587,32.75,1.475,43.510000000000005,1.5299999999999998,2.8788134400085066,0.1354955989721896
한국전력기술(주),52690,2021/12,85000.0,33389.52,3.25,705509291.0,16452462.0,96821950.0,38220000.0,3248700000000.0,376.1904761904762,154.48499999999999,5.395,0.0,5.869999999999999,2.3319979212010122,0.029803290546988024
한국전력기술(주),52690,2022/12,54600.0,35164.26,3.4,816503302.0,17953974.0,97047175.0,38220000.0,2086812000000.0,-35.76470588235294,154.175,5.475,562.865,5.475,2.1988856574152593,0.04650499182485054
한국콜마(주),161890,2014/12,44050.0,49184.98,18.25,336375678.0,32806097.0,53938880.0,21100151.0,929461651550.0,-19.32234432234432,31.96,5.635,28.005,2.1950000000000003,9.75281482747394,0.058032388867308084
한국콜마(주),161890,2015/12,94900.0,63636.9,22.71,344296273.0,45479279.0,65555869.0,21100151.0,2002404329900.0,115.43700340522136,43.02,9.09,35.71,3.6350000000000002,13.209343976837065,0.032738577329821224
한국콜마(주),161890,2016/12,65800.0,79783.35,21.64,492928108.0,53183218.0,80088914.0,21100151.0,1388389935800.0,-30.663856691253955,34.39,7.25,55.105000000000004,2.895,10.789244341489246,0.05768474110542454
한국콜마(주),161890,2017/12,82000.0,74064.24,16.44,668548554.0,48601112.0,110831834.0,21104461.0,1730565802000.0,24.620060790273545,35.605,5.555,174.67000000000002,2.31,7.26964581842473,0.06404369823552078
한국콜마(주),161890,2018/12,70500.0,86268.54,11.38,2186418082.0,36805372.0,267027522.0,22346698.0,1575442209000.0,-14.02439024390244,30.435000000000002,3.7199999999999998,30.22,1.78,1.6833638681917926,0.16949369546820361
한국콜마(주),161890,2019/12,47250.0,77242.14,6.39,2400309459.0,33637991.0,314454027.0,22881180.0,1081135755000.0,-32.97872340425532,35.02,2.995,19.93,1.645,1.4014022597742053,0.29085526544259005
한국콜마(주),161890,2020/12,50900.0,69380.57,29.27,2489599417.0,160566241.0,304618010.0,22881180.0,1164652062000.0,7.724867724867734,8.065,1.6800000000000002,9.17,1.5949999999999998,6.449480984916217,0.26155280185302243
한국콜마(주),161890,2021/12,40250.0,79221.46,5.48,2606037352.0,43534833.0,343865399.0,22881180.0,920967495000.0,-20.923379174852652,23.634999999999998,1.86,99.58,1.795,1.6705375679511751,0.3733740885176409
한국콜마(주),161890,2022/12,42600.0,82638.75,-3.26,2933309479.0,-4101005.0,395554830.0,22881180.0,974738268000.0,5.838509316770191,0.0,1.665,12.120000000000001,1.29,-0.13980812557828304,0.4058061974027268
한국타이어앤테크놀로지(주),161390,2013/12,60700.0,670287.05,18.84,7776713391.0,735031886.0,1327380556.0,123875069.0,7519216688300.0,42.48826291079813,14.844999999999999,2.26,10.025,1.7349999999999999,9.451703425905515,0.1765317600256715
한국타이어앤테크놀로지(주),161390,2014/12,52700.0,653419.64,16.62,8320082169.0,699295189.0,1368410313.0,123875069.0,6528216136300.0,-13.17957166392092,17.759999999999998,2.115,11.05,1.9200000000000002,8.404907244852957,0.20961473769089614
한국타이어앤테크놀로지(주),161390,2015/12,47050.0,515982.55,13.59,9496138132.0,656504241.0,1459136782.0,123875069.0,5828321996450.0,-10.721062618595823,15.775000000000002,1.54,9.219999999999999,1.655,6.9133813332781875,0.2503528087310125
한국타이어앤테크놀로지(주),161390,2016/12,58000.0,569194.21,15.75,9621973239.0,879090216.0,1473506275.0,123875069.0,7184754002000.0,23.273113708820414,15.395,1.65,13.715,1.975,9.136277914771698,0.20508792292538117
한국타이어앤테크놀로지(주),161390,2017/12,54600.0,379602.12,9.73,9518786151.0,606456841.0,1527042543.0,123875069.0,6763578767400.0,-5.862068965517242,25.66,1.76,20.425,2.275,6.371157323838907,0.22577434158972814
한국타이어앤테크놀로지(주),161390,2018/12,40150.0,357756.29,7.96,9796442247.0,530380684.0,1400994596.0,123875069.0,4973584020350.0,-26.46520146520146,25.060000000000002,1.3900000000000001,12.105,1.915,5.41401327775316,0.2816871274854646
한국타이어앤테크놀로지(주),161390,2019/12,33550.0,294906.77,6.03,10164607903.0,429614534.0,1378186615.0,123875069.0,4156008564950.0,-16.43835616438356,18.205,0.965,11.73,1.385,4.226572614504912,0.33161303531061914
한국타이어앤테크놀로지(주),161390,2020/12,39400.0,288782.15,5.12,10658547889.0,385205382.0,1274741379.0,123875069.0,4880677718600.0,17.43666169895679,39.74,0.76,11.08,1.21,3.614051238607706,0.26118122369400243
한국타이어앤테크놀로지(주),161390,2021/12,39700.0,40866.07,7.69,11703918123.0,604335536.0,1305106532.0,123875069.0,4917840239300.0,0.761421319796951,54.55499999999999,1.275,51.625,2.01,5.163531816002606,0.2653820515702168
한국타이어앤테크놀로지(주),161390,2022/12,31150.0,136208.33,8.13,12581364159.0,705774526.0,1396728654.0,123875069.0,3858708399350.0,-21.53652392947103,16.990000000000002,0.93,16.575,1.2850000000000001,5.609682043064692,0.3619679202075179
한국항공우주산업(주),47810,2013/12,29000.0,202617.25,9.74,1976071382.0,90382493.0,117924525.0,97475107.0,2826778103000.0,-6.90208667736758,29.095,3.625,13.0,1.29,4.573847575714752,0.041716937341084254
한국항공우주산업(주),47810,2014/12,39800.0,272781.54,13.5,2108950275.0,132379505.0,126869930.0,97475107.0,3879509258600.0,37.24137931034483,26.634999999999998,4.625,0.0,1.515,6.277033013497675,0.03270257177986052
한국항공우주산업(주),47810,2015/12,78100.0,469308.74,23.4,2808157935.0,259193264.0,128674819.0,97475107.0,7612805856700.0,96.23115577889448,27.09,7.425000000000001,117.4,2.31,9.23001020596087,0.016902416982925397
한국항공우주산업(주),47810,2016/12,67000.0,424388.27,19.91,2980840123.0,264801088.0,136506067.0,97475107.0,6530832169000.0,-14.212548015364913,26.61,6.215,48.45,2.3899999999999997,8.883438127285299,0.020901787623322402
한국항공우주산업(주),47810,2017/12,47450.0,-125304.2,-18.19,3166223009.0,-235185853.0,183934902.0,97475107.0,4625193827150.0,-29.17910447761194,0.0,6.709999999999999,49.965,2.52,-7.4279623491928195,0.039768041918653796
한국항공우주산업(주),47810,2018/12,31900.0,242752.36,5.32,3755863511.0,55539464.0,228101885.0,97475107.0,3109455913300.0,-32.77133825079031,54.46,7.055,28.49,1.48,1.4787402108020853,0.07335749126538356
한국항공우주산업(주),47810,2019/12,34050.0,397654.85,15.84,4367135609.0,168292166.0,204439573.0,97475107.0,3319027393350.0,6.739811912225702,20.045,4.71,9.865,1.135,3.853605224742175,0.0615962294886794
한국항공우주산업(주),47810,2020/12,25800.0,277596.94,6.39,5159070657.0,72313950.0,192361695.0,97475107.0,2514857760600.0,-24.229074889867842,30.355,3.42,3.355,0.88,1.401685590444124,0.076490089425219
한국항공우주산업(주),47810,2021/12,32450.0,209215.21,5.18,5855223993.0,53272529.0,248697130.0,97475107.0,3163067222150.0,25.775193798449614,97.06,4.985,7.35,1.28,0.9098290528882931,0.07862530655638598
한국항공우주산업(주),47810,2022/12,50900.0,278704.85,8.78,7772406693.0,115919396.0,232209629.0,97475107.0,4961482946300.0,56.85670261941449,37.175,6.734999999999999,3.12,1.685,1.491422162769732,0.046802464406971125
한미사이언스(주),8930,2013/12,12650.0,7676.5,2.39,579822998.0,9597891.0,213573183.0,52049591.0,658427326150.0,-75.14734774066798,125.36999999999999,1.6099999999999999,160.065,28.43,1.6553139549666502,0.3243686501421794
한미사이언스(주),8930,2014/12,15450.0,7357.63,5.17,742795234.0,21862380.0,523593170.0,54554979.0,842874425550.0,22.134387351778663,137.695,2.205,5301.925,38.4,2.943257980031681,0.6211994979659518
한미사이언스(주),8930,2015/12,129000.0,153214.0,35.71,932024384.0,177449858.0,629559500.0,57185523.0,7376932467000.0,734.9514563106796,58.56,14.07,216.665,38.305,19.039186210819135,0.08534163797978009
한미사이언스(주),8930,2016/12,61100.0,16689.95,1.29,969248669.0,7940308.0,650217355.0,58290309.0,3561537879900.0,-52.63565891472868,1025.1,11.924999999999999,70.695,186.67,0.8192229975608044,0.18256645778487599
한미사이언스(주),8930,2017/12,111000.0,11978.68,4.59,938783180.0,30818255.0,638352571.0,62279874.0,6913066014000.0,81.66939443535188,1992.565,10.365,0.0,188.17499999999998,3.282787299192983,0.09234000799460615
한미사이언스(주),8930,2018/12,79000.0,12861.39,2.73,916545956.0,18021625.0,696998475.0,63499267.0,5016442093000.0,-28.828828828828833,927.9200000000001,10.65,1987.6950000000002,190.015,1.9662543795021663,0.13894279293537537
한미사이언스(주),8930,2019/12,38350.0,14184.5,4.73,910832377.0,30742879.0,800473627.0,64742860.0,2482888681000.0,-51.455696202531655,686.05,7.54,396.145,110.775,3.3752510095499164,0.3223960998032356
한미사이언스(주),8930,2020/12,76100.0,15598.82,3.47,923219549.0,22596604.0,832231458.0,66011149.0,5023448438900.0,98.43546284224249,465.80499999999995,7.145,287.065,102.07000000000001,2.4475872531594325,0.16566935405476887
한미사이언스(주),8930,2021/12,54200.0,13622.76,6.37,949894436.0,42939923.0,921411957.0,67304611.0,3647909916200.0,-28.777923784494085,672.145,9.865,460.045,135.145,4.520494212053686,0.25258626944379914
한미사이언스(주),8930,2022/12,32450.0,14293.15,9.78,1109690934.0,69035322.0,1017942673.0,68623684.0,2226838545800.0,-40.12915129151291,159.745,6.21,581.61,50.525000000000006,6.221130576525013,0.45712459707504316
한미약품(주),128940,2013/12,113500.0,52925.11,11.38,880869229.0,50534448.0,354558582.0,8281116.0,939906666000.0,249.768875192604,46.32,4.515,21.455,2.135,5.736884243007199,0.37722743632504463
한미약품(주),128940,2014/12,102000.0,21033.55,7.58,1033334526.0,43295071.0,388051032.0,9744522.0,993941244000.0,-10.132158590308372,69.835,3.06,0.0,1.865,4.189840744758005,0.39041647013090447
한미약품(주),128940,2015/12,728000.0,221917.96,25.69,1722592753.0,162060447.0,707483578.0,10230909.0,7448101752000.0,613.7254901960785,37.17,10.275,91.08500000000001,4.470000000000001,9.407937350123056,0.094988441559626
한미약품(주),128940,2016/12,305500.0,20141.84,3.5,1596970589.0,30299648.0,434083715.0,10435111.0,3187926410500.0,-58.03571428571428,1429.075,11.105,14.285,8.185,1.89732035196548,0.13616491069877537
한미약품(주),128940,2017/12,584000.0,70525.59,8.81,1660934086.0,68973581.0,436240540.0,11163452.0,6519455968000.0,91.16202945990179,128.29,9.28,0.0,7.055,4.152698266678838,0.06691364158930385
한미약품(주),128940,2018/12,464000.0,77726.31,3.52,1691209669.0,34156166.0,457341977.0,11385691.0,5282960624000.0,-20.547945205479458,445.16999999999996,11.06,1170.26,7.145,2.0196293000261933,0.0865692571930856
한미약품(주),128940,2019/12,296500.0,91987.91,7.3,1913706258.0,63867248.0,528604396.0,11612184.0,3443012556000.0,-36.099137931034484,180.72,8.795,0.0,5.075,3.337358998174943,0.15352961611447577
한미약품(주),128940,2020/12,366500.0,70556.73,1.65,1882026593.0,17289715.0,531941952.0,11843029.0,4340470128500.0,23.608768971332218,1262.105,7.85,35.67,4.37,0.9186753823940255,0.12255399444111162
한미약품(주),128940,2021/12,276000.0,133548.99,8.74,1936728687.0,81478224.0,507336367.0,12078282.0,3333605832000.0,-24.693042291950885,166.81,8.355,30.105,4.445,4.207002485526771,0.1521884687535548
한미약품(주),128940,2022/12,298000.0,155224.36,9.89,1924585731.0,101558192.0,560462748.0,12317971.0,3670755358000.0,7.971014492753614,67.67,6.470000000000001,36.53,3.465,5.276885844271075,0.15268322002950543
한세실업(주),105630,2013/12,19400.0,67893.32,16.83,682383723.0,42438718.0,168090891.0,40000000.0,776000000000.0,-93.48993288590603,12.375,2.37,21.205,0.57,6.219186737547665,0.21661197293814433
한세실업(주),105630,2014/12,39700.0,98570.1,20.48,783233695.0,61612549.0,177283446.0,40000000.0,1588000000000.0,104.63917525773195,17.21,3.5149999999999997,13.28,0.99,7.866432380695778,0.11163944962216625
한세실업(주),105630,2015/12,53000.0,141901.81,27.34,992172304.0,103551682.0,218287881.0,40000000.0,2120000000000.0,33.501259445843836,21.085,4.75,203.65499999999997,1.42,10.436864804885746,0.10296598160377358
한세실업(주),105630,2016/12,25650.0,86956.94,10.72,1270684015.0,45983927.0,218860581.0,40000000.0,1026000000000.0,-51.60377358490567,39.16,3.795,35.875,1.2249999999999999,3.618832570267282,0.21331440643274852
한세실업(주),105630,2017/12,26950.0,50805.99,9.34,1196058481.0,46097331.0,333834746.0,40000000.0,1078000000000.0,5.068226120857711,27.884999999999998,2.1950000000000003,16.595,0.775,3.8541034349306202,0.30967972727272725
한세실업(주),105630,2018/12,19850.0,29095.88,-11.43,1170729345.0,-49802361.0,348096216.0,40000000.0,794000000000.0,-26.345083487940634,0.0,2.19,0.0,0.65,-4.253960252444172,0.43840833249370276
한세실업(주),105630,2019/12,17300.0,81245.14,-0.06,1179455697.0,-17267717.0,342710811.0,40000000.0,692000000000.0,-12.846347607052898,82.86500000000001,2.505,15.27,0.625,-1.4640411711877974,0.49524683670520225
한세실업(주),105630,2020/12,17500.0,58120.55,8.56,1021055618.0,25826804.0,155425408.0,40000000.0,700000000000.0,1.1560693641618602,13.209999999999999,1.42,53.04,0.34500000000000003,2.529421859564167,0.22203629714285714
한세실업(주),105630,2021/12,21950.0,112767.84,15.21,1216241001.0,67340656.0,145951559.0,40000000.0,878000000000.0,25.428571428571423,11.98,1.9,0.0,0.5349999999999999,5.536785550284208,0.16623184396355353
한세실업(주),105630,2022/12,15400.0,178790.58,17.1,1239211177.0,85635185.0,156723903.0,40000000.0,616000000000.0,-29.84054669703873,8.165,1.5750000000000002,3.54,0.395,6.9104593784663715,0.2544219204545454
한온시스템(주),18880,2013/12,38750.0,167434.82,20.51,2953898412.0,312103182.0,499781070.0,106760000.0,4136950000000.0,151.62337662337663,20.135,2.5549999999999997,16.405,1.435,10.565806215003985,0.12080906706631699
한온시스템(주),18880,2014/12,48400.0,130816.66,17.69,3240023316.0,290448935.0,538499585.0,106760000.0,5167184000000.0,24.903225806451612,21.92,3.405,18.83,2.06,8.964408791927347,0.10421529115278264
한온시스템(주),18880,2015/12,51900.0,124123.63,13.71,3459361438.0,243370985.0,501529108.0,106760000.0,5540844000000.0,7.23140495867769,34.39,3.2299999999999995,18.78,2.02,7.035141871174434,0.09051493021640747
한온시스템(주),18880,2016/12,10300.0,169164.15,16.36,3859737521.0,303755866.0,476320432.0,533800000.0,5498140000000.0,-80.15414258188824,17.19,2.335,17.52,1.45,7.8698581016799665,0.0866330126188129
한온시스템(주),18880,2017/12,13900.0,295302.12,15.16,4119580910.0,298403188.0,477794628.0,533800000.0,7419820000000.0,34.95145631067962,26.689999999999998,3.95,16.08,2.475,7.243532643712538,0.06439436913563941
한온시스템(주),18880,2018/12,10800.0,156392.46,13.83,5355780832.0,283697420.0,478948397.0,533800000.0,5765040000000.0,-22.302158273381288,362.70500000000004,4.925,25.165,2.45,5.297031915588289,0.0830780700567559
한온시스템(주),18880,2019/12,11150.0,243882.97,14.98,7082369013.0,322613423.0,550481857.0,533800000.0,5951870000000.0,3.240740740740744,93.41499999999999,5.48,25.445,2.36,4.555162579185423,0.09248889122242253
한온시스템(주),18880,2020/12,16250.0,196394.49,5.09,7807411034.0,113459525.0,548632181.0,533800000.0,8674250000000.0,45.73991031390135,0.0,6.95,36.54,2.5500000000000003,1.4532285351174967,0.06324837086779837
한온시스템(주),18880,2021/12,13450.0,185310.43,13.83,8233732862.0,310725206.0,523221009.0,533800000.0,7179610000000.0,-17.230769230769226,123.63499999999999,10.545,26.299999999999997,3.085,3.7738072294529585,0.07287596526830845
한온시스템(주),18880,2022/12,8090.0,145895.25,0.89,9098783328.0,26742650.0,590488514.0,533800000.0,4318442000000.0,-39.85130111524163,0.0,10.405000000000001,0.0,1.755,0.2939145711680365,0.1367364697731265
한올바이오파마(주),9420,2013/12,4170.0,-10884.88,-31.09,97851602.0,-21498897.0,44733191.0,41803738.0,174321587460.0,-48.454882571075395,0.0,7.449999999999999,0.0,3.9000000000000004,-21.97091980159916,0.25661303141967157
한올바이오파마(주),9420,2014/12,3840.0,3053.08,-24.01,87171187.0,-12658085.0,39229321.0,41803738.0,160526353920.0,-7.913669064748197,0.0,4.835,0.0,2.2,-14.52095059804566,0.24437931867281024
한올바이오파마(주),9420,2015/12,13150.0,-2016.12,-10.04,117125562.0,-7077357.0,41180212.0,51534756.0,677682041400.0,242.44791666666666,0.0,5.885,0.0,6.279999999999999,-6.042538348716739,0.060766273096048436
한올바이오파마(주),9420,2016/12,13150.0,2550.52,2.03,124730823.0,2026026.0,38216962.0,52240638.0,686964389700.0,0.0,501.485,11.135,248.79,12.45,1.624318633734983,0.05563164928634728
한올바이오파마(주),9420,2017/12,24400.0,5641.84,5.39,168695547.0,5813254.0,39138666.0,52240638.0,1274671567200.0,85.5513307984791,166.60500000000002,9.495,22.78,11.385,3.446003230897375,0.030704902350629604
한올바이오파마(주),9420,2018/12,36200.0,7495.87,2.89,162304333.0,3300102.0,43551799.0,52240638.0,1891111095600.0,48.36065573770492,528.26,15.809999999999999,0.0,19.17,2.033280282172134,0.023029741140713975
한올바이오파마(주),9420,2019/12,36300.0,19560.17,14.9,191383403.0,19174350.0,45690812.0,52240638.0,1896335159400.0,0.2762430939226457,84.41,12.385000000000002,79.205,14.785,10.018815476909458,0.024094270347471997
한올바이오파마(주),9420,2020/12,37500.0,8832.2,12.29,220132431.0,19764499.0,44715850.0,52240638.0,1959023925000.0,3.305785123966931,74.43,8.905,1514.495,16.685000000000002,8.978458517091468,0.022825576262423646
한올바이오파마(주),9420,2021/12,21050.0,12811.8,5.44,198477805.0,8896137.0,50233494.0,52240638.0,1099665429900.0,-43.86666666666667,172.85999999999999,10.73,1866.335,15.25,4.482182277257651,0.04568070672601581
한올바이오파마(주),9420,2022/12,17800.0,4719.44,0.15,213451233.0,251474.0,60465503.0,52240638.0,929883356400.0,-15.439429928741088,1632.275,6.17,35.73,8.11,0.11781332741235559,0.06502482551584682
한일시멘트(주),300720,2020/12,105000.0,149609.19,7.31,2399662742.0,99984085.0,120744573.0,6926154.0,727246170000.0,489.88764044943827,4.71,0.28500000000000003,2.73,0.4,4.166589048120496,0.16602985066253426
한일시멘트(주),300720,2021/12,21000.0,128704.8,5.89,2370327907.0,86015249.0,169267698.0,69261540.0,1454492340000.0,-80.0,13.465,0.75,10.24,1.005,3.6288333249581908,0.11637579198251398
한일시멘트(주),300720,2022/12,11650.0,121718.36,5.59,2460836872.0,87618199.0,190018047.0,69261540.0,806896941000.0,-44.52380952380952,19.595,0.995,38.839999999999996,1.21,3.5605041519387632,0.23549233780029907
한전케이피에스(주),51600,2013/12,54800.0,212117.99,24.44,841101966.0,152039486.0,56863615.0,45000000.0,2466000000000.0,370.3862660944206,16.335,4.53,22.775,2.205,18.076225255190998,0.02305904906731549
한전케이피에스(주),51600,2014/12,79700.0,241746.86,25.5,925544047.0,168295608.0,61862318.0,45000000.0,3586500000000.0,45.43795620437956,20.134999999999998,5.48,18.32,3.1149999999999998,18.183425040169915,0.01724865969608253
한전케이피에스(주),51600,2015/12,89000.0,206811.83,22.9,1033559144.0,169935248.0,73491550.0,45000000.0,4005000000000.0,11.668757841907151,28.034999999999997,6.77,33.615,4.04,16.441753622567727,0.018349950062421974
한전케이피에스(주),51600,2016/12,54200.0,138731.84,11.2,1092468725.0,88282577.0,86926263.0,45000000.0,2439000000000.0,-39.10112359550561,39.88,4.6450000000000005,28.505000000000003,2.845,8.081016415366948,0.03564012423124231
한전케이피에스(주),51600,2017/12,40600.0,200242.64,16.04,1199997805.0,135958767.0,86769403.0,45000000.0,1827000000000.0,-25.09225092250923,16.875,2.775,17.61,1.855,11.329917974308295,0.04749283141762452
한전케이피에스(주),51600,2018/12,33200.0,230115.29,17.08,1280921375.0,161330977.0,77316189.0,45000000.0,1494000000000.0,-18.226600985221676,11.035,1.995,13.665,1.435,12.594916452229551,0.05175113052208836
한전케이피에스(주),51600,2019/12,39150.0,239061.56,14.98,1359433325.0,153331331.0,81087572.0,45000000.0,1761750000000.0,17.92168674698795,10.155,1.6549999999999998,9.775,1.2850000000000001,11.279062251912944,0.04602671888746985
한전케이피에스(주),51600,2020/12,29700.0,176311.9,8.23,1349869091.0,87058312.0,76051645.0,45000000.0,1336500000000.0,-24.13793103448276,17.115,1.485,19.83,1.13,6.449389246738445,0.056903587729143286
한전케이피에스(주),51600,2021/12,38550.0,168452.34,8.87,1426920122.0,98680315.0,93065758.0,45000000.0,1734750000000.0,29.7979797979798,17.77,1.665,13.095,1.265,6.915615911399979,0.053647936590286785
한전케이피에스(주),51600,2022/12,33200.0,176775.7,8.61,1562022195.0,100181910.0,95036855.0,45000000.0,1494000000000.0,-13.87808041504539,17.185000000000002,1.47,20.655,1.175,6.413603489161688,0.06361235274431058
한화솔루션(주),9830,2013/12,21550.0,213321.63,0.2,12807062090.0,-79539940.0,1166747490.0,140283511.0,3023109662050.0,-35.09036144578314,24.53,0.8200000000000001,27.37,0.7949999999999999,-0.6210631247123125,0.3859428272306924
한화솔루션(주),9830,2014/12,11800.0,202903.22,1.35,12597023733.0,11390166.0,1136925464.0,161939571.0,1910886937800.0,-45.24361948955916,32.075,0.67,14.445,0.72,0.0904195009981728,0.5949726493546185
한화솔루션(주),9830,2015/12,27200.0,369173.81,4.18,13852619723.0,180415766.0,1159341804.0,161939571.0,4404756331200.0,130.5084745762712,102.89,0.835,15.594999999999999,0.985,1.3023945622390056,0.26320225611303166
