,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,매출액증가율,PER,PBR,PCR
2286,쿠쿠홈시스(주),284740,2021/12,31.51,104.15,6784.0,38.55,20.0,13.55,10.02,1.755,12.66
2287,쿠쿠홈시스(주),284740,2022/12,-32.86,-24.57,5118.0,27.99,12.79,5.02,6.465,1.2,0.0
2304,태광산업(주),3240,2007/12,0.0,0.0,57516.0,120.81,3.89,0.0,33.385000000000005,0.935,11.9
2305,태광산업(주),3240,2008/12,0.0,0.0,-64507.0,155.49,-0.37,41.94,0.0,0.735,15.3
2306,태광산업(주),3240,2009/12,0.0,0.0,407015.0,39.11,9.41,-31.32,2.7,0.55,0.0
2307,태광산업(주),3240,2010/12,132.25,4.34,424691.0,35.54,17.74,23.15,4.29,0.65,7.8149999999999995
2308,태광산업(주),3240,2011/12,-24.55,-17.37,350909.0,49.15,11.03,21.3,7.5,0.8049999999999999,2.655
2309,태광산업(주),3240,2012/12,-60.31,-88.77,39408.0,50.2,4.72,-7.24,0.0,0.58,18.990000000000002
2310,태광산업(주),3240,2013/12,-3.86,130.34,90772.0,47.75,4.8,-5.43,41.735,0.585,19.405
2311,태광산업(주),3240,2014/12,-11.32,-3.61,87491.0,35.98,4.73,-9.99,0.0,0.6799999999999999,12.934999999999999
2312,태광산업(주),3240,2015/12,6.88,1.9,89157.0,29.65,5.7,-11.32,44.66,0.64,6.84
2313,태광산업(주),3240,2016/12,0.2,-80.95,16987.0,28.38,5.99,-4.75,0.0,0.495,6.26
2314,태광산업(주),3240,2017/12,50.63,870.84,164917.0,29.46,8.27,9.16,16.915,0.55,8.094999999999999
2315,태광산업(주),3240,2018/12,37.44,54.26,254395.0,28.46,10.66,6.62,9.01,0.635,7.05
2316,태광산업(주),3240,2019/12,-12.09,-36.45,161659.0,25.07,9.99,-6.14,28.21,0.605,9.27
2317,태광산업(주),3240,2020/12,-81.63,12.66,182120.0,20.03,3.08,-40.35,1.835,0.295,6.76
2318,태광산업(주),3240,2021/12,563.55,107.27,377488.0,23.95,13.71,48.91,3.5700000000000003,0.35,4.855
2319,태광산업(주),3240,2022/12,0.0,7.58,406090.0,16.69,-4.51,4.32,0.0,0.315,0.0
2320,티케이지휴켐스(주),69260,2007/12,0.0,0.0,1328.0,29.81,12.51,0.0,13.66,2.11,10.055
2321,티케이지휴켐스(주),69260,2008/12,22.25,42.24,1953.0,52.99,11.1,37.75,10.875,2.39,9.54
2322,티케이지휴켐스(주),69260,2009/12,0.0,0.0,3205.0,47.9,18.28,0.0,8.84,2.42,8.185
2323,티케이지휴켐스(주),69260,2010/12,-5.46,1.69,1744.0,35.21,14.49,19.26,15.115,2.775,13.855
2324,티케이지휴켐스(주),69260,2011/12,-32.49,-24.43,1250.0,56.07,9.31,5.11,17.65,2.3049999999999997,12.61
2325,티케이지휴켐스(주),69260,2012/12,24.99,4.64,1319.0,67.43,9.24,25.83,18.32,2.2600000000000002,22.84
2326,티케이지휴켐스(주),69260,2013/12,-9.51,0.88,1352.0,67.51,7.5,11.55,16.635,2.115,10.105
2327,티케이지휴켐스(주),69260,2014/12,-11.55,-24.77,1030.0,57.02,7.36,-9.94,25.3,2.3,11.475000000000001
2328,티케이지휴켐스(주),69260,2015/12,-17.39,-9.72,933.0,50.27,7.26,-16.22,23.055,1.915,13.695
2329,티케이지휴켐스(주),69260,2016/12,76.37,17.7,1118.0,51.81,12.85,-0.37,16.884999999999998,1.65,6.775
2330,티케이지휴켐스(주),69260,2017/12,98.5,165.31,2985.0,47.22,21.32,19.65,8.115,1.84,6.09
2331,티케이지휴켐스(주),69260,2018/12,-8.79,-8.65,2693.0,29.83,18.25,6.58,11.645,1.8399999999999999,9.355
2332,티케이지휴켐스(주),69260,2019/12,-23.6,-32.67,1812.0,36.06,16.12,-13.52,12.735,1.4849999999999999,8.290000000000001
2333,티케이지휴켐스(주),69260,2020/12,-10.45,-29.52,1292.0,26.11,16.05,-10.04,16.490000000000002,1.31,9.02
2334,티케이지휴켐스(주),69260,2021/12,-1.94,52.58,1972.0,31.92,10.84,45.1,14.39,1.6099999999999999,12.57
2335,티케이지휴켐스(주),69260,2022/12,25.35,12.49,2129.0,27.18,9.48,43.5,10.94,1.29,20.174999999999997
2336,팬오션(주),28670,2007/12,0.0,0.0,236.0,67.84,9.24,0.0,16.065,4.135,15.005
2337,팬오션(주),28670,2008/12,39.43,27.04,2656.0,70.85,6.64,94.07,2.505,0.5,2.255
2338,팬오션(주),28670,2009/12,0.0,0.0,-449.0,116.26,-3.01,-54.78,0.0,0.9299999999999999,0.0
2339,팬오션(주),28670,2010/12,0.0,0.0,383.0,146.58,1.6,40.08,23.12,1.025,129.36
2340,팬오션(주),28670,2011/12,0.0,0.0,-111.0,188.88,-0.4,-11.24,0.0,0.715,0.0
2341,팬오션(주),28670,2012/12,0.0,0.0,-2287.0,301.93,-3.96,-5.65,0.0,0.63,0.0
2342,팬오션(주),28670,2013/12,0.0,0.0,-127007.0,1925.67,-8.5,-50.33,0.0,4.87,4.0649999999999995
2343,팬오션(주),28670,2014/12,0.0,0.0,5127.0,220.4,13.12,-38.85,0.84,0.49,1.6649999999999998
2344,팬오션(주),28670,2015/12,6.21,-94.21,118.0,77.44,12.61,10.56,27.395,0.645,4.984999999999999
2345,팬오션(주),28670,2016/12,-26.8,114.94,184.0,68.78,8.96,3.01,20.935,0.76,7.9
2346,팬오션(주),28670,2017/12,16.15,46.16,268.0,61.61,8.35,24.67,19.435,1.195,11.504999999999999
2347,팬오션(주),28670,2018/12,4.57,6.54,285.0,54.84,7.64,14.22,19.415,1.07,10.05
2348,팬오션(주),28670,2019/12,2.98,-0.35,284.0,53.62,8.51,-7.51,16.025,0.86,6.225
2349,팬오션(주),28670,2020/12,7.23,-39.08,173.0,66.01,9.02,1.19,21.0,0.6950000000000001,4.175
2350,팬오션(주),28670,2021/12,0.0,0.0,1028.0,80.4,12.41,0.0,6.785,1.0250000000000001,4.665
2351,팬오션(주),28670,2022/12,37.82,23.26,1267.0,68.03,12.3,39.08,4.95,0.77,2.3049999999999997
2352,포스코홀딩스(주),5490,2007/12,0.0,0.0,46854.0,44.42,15.57,0.0,12.434999999999999,1.9300000000000002,9.02
2353,포스코홀딩스(주),5490,2008/12,45.82,23.04,58002.0,65.68,17.19,32.06,8.25,1.3599999999999999,10.155000000000001
2354,포스코홀딩스(주),5490,2009/12,-46.08,-26.5,41982.0,58.89,10.5,-11.71,12.684999999999999,1.33,5.635
2355,포스코홀딩스(주),5490,2010/12,40.47,27.57,53297.0,80.13,11.35,29.93,12.254999999999999,1.32,11.934999999999999
2356,포스코홀딩스(주),5490,2011/12,-0.47,-11.14,47224.0,92.51,7.84,43.96,11.795,1.025,11.805
2357,포스코홀딩스(주),5490,2012/12,-32.45,-32.51,31874.0,86.82,5.74,-7.74,12.754999999999999,0.83,5.619999999999999
2358,포스코홀딩스(주),5490,2013/12,-17.98,-44.1,17409.0,84.31,4.84,-2.73,18.195,0.6950000000000001,6.04
2359,포스코홀딩스(주),5490,2014/12,7.26,-54.51,7432.0,88.23,4.94,5.23,24.189999999999998,0.66,6.615
2360,포스코홀딩스(주),5490,2015/12,-25.0,0.0,1845.0,78.41,4.14,-10.61,15.03,0.47,3.855
2361,포스코홀딩스(주),5490,2016/12,18.02,654.68,16627.0,74.01,5.36,-8.78,10.7,0.43999999999999995,4.975
2362,포스코홀딩스(주),5490,2017/12,62.49,104.66,34464.0,66.49,7.62,14.26,10.120000000000001,0.575,7.245
2363,포스코홀딩스(주),5490,2018/12,19.92,-39.41,20911.0,67.34,8.53,7.13,25.845,0.63,5.805
2364,포스코홀딩스(주),5490,2019/12,-30.2,8.55,22823.0,65.41,6.01,-0.94,18.035,0.47500000000000003,5.890000000000001
2365,포스코홀딩스(주),5490,2020/12,-37.89,-12.69,20165.0,65.89,4.16,-10.21,18.87,0.41000000000000003,3.535
2366,포스코홀딩스(주),5490,2021/12,0.0,0.0,87330.0,66.9,12.1,0.0,5.52,0.595,5.98
2367,포스코홀딩스(주),5490,2022/12,-47.5,-52.49,41456.0,68.92,5.72,11.03,0.0,0.49,0.0
2370,피아이첨단소재(주),178920,2010/12,0.0,0.0,6681.0,13.28,36.55,0.0,0.0,0.0,0.0
2371,피아이첨단소재(주),178920,2011/12,-18.24,-32.77,5638.0,28.25,30.81,-3.02,0.0,0.0,0.0
2372,피아이첨단소재(주),178920,2012/12,-18.07,-20.69,4472.0,26.5,23.56,7.17,0.0,0.0,0.0
2373,피아이첨단소재(주),178920,2013/12,44.41,56.38,6993.0,24.41,29.51,15.27,0.0,0.0,0.0
2374,피아이첨단소재(주),178920,2014/12,-5.17,-15.82,660.0,24.68,27.3,2.52,0.0,0.0,0.0
2375,피아이첨단소재(주),178920,2015/12,-22.66,-21.46,578.3,28.12,21.23,-0.55,0.0,0.0,0.0
2376,피아이첨단소재(주),178920,2016/12,11.71,23.52,714.3,34.56,21.12,12.29,0.0,0.0,0.0
2377,피아이첨단소재(주),178920,2017/12,63.93,56.27,1116.3,37.44,24.49,41.37,0.0,0.0,0.0
2378,피아이첨단소재(주),178920,2018/12,14.21,6.72,1191.0,43.93,24.66,13.45,0.0,0.0,0.0
2379,피아이첨단소재(주),178920,2019/12,-44.49,-49.35,603.0,56.38,15.02,-8.88,0.0,0.0,0.0
2380,피아이첨단소재(주),178920,2020/12,78.59,135.49,1421.0,42.82,22.92,17.04,0.0,0.0,0.0
2381,피아이첨단소재(주),178920,2021/12,26.41,53.39,2179.0,45.13,25.13,15.31,25.189999999999998,5.75,18.205
2382,피아이첨단소재(주),178920,2022/12,-31.27,-28.58,1557.0,46.14,18.86,-8.42,27.049999999999997,4.0600000000000005,70.9
2383,하이트진로(주),80,2007/12,0.0,0.0,3505.0,344.87,20.63,0.0,0.0,0.0,0.0
2384,하이트진로(주),80,2008/12,4.87,2.71,3601.0,177.86,19.7,9.83,0.0,0.0,0.0
2385,하이트진로(주),80,2009/12,0.0,0.0,2875.0,95.4,15.4,0.0,14.96,2.75,53.735
2386,하이트진로(주),80,2010/12,-19.37,-61.42,1183.0,132.47,11.41,8.84,62.625,2.79,14.170000000000002
2387,하이트진로(주),80,2011/12,12.41,47.5,1426.0,151.06,9.96,28.81,36.235,1.71,9.815
2388,하이트진로(주),80,2012/12,22.22,47.48,1536.0,149.72,8.22,48.12,14.719999999999999,1.675,17.384999999999998
2389,하이트진로(주),80,2013/12,-3.65,-23.61,1169.0,156.89,8.49,-6.74,23.915,1.78,8.0
2390,하이트진로(주),80,2014/12,-41.82,-73.24,295.0,157.72,5.0,-1.32,54.665,1.54,6.725
2391,하이트진로(주),80,2015/12,42.99,151.92,765.0,161.25,7.02,1.88,34.615,1.48,5.78
2392,하이트진로(주),80,2016/12,-7.45,-27.96,551.0,163.26,6.56,-0.9,38.28,1.7000000000000002,11.045
2393,하이트진로(주),80,2017/12,-29.64,-66.95,182.0,188.1,4.62,-0.02,89.92,1.605,4.880000000000001
2394,하이트진로(주),80,2018/12,3.66,75.43,319.0,194.92,4.8,-0.23,57.785,1.445,10.345
2395,하이트진로(주),80,2019/12,-2.43,-290.34,-610.0,216.58,4.34,7.93,0.0,1.9049999999999998,110.665
2396,하이트진로(주),80,2020/12,124.91,0.0,1246.0,206.98,8.8,10.87,46.63,2.73,6.985
2397,하이트진로(주),80,2021/12,-12.28,-17.25,1031.0,232.16,7.9,-2.37,34.07,2.68,4.015000000000001
2398,하이트진로(주),80,2022/12,9.45,21.27,1250.0,187.11,7.63,13.38,33.32,2.295,0.0
2399,한국가스공사(주),36460,2007/12,0.0,0.0,5088.0,228.04,5.47,0.0,12.02,1.205,3.3200000000000003
2400,한국가스공사(주),36460,2008/12,11.41,-10.54,4515.0,436.61,3.75,62.37,14.355,1.215,0.0
2401,한국가스공사(주),36460,2009/12,6.24,-26.98,3297.0,344.34,4.78,-16.54,15.44,0.73,7.039999999999999
2402,한국가스공사(주),36460,2010/12,3.91,15.64,3813.0,288.41,4.27,16.37,14.68,0.52,3.56
2403,한국가스공사(주),36460,2011/12,4.96,-34.44,2499.0,347.67,3.57,25.3,14.285,0.42000000000000004,0.0
2404,한국가스공사(주),36460,2012/12,24.4,102.04,5050.0,385.39,3.62,22.94,9.395,0.625,22.435000000000002
2405,한국가스공사(주),36460,2013/12,17.49,0.0,-2669.0,388.83,3.91,8.65,0.0,0.63,5.525
2406,한국가스공사(주),36460,2014/12,-27.97,0.0,5091.0,380.98,2.87,-2.04,59.825,0.635,3.505
2407,한국가스공사(주),36460,2015/12,-5.98,-28.63,3594.0,321.45,3.87,-30.13,73.195,0.465,0.7949999999999999
2408,한국가스공사(주),36460,2016/12,-8.95,-311.19,-7740.0,325.38,4.35,-18.98,0.0,0.5,0.8900000000000001
2409,한국가스공사(주),36460,2017/12,12.67,0.0,-13802.0,356.24,4.66,5.04,0.0,0.665,2.615
2410,한국가스공사(주),36460,2018/12,23.49,0.0,5766.0,367.05,4.88,18.1,16.35,0.76,0.0
2411,한국가스공사(주),36460,2019/12,4.52,-92.39,395.0,382.56,5.34,-4.59,51.92,0.67,3.2350000000000003
2412,한국가스공사(주),36460,2020/12,-32.65,0.0,-1989.0,364.24,4.31,-16.61,0.0,0.4,0.86
2413,한국가스공사(주),36460,2021/12,37.92,0.0,11078.0,378.87,4.5,32.1,6.3549999999999995,0.55,0.0
2414,한국가스공사(주),36460,2022/12,98.71,57.04,17317.0,499.62,4.76,87.95,4.39,0.49,0.0
2415,한국앤컴퍼니(주),240,2007/12,0.0,0.0,1050.0,141.57,7.7,0.0,16.665,1.65,5.87
2416,한국앤컴퍼니(주),240,2008/12,-24.34,-112.95,-137.0,204.02,4.68,24.41,84.44,1.255,9.765
2417,한국앤컴퍼니(주),240,2009/12,197.06,0.0,2357.0,136.71,12.05,15.33,8.06,1.44,6.455
2418,한국앤컴퍼니(주),240,2010/12,0.54,35.27,3188.0,111.21,11.51,5.34,11.545,1.65,34.55
2419,한국앤컴퍼니(주),240,2011/12,-9.03,-23.15,2450.0,131.18,8.74,19.72,21.985,2.1799999999999997,20.8
2420,한국앤컴퍼니(주),240,2012/12,-96.43,1126.53,30887.0,18.06,34.65,-99.01,1.07,4.285,11.0
2421,한국앤컴퍼니(주),240,2013/12,777.36,-95.11,2727.0,3.6,77.89,290.31,7.98,0.57,72.705
2422,한국앤컴퍼니(주),240,2014/12,57.41,14.78,2005.0,3.78,82.1,49.34,11.17,0.86,41.995
2423,한국앤컴퍼니(주),240,2015/12,-3.54,-6.05,1883.0,3.91,81.18,-2.45,11.015,0.75,45.4
2424,한국앤컴퍼니(주),240,2016/12,0.0,0.0,2852.0,7.95,37.91,0.0,42.815,0.89,35.93
2425,한국앤컴퍼니(주),240,2017/12,-23.8,-35.17,1849.0,8.56,24.16,19.54,42.075,0.885,38.84
2426,한국앤컴퍼니(주),240,2018/12,6.09,22.13,2258.0,8.12,24.94,2.8,33.615,0.755,29.89
2427,한국앤컴퍼니(주),240,2019/12,-19.19,-23.38,1730.0,6.27,20.16,-0.04,26.795,0.64,25.92
2428,한국앤컴퍼니(주),240,2020/12,-8.4,-14.52,1479.0,8.34,19.07,-3.15,145.59,0.565,36.885
2429,한국앤컴퍼니(주),240,2021/12,45.86,45.39,2094.0,9.26,23.7,17.34,24.810000000000002,0.675,35.629999999999995
2430,한국앤컴퍼니(주),240,2022/12,7.42,-15.79,1749.0,11.55,22.38,13.76,21.87,0.49,19.314999999999998
2431,한국전력공사(주),15760,2007/12,0.0,0.0,2294.0,87.34,9.68,0.0,17.47,0.625,10.670000000000002
2432,한국전력공사(주),15760,2008/12,0.0,0.0,-4746.0,113.69,-8.87,8.32,0.0,0.46499999999999997,134.76
2433,한국전력공사(주),15760,2009/12,0.0,0.0,-155.0,125.12,5.04,7.71,0.0,0.47,13.34
2434,한국전력공사(주),15760,2010/12,31.79,0.0,-193.0,126.13,5.72,16.22,0.0,0.465,19.005
2435,한국전력공사(주),15760,2011/12,0.0,0.0,-5411.0,153.64,-1.57,10.19,0.0,0.36,14.440000000000001
2436,한국전력공사(주),15760,2012/12,0.0,0.0,-5083.0,186.21,-1.65,13.53,0.0,0.405,116.61500000000001
2437,한국전력공사(주),15760,2013/12,0.0,0.0,96.0,202.28,2.81,9.34,80.68,0.465,5.535
2438,한국전력공사(주),15760,2014/12,281.02,4377.3,4290.0,198.6,10.07,6.36,25.759999999999998,0.625,5.225
2439,한국전력공사(주),15760,2015/12,96.05,394.59,20701.0,157.95,19.25,2.58,2.93,0.585,3.215
2440,한국전력공사(주),15760,2016/12,5.77,-46.96,10980.0,143.44,19.94,2.09,8.035,0.635,3.8950000000000005
2441,한국전력공사(주),15760,2017/12,-58.73,-81.57,2023.0,149.15,8.28,-0.62,18.32,0.5,4.15
2442,한국전력공사(주),15760,2018/12,-104.2,-201.22,-2048.0,160.57,-0.34,1.36,0.0,0.37,8.765
2443,한국전력공사(주),15760,2019/12,0.0,0.0,-3654.0,186.83,-2.16,-2.4,0.0,0.38,11.64
2444,한국전력공사(주),15760,2020/12,0.0,0.0,3102.0,187.46,6.98,-1.02,7.505000000000001,0.28,2.02
2445,한국전력공사(주),15760,2021/12,0.0,0.0,-8279.0,223.23,-9.67,0.0,0.0,0.33,0.0
2446,한국전력공사(주),15760,2022/12,0.0,0.0,-38112.0,459.06,-45.83,17.64,0.0,0.61,0.0
2447,한국전력기술(주),52690,2007/12,0.0,0.0,1154.0,64.07,5.29,0.0,0.0,0.0,0.0
2448,한국전력기술(주),52690,2008/12,22.99,55.61,1796.0,44.0,5.79,12.45,0.0,0.0,0.0
2449,한국전력기술(주),52690,2009/12,380.93,200.95,2162.0,55.1,21.87,27.36,21.25,6.395,11.08
2450,한국전력기술(주),52690,2010/12,17.58,16.36,2516.0,67.98,19.6,31.16,38.69,14.25,68.325
2451,한국전력기술(주),52690,2011/12,26.36,20.72,3038.0,94.9,21.67,14.34,24.205,10.52,14.61
2452,한국전력기술(주),52690,2012/12,6.55,15.69,3514.0,102.33,19.49,18.43,26.080000000000002,11.285,37.06
2453,한국전력기술(주),52690,2013/12,-77.91,-74.38,900.0,99.06,4.48,-3.83,83.975,8.845,73.585
2454,한국전력기술(주),52690,2014/12,96.76,59.15,1439.0,91.0,7.9,11.44,40.59,6.484999999999999,132.96
2455,한국전력기술(주),52690,2015/12,-78.57,-72.59,395.0,109.39,2.17,-21.89,98.275,4.25,130.79
2456,한국전력기술(주),52690,2016/12,-13.89,50.54,594.0,88.82,2.43,-23.05,49.47,3.205,59.629999999999995
2457,한국전력기술(주),52690,2017/12,167.63,43.61,853.0,66.76,6.71,-3.13,26.880000000000003,2.275,13.94
2458,한국전력기술(주),52690,2018/12,-34.6,-60.14,340.0,67.21,4.96,-11.52,86.93,2.85,13.875
2459,한국전력기술(주),52690,2019/12,104.98,104.05,694.0,49.37,9.82,3.44,33.55,2.04,32.705
2460,한국전력기술(주),52690,2020/12,0.0,0.0,530.0,40.32,6.85,0.0,32.75,1.475,43.510000000000005
2461,한국전력기술(주),52690,2021/12,-65.75,-18.39,432.0,37.41,2.34,0.33,154.48499999999999,5.395,0.0
2462,한국전력기술(주),52690,2022/12,37.64,9.13,472.0,50.25,2.76,16.66,154.175,5.475,562.865
2464,한국콜마(주),161890,2014/12,0.0,0.0,1641.0,87.09,10.16,0.0,31.96,5.635,28.005
2465,한국콜마(주),161890,2015/12,29.62,38.63,2155.0,56.01,11.33,16.17,43.02,9.09,35.71
2466,한국콜마(주),161890,2016/12,20.93,16.71,2516.0,71.34,11.0,24.56,34.39,7.25,55.105000000000004
2467,한국콜마(주),161890,2017/12,-8.79,-10.96,2240.0,100.98,8.15,23.09,35.605,5.555,174.67000000000002
2468,한국콜마(주),161890,2018/12,34.33,-10.48,1954.0,169.99,6.63,65.27,30.435000000000002,3.7199999999999998,30.22
2469,한국콜마(주),161890,2019/12,30.95,-31.32,1284.0,183.1,7.65,13.47,35.02,2.995,19.93
2470,한국콜마(주),161890,2020/12,3.28,451.55,7005.0,149.15,9.2,-14.19,8.065,1.6800000000000002,9.17
2471,한국콜마(주),161890,2021/12,-30.75,-77.66,1565.0,91.68,5.31,19.99,23.634999999999998,1.86,99.58
2472,한국콜마(주),161890,2022/12,-13.04,0.0,-961.0,99.62,3.93,17.61,0.0,1.665,12.120000000000001
2474,한국타이어앤테크놀로지(주),161390,2013/12,0.0,0.0,5958.0,98.18,14.58,0.0,14.844999999999999,2.26,10.025
2475,한국타이어앤테크놀로지(주),161390,2014/12,0.06,-5.09,5655.0,84.22,15.44,-5.49,17.759999999999998,2.115,11.05
2476,한국타이어앤테크놀로지(주),161390,2015/12,-14.21,-6.42,5292.0,84.72,13.77,-3.78,15.775000000000002,1.54,9.219999999999999
2477,한국타이어앤테크놀로지(주),161390,2016/12,24.66,33.17,7047.0,61.4,16.66,3.01,15.395,1.65,13.715
2478,한국타이어앤테크놀로지(주),161390,2017/12,-28.08,-31.37,4837.0,49.35,11.65,2.89,25.66,1.76,20.425
2479,한국타이어앤테크놀로지(주),161390,2018/12,-11.44,-12.83,4216.0,44.27,10.34,-0.26,25.060000000000002,1.3900000000000001,12.105
2480,한국타이어앤테크놀로지(주),161390,2019/12,-22.58,-19.67,3387.0,41.43,7.9,1.3,18.205,0.965,11.73
2481,한국타이어앤테크놀로지(주),161390,2020/12,15.5,-11.25,3032.0,43.8,9.74,-6.25,39.74,0.76,11.08
2482,한국타이어앤테크놀로지(주),161390,2021/12,2.22,60.56,4901.0,42.64,8.99,10.66,54.55499999999999,1.275,51.625
2483,한국타이어앤테크놀로지(주),161390,2022/12,9.91,15.46,5658.0,41.75,8.41,17.55,16.990000000000002,0.93,16.575
2500,한국항공우주산업(주),47810,2007/12,0.0,0.0,32.0,153.01,0.92,0.0,0.0,0.0,0.0
2501,한국항공우주산업(주),47810,2008/12,974.27,352.74,219.0,132.06,8.73,13.73,0.0,0.0,0.0
2502,한국항공우주산업(주),47810,2009/12,-36.52,373.29,1049.0,132.0,4.64,19.39,0.0,0.0,0.0
2503,한국항공우주산업(주),47810,2010/12,0.0,0.0,988.0,146.51,9.8,0.0,0.0,0.0,0.0
2504,한국항공우주산업(주),47810,2011/12,-15.24,-14.54,801.0,107.61,8.21,1.2,39.27,4.83,0.0
2505,한국항공우주산업(주),47810,2012/12,19.1,0.93,760.0,113.28,8.2,19.32,42.085,4.795,6.94
2506,한국항공우주산업(주),47810,2013/12,-0.97,21.56,924.0,105.51,6.18,31.39,29.095,3.625,13.0
2507,한국항공우주산업(주),47810,2014/12,52.0,46.99,1358.0,110.75,8.13,15.49,26.634999999999998,4.625,0.0
2508,한국항공우주산업(주),47810,2015/12,100.54,95.74,2659.0,131.23,12.49,30.54,27.09,7.425000000000001,117.4
2509,한국항공우주산업(주),47810,2016/12,-15.7,2.16,2717.0,106.2,10.86,-3.07,26.61,6.215,48.45
2510,한국항공우주산업(주),47810,2017/12,-165.25,-188.82,-2413.0,177.64,-10.08,-29.67,0.0,6.709999999999999,49.965
2511,한국항공우주산업(주),47810,2018/12,0.0,0.0,587.0,256.71,5.25,34.44,54.46,7.055,28.49
2512,한국항공우주산업(주),47810,2019/12,88.25,197.97,1748.0,269.11,8.86,11.63,20.045,4.71,9.865
2513,한국항공우주산업(주),47810,2020/12,-49.37,-56.21,766.0,317.98,4.94,-9.16,30.355,3.42,3.355
2514,한국항공우주산업(주),47810,2021/12,-58.24,-14.36,656.0,351.29,2.27,-9.3,97.06,4.985,7.35
2515,한국항공우주산업(주),47810,2022/12,143.08,85.39,1215.0,434.84,5.08,8.77,37.175,6.734999999999999,3.12
2516,한미사이언스(주),8930,2007/12,0.0,0.0,6633.0,96.74,15.21,0.0,23.09,4.2700000000000005,0.0
2517,한미사이언스(주),8930,2008/12,1.09,35.01,8543.0,113.34,13.46,14.19,14.18,3.2249999999999996,31.619999999999997
2518,한미사이언스(주),8930,2009/12,-10.65,-29.38,5844.0,101.28,10.58,13.7,22.4,3.165,21.355
2519,한미사이언스(주),8930,2010/12,0.0,-86.19,933.0,5.41,-24.52,-98.41,93.475,1.8,28.185000000000002
2520,한미사이언스(주),8930,2011/12,0.0,0.0,-1584.0,9.11,25.45,57.98,0.0,0.705,0.0
2521,한미사이언스(주),8930,2012/12,-6.04,0.0,0.0,23.23,20.55,16.34,218.625,1.58,0.0
2522,한미사이언스(주),8930,2013/12,169.69,-23.25,182.0,41.74,5.08,992.19,125.36999999999999,1.6099999999999999,160.065
2523,한미사이언스(주),8930,2014/12,56.19,122.5,386.0,77.82,3.28,141.79,137.695,2.205,5301.925
2524,한미사이언스(주),8930,2015/12,1138.73,737.65,3168.0,59.53,27.87,45.74,58.56,14.07,216.665
2525,한미사이언스(주),8930,2016/12,-86.76,-95.55,140.0,49.68,4.31,-14.34,1025.1,11.924999999999999,70.695
2526,한미사이언스(주),8930,2017/12,36.37,278.81,497.0,41.14,5.99,-1.95,1992.565,10.365,0.0
2527,한미사이언스(주),8930,2018/12,-33.06,-40.07,290.0,40.34,3.69,8.53,927.9200000000001,10.65,1987.6950000000002
2528,한미사이언스(주),8930,2019/12,45.23,70.6,485.0,41.06,4.65,15.34,686.05,7.54,396.145
2529,한미사이언스(주),8930,2020/12,-14.44,-26.48,343.0,40.15,3.79,4.99,465.80499999999995,7.145,287.065
2530,한미사이언스(주),8930,2021/12,81.07,90.0,638.0,37.61,6.19,10.82,672.145,9.865,460.045
2531,한미사이언스(주),8930,2022/12,14.91,61.17,1010.0,53.11,6.46,10.09,159.745,6.21,581.61
2533,한미약품(주),128940,2011/12,0.0,0.0,172.0,108.28,3.74,0.0,0.0,2.54,14.27
2534,한미약품(주),128940,2012/12,112.3,1652.66,2737.0,104.13,7.14,11.19,101.975,3.0,17.645
2535,한미약품(주),128940,2013/12,28.56,94.08,5313.0,90.29,8.48,8.33,46.32,4.515,21.455
2536,한미약품(주),128940,2014/12,-44.34,-19.17,3680.0,75.37,4.53,4.27,69.835,3.06,0.0
2537,한미약품(주),128940,2015/12,514.77,334.94,14830.0,131.28,16.08,73.07,37.17,10.275,91.08500000000001
2538,한미약품(주),128940,2016/12,-87.36,-84.9,2242.0,117.42,3.03,-33.0,1429.075,11.105,14.285
2539,한미약품(주),128940,2017/12,206.9,159.09,5482.0,109.6,8.96,3.84,128.29,9.28,0.0
2540,한미약품(주),128940,2018/12,1.72,-58.81,2201.0,114.28,8.23,10.84,445.16999999999996,11.06,1170.26
2541,한미약품(주),128940,2019/12,24.3,109.35,4514.0,132.74,9.33,9.62,180.72,8.795,0.0
2542,한미약품(주),128940,2020/12,-52.85,-77.05,997.0,126.24,4.55,-3.39,1262.105,7.85,35.67
2543,한미약품(주),128940,2021/12,156.07,460.45,5483.0,108.64,10.42,11.84,166.81,8.355,30.105
2544,한미약품(주),128940,2022/12,26.05,23.52,6648.0,90.7,11.87,10.67,67.67,6.470000000000001,36.53
2546,한세실업(주),105630,2010/12,0.0,0.0,803.0,182.81,5.02,0.0,7.92,1.49,13.42
2547,한세실업(주),105630,2011/12,53.7,54.67,1241.0,172.43,6.73,14.75,5.25,1.45,2.675
2548,한세실업(주),105630,2012/12,-5.79,6.01,1316.0,149.92,5.58,13.5,9.73,2.1399999999999997,16.205
2549,한세실업(주),105630,2013/12,-5.19,-19.05,1065.0,150.79,4.83,9.63,12.375,2.37,21.205
2550,한세실업(주),105630,2014/12,55.74,44.95,1544.0,136.71,7.09,6.04,17.21,3.5149999999999997,13.28
2551,한세실업(주),105630,2015/12,52.84,67.49,2586.0,133.12,8.97,20.81,21.085,4.75,203.65499999999997
2552,한세실업(주),105630,2016/12,-42.67,-54.61,1175.0,125.45,5.27,-2.45,39.16,3.795,35.875
