회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)남성,004270,2018/12,1910,0,0,1.1,0.41,0,0,1.41,0.53,30.48,-4.11,168663357,-3506408,4839238,704060,63605003,2972765
(주)남성,004270,2019/12,3150,0,0,2.17,0.72,0,0,3.2,1.06,47.66,-2.52,168351672,-2135357,4798873,702035,57819890,2402813
(주)남성,004270,2020/12,4225,0,0,2.5,0.49,2393.26,468.45,2.79,0.55,64.69,-19.78,155194452,-16024531,4877708,687400,66947663,1951037
(주)넥센,005720,2015/12,77300,25.41,19.47,1.12,0.86,17.39,13.32,2.62,2.01,15.46,4.43,569535605,19983341,24335148,0,193901062,24278632
(주)넥센,005720,2016/12,8080,18.74,1.64,0.97,0.08,15.08,1.32,2.37,0.21,14.93,5.18,581253078,24424330,25243339,0,192727587,26529563
(주)넥센,005720,2017/12,7590,15.71,10.61,1.13,0.76,0,0,2.81,1.9,18.5,7.45,653953608,37984229,26414168,113162,212026557,20061912
(주)넥센,005720,2018/12,5500,14.34,8.92,0.81,0.51,17.11,10.64,1.31,0.81,14.34,5.69,660401955,31162898,26853392,128278,341728815,19010232
(주)넥센,005720,2019/12,6050,39.02,27.05,0.77,0.54,14.33,9.94,1.24,0.86,13.2,1.98,651025593,11175516,27824923,199554,352221398,17660496
(주)넥센,005720,2020/12,4630,18.08,8.58,0.61,0.29,11.54,5.48,0.99,0.47,8.28,3.36,686411169,19440471,24649765,140399,353361362,22953224
(주)노루페인트,090350,2015/12,11150,27.68,10.55,1.86,0.71,17.3,6.59,1.05,0.4,10.38,6.67,526081263,15892098,72830284,0,419623762,24798414
(주)노루페인트,090350,2016/12,8550,10.95,6.52,1.13,0.67,6.74,4.01,0.66,0.39,8.99,10.25,543186736,26154809,80353423,0,432008469,23318834
(주)노루페인트,090350,2017/12,8680,9.79,7.9,0.73,0.59,6.3,5.08,0.41,0.33,8.44,7.37,541017214,20214700,78585114,0,479767969,23356917
(주)노루페인트,090350,2018/12,8230,18.29,10.44,0.94,0.54,14.68,8.38,0.49,0.28,9.7,5.03,555644322,14431267,83037050,0,537142428,17757071
(주)노루페인트,090350,2019/12,8150,12.92,7.86,0.69,0.42,4.38,2.66,0.36,0.22,7.13,5.26,570495808,15600123,90929499,756975,564410946,23797424
(주)노루페인트,090350,2020/12,9910,19.84,8.09,0.76,0.31,6.69,2.73,0.4,0.16,7.73,3.7,598656694,11295081,89673049,444578,555014018,21960797
(주)노루홀딩스,000320,2015/12,24500,55.99,28.26,2.55,1.28,42.36,21.38,16.32,8.24,25.78,4.46,296813243,10109745,22188841,559096,34672425,12483584
(주)노루홀딩스,000320,2016/12,15600,4.74,2.68,1.15,0.65,5.15,2.91,4.07,2.3,2.98,26.58,358239741,69700225,15422979,33702,81209820,65786841
(주)노루홀딩스,000320,2017/12,16100,19.91,14.53,0.88,0.64,11.74,8.57,6.14,4.48,8.84,4.35,360020678,13031523,16026822,18465,42261655,26234833
(주)노루홀딩스,000320,2018/12,12250,44.17,29.98,0.76,0.52,30.16,20.47,6.9,4.68,11.43,1.67,359065830,5080181,15847958,106525,32516984,16669027
(주)노루홀딩스,000320,2019/12,12500,54.38,37.7,0.65,0.45,9.24,6.4,6.4,4.44,13.4,1.16,358530733,3506339,15165287,117961,29788835,14623548
(주)노루홀딩스,000320,2020/12,10950,56.27,26.97,0.6,0.29,31.13,14.92,9.19,4.4,26.14,1.03,363715906,3113352,13192157,106775,19068606,5876449
(주)녹십자,006280,2015/12,183000,29.59,13.37,3.62,1.64,53.72,24.27,3.58,1.62,20.19,12.09,1323117870,110601286,224667132,92509000,912910940,84905265
(주)녹십자,006280,2016/12,157000,47.65,24.8,3.27,1.7,0,0,2.9,1.51,21.13,6.47,1422757264,62902751,236126942,101893000,1033113771,69391798
(주)녹십자,006280,2017/12,226000,52.28,29.23,3.02,1.69,61.65,34.47,2.61,1.46,25.59,5.44,1575759046,54766059,235455613,96814000,1098478748,78818223
(주)녹십자,006280,2018/12,136000,63.39,29.14,3.17,1.45,248.74,114.33,2.66,1.22,22.78,4.59,1580579529,47932741,246252646,104707000,1141422783,46310812
(주)녹십자,006280,2019/12,132500,156.93,95.64,1.95,1.19,43.51,26.52,1.62,0.99,24.85,1.12,1742374171,11840904,267807744,103108000,1146093542,41861116
(주)녹십자,006280,2020/12,406000,99.66,21.36,5.36,1.15,108.47,23.25,4.33,0.93,63.52,4.96,1862558929,53297023,316430000,113053000,1227760622,42023640
(주)녹십자홀딩스,005250,2015/12,41950,172.55,53.85,5.68,1.77,0,0,64.27,20.06,108.31,3.18,829703432,17801560,28740600,0,47791895,19051294
(주)녹십자홀딩스,005250,2016/12,23800,95.96,36.15,4.65,1.75,46.39,17.48,26.15,9.85,42.18,4.75,846282314,26794034,67553375,0,98335182,30781807
(주)녹십자홀딩스,005250,2017/12,39250,105.34,51.04,3.79,1.83,35.4,17.15,18.79,9.1,64.85,3.55,958660032,20576338,84402115,0,115366471,30964356
(주)녹십자홀딩스,005250,2018/12,25100,111.48,52.56,3.82,1.8,36.41,17.17,15.53,7.32,39.11,3.33,993043941,19510510,104661886,0,140083966,35422080
(주)녹십자홀딩스,005250,2019/12,22250,48.04,30.99,2.33,1.51,39.41,25.43,21.2,13.68,42.38,4.76,928991658,28053008,36058856,0,63553295,27494439
(주)녹십자홀딩스,005250,2020/12,41500,48.68,14.36,4.06,1.2,52.2,15.4,31.13,9.18,51.81,8.21,1080663927,50375737,37471246,0,78784539,41313292
(주)농심,004370,2015/12,439500,23.92,11.99,1.73,0.87,14.78,7.41,1.47,0.73,15.55,7.26,2257471088,115183233,442413701,4410919,1878665375,105300063
(주)농심,004370,2016/12,332500,16.91,8.83,1.88,0.98,15.68,8.19,1.76,0.92,14.77,11.36,2330097985,194243948,474501473,4942308,1862187459,69096840
(주)농심,004370,2017/12,354000,28.75,21.91,1.28,0.98,27.79,21.17,1.25,0.95,15.12,4.42,2317377704,80387196,494147220,5214038,1855364121,76061851
(주)농심,004370,2018/12,254500,28.9,17,1.18,0.69,20.64,12.14,1.18,0.69,11.65,4.04,2406700249,75665004,428868833,4567456,1857814054,66943481
(주)농심,004370,2019/12,240500,34.54,23.46,1.04,0.7,14.61,9.92,1.02,0.69,12.27,2.95,2496940454,56271705,447262864,4814902,1905694049,49347259
(주)농심,004370,2020/12,300000,26.32,14.59,1.26,0.7,13.3,7.37,1.16,0.64,10.75,4.76,2494167664,92786550,468952196,4340586,2105700159,90365893
(주)농심홀딩스,072710,2015/12,154000,64.59,39.23,1.46,0.89,64.53,39.19,44.51,27.03,57.71,2.23,569266088,11739694,4016530,0,17035280,13018750
(주)농심홀딩스,072710,2016/12,120500,60.84,33.58,1.6,0.89,61.12,33.73,43.97,24.27,39.84,2.6,573761009,13798615,4106309,0,19090280,14983971
(주)농심홀딩스,072710,2017/12,114500,27.99,20.51,1.17,0.86,48.14,35.28,32.92,24.12,38.64,4.16,576908147,22453722,4629052,0,19090280,14461228
(주)농심홀딩스,072710,2018/12,69900,39.64,21.84,1.01,0.56,40.3,22.2,30.2,16.64,25.53,2.52,581585726,13805396,4292065,0,18121130,13829065
(주)농심홀딩스,072710,2019/12,78500,41.44,31.43,0.78,0.59,29.2,22.15,23.21,17.61,28.43,1.84,586483055,10150816,4364257,0,18121130,13756873
(주)농심홀딩스,072710,2020/12,77400,27.67,18.66,0.74,0.5,27.05,18.24,21.04,14.18,24.8,2.64,561730953,14666480,4882527,0,19291130,14408603
(주)다우기술,023590,2015/12,21800,85.01,28.61,3.54,1.19,86.58,29.14,6.39,2.15,46.18,4.07,745863436,18895478,20274267,1836012,251318425,19172485
(주)다우기술,023590,2016/12,18000,50.59,28.92,2.61,1.49,50.31,28.76,5.68,3.25,34.93,5.03,703515982,24120616,16912248,1975246,214671851,22006452
(주)다우기술,023590,2017/12,19250,48.24,33.86,2.21,1.55,40.35,28.32,5.83,4.09,38.36,4.45,705654329,21994321,15747399,1922514,181903766,20671803
(주)다우기술,023590,2018/12,18850,36.72,24.1,2.44,1.6,23.76,15.6,6.38,4.19,24.9,6.59,753409272,33414490,13880942,2275221,192269486,33274549
(주)다우기술,023590,2019/12,19000,30.1,21.37,2.12,1.51,22.18,15.75,5.07,3.6,20.96,7.09,784889266,37261552,15138500,2437710,221308508,40013006
(주)다우기술,023590,2020/12,21900,30.67,13.39,2.17,0.95,19.27,8.42,4.82,2.11,19.3,7.08,973711850,38692528,15815437,2346183,246162182,44293820
(주)다이나믹디자인,145210,2015/12,9360,160.27,78.32,1.26,0.62,30.46,14.88,1.64,0.8,9.03,0.83,282676065,1355308,12643164,384223,132222767,14207733
(주)다이나믹디자인,145210,2016/12,6330,0,0,1.12,0.6,14.7,7.83,1.06,0.56,19.77,-16.37,242209484,-24058660,19917047,0,125808178,7412180
(주)다이나믹디자인,145210,2017/12,2010,0,0,6.72,1.77,192.41,50.7,2.07,0.54,18.72,-110.46,176546112,-84213945,24296199,504675,100374133,-531484
(주)다이나믹디자인,145210,2018/12,2990,0,0,33.08,10.4,29.36,9.23,2.51,0.79,0,-145.93,134387418,-29176750,21636563,573093,75650210,-11996371
(주)다이나믹디자인,145210,2019/12,2990,0,0,18.43,18.43,0,0,1.49,1.49,68.85,-31.62,121054302,-2033377,12743026,684143,59017636,-3455636
(주)다이나믹디자인,145210,2020/12,567,0,0,4.36,0.73,0,0,5.27,0.88,0,-115.9,118202200,-33301958,12639770,825358,42506006,-7247713
(주)대교,019680,2015/12,8900,26.04,15.11,2.07,1.2,20.56,11.93,1.62,0.94,9.93,7.17,780715983,46591630,87311737,0,750317950,46011200
(주)대교,019680,2016/12,8130,25.75,18.7,1.86,1.35,13.11,9.52,1.51,1.09,9.5,6.84,809958360,44490866,89841508,0,759844916,45531200
(주)대교,019680,2017/12,8200,22.29,20.19,1.43,1.3,9.41,8.52,1.2,1.09,9.84,6.09,822144545,40696993,89153175,0,756770280,47096527
(주)대교,019680,2018/12,6700,46.94,33.56,1.53,1.09,14.53,10.39,1.29,0.93,10.85,2.95,797454116,19454258,83773197,0,705493709,26215073
(주)대교,019680,2019/12,6100,38.71,33.17,1.21,1.04,9.68,8.29,1.03,0.88,7.47,2.92,880942323,18613135,80905543,0,700272153,29083275
(주)대교,019680,2020/12,3685,0,0,1.35,0.59,17.62,7.75,1.23,0.54,9.15,-4.96,791624807,-29816136,80701828,0,586646476,-13441790
(주)대구백화점,006370,2015/03,17200,119.62,66.19,0.76,0.42,13.15,7.27,1.83,1.01,21.46,0.59,480518557,2289786,94846090,0,149405191,101776
(주)대구백화점,006370,2016/03,14100,26.99,19.04,0.55,0.39,26.14,18.44,1.34,0.94,19.99,2.02,479242326,7421536,97509631,0,149709697,-1199532
(주)대구백화점,006370,2017/03,13100,0,0,0.43,0.38,0,0,1.19,1.05,0,-1.57,464408617,-5756861,92055337,0,130249331,-8605850
(주)대구백화점,006370,2018/12,8800,0,0,0.42,0.29,0,0,1.28,0.88,0,-6.05,457145121,-19611382,80872085,0,106226540,-14496884
(주)대구백화점,006370,2019/12,5990,0,0,0.48,0.18,0,0,1.51,0.55,0,-5.97,430164271,-18649054,74539569,0,95646536,-15782976
(주)대구백화점,006370,2020/12,9140,0,0,0.46,0.15,0,0,1.58,0.51,0,-4.97,423699624,-14738301,65803737,0,85152399,-19057158
(주)대덕,008060,2015/12,7610,16.58,10.64,1.15,0.74,5.24,3.36,0.99,0.63,4.13,6.84,525406872,30599487,23112387,1467226,512596614,26807442
(주)대덕,008060,2016/12,8160,17.81,14.64,0.92,0.76,9.03,7.42,0.85,0.7,5.12,5.06,557708967,23367135,20661299,688240,490868073,28761952
(주)대덕,008060,2017/12,9860,17.27,10.91,1.22,0.77,8.92,5.63,1.2,0.76,6.46,7.22,607099316,35608234,23621043,302836,512147273,30578170
(주)대덕,008060,2018/12,9100,1.93,1.37,0.53,0.38,14.93,10.6,0.85,0.61,8.74,34.98,1122348046,262339311,20406433,307573,590731702,34916646
(주)대덕,008060,2019/12,10450,16.05,10.6,1.08,0.71,6.2,4.09,1.02,0.68,6.41,6.7,1185884791,67614733,43221389,688955,1060557644,51828246
(주)대덕,008060,2020/12,6980,10.6,5.69,1.63,0.88,20.88,11.21,148.8,79.87,8.95,10.31,543387836,81278346,4531289,0,5792605,1261315
(주)대동,000490,2015/12,9170,0,0,1.76,1.04,56.54,33.28,0.72,0.43,20.52,-0.27,579538912,-559064,97296450,5476946,462238438,-948425
(주)대동,000490,2016/12,7150,0,0,1.32,0.91,18.8,12.89,0.48,0.33,510.41,-10.15,539759118,-19919188,102849192,5689566,463775800,-19726431
(주)대동,000490,2017/12,9600,60.22,35.11,1.55,0.9,6.76,3.94,0.58,0.34,14.98,2.36,558502937,4393140,74814748,3564642,453491142,7907623
(주)대동,000490,2018/12,5180,0,0,1.67,0.71,8.82,3.76,0.58,0.25,17.51,-2,551959996,-3673804,80046474,4945433,475866754,-750144
(주)대동,000490,2019/12,5680,0,0,1.18,0.6,3.78,1.92,0.3,0.15,8.94,-4.72,550191361,-8269951,123983569,8258972,620447655,17928942
(주)대동,000490,2020/12,6820,15.58,4.99,0.88,0.28,8.5,2.72,0.33,0.11,9.81,6.46,657149258,13429077,95174220,8185161,637484640,18133395
(주)대양금속,009190,2015/12,585,0,0,5.1,2,0,0,0.51,0.2,0,-205.31,98535738,-17855155,6467473,103074,121554021,-6828255
(주)대양금속,009190,2016/12,4075,37.25,3.32,10.45,0.93,21.95,1.95,1.18,0.11,8.21,32.34,100099259,4633576,6709746,114549,146247517,9842031
(주)대양금속,009190,2017/12,3200,13.01,7.98,4.94,3.03,5.59,3.43,0.74,0.46,5.13,46.46,95910308,9876011,7047305,104058,172877205,12949438
(주)대양금속,009190,2018/12,3620,44.03,14.16,7.74,2.49,27.35,8.79,1.48,0.48,6.86,19.3,92308411,5565699,3392664,63540,165044206,7524766
(주)대양금속,009190,2019/12,15050,160.41,27.43,8.35,1.43,166.62,28.49,3.67,0.63,27.72,7.06,90520352,3471573,4225074,63899,151597696,3243352
(주)대양금속,009190,2020/12,3845,0,0,7.97,0.75,64.64,6.05,4.24,0.4,28.26,-0.91,116257053,-651416,5179267,54919,140495484,1063435
(주)대우건설,047040,2015/12,5600,26.52,14.52,1.44,0.79,5.46,2.99,0.39,0.22,10.44,5.38,9650768538,146232049,353443830,14357000,9877475175,334561266
(주)대우건설,047040,2016/12,5080,0,0,1.61,1.07,13.95,9.27,0.29,0.19,0,-31.76,9367312840,-762005959,536013175,13958000,10964615696,-466077989
(주)대우건설,047040,2017/12,5920,15.52,9.5,1.6,0.98,21.11,12.91,0.31,0.19,8.61,10.54,8247700980,222793964,373556277,11102000,11332055896,356929825
(주)대우건설,047040,2018/12,5390,12.49,7.22,1.43,0.83,44.92,25.96,0.3,0.18,5.38,11.21,8137774312,247630799,378888072,12667000,10204674621,569489656
(주)대우건설,047040,2019/12,4740,327.48,201.13,1.19,0.73,0,0,0.31,0.19,14.3,0.36,8734473025,7779954,464996768,13768000,8091938554,156152991
(주)대우건설,047040,2020/12,4985,12.8,5.29,0.98,0.41,8.45,3.49,0.3,0.12,7.45,7.78,8399269137,176906546,411839826,13905000,7637255921,377087261
(주)대웅,003090,2015/12,56600,173.12,54.9,5.16,1.64,128.66,40.8,30.49,9.67,46.25,2.93,329324956,8832823,31471111,9170508,50147920,12933306
(주)대웅,003090,2016/12,44050,144.62,78.46,2.84,1.54,92.5,50.18,17.51,9.5,89.51,1.94,330037143,5958016,35200694,8482446,49222029,4710905
(주)대웅,003090,2017/12,19350,67.56,12.07,2.45,0.44,86.74,15.49,13.92,2.49,78.43,3.58,337100220,11274209,32951454,11035475,54733877,13256464
(주)대웅,003090,2018/12,17800,116.87,64.93,4.5,2.5,219.91,122.17,30.05,16.69,79.77,3.82,344459714,12312560,35926833,14279643,47887031,11960199
(주)대웅,003090,2019/12,12950,202.38,109.01,4.04,2.17,122.7,66.09,25.99,14,54.87,1.92,348607411,6320466,37214452,13998291,49225217,12010765
(주)대웅,003090,2020/12,50300,109.78,8.19,14.93,1.11,121.42,9.06,57.54,4.29,58.59,13.49,371342389,45918663,39809301,14481687,87608403,47799102
(주)대웅제약,069620,2015/12,71100,35.65,13.04,3.86,1.41,46.69,17.07,2.19,0.8,13.74,10.46,819336096,49232912,229026094,28757008,800517043,55073077
(주)대웅제약,069620,2016/12,68700,42.17,22,2.99,1.56,101.41,52.9,1.75,0.91,20.04,6.53,1015246927,32974251,293852577,94226133,794009801,35389174
(주)대웅제약,069620,2017/12,164500,56.16,20.95,4.44,1.66,32.58,12.15,2.38,0.89,29.39,6.9,1053517341,36724783,313501380,97271337,866755277,44634790
(주)대웅제약,069620,2018/12,188500,1779.52,1032.51,5.72,3.32,49.03,28.45,2.79,1.62,34.67,0.27,1076308746,1481271,326932215,99836240,943522107,30765389
(주)대웅제약,069620,2019/12,137500,124.3,73.32,5.53,3.26,66.19,39.04,2.5,1.48,31.03,3.71,1099982039,20228348,382179962,99725680,1005179736,31447273
(주)대웅제약,069620,2020/12,165000,1057.6,233.3,7.11,1.57,33.75,7.44,3.51,0.78,50.37,0.56,1186735400,3138751,377405863,104973664,944751591,12626362
(주)대유에이텍,002880,2015/12,2190,152.3,63.99,3.17,1.33,8.19,3.44,0.75,0.31,15.69,2.05,326469774,2154064,26403266,3959316,439531682,12357162
(주)대유에이텍,002880,2016/12,1670,45.02,23.33,2.68,1.39,20.04,10.38,0.84,0.44,14.86,5.57,349202520,6499617,25162887,3697673,346859744,13721623
(주)대유에이텍,002880,2017/12,1055,41.81,23.25,1.75,0.97,8.77,4.88,0.51,0.28,12.95,3.85,359200420,4588702,26536045,3914254,375357145,11586363
(주)대유에이텍,002880,2018/12,1310,0,0,1.91,0.83,24.26,10.57,0.43,0.19,18.76,-26.44,370892754,-28287400,26800376,4251440,386822181,6935428
(주)대유에이텍,002880,2019/12,898,12.92,6.3,1.5,0.73,0,0,0.41,0.2,16.47,11.78,405333866,11912259,26700134,4086151,375730576,7921152
(주)대유에이텍,002880,2020/12,845,0,0,0.98,0.51,7.08,3.68,0.3,0.16,2236.69,-0.31,410369156,-349493,45230405,4458228,370576442,-5560850
(주)대유플러스,000300,2015/12,1190,299.69,194.75,1.29,0.84,39.52,25.68,0.74,0.48,28.04,0.43,177370555,448405,8542453,310102,182014611,1827774
(주)대유플러스,000300,2016/12,945,112.29,66.38,1.27,0.75,21.79,12.88,0.73,0.43,14.98,1.09,136720082,1153620,10941873,244181,177513413,3438813
(주)대유플러스,000300,2017/12,730,0,0,1.25,0.67,20.09,10.73,2.64,1.41,234.21,-7.37,135238036,-7284312,4638011,98858,42149556,-396725
(주)대유플러스,000300,2018/12,854,0,0,1.42,0.65,11.12,5.08,1.92,0.88,108.79,-6.13,205919142,-5795008,5526923,111514,68748620,23079
(주)대유플러스,000300,2019/12,775,28.95,15.13,1.23,0.64,38.92,20.35,1.22,0.64,32.4,4.5,248321792,4678293,7224207,562053,111432198,1583967
(주)대유플러스,000300,2020/12,777,68.47,27.87,1.05,0.43,345.57,140.63,1.25,0.51,66.98,1.61,268592496,1901910,9356696,456547,104126789,-36903
(주)대창,012800,2015/12,1090,0,0,0.84,0.46,1.48,0.82,0.2,0.11,0,-31.48,419858894,-49500125,26432438,246670,590375055,-16062382
(주)대창,012800,2016/12,997,79.45,52.02,0.84,0.55,2.78,1.82,0.33,0.21,15.46,1.05,362199212,1531417,17979417,254932,371558721,11969937
(주)대창,012800,2017/12,1055,22.2,15.31,0.82,0.56,0,0,0.28,0.19,10.6,3.68,388455905,5500582,19569695,230803,442632337,22161704
(주)대창,012800,2018/12,925,10.1,5.28,0.82,0.43,14.74,7.71,0.31,0.16,16.68,8.45,420495768,13810489,20023633,286267,453110792,12767004
(주)대창,012800,2019/12,1425,51.24,22.17,1.08,0.47,17.84,7.72,0.46,0.2,20.36,2.09,408661316,3646157,19231260,316019,409974330,12067781
(주)대창,012800,2020/12,1540,162.62,62.64,0.93,0.36,0,0,0.38,0.15,20.77,0.56,435086312,983599,19067177,360912,421320232,13460641
(주)대한항공,003490,2015/12,27700,0,0,1.92,0.95,1.45,0.72,0.34,0.17,6.7,-19.07,23048939945,-407682308,1162726285,0,11308423373,859217822
(주)대한항공,003490,2016/12,27350,0,0,2.08,1.33,0.96,0.61,0.23,0.15,5.92,-29.95,22706038038,-591360924,1205861351,0,11502876673,1079003552
(주)대한항공,003490,2017/12,33850,3.96,2.55,1.09,0.7,1.28,0.82,0.3,0.2,6.34,34.1,23423066865,907879962,1186479441,0,11802818528,956151143
(주)대한항공,003490,2018/12,33050,0,0,1.47,0.93,1.47,0.93,0.3,0.19,7.21,-3.67,24368468723,-120399329,1348942151,0,12646864991,651023788
(주)대한항공,003490,2019/12,28500,0,0,1.57,0.82,1.74,0.91,0.33,0.17,7.86,-19.48,25758375652,-568732636,1254319555,0,12291667990,286386447
(주)대한항공,003490,2020/12,27200,0,0,0.93,0.39,2.01,0.85,0.39,0.17,8.96,-6.29,24747289887,-194631399,624318430,0,7405005608,238334950
(주)대현,016090,2015/12,3715,22.52,10.96,1.64,0.8,17.65,8.59,0.72,0.35,11.39,7.3,225697006,8285307,131708295,0,259571056,10104176
(주)대현,016090,2016/12,4165,4.31,2.67,1.28,0.79,20.19,12.48,0.72,0.45,8.03,33.5,249699923,46878125,141570629,0,280173383,16060255
(주)대현,016090,2017/12,2715,16.08,9.16,1.19,0.68,0,0,0.71,0.4,6.1,7.44,246853161,12478898,143999338,0,283694373,13882004
(주)대현,016090,2018/12,2305,8.67,5.3,0.72,0.44,7.69,4.7,0.45,0.28,4.34,8.34,258971501,14958874,144229351,0,286316282,17900258
(주)대현,016090,2019/12,2495,7.44,5.82,0.64,0.5,13.83,10.81,0.41,0.32,3.82,8.65,263695073,16638711,149426802,0,299583978,20244210
(주)대현,016090,2020/12,1895,12.35,6.24,0.55,0.28,8.64,4.36,0.44,0.22,6.56,4.48,252923294,9018284,125832494,0,253198946,7131062
(주)대호에이엘,069460,2015/12,1575,0,0,3.07,1.26,9.72,3.98,0.6,0.25,14.7,-3.94,89999597,-977344,4963945,706044,121584665,2573129
(주)대호에이엘,069460,2016/12,1690,0,0,3.49,1.43,26.84,11.05,0.66,0.27,24.05,-9.57,87036748,-2212358,4535501,0,117646225,-98812
(주)대호에이엘,069460,2017/12,1160,9.91,6.15,1.79,1.11,6.84,4.25,0.38,0.24,13.11,19.82,88319324,4873730,4407900,0,126319691,1732097
(주)대호에이엘,069460,2018/12,5420,319.39,39.48,8.34,1.03,36.65,4.53,1.84,0.23,33.53,2.72,88671126,762915,3666847,0,132411332,2201648
(주)대호에이엘,069460,2019/12,2820,0,0,6.51,2.52,84.34,32.61,1.46,0.56,55.14,-12.62,80920216,-3506994,4352300,0,117536747,-949745
(주)대호에이엘,069460,2020/12,2475,183.37,57.38,4.48,1.4,0,0,0.99,0.31,21.07,2.43,101175472,652579,4010231,0,121426442,2592046
(주)더메디팜,118000,2015/12,3605,0,0,10.89,3.88,0,0,11.47,4.08,0,-80.49,16844156,-6864242,5830906,228370,6112892,-6503461
(주)더메디팜,118000,2016/12,10900,0,0,17.68,2.81,0,0,44.85,7.12,0,-54.38,29456774,-6816006,3940775,192848,6129491,-4064323
(주)더메디팜,118000,2017/12,3520,0,0,16.37,1.98,0,0,32.81,3.98,0,-36.8,23040074,-6537566,5117538,281075,8510642,-3137238
(주)더메디팜,118000,2018/12,2145,0,0,5.83,2.39,0,0,8.14,3.34,0,-64.09,49381964,-11855535,6092585,108945,12261187,-4971658
(주)더메디팜,118000,2019/12,3565,0,0,2.6,1.23,0,0,10.79,5.08,0,-18.64,60409225,-5035102,1859495,17348,8219793,-417291
(주)더메디팜,118000,2020/12,2845,25.73,6.1,3.4,0.81,0,0,38.04,9.02,0,17.85,126158485,9795215,2758943,0,6623822,-1627477
(주)더블유게임즈,192080,2015/12,,0,0,0,0,0,0,0,0,24.76,9.28,382513664,34161459,90542503,4957558,122441546,31899043
(주)더블유게임즈,192080,2016/12,,0,0,0,0,0,0,0,0,14.83,13.09,392720415,48839781,109915584,7900739,155159525,45243941
(주)더블유게임즈,192080,2017/12,,0,0,0,0,0,0,0,0,15.03,9.04,419734962,35364189,101736363,10051242,161222279,59485915
(주)더블유게임즈,192080,2018/12,,0,0,0,0,0,0,0,0,14.02,19.02,540130693,87761134,116424395,11644408,193052704,76628309
(주)더블유게임즈,192080,2019/12,49850,12.95,7.47,2.23,1.28,19.13,11.03,7.13,4.11,11.2,18.93,692039878,110292805,121880887,12874035,200271921,78391033
(주)더블유게임즈,192080,2020/12,60200,11.83,4.88,2.27,0.94,18.38,7.58,6.58,2.72,11.1,19.74,742191677,132915746,143181323,15466959,238873234,95691910
(주)더존비즈온,012510,2015/12,20500,33.94,12.66,6.7,2.5,16.78,6.26,4.58,1.71,14.18,16.47,212365671,20718550,57444267,0,153480924,28216983
(주)더존비즈온,012510,2016/12,21450,27.95,17.08,6.21,3.8,16.01,9.78,4.59,2.8,11.73,19.84,236908364,28403501,62888891,0,173040399,38654243
(주)더존비즈온,012510,2017/12,33300,27.45,15.34,6.85,3.83,22.52,12.59,5.3,2.96,14.29,23.07,272928964,38966637,67618837,0,201743071,50509903
