,날짜,종목,종목코드,종가,수익률
258,2017-04-03,엘지화학,051910,293000.0,-0.771653543307087
259,2018-04-02,엘지화학,051910,387500.0,3.225255972696246
260,2019-04-01,엘지화학,051910,370500.0,-0.4387096774193544
261,2020-04-01,엘지화학,051910,292000.0,-2.1187584345479085
262,2021-04-01,엘지화학,051910,819000.0,18.047945205479454
263,2022-04-01,엘지화학,051910,523000.0,-3.6141636141636146
264,2013-04-01,영원무역,111770,41500.0,
265,2014-04-01,영원무역,111770,39000.0,-0.6024096385542166
266,2015-04-01,영원무역,111770,55800.0,4.307692307692308
267,2016-04-01,영원무역,111770,45750.0,-1.8010752688172038
268,2017-04-03,영원무역,111770,32950.0,-2.797814207650273
269,2018-04-02,영원무역,111770,28450.0,-1.3657056145675261
270,2019-04-01,영원무역,111770,33250.0,1.6871704745166949
271,2020-04-01,영원무역,111770,21700.0,-3.4736842105263155
272,2021-04-01,영원무역,111770,39450.0,8.179723502304148
273,2022-04-01,영원무역,111770,47800.0,2.1166032953105196
274,2013-04-01,영풍,000670,1244000.0,
275,2014-04-01,영풍,000670,1186000.0,-0.4662379421221863
276,2015-04-01,영풍,000670,1238000.0,0.4384485666104543
277,2016-04-01,영풍,000670,1058000.0,-1.453957996768982
278,2017-04-03,영풍,000670,953000.0,-0.9924385633270316
279,2018-04-02,영풍,000670,931000.0,-0.23084994753410304
280,2019-04-01,영풍,000670,806000.0,-1.3426423200859294
281,2020-04-01,영풍,000670,460000.0,-4.292803970223326
282,2021-04-01,영풍,000670,582000.0,2.6521739130434785
283,2022-04-01,영풍,000670,682000.0,1.7182130584192445
284,2013-04-01,오뚜기,007310,317000.0,
285,2014-04-01,오뚜기,007310,387000.0,2.208201892744479
286,2015-04-01,오뚜기,007310,603000.0,5.58139534883721
287,2016-04-01,오뚜기,007310,928000.0,5.3897180762852415
288,2017-04-03,오뚜기,007310,759000.0,-1.8211206896551724
289,2018-04-02,오뚜기,007310,737000.0,-0.2898550724637683
290,2019-04-01,오뚜기,007310,759000.0,0.298507462686568
291,2020-04-01,오뚜기,007310,472500.0,-3.7747035573122534
292,2021-04-01,오뚜기,007310,570000.0,2.063492063492063
293,2022-04-01,오뚜기,007310,444500.0,-2.2017543859649127
294,2018-04-02,오리온,271560,132000.0,
295,2019-04-01,오리온,271560,100500.0,-2.3863636363636367
296,2020-04-01,오리온,271560,110000.0,0.945273631840795
297,2021-04-01,오리온,271560,130000.0,1.8181818181818188
298,2022-04-01,오리온,271560,89100.0,-3.1461538461538465
299,2013-04-01,오리온홀딩스,001800,51825.0,
300,2014-04-01,오리온홀딩스,001800,39347.0,-2.407718282682103
301,2015-04-01,오리온홀딩스,001800,59193.0,5.0438406994179985
302,2016-04-01,오리온홀딩스,001800,45095.0,-2.3817005389150747
303,2017-04-03,오리온홀딩스,001800,32667.0,-2.7559596407583986
304,2018-04-02,오리온홀딩스,001800,29500.0,-0.9694799032662937
305,2019-04-01,오리온홀딩스,001800,18800.0,-3.627118644067797
306,2020-04-01,오리온홀딩스,001800,11650.0,-3.8031914893617023
307,2021-04-01,오리온홀딩스,001800,14450.0,2.4034334763948495
308,2022-04-01,오리온홀딩스,001800,14050.0,-0.2768166089965396
309,2013-04-01,유한양행,000100,27991.0,
310,2014-04-01,유한양행,000100,26739.0,-0.4472866278446641
311,2015-04-01,유한양행,000100,29463.0,1.0187366767642758
312,2016-04-01,유한양행,000100,41397.0,4.050504021993686
313,2017-04-03,유한양행,000100,35836.0,-1.3433340580235287
314,2018-04-02,유한양행,000100,35793.0,-0.011999107043196844
315,2019-04-01,유한양행,000100,40507.0,1.3170172938842795
316,2020-04-01,유한양행,000100,39335.0,-0.2893327079270247
317,2021-04-01,유한양행,000100,57768.0,4.686157366213298
318,2022-04-01,유한양행,000100,56439.0,-0.2300581636892396
319,2013-04-01,이마트,139480,216500.0,
320,2014-04-01,이마트,139480,240000.0,1.0854503464203225
321,2015-04-01,이마트,139480,232000.0,-0.33333333333333326
322,2016-04-01,이마트,139480,172500.0,-2.5646551724137936
323,2017-04-03,이마트,139480,210500.0,2.202898550724637
324,2018-04-02,이마트,139480,273500.0,2.992874109263659
325,2019-04-01,이마트,139480,173500.0,-3.6563071297989036
326,2020-04-01,이마트,139480,102500.0,-4.0922190201729105
327,2021-04-01,이마트,139480,168500.0,6.439024390243901
328,2022-04-01,이마트,139480,141500.0,-1.602373887240356
329,2013-04-01,제일기획,030000,24350.0,
330,2014-04-01,제일기획,030000,24100.0,-0.10266940451745366
331,2015-04-01,제일기획,030000,24400.0,0.12448132780082943
332,2016-04-01,제일기획,030000,16950.0,-3.05327868852459
333,2017-04-03,제일기획,030000,18600.0,0.9734513274336276
334,2018-04-02,제일기획,030000,19150.0,0.29569892473118253
