회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS)
지에스건설(주),006360,2022/12,21150,17.62,7.4,0.89,0.37,0,0,0.49,0.21,10.05,4.93,12739404443,240672686,529442307
케이카(주),381970,2017/12,,,,,,,,,,,,,,
케이카(주),381970,2018/12,,,,,,,,,,,,,,
케이카(주),381970,2019/12,,0,0,0,0,0,0,0,0,3.27,9.96,320014726,14777785,93996788
케이카(주),381970,2020/12,,0,0,0,0,0,0,0,0,2.26,15.11,342314459,24129650,106092958
케이카(주),381970,2021/12,34100,12.33,5.95,2.45,1.18,84,40.54,0.3,0.15,15.74,20.95,550023979,46775529,134428007
케이카(주),381970,2022/12,11550,59.07,17.42,7.73,2.28,41.04,12.1,0.82,0.24,7.68,11.65,534356691,30363689,149955227
코스맥스(주),192820,2014/12,99700,,,,,,,,,,,209928922,15460119,19462466
코스맥스(주),192820,2015/12,184000,98.44,39.09,29.21,11.6,460.83,183,5.87,2.33,52.07,26.25,266152320,22215276,28337301
코스맥스(주),192820,2016/12,119500,50.67,24.46,9.38,4.53,93.73,45.25,3.52,1.7,22.46,24.4,431150054,35077689,36818876
코스맥스(주),192820,2017/12,117000,159.01,100.43,8.3,5.24,94.41,59.63,3.07,1.94,46.32,5.03,515856102,10206567,38224532
코스맥스(주),192820,2018/12,130000,84.43,49.62,8.68,5.1,0,0,2.66,1.56,45.34,10.14,613713020,21364846,46988350
코스맥스(주),192820,2019/12,79900,16.98,7.34,5.46,2.36,28.67,12.4,2.13,0.92,18.91,35.56,750534415,92643001,59155686
코스맥스(주),192820,2020/12,99500,0,0,5.18,2.44,81.91,38.55,1.67,0.79,15.85,-12.44,739510630,-34558144,55918753
코스맥스(주),192820,2021/12,87400,74.14,44.12,3.88,2.31,16.97,10.1,1.78,1.06,13.56,6.24,932063351,20530243,69762881
코스맥스(주),192820,2022/12,74100,0,0,3.51,1.62,22.94,10.58,1.22,0.56,19.06,-28.39,860340317,-100615052,73593686
코오롱인더스트리(주),120110,2013/12,54700,21.92,15.05,1.25,0.86,8.37,5.75,0.46,0.32,8.48,5.48,3589875531,84019213,906226097
코오롱인더스트리(주),120110,2014/12,48350,45.95,25.77,1.37,0.77,11,6.17,0.53,0.3,9.04,2.83,3537037715,44942271,893769598
코오롱인더스트리(주),120110,2015/12,62800,0,0,1.47,0.88,7.12,4.26,0.62,0.37,7.83,-9.76,3583909465,-155333143,821059169
코오롱인더스트리(주),120110,2016/12,74000,22.24,12.43,1.72,0.96,11.31,6.32,0.85,0.47,9.18,7.38,3745727583,118952003,814412847
코오롱인더스트리(주),120110,2017/12,89000,35.5,24.6,1.58,1.09,10.14,7.03,0.8,0.56,11.52,4.24,4043326294,72754598,817317576
코오롱인더스트리(주),120110,2018/12,57300,11.64,6.04,1.52,0.79,9.18,4.77,0.79,0.41,11.25,12.58,4183163023,227680471,797395811
코오롱인더스트리(주),120110,2019/12,49750,134.74,78.95,1.08,0.63,21.25,12.45,0.57,0.33,9.44,0.74,4059763206,13621220,781573667
코오롱인더스트리(주),120110,2020/12,41050,6.02,2.44,0.78,0.32,4.43,1.8,0.51,0.21,8.21,12.9,3848250338,247248990,723078942
코오롱인더스트리(주),120110,2021/12,70900,29.35,10.23,1.62,0.57,14.57,5.08,1,0.35,9.96,5.48,4319882810,116057944,846753081
코오롱인더스트리(주),120110,2022/12,41150,35.3,19.81,1.04,0.58,0,0,0.57,0.32,9.04,2.81,4587842653,62542367,986983511
코웨이(주),021240,2013/12,66400,20.56,13.14,6.51,4.16,10.06,6.43,2.69,1.72,10.04,28.61,1641057456,253192621,948850609
코웨이(주),021240,2014/12,84200,30.13,19.94,8.41,5.57,14.68,9.72,3.63,2.41,11.35,23.98,1576028328,242936826,962795690
코웨이(주),021240,2015/12,84100,23.62,16.55,8.07,5.66,17.37,12.17,3.82,2.68,9.6,30.02,1742357394,349446385,1018869615
코웨이(주),021240,2016/12,88300,31.78,22.57,9,6.39,26.75,19,3.97,2.82,12.22,21.88,1972649617,275454110,1083220525
코웨이(주),021240,2017/12,97700,26.65,20.09,9.11,6.86,18.4,13.87,3.7,2.79,11.69,28.14,2150385492,322405382,1067333293
코웨이(주),021240,2018/12,74100,22.63,13.53,7.49,4.48,17.26,10.32,3.14,1.88,9.08,30.59,2331880544,332277589,1086618506
코웨이(주),021240,2019/12,93100,25.76,18.85,7.08,5.18,16.38,11.99,2.92,2.13,12.46,25.91,2693165172,286540553,1229930918
코웨이(주),021240,2020/12,72700,24.6,12.42,5.4,2.73,14.32,7.23,2.66,1.34,6.86,22.73,2711140028,280550609,1190316994
코웨이(주),021240,2021/12,74400,18.97,13.59,4.26,3.05,20.46,14.65,2.34,1.67,7.33,22.76,3240649063,346559183,1246710040
코웨이(주),021240,2022/12,55900,15.14,10.32,3.04,2.07,12.71,8.65,2,1.36,5.46,20.43,3441901071,371317773,1201496272
쿠쿠홈시스(주),284740,2017/12,,,,,,,,,,,,426220794,3649279,8881975
쿠쿠홈시스(주),284740,2018/12,177500,31.29,18.85,2.88,1.74,0,0,3.12,1.88,8.05,9.15,492812169,35710289,131551357
쿠쿠홈시스(주),284740,2019/12,43200,122.53,19.48,12.07,1.92,996.26,158.36,10.98,1.75,8.28,10.24,557976654,41933133,176387009
쿠쿠홈시스(주),284740,2020/12,39100,14.23,7.01,2.25,1.11,19.15,9.43,1.94,0.96,5.14,16.53,623793867,76870357,221343581
쿠쿠홈시스(주),284740,2021/12,39200,11.76,8.28,2.06,1.45,14.86,10.46,1.8,1.27,5.58,18.36,749374580,100132576,270748324
쿠쿠홈시스(주),284740,2022/12,29400,7.81,5.12,1.45,0.95,0,0,1.31,0.86,3.6,18.85,761133055,116344338,241189747
키움증권(주),039490,2013/03,68400,,,,,,,,,,,,,
키움증권(주),039490,2014/12,46100,,,,,,,,,,,,,
키움증권(주),039490,2015/12,62000,,,,,,,,,,,,,
키움증권(주),039490,2016/12,72000,,,,,,,,,,,,,
키움증권(주),039490,2017/12,87600,,,,,,,,,,,,,
키움증권(주),039490,2018/12,78200,,,,,,,,,,,,,
키움증권(주),039490,2019/12,79500,,,,,,,,,,,,,
키움증권(주),039490,2020/12,126500,,,,,,,,,,,,,
키움증권(주),039490,2021/12,107000,,,,,,,,,,,,,
키움증권(주),039490,2022/12,84000,,,,,,,,,,,,,
태광산업(주),003240,2013/12,1290000,49.86,33.61,0.7,0.47,23.18,15.63,0.58,0.39,11.65,1.39,2780789695,29478837,98920172
태광산업(주),003240,2014/12,1156000,0,0,0.77,0.59,14.62,11.25,0.75,0.58,23.02,-0.02,2566879309,-328873,104697049
태광산업(주),003240,2015/12,1090000,51.05,38.27,0.73,0.55,7.82,5.86,0.86,0.64,10.26,1.41,2545069165,30491757,106669766
태광산업(주),003240,2016/12,947000,0,0,0.57,0.42,7.18,5.34,0.71,0.53,6.63,-0.29,2597594637,-6225572,91657183
태광산업(주),003240,2017/12,1317000,20.42,13.41,0.66,0.44,9.77,6.42,0.77,0.5,7.56,3.27,2786335879,72912435,94784437
태광산업(주),003240,2018/12,1320000,10.77,7.25,0.76,0.51,8.43,5.67,0.88,0.59,5,7.31,3215064260,176669744,79162441
태광산업(주),003240,2019/12,1060000,36.28,20.14,0.78,0.43,11.92,6.62,0.96,0.53,3.81,2.1,3068983391,53673248,85339870
태광산업(주),003240,2020/12,801000,2.54,1.13,0.41,0.18,9.36,4.16,0.82,0.36,9.08,17.23,3511193089,479950715,87777992
태광산업(주),003240,2021/12,1043000,4.49,2.65,0.44,0.26,6.11,3.6,0.67,0.39,2.88,10.24,4080349706,326760308,89877223
태광산업(주),003240,2022/12,746000,0,0,0.4,0.23,0,0,0.55,0.32,0,-0.79,3869038335,-26229444,92227756
티케이지휴켐스(주),069260,2013/12,24000,20.12,13.15,2.56,1.67,12.22,7.99,1.41,0.92,11.75,11.83,730769759,54553948,36542865
티케이지휴켐스(주),069260,2014/12,25100,29.17,21.43,2.65,1.95,13.23,9.72,1.71,1.25,13.71,8.63,699065487,40635949,40444060
티케이지휴켐스(주),069260,2015/12,15300,30.92,15.19,2.57,1.26,18.37,9.02,1.99,0.98,8.75,7.86,667984009,37551321,43412797
티케이지휴켐스(주),069260,2016/12,21700,21.74,12.03,2.12,1.18,8.72,4.83,1.71,0.95,8.79,9.41,700505926,45877756,50296623
티케이지휴켐스(주),069260,2017/12,24550,9.34,6.89,2.12,1.56,7.01,5.17,1.6,1.18,6.31,21.93,868634130,119319351,51909732
티케이지휴켐스(주),069260,2018/12,24100,14.29,9,2.26,1.42,11.48,7.23,1.75,1.1,6.26,15.11,843448208,93521536,36271485
티케이지휴켐스(주),069260,2019/12,21150,14.04,11.43,1.64,1.33,9.14,7.44,1.5,1.22,6.93,10.86,893230019,70477104,36386332
티케이지휴켐스(주),069260,2020/12,25650,22.94,10.04,1.82,0.8,12.55,5.49,1.9,0.83,8.59,7.47,846390679,49275071,34305436
티케이지휴켐스(주),069260,2021/12,23150,16.98,11.8,1.9,1.32,14.83,10.31,1.43,1,8.23,10.67,923798220,72724912,35948009
티케이지휴켐스(주),069260,2022/12,20000,12.94,8.94,1.53,1.05,23.86,16.49,0.86,0.59,5.68,11.39,941352875,81809433,40132265
팬오션(주),028670,2013/12,762,0,0,8.75,0.99,7.3,0.83,0.64,0.07,0,-200.31,4639640000,-2052601000,212373000
팬오션(주),028670,2014/12,2605,1.53,0.15,0.89,0.09,3.03,0.3,0.8,0.08,5.24,102.57,4439432000,809869000,37619000
팬오션(주),028670,2015/12,3690,38.07,16.72,0.9,0.39,6.93,3.04,1.22,0.54,8.24,2.98,4228195000,56532000,42492000
팬오션(주),028670,2016/12,3985,25.65,16.22,0.93,0.59,9.68,6.12,1.45,0.92,10.61,3.69,4259612000,90822000,37704000
팬오션(주),028670,2017/12,5270,25.02,13.85,1.54,0.85,14.81,8.2,1.81,1,10.63,5.95,3820957000,145713000,35446000
팬오션(주),028670,2018/12,4445,23.53,15.3,1.3,0.84,12.18,7.92,1.45,0.94,9.06,5.77,4054723000,144248000,50998000
팬오션(주),028670,2019/12,4545,18.12,13.93,0.97,0.75,7.04,5.41,1.29,0.99,8.57,5.6,4394868000,153711000,52730000
팬오션(주),028670,2020/12,5020,29.92,12.08,0.99,0.4,5.95,2.4,1.29,0.52,8.89,3.22,4542736000,90928000,52452000
팬오션(주),028670,2021/12,5410,9.05,4.52,1.37,0.68,6.22,3.11,1.17,0.58,4.99,16.67,6343764000,526659000,62220000
팬오션(주),028670,2022/12,5730,6.63,3.27,1.03,0.51,3.09,1.52,0.79,0.39,3.25,16.95,7391490000,676532000,75475000
포스코홀딩스(주),005490,2013/12,326500,20.63,15.76,0.79,0.6,6.85,5.23,1.07,0.82,8.54,3.88,54242277654,1582595861,1833795184
포스코홀딩스(주),005490,2014/12,275500,27.83,20.55,0.76,0.56,7.61,5.62,1.08,0.8,6.42,2.69,52597323083,1138958195,1913170319
포스코홀딩스(주),005490,2015/12,166500,19.38,10.68,0.61,0.33,4.97,2.74,1,0.55,4.15,3.08,51309408699,1318271460,1895581888
포스코홀딩스(주),005490,2016/12,257500,13.8,7.6,0.57,0.31,6.42,3.53,1.01,0.56,5.56,4.09,52055752946,1785045916,1785999993
포스코홀딩스(주),005490,2017/12,332500,11.97,8.27,0.68,0.47,8.57,5.92,1.07,0.74,6.41,5.64,53692257510,2545685289,1818558346
포스코홀딩스(주),005490,2018/12,243000,32.51,19.18,0.79,0.47,7.3,4.31,1.14,0.67,4.23,2.35,54125979686,1072591563,1121756445
포스코홀딩스(주),005490,2019/12,236500,21.13,14.94,0.56,0.39,6.9,4.88,0.82,0.58,5.44,2.59,55710766417,1175712402,1086277697
포스코홀딩스(주),005490,2020/12,272000,25.73,12.01,0.56,0.26,4.82,2.25,0.94,0.44,8.52,2.13,56794968502,965863440,1051371801
포스코홀딩스(주),005490,2021/12,274500,6.96,4.08,0.75,0.44,7.54,4.42,0.9,0.53,3.38,11.01,64242758956,5181227349,1134162459
포스코홀딩스(주),005490,2022/12,276500,0,0,0.59,0.39,0,0,3.21,2.14,11.19,-0.97,51149119209,-467852286,451680394
피아이첨단소재(주),178920,2013/12,,0,0,0,0,0,0,0,0,-0.41,12.21,263901502,25689542,10830748
피아이첨단소재(주),178920,2014/12,,0,0,0,0,0,0,0,0,4.56,10.66,241471683,21625327,11370445
피아이첨단소재(주),178920,2015/12,,0,0,0,0,0,0,0,0,7.66,8.4,269802135,16983489,12981423
피아이첨단소재(주),178920,2016/12,,0,0,0,0,0,0,0,0,9.13,9.55,307540030,20977772,14150358
피아이첨단소재(주),178920,2017/12,,0,0,0,0,0,0,0,0,19.81,13.75,341155485,32781682,17767873
피아이첨단소재(주),178920,2018/12,,0,0,0,0,0,0,0,0,13.32,13.8,372365385,34984082,19617064
피아이첨단소재(주),178920,2019/12,,0,0,0,0,0,0,0,0,20.41,6.95,392965082,17717933,23675511
피아이첨단소재(주),178920,2020/12,,0,0,0,0,0,0,0,0,13.14,15.62,404031459,41723872,24678034
피아이첨단소재(주),178920,2021/12,55100,31.11,19.27,7.1,4.4,22.48,13.93,6.6,4.09,15.98,21.03,472959622,64000019,28226817
피아이첨단소재(주),178920,2022/12,28900,35.98,18.12,5.4,2.72,94.31,47.49,5.95,3,11.98,13.7,498996616,45710486,27428095
하이트진로(주),000080,2013/12,22050,29.93,17.9,2.23,1.33,10.01,5.99,1.55,0.93,11.06,5.99,3398638439,84349396,576402094
하이트진로(주),000080,2014/12,23250,62.82,46.51,1.77,1.31,7.73,5.72,1.22,0.91,13.32,2.25,3304646403,31256395,595285903
하이트진로(주),000080,2015/12,23400,38.31,30.92,1.64,1.32,6.4,5.16,1.09,0.88,11.35,3.46,3336555973,47256386,608129542
하이트진로(주),000080,2016/12,21100,46.89,29.67,2.08,1.32,13.53,8.56,1.39,0.88,10.81,3.6,3280274823,48404004,610348672
하이트진로(주),000080,2017/12,24100,104.08,75.76,1.86,1.35,5.65,4.11,1.16,0.85,12.76,1.43,3403415556,18625314,631811352
하이트진로(주),000080,2018/12,16600,72.09,43.48,1.8,1.09,12.91,7.78,1.08,0.65,9.59,2,3316699691,24913250,587137131
하이트진로(주),000080,2019/12,29000,0,0,2.53,1.28,146.77,74.56,1.21,0.62,14.14,-3.54,3132012663,-40690937,681721775
하이트진로(주),000080,2020/12,31850,64.34,28.92,3.77,1.69,9.64,4.33,1.64,0.74,9.44,4.8,3101028156,52119645,689741398
하이트진로(주),000080,2021/12,30150,39.89,28.25,3.14,2.22,4.7,3.33,1.46,1.04,9.55,6.6,3431331129,72537860,662963608
하이트진로(주),000080,2022/12,25550,41.21,25.43,2.84,1.75,0,0,1.24,0.76,8.17,5.88,3107792300,66847561,754414840
한국가스공사(주),036460,2013/12,66600,0,0,0.8,0.46,7.01,4.04,0.18,0.1,16.04,-3.25,42271827597,-267179193,309807689
한국가스공사(주),036460,2014/12,49550,71.66,47.99,0.76,0.51,4.2,2.81,0.18,0.12,18.96,1.07,45116042355,93007739,308001678
한국가스공사(주),036460,2015/12,36850,88.1,58.29,0.56,0.37,0.96,0.63,0.19,0.13,16.03,0.63,40389768736,55741545,325660228
한국가스공사(주),036460,2016/12,48450,0,0,0.62,0.38,1.1,0.68,0.23,0.14,16.05,-10.24,37630880088,-853908528,374408824
한국가스공사(주),036460,2017/12,42550,0,0,0.76,0.57,3,2.23,0.24,0.18,14.47,-13.81,35330024259,-1021611230,350699640
한국가스공사(주),036460,2018/12,48200,19.8,12.9,0.92,0.6,0,0,0.24,0.16,13.98,4.35,37771848692,305312827,329183531
한국가스공사(주),036460,2019/12,37850,62.1,41.74,0.8,0.54,3.87,2.6,0.21,0.14,13.14,1.18,37259513824,81613695,363364111
한국가스공사(주),036460,2020/12,30900,0,0,0.56,0.24,1.2,0.52,0.17,0.08,12.97,-1.41,34147454348,-93602410,366397462
한국가스공사(주),036460,2021/12,39100,8.04,4.67,0.7,0.4,0,0,0.18,0.11,14.96,8.5,41031612568,594481644,368179050
한국가스공사(주),036460,2022/12,36200,5.27,3.51,0.59,0.39,0,0,0.09,0.06,15.3,11.07,59270172407,852889307,376109452
한국앤컴퍼니(주),000240,2013/12,22050,10.09,5.87,0.72,0.42,91.95,53.46,10.53,6.12,16.21,10.34,2353168061,160151821,33938185
한국앤컴퍼니(주),000240,2014/12,24450,12.6,9.74,0.97,0.75,47.37,36.62,10.1,7.81,10.8,7.85,2506418760,183826990,41033408
한국앤컴퍼니(주),000240,2015/12,17500,13.95,8.08,0.95,0.55,57.5,33.3,10.77,6.24,8.16,6.93,2666933001,172703147,42086347
한국앤컴퍼니(주),000240,2016/12,20750,50.92,34.71,1.06,0.72,42.73,29.13,25.24,17.2,37.96,1.88,2269355862,44758579,46256224
한국앤컴퍼니(주),000240,2017/12,18900,47.53,36.62,1,0.77,43.88,33.8,24.79,19.1,39.2,2.08,2288702912,45599877,45001327
한국앤컴퍼니(주),000240,2018/12,16600,38.2,29.03,0.86,0.65,33.97,25.81,25.1,19.07,26.21,2.22,2307991836,49187649,20590615
한국앤컴퍼니(주),000240,2019/12,14400,30.51,23.08,0.73,0.55,29.51,22.33,19.64,14.86,21.51,2.36,2333723849,53195937,24327428
한국앤컴퍼니(주),000240,2020/12,14650,210.93,80.25,0.82,0.31,53.44,20.33,28.21,10.73,32.86,0.38,2314696055,8577557,25368899
한국앤컴퍼니(주),000240,2021/12,15700,30.92,18.7,0.84,0.51,44.41,26.85,3.65,2.21,14.23,2.89,2959395756,71482518,75712822
한국앤컴퍼니(주),000240,2022/12,13950,25.44,18.3,0.57,0.41,22.47,16.16,1.81,1.31,10.1,2.2,2971233515,59144668,81928885
한국전력공사(주),015760,2013/12,34750,95.36,66,0.55,0.38,6.54,4.53,0.42,0.29,19.81,0.57,98249927000,238307000,1264647000
한국전력공사(주),015760,2014/12,42700,30.99,20.53,0.75,0.5,6.29,4.16,0.56,0.37,13.76,2.45,99719106000,1039887000,1222453000
한국전력공사(주),015760,2015/12,50000,3.41,2.45,0.68,0.49,3.74,2.69,0.59,0.42,7.86,21.06,106306250000,10165653000,1351663000
한국전력공사(주),015760,2016/12,44050,9.59,6.48,0.76,0.51,4.65,3.14,0.68,0.46,6.18,7.85,105321129000,4261986000,1700278000
한국전력공사(주),015760,2017/12,38150,20.88,15.76,0.57,0.43,4.73,3.57,0.52,0.4,9.29,2.71,106540154000,1506852000,1683502000
한국전력공사(주),015760,2018/12,33100,0,0,0.46,0.28,10.8,6.73,0.41,0.25,35.15,-1.99,107486379000,-1095213000,1690970000
한국전력공사(주),015760,2019/12,27800,0,0,0.45,0.31,13.85,9.43,0.39,0.27,51.1,-4.92,109809255000,-2594957000,1873675000
한국전력공사(주),015760,2020/12,27400,9.89,5.12,0.37,0.19,2.66,1.38,0.33,0.17,7.42,3.72,113103476000,1951498000,1808159000
한국전력공사(주),015760,2021/12,22100,0,0,0.38,0.28,0,0,0.3,0.22,0,-11.17,115578517000,-5607732000,1937288000
한국전력공사(주),015760,2022/12,21800,0,0,0.74,0.48,0,0,0.23,0.15,0,-73.21,131023727000,-25297712000,1976767000
한국전력기술(주),052690,2013/12,60500,108.08,59.87,11.38,6.31,94.71,52.46,4.92,2.73,49.04,8.52,760503659,34407214,116679026
한국전력기술(주),052690,2014/12,51300,49.14,32.04,7.85,5.12,160.97,104.95,3.2,2.08,24.41,13.88,777612450,54758999,105625923
한국전력기술(주),052690,2015/12,34600,140.28,56.27,6.07,2.43,186.7,74.88,3.2,1.28,47.07,3.72,839120535,15012059,126905523
한국전력기술(주),052690,2016/12,23650,60.38,38.56,3.91,2.5,72.78,46.48,2.7,1.72,30.52,5.57,775474577,22598766,159285835
한국전력기술(주),052690,2017/12,23800,34.27,19.49,2.9,1.65,17.77,10.11,2.27,1.29,17.7,7.48,762165844,32454112,119224798
한국전력기술(주),052690,2018/12,20900,121.42,52.44,3.98,1.72,19.38,8.37,3.62,1.56,17.37,2.82,771479987,12936841,115299641
한국전력기술(주),052690,2019/12,20050,42.78,24.32,2.6,1.48,41.7,23.71,2.52,1.43,9.54,5.54,735206871,26397847,80070192
한국전력기술(주),052690,2020/12,17850,41.23,24.27,1.86,1.09,54.78,32.24,1.93,1.13,12.12,4.07,699243766,20160083,94020824
한국전력기술(주),052690,2021/12,85000,270.64,38.33,9.45,1.34,0,0,10.28,1.46,96.52,3.25,705042790,16452462,101269654
한국전력기술(주),052690,2022/12,54600,206.7,101.65,7.34,3.61,754.63,371.1,7.34,3.61,58.21,3.4,815532663,17953974,101321477
한국콜마(주),161890,2013/03,33550,,,,,,,,,,,223790131,10928520,20676623
한국콜마(주),161890,2014/12,44050,45.2,18.72,7.97,3.3,39.61,16.4,3.1,1.29,19.77,17.14,318976923,30153208,49970681
한국콜마(주),161890,2015/12,94900,64.84,21.2,13.7,4.48,53.82,17.6,5.48,1.79,31.46,21.95,318645577,42793784,60809341
한국콜마(주),161890,2016/12,65800,43.82,24.96,9.24,5.26,70.22,39.99,3.69,2.1,17.54,22.01,392723444,52239938,70315815
한국콜마(주),161890,2017/12,82000,43.65,27.56,6.81,4.3,214.15,135.19,2.83,1.79,25.17,15.84,542364879,44178229,84392476
한국콜마(주),161890,2018/12,70500,39.85,21.02,4.87,2.57,39.57,20.87,2.33,1.23,21.97,14.12,881678590,52115258,78479847
한국콜마(주),161890,2019/12,47250,47.7,22.34,4.08,1.91,27.15,12.71,2.24,1.05,18.7,8.66,1006724225,40050590,60004168
한국콜마(주),161890,2020/12,50900,10.36,5.77,2.16,1.2,11.78,6.56,2.05,1.14,17.06,22.4,1081269438,120833711,44778473
한국콜마(주),161890,2021/12,40250,29.91,17.36,2.35,1.37,126.02,73.14,2.27,1.32,13.77,7.83,993241288,48038941,34435381
한국콜마(주),161890,2022/12,42600,0,0,2.02,1.31,14.68,9.56,1.56,1.02,16.4,-4.28,1158797343,-26433373,36523254
한국타이어앤테크놀로지(주),161390,2013/12,60700,18.06,11.63,2.75,1.77,12.19,7.86,2.11,1.36,11.9,14.9,4656057937,456866247,763225998
한국타이어앤테크놀로지(주),161390,2014/12,52700,20.72,14.8,2.47,1.76,12.89,9.21,2.24,1.6,10.99,12.27,5111901392,396428134,760635007
한국타이어앤테크놀로지(주),161390,2015/12,47050,19.42,12.13,1.9,1.18,11.35,7.09,2.04,1.27,13.58,9.95,5909355631,352194734,817778682
한국타이어앤테크놀로지(주),161390,2016/12,58000,18.42,12.37,1.97,1.33,16.41,11.02,2.36,1.59,14.6,10.99,5968767032,424956155,807637290
한국타이어앤테크놀로지(주),161390,2017/12,54600,29.02,22.3,1.99,1.53,23.1,17.75,2.57,1.98,20.51,6.93,6015970961,289437607,839616137
한국타이어앤테크놀로지(주),161390,2018/12,40150,30.52,19.6,1.69,1.09,14.74,9.47,2.33,1.5,16.65,5.54,6284507359,243935756,742018900
한국타이어앤테크놀로지(주),161390,2019/12,33550,22.65,13.76,1.2,0.73,14.59,8.87,1.72,1.05,16.28,5.27,6069618535,241217965,714940775
한국타이어앤테크놀로지(주),161390,2020/12,39400,58.14,21.34,1.11,0.41,16.21,5.95,1.77,0.65,20.24,1.87,6429887711,87353182,646224199
한국타이어앤테크놀로지(주),161390,2021/12,39700,66.32,42.79,1.55,1,62.76,40.49,2.44,1.58,149.71,2.29,6620616160,107400965,668018917
한국타이어앤테크놀로지(주),161390,2022/12,31150,19.82,14.16,1.09,0.77,19.34,13.81,1.5,1.07,35.27,5.46,6769107888,263413042,690191677
한국투자금융지주(주),071050,2013/03,45850,,,,,,,,,,,,,
한국투자금융지주(주),071050,2014/12,48500,,,,,,,,,,,,,
한국투자금융지주(주),071050,2015/12,49550,,,,,,,,,,,,,
한국투자금융지주(주),071050,2016/12,41900,,,,,,,,,,,,,
한국투자금융지주(주),071050,2017/12,69000,,,,,,,,,,,,,
한국투자금융지주(주),071050,2018/12,59500,,,,,,,,,,,,,
한국투자금융지주(주),071050,2019/12,72400,,,,,,,,,,,,,
한국투자금융지주(주),071050,2020/12,79000,,,,,,,,,,,,,
한국투자금융지주(주),071050,2021/12,80700,,,,,,,,,,,,,
한국투자금융지주(주),071050,2022/12,53300,,,,,,,,,,,,,
한국항공우주산업(주),047810,2013/12,29000,34.04,24.15,4.24,3.01,15.21,10.79,1.51,1.07,14.65,9.69,1976019149,89619354,115695142
한국항공우주산업(주),047810,2014/12,39800,33.08,20.19,5.74,3.51,0,0,1.88,1.15,15.52,13.48,2108984827,132302474,124688996
한국항공우주산업(주),047810,2015/12,78100,40.07,14.11,10.98,3.87,173.65,61.15,3.42,1.2,17.16,23.39,2808012795,259044322,125715903
한국항공우주산업(주),047810,2016/12,67000,32.32,20.9,7.55,4.88,58.85,38.05,2.9,1.88,16.55,19.89,2980368470,264485590,133784169
한국항공우주산업(주),047810,2017/12,47450,0,0,8.95,4.47,66.62,33.31,3.36,1.68,0,-18.23,3164601115,-235471323,181660405
한국항공우주산업(주),047810,2018/12,31900,72.87,36.05,9.44,4.67,38.12,18.86,1.98,0.98,15.31,6.91,3735000646,75576114,220007342
한국항공우주산업(주),047810,2019/12,34050,23.36,16.73,5.49,3.93,11.5,8.23,1.32,0.95,10,15.71,4320002472,175665184,200134456
한국항공우주산업(주),047810,2020/12,25800,41.43,19.28,4.67,2.17,4.58,2.13,1.2,0.56,10.27,6.71,5114001345,81635522,185644612
한국항공우주산업(주),047810,2021/12,32450,118.97,75.15,6.11,3.86,9.01,5.69,1.57,0.99,16.69,2.65,5794631718,33592109,241500937
한국항공우주산업(주),047810,2022/12,50900,49.67,24.68,9,4.47,4.17,2.07,2.25,1.12,14.61,9.15,7706665964,125399377,224804112
한미사이언스(주),008930,2013/12,12650,179.17,71.57,2.3,0.92,228.76,91.37,40.63,16.23,87.15,1.29,441693591,5112535,15595864
한미사이언스(주),008930,2014/12,15450,174.27,101.12,2.79,1.62,6710.25,3893.6,48.6,28.2,122.6,1.59,491731127,6339178,16106020
한미사이언스(주),008930,2015/12,129000,109.84,7.28,26.39,1.75,406.39,26.94,71.85,4.76,48.14,25.15,620989636,113499033,21518313
한미사이언스(주),008930,2016/12,61100,1544.61,505.59,17.97,5.88,106.52,34.87,281.27,92.07,209.93,1.22,663800856,6490775,21120146
한미사이언스(주),008930,2017/12,111000,2764.7,1220.43,14.38,6.35,0,0,261.09,115.26,577.18,0.5,629759315,2827001,21519071
한미사이언스(주),008930,2018/12,79000,1225.16,630.68,14.06,7.24,2624.42,1350.97,250.88,129.15,390.54,1.1,608792181,6141884,20923707
한미사이언스(주),008930,2019/12,38350,961.85,410.25,10.57,4.51,555.4,236.89,155.31,66.24,177.98,1.03,608190470,5633983,24776839
한미사이언스(주),008930,2020/12,76100,771.05,160.56,11.83,2.46,475.18,98.95,168.96,35.18,325.09,1.47,607103608,7790764,23759916
한미사이언스(주),008930,2021/12,54200,890.05,454.24,13.06,6.67,609.19,310.9,178.96,91.33,271.67,1.4,600639549,7304850,25637503
한미사이언스(주),008930,2022/12,32450,209.85,109.64,8.16,4.26,764.03,399.19,66.37,34.68,169.57,3.59,744302842,18182009,46192172
한미약품(주),128940,2013/12,113500,57.88,34.76,5.64,3.39,26.81,16.1,2.67,1.6,21.54,7.89,719183351,25966997,251625758
한미약품(주),128940,2014/12,102000,90.66,49.01,3.97,2.15,0,0,2.42,1.31,57.93,3.97,836632672,15564970,279403252
한미약품(주),128940,2015/12,728000,67.03,7.31,18.53,2.02,164.25,17.92,8.06,0.88,34.57,26.63,1484679811,133850926,574865295
