회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
일성건설(주),013360,2018/12,1410,56.28,16.5,2.01,0.59,8.52,2.5,0.49,0.14,9.54,2.79,308746515,2428824,19256635,0,364018221,9871731
일성건설(주),013360,2019/12,1270,66.37,22.56,1.69,0.58,0,0,0.4,0.14,10.29,2.05,350862593,1855544,18428517,0,375818803,7401577
일성건설(주),013360,2020/12,1140,23.93,9.09,0.88,0.33,2.51,0.95,0.23,0.09,7.69,3.16,298510508,2863991,19729596,0,340961878,10280801
일성신약(주),003120,2015/12,114500,4.57,2.66,1.43,0.83,74.85,43.59,7.32,4.26,55.52,,,,,,,
일성신약(주),003120,2016/12,123000,122.54,90.36,1.16,0.86,0,0,5.48,4.04,56.12,,,,,,,
일성신약(주),003120,2017/12,134000,154.32,120.42,1.26,0.98,39.93,31.16,6.05,4.72,56.19,,,,,,,
일성신약(주),003120,2018/12,95600,121.91,83.17,1.11,0.76,23.8,16.23,5.82,3.97,47.97,,,,,,,
일성신약(주),003120,2019/12,82100,39.51,32.03,0.77,0.63,60.49,49.03,5.48,4.45,99.16,,,,,,,
일성신약(주),003120,2020/12,82700,97.06,59.89,0.9,0.56,200.7,123.84,7.7,4.75,165.81,,,,,,,
일신방직(주),003200,2015/12,154000,49.14,25.05,1.26,0.64,35.83,18.27,1.9,0.97,19.62,2.93,889516557,20225275,85115286,34330,454669023,25538798
일신방직(주),003200,2016/12,123500,31.6,23.19,0.8,0.59,20.45,15.01,1.21,0.89,14.8,2.96,904835179,20690639,83768116,23408,478266928,27687611
일신방직(주),003200,2017/12,110000,140.39,116.53,0.62,0.52,19.14,15.89,0.9,0.75,20.63,2.34,895872907,17042406,81758817,42057,492465892,23960820
일신방직(주),003200,2018/12,96000,26.87,19.44,0.63,0.45,0,0,0.9,0.65,14.32,3.06,937343600,22339169,76244126,330965,492301164,29917685
일신방직(주),003200,2019/12,71600,0,0,0.53,0.34,49.46,31.88,0.8,0.52,25.87,1,953608709,7979804,79148565,58387,496199336,13589459
일신방직(주),003200,2020/12,80100,0,0,0.47,0.21,6.92,3.07,0.75,0.33,23.4,1.42,964200063,10432532,76325065,40816,464871493,13548435
일양약품(주),007570,2015/03,33950,0,0,5,3.16,129.1,81.64,4.34,2.74,923.91,-6.32,430830075,-5656851,87008006,8361162,211797503,6245797
일양약품(주),007570,2016/12,41650,472.03,234.63,9.36,4.65,87.75,43.62,7.51,3.73,57.99,2.99,431263403,11962839,100253733,10113428,261614908,23182210
일양약품(주),007570,2017/12,38550,260.76,184.22,6.06,4.28,41.96,29.64,4.88,3.45,47.85,3.2,436373966,12941366,111745131,12386659,269811003,24433088
일양약품(주),007570,2018/12,27500,0,0,6.72,3.59,314.29,167.69,4.83,2.58,110.9,-2.58,432253279,3251156,137572342,12843515,300036332,16721980
일양약품(주),007570,2019/12,22550,156.88,83.32,4.75,2.52,29.73,15.79,3.22,1.71,33.59,5.2,437456053,19594667,146260194,15849513,324573437,32510929
일양약품(주),007570,2020/12,65800,3372.69,623.87,15.19,2.81,63.65,11.77,9.7,1.79,79.53,5.38,439116735,21545310,147607966,19723273,343328724,34100857
일정실업(주),008500,2015/12,29750,5.26,3.22,0.8,0.49,11.29,6.91,0.78,0.48,10.02,12.98,69075803,7115044,8926914,1672151,68103445,3612171
일정실업(주),008500,2016/12,29150,11.67,9.42,0.73,0.59,24.4,19.7,0.65,0.53,7.22,5.44,68209326,3169139,10364068,1610226,78880852,4445338
일정실업(주),008500,2017/12,24900,0,0,0.74,0.59,0,0,0.92,0.73,0,-10.39,67184974,-5702860,9854796,1544894,49086384,-6384222
일정실업(주),008500,2018/12,19250,0,0,0.69,0.42,0,0,0.78,0.47,0,-14.65,68281023,-6869727,9280008,1287387,48011222,-8356269
일정실업(주),008500,2019/12,18200,0,0,0.81,0.58,0,0,0.7,0.5,0,-37.57,60518947,-13601285,9413639,1152391,39790277,-16332932
일정실업(주),008500,2020/12,18400,0,0,1.16,0.32,30.58,8.36,1.18,0.32,0,-15.33,46768525,-4221170,5212205,903386,31330330,-7342536
일진다이아몬드(주),081000,2015/12,8580,12.33,6.07,1.7,0.84,9.58,4.71,1.65,0.81,5.2,14.25,141019036,10750575,19660051,2190381,109591037,14246255
일진다이아몬드(주),081000,2016/12,8910,27.12,18.55,1.27,0.87,8.41,5.75,1.31,0.9,9.45,5.63,146481852,4659207,22167851,2907034,108408482,6391022
일진다이아몬드(주),081000,2017/12,20500,41.37,11.12,3.3,0.89,28.4,7.63,3.23,0.87,14.79,8.37,156935533,7360955,21644125,2310046,123684953,11486574
일진다이아몬드(주),081000,2018/12,28150,59.96,29.18,3.83,1.86,36.06,17.55,3.86,1.88,17.94,7.71,159895730,7683631,23932604,3809404,133959368,15178329
일진다이아몬드(주),081000,2019/12,27950,375.92,201.78,3.52,1.89,34.55,18.54,8.98,4.82,70.31,8.06,249110385,12768968,33874606,4498358,161062350,13218652
일진다이아몬드(주),081000,2020/12,47900,0,0,6.25,0.96,543.84,83.67,19.92,3.06,0,2.88,247688526,7255841,38998929,5457871,168656786,9095835
일진디스플레이(주),020760,2015/12,5460,0,0,2.83,1.09,17.19,6.6,1.17,0.45,30.5,,,,,,,
일진디스플레이(주),020760,2016/12,5190,0,0,2.7,1.58,0,0,1,0.58,0,,,,,,,
일진디스플레이(주),020760,2017/12,7700,19.99,7.9,4.45,1.76,9.59,3.79,1.4,0.55,7.61,,,,,,,
일진디스플레이(주),020760,2018/12,3240,146.09,51.2,3.07,1.08,13.32,4.67,1.17,0.41,9.77,,,,,,,
일진디스플레이(주),020760,2019/12,3535,0,0,3.37,1.69,0,0,1.79,0.9,0,-60.44,126231326,-30408090,16486319,6336468,95688255,-30788622
일진디스플레이(주),020760,2020/12,6740,0,0,6.41,1.73,0,0,2.92,0.79,0,-94.15,113893786,-37043643,13492057,5552100,66857777,-30480103
일진전기(주),103590,2015/12,5140,117.93,60.96,1.09,0.56,11.6,6,0.5,0.26,17.11,2.63,735434079,8334408,65196593,3326704,714649869,14155546
일진전기(주),103590,2016/12,4985,1301.08,945.54,0.7,0.51,0,0,0.33,0.24,22.85,0.44,728757945,1419329,69420177,2663188,678079933,4464459
일진전기(주),103590,2017/12,4440,0,0,0.7,0.53,0,0,0.28,0.21,18.84,-0.65,756774591,-2087996,68666984,3844974,761984401,5966048
일진전기(주),103590,2018/12,3000,0,0,0.91,0.34,0,0,0.36,0.13,17.68,-4.67,778631601,-14444781,60414314,3348612,731430724,5232347
일진전기(주),103590,2019/12,3025,47.81,27.73,0.49,0.28,5.04,2.92,0.22,0.13,12.63,1.19,780849822,3604463,51488162,2490009,668304097,11423545
일진전기(주),103590,2020/12,3170,27.76,8.94,0.44,0.14,2.43,0.78,0.19,0.06,9.81,1.57,790379092,4818812,59559802,1299877,707930790,13776692
일진하이솔루스(주),271940,2015/12,,0,0,0,0,0,0,0,0,0,,,,,,,
일진하이솔루스(주),271940,2016/12,,0,0,0,0,0,0,0,0,10.66,,,,,,,
일진하이솔루스(주),271940,2017/12,,0,0,0,0,0,0,0,0,96.03,,,,,,,
일진하이솔루스(주),271940,2018/12,,0,0,0,0,0,0,0,0,4.03,,,,,,,
일진하이솔루스(주),271940,2019/12,,0,0,0,0,0,0,0,0,-1.06,,,,,,,
일진하이솔루스(주),271940,2020/12,,0,0,0,0,0,0,0,0,-0.78,,,,,,,
일진홀딩스(주),015860,2015/12,11950,280.24,93.47,2.89,0.96,166.1,55.4,173.02,57.71,263.24,6.1,1075919203,25000940,117698919,0,890895409,30609809
일진홀딩스(주),015860,2016/12,6460,0,0,2.19,0.87,0,0,129.33,51.63,169.22,-4.8,1065835127,-11429999,130238992,0,849333622,1631887
일진홀딩스(주),015860,2017/12,5230,0,0,1.52,0.94,135.67,83.8,72.65,44.87,158.15,-7.14,1079321232,-19792336,126920431,0,944723277,6537816
일진홀딩스(주),015860,2018/12,3030,16.63,5.86,1.4,0.49,50.06,17.65,47.86,16.87,29.88,-0.53,1116605852,892747,114681977,0,929394615,24094002
일진홀딩스(주),015860,2019/12,5070,51.53,19.06,1.3,0.48,47.48,17.56,51.95,19.21,73.75,4.52,1188576506,22415547,115668055,0,896159161,31654321
일진홀딩스(주),015860,2020/12,5560,59.84,16.09,1.37,0.37,73.53,19.77,50.19,13.5,68.29,3.51,1158500912,16834022,124937180,0,934000100,27584854
자이에스앤디(주),317400,2015/12,,,,,,,,,,,,,,,,,
자이에스앤디(주),317400,2016/12,,,,,,,,,,,,,,,,,
자이에스앤디(주),317400,2017/12,,,,,,,,,,,,,,,,,
자이에스앤디(주),317400,2018/12,,0,0,0,0,0,0,0,0,-1.15,,,,,,,
자이에스앤디(주),317400,2019/12,5710,1.3,0.93,0.12,0.08,0.71,0.51,0.06,0.04,5.32,,,,,,,
자이에스앤디(주),317400,2020/12,12550,17.16,3.57,2.32,0.48,27.67,5.76,1.01,0.21,12.84,,,,,,,
자화전자(주),033240,2015/12,15250,15.73,8.93,1.22,0.69,17.31,9.83,1.11,0.63,12.29,7.72,399278574,20791649,47795328,22951487,267314570,24182723
자화전자(주),033240,2016/12,17050,30.18,18.84,1.33,0.83,158.81,99.15,1.11,0.7,13.42,5.36,426797993,14925983,57590495,30116793,298489508,19333488
자화전자(주),033240,2017/12,26650,29.56,15.68,2.04,1.08,16.92,8.97,1.13,0.6,25.09,8.48,460781745,24899512,64157615,35003915,445631662,27894631
자화전자(주),033240,2018/12,11800,571.57,195.38,2.04,0.7,0,0,1.53,0.52,0,-0.46,352202849,-1283172,57172661,34552619,358342443,-7717919
자화전자(주),033240,2019/12,10600,22.49,12.59,0.99,0.56,0,0,0.73,0.41,9.3,-0.1,348455187,-280865,50735921,29579403,363027537,-9158889
자화전자(주),033240,2020/12,22800,0,0,1.53,0.29,0,0,1.65,0.31,0,-2.3,355988092,-6339610,46748192,27272001,300686814,-19315591
전방(주),000950,2015/12,61300,0,0,0.7,0.31,30.05,13.1,0.59,0.26,111.45,-13.33,519484803,-23465487,12361259,0,237295667,-10502335
전방(주),000950,2016/12,26200,0,0,0.63,0.25,23.98,9.37,0.55,0.22,123.22,-9.87,484109388,-17530459,10343530,0,200800661,-12469363
전방(주),000950,2017/12,19300,0,0,0.39,0.22,0,0,0.34,0.19,0,-7.76,413514843,-13039711,9674330,0,182485146,-18148951
전방(주),000950,2018/12,17150,0,0,0.41,0.21,0,0,0.35,0.18,65.96,-16.98,364005282,-23251940,6265127,0,149325046,-8715315
전방(주),000950,2019/12,15350,0,0,0.26,0.18,0,0,0.25,0.17,0,-31.41,386595115,-40256251,8826091,0,137483748,-30492233
전방(주),000950,2020/12,29850,9.02,2.09,0.5,0.11,0,0,0.66,0.15,0,4.35,373432831,5903173,5357430,0,105152228,-17955084
제이더블유생명과학(주),234080,2015/12,,0,0,0,0,0,0,0,0,2.25,16.1,179880690,12864213,11547996,398977,125950121,18655960
제이더블유생명과학(주),234080,2016/12,27350,24.39,12.83,4.37,2.3,23.81,12.53,2.61,1.38,8.63,17.51,192244264,15161609,12648107,664663,132290405,21630314
제이더블유생명과학(주),234080,2017/12,42100,22.93,13.25,4.21,2.43,15.59,9.01,2.57,1.49,11.81,17.45,198532054,16782714,13403679,399416,143599849,23776401
제이더블유생명과학(주),234080,2018/12,21950,35.91,10.37,6.07,1.75,16.09,4.65,3.66,1.06,11.63,14.97,200859819,15820964,15973353,1248826,155230052,23541316
제이더블유생명과학(주),234080,2019/12,19800,22.27,13.06,4.72,2.77,19.92,11.68,2.98,1.75,8.49,18.92,201403949,21938439,18855801,3582738,170220779,29748962
제이더블유생명과학(주),234080,2020/12,20750,25.17,10.08,3.66,1.46,9.31,3.73,2.31,0.93,7.26,13.56,214402016,17300052,20046361,5195498,183521045,39450540
제이더블유중외제약(주),001060,2015/12,36500,762.25,158.9,6.1,1.27,0,0,2.7,0.56,23.74,0.87,613481028,1961427,139098531,16480040,434352380,21524771
제이더블유중외제약(주),001060,2016/12,52700,0,0,7.95,2.49,303.91,95.09,4.17,1.31,28.18,-4.36,651077844,-10933544,148805765,18004761,467465121,24537931
제이더블유중외제약(주),001060,2017/12,45300,0,0,4.78,3.38,34.83,24.64,2.3,1.63,26.76,-0.27,630873131,-742474,166914304,21981548,502918587,21718134
제이더블유중외제약(주),001060,2018/12,40750,138.22,81.41,4.89,2.88,22.14,13.04,2.14,1.26,24.51,3.04,593791187,8056889,175456126,21268397,537181974,21584083
제이더블유중외제약(주),001060,2019/12,29600,0,0,4.74,2.33,17.44,8.58,1.93,0.95,404.87,-10.31,573207865,-25275016,180133217,25219508,511335343,-19013830
제이더블유중외제약(주),001060,2020/12,35050,0,0,5.47,2.19,14.9,5.97,1.88,0.75,42.32,-6.97,549085029,-15275471,178848606,22943262,547335708,-1322982
제이더블유홀딩스(주),096760,2015/12,8800,126.59,21.13,4.83,0.81,0,0,10.19,1.7,115.24,0.18,1082862853,336323,223054567,18590947,622825322,33456795
제이더블유홀딩스(주),096760,2016/12,8880,0,0,6.57,2.38,175.55,63.65,14.06,5.1,64.18,-7.87,1196629709,-14376495,238276265,20458274,684839087,43348332
제이더블유홀딩스(주),096760,2017/12,8370,0,0,4.17,2.74,174,114.43,7.94,5.22,60.87,38.03,1351379775,56869735,256073390,24017731,683911349,41424990
제이더블유홀딩스(주),096760,2018/12,7140,59.94,27.05,4.1,1.85,15.06,6.79,6.3,2.84,10.19,13.26,1275635934,36439377,276609739,17898779,725381961,33314787
제이더블유홀딩스(주),096760,2019/12,6350,0,0,2.98,1.67,29.06,16.29,6.13,3.44,31.88,-20.18,1243461899,-31636720,283395112,22401555,726423996,2736151
제이더블유홀딩스(주),096760,2020/12,5830,23.15,11.3,2.67,1.3,21.92,10.69,5.61,2.74,22.72,7.01,1113573849,3385180,269949117,23127118,781514840,37328839
제이준코스메틱(주),025620,2015/12,812,0,0,81.77,11.88,0,0,135.6,19.71,0,-118.75,32748491,-15495834,5731213,21029,8011257,-10740092
제이준코스메틱(주),025620,2016/12,6300,42.77,2.44,6.4,0.37,101.44,5.79,6.88,0.39,26.12,25.22,115313855,12543873,14152230,58413,83423744,13337890
제이준코스메틱(주),025620,2017/12,14950,44.98,11.14,9.77,2.42,0,0,9.5,2.35,17.68,,,,,,,
제이준코스메틱(주),025620,2018/12,10900,0,0,5.9,2.1,0,0,5.64,2.01,32.76,-0.98,214928993,-1446309,56580397,0,132015284,7136758
제이준코스메틱(주),025620,2019/12,4280,0,0,5.49,1.66,78.09,23.55,7.99,2.41,0,-93.55,123890346,-89255580,59837699,0,52618530,-52012690
제이준코스메틱(주),025620,2020/12,2410,0,0,2.59,0.74,0,0,7.1,2.02,0,-37.83,87885496,-22055627,18201056,0,30519229,-12264645
제일약품(주),271980,2017/12,62100,,,,,,,,,,,,,,,,
제일약품(주),271980,2018/12,46600,587.73,253.39,6.18,2.66,51.75,22.31,1.77,0.76,51.42,,,,,,,
제일약품(주),271980,2019/12,36200,0,0,4.83,2.36,27.47,13.41,1.18,0.58,69.07,,,,,,,
제일약품(주),271980,2020/12,62600,190.85,24.46,10.32,1.32,0,0,2.53,0.32,40.14,4.05,409663297,6964802,143786793,24270197,691324837,12904373
제일연마공업(주),001560,2015/12,8140,67.1,29.08,2.44,1.06,20.92,9.06,2.05,0.89,19.21,4,97389006,2635132,11495738,471972,86575558,4130093
제일연마공업(주),001560,2016/12,6230,26.56,18.26,1.27,0.88,9.89,6.8,1.13,0.78,11.14,6.81,98362305,4694960,11479830,563566,86409643,4177108
제일연마공업(주),001560,2017/12,5900,19.85,16.43,0.98,0.81,16.82,13.93,0.91,0.75,8.95,5.6,98981772,4016762,10489457,474560,82451325,6295081
제일연마공업(주),001560,2018/12,6210,16.47,10.91,1.15,0.76,11.08,7.34,1.13,0.75,8.32,7.19,98371086,5350541,10349359,690592,82191790,5610411
제일연마공업(주),001560,2019/12,7780,20.96,13.15,1.21,0.76,14.27,8.96,1.3,0.81,12.54,7.96,102503180,6409656,10314738,803729,81071833,6925532
제일연마공업(주),001560,2020/12,7220,33.41,17.56,1.06,0.56,7.9,4.15,1.26,0.66,15.38,3.84,98714752,3270305,9675826,757578,73164758,3580342
제일파마홀딩스(주),002620,2015/12,38450,64.58,27.38,2.67,1.13,229.8,97.44,1.06,0.45,27.01,,,,,,,
제일파마홀딩스(주),002620,2016/12,80700,234.11,55.58,8.51,2.02,216.95,51.51,3.35,0.8,69.28,3.17,491984997,7890255,125771904,22356104,617279880,9353161
제일파마홀딩스(주),002620,2017/12,35800,1.53,0.5,4.84,1.58,138.37,45.11,204.16,66.55,107.12,249.63,197587508,519341463,21015059,700862,44440577,292150
제일파마홀딩스(주),002620,2018/12,25800,32.26,14.98,0.35,0.16,110.2,51.15,13.01,6.04,67.7,2.15,920085825,7301629,45508085,4511512,142736343,10949407
제일파마홀딩스(주),002620,2019/12,17000,0,0,1.18,0.55,432.98,202.45,30.6,14.31,42.97,-20.52,846474534,-95854011,172970956,22451565,731140380,9006806
제일파마홀딩스(주),002620,2020/12,21200,24.79,5.99,1.26,0.31,1193.79,288.32,30.95,7.48,44.53,2.85,887395067,14941062,168758112,24730544,761996752,22481192
조광페인트(주),004910,2015/12,13900,20.41,7.26,2.61,0.93,17.83,6.35,2.06,0.73,10.67,12.2,240788271,19297939,23319095,0,189482109,18318055
조광페인트(주),004910,2016/12,11350,11.26,7.95,1.21,0.85,10.52,7.42,1.04,0.74,9.24,10.42,252381851,18202786,25706124,0,188696551,16661798
조광페인트(주),004910,2017/12,10100,9.98,7.86,0.94,0.74,13.2,10.4,0.82,0.64,25.04,2.36,265062344,4300154,29249866,0,201245024,5170512
조광페인트(주),004910,2018/12,6530,0,0,0.89,0.41,0,0,0.73,0.33,47.65,-2.19,303627548,-3901676,31096923,0,209481335,121227
조광페인트(주),004910,2019/12,5500,0,0,0.63,0.41,8.77,5.74,0.52,0.34,37.94,-1.33,312545228,-2312931,30690216,0,203361940,-364185
조광페인트(주),004910,2020/12,6780,70.52,26.1,0.55,0.2,7.18,2.66,0.53,0.2,93.37,2.38,349970175,4464384,34034490,0,201303245,-4780599
조광피혁(주),004700,2015/12,41900,137.21,30.19,5.64,1.24,46.86,10.31,5.52,1.22,28.77,4.31,196853700,7480077,10737628,838106,181883465,7405390
조광피혁(주),004700,2016/12,42650,16.82,8.85,1.8,0.95,18.14,9.54,1.86,0.98,8.93,11.32,226636415,21638350,12544759,891269,198566058,26596638
조광피혁(주),004700,2017/12,40900,13.47,10.57,1.32,1.03,9.13,7.16,1.7,1.34,9.13,10.22,244713604,22019014,9748658,786642,174294405,24558860
조광피혁(주),004700,2018/12,34450,21.27,15.35,1.22,0.88,15.1,10.9,2.27,1.64,11.31,,,,,,,
조광피혁(주),004700,2019/12,39000,18.92,15.59,1,0.82,9.41,7.76,2.53,2.09,12.46,,,,,,,
조광피혁(주),004700,2020/12,59300,26.69,11.84,1.67,0.74,24.65,10.94,5.39,2.39,18.79,,,,,,,
조선내화(주),000480,2015/12,86300,14.54,9.58,1.18,0.77,49.25,32.43,1.08,0.71,11.23,2.94,903697171,17098741,64957156,437841,728337552,25867256
조선내화(주),000480,2016/12,85700,34.47,29.03,0.83,0.7,13.31,11.21,0.83,0.7,12.04,2.57,970226075,18705195,67194163,542202,714499502,36009846
조선내화(주),000480,2017/12,87100,58.38,52.06,0.78,0.69,32.58,29.05,0.83,0.74,0,2.5,999226222,22691694,72287479,850501,694333852,-3164361
조선내화(주),000480,2018/12,83500,9.63,8.56,0.75,0.67,8.8,7.82,0.71,0.63,12.45,9.22,1030622205,57955243,77327553,1057568,789176793,39441107
조선내화(주),000480,2019/12,88800,33.08,20.25,1.12,0.69,11.17,6.83,1.13,0.69,21.81,4.13,1069059372,32214373,83759434,3053059,757153217,21328775
조선내화(주),000480,2020/12,80600,11.12,7.92,0.71,0.5,5.34,3.8,0.81,0.58,20.72,5.55,1246277916,39702329,78164482,4209502,705226744,22921569
조선선재(주),120030,2015/12,66400,7.99,5.2,1.55,1.01,6.38,4.15,1.75,1.14,2.62,,,,,,,
조선선재(주),120030,2016/12,72600,7.18,4.79,1.21,0.81,7.25,4.83,1.65,1.1,3.31,,,,,,,
조선선재(주),120030,2017/12,83000,7.99,5.62,1.28,0.9,7.64,5.37,1.86,1.31,3.37,,,,,,,
조선선재(주),120030,2018/12,79000,16.74,6.91,1.95,0.81,21.11,8.71,3.14,1.3,3.87,,,,,,,
조선선재(주),120030,2019/12,82600,9.72,7.42,1.15,0.88,8.13,6.2,1.94,1.48,2.23,,,,,,,
조선선재(주),120030,2020/12,107000,26.4,8.89,2.11,0.71,26.58,8.95,4.08,1.37,3.75,,,,,,,
조일알미늄(주),018470,2015/12,2540,0,0,1.28,0.42,12.65,4.18,0.77,0.25,1622.47,,,,,,,
조일알미늄(주),018470,2016/12,1625,5.26,2.75,0.89,0.47,0,0,0.64,0.33,26.33,,,,,,,
조일알미늄(주),018470,2017/12,1125,0,0,0.67,0.4,0,0,0.43,0.26,18.23,,,,,,,
조일알미늄(주),018470,2018/12,891,0,0,0.6,0.3,0,0,0.35,0.18,97.16,,,,,,,
조일알미늄(주),018470,2019/12,730,0,0,0.75,0.43,25.28,14.43,0.27,0.15,0,,,,,,,
조일알미늄(주),018470,2020/12,620,0,0,0.56,0.23,35.17,14.34,0.19,0.08,209.86,,,,,,,
지에스건설(주),006360,2015/12,19750,0,0,0.8,0.41,18.59,9.51,0.29,0.15,12.28,0.8,13005492988,29476719,425517372,34478000,10572620348,122067493
지에스건설(주),006360,2016/12,26500,0,0,0.68,0.4,26.82,15.73,0.23,0.13,6.69,-0.79,13376589310,-20431464,345262012,34614000,11035596403,142977772
지에스건설(주),006360,2017/12,28300,0,0,0.76,0.55,46.02,33.66,0.23,0.17,7.54,-5.22,13696614624,-163676082,484672670,35830000,11679456006,318669425
지에스건설(주),006360,2018/12,43750,7.5,3.66,1.23,0.6,4.47,2.18,0.38,0.19,3.64,17.34,12033275313,587434395,563076198,34353000,13139372923,1064489177
지에스건설(주),006360,2019/12,31050,8.75,5.25,0.96,0.57,4.89,2.93,0.41,0.24,4.25,11.79,13171205734,447479243,630601136,32973000,10416589202,767266689
지에스건설(주),006360,2020/12,37800,9.76,3.62,0.75,0.28,4.93,1.83,0.36,0.13,5.07,7.68,13770677889,329675683,784689756,24162000,10122930837,750397846
지엠비코리아(주),013870,2015/12,4700,9.7,6.44,0.67,0.45,6.82,4.52,0.3,0.2,5.7,5.76,459399994,11951939,48961902,6305689,467536890,16923080
지엠비코리아(주),013870,2016/12,4950,7.98,5.72,0.51,0.37,2.83,2.03,0.23,0.17,5.3,8.73,466333873,19525568,50048646,4720824,495119071,24304952
지엠비코리아(주),013870,2017/12,8330,21.75,10.84,0.86,0.43,15.59,7.77,0.43,0.21,8.51,5.08,468879290,11829292,51421074,5330410,466838914,13510135
지엠비코리아(주),013870,2018/12,8280,114.64,50.4,1.07,0.47,7.97,3.5,0.54,0.24,10.3,0.06,475197807,-706452,54932195,6719559,457196869,4123028
지엠비코리아(주),013870,2019/12,4915,168.68,58.93,1.07,0.38,8.91,3.11,0.53,0.18,6.53,1.22,486911660,1791091,54582321,7448399,477535110,8509762
지엠비코리아(주),013870,2020/12,7950,0,0,1.02,0.22,19.5,4.24,0.52,0.11,31.2,-3.69,488507776,-7966501,61816299,6611159,445770429,-9655812
진양산업(주),003780,2015/12,3020,10.55,7.91,1.39,1.04,9.99,7.48,1.41,1.05,7.65,15.23,43050956,5312096,4679940,0,43726798,6969779
진양산업(주),003780,2016/12,4430,192.41,69.17,3.51,1.26,30.68,11.03,3.47,1.25,15.49,3.73,46605487,1342365,4958047,0,42415293,5175582
진양산업(주),003780,2017/12,2920,23.69,14.2,2,1.2,14.85,8.9,1.92,1.15,20.03,4.78,46883259,1664285,4800077,0,44821948,1845887
진양산업(주),003780,2018/12,5240,33.87,16.08,2.33,1.11,22.97,10.9,1.59,0.75,23.71,6.93,50695689,2411393,5459197,0,59350306,3020244
진양산업(주),003780,2019/12,3990,18.39,9.08,2.26,1.12,14.7,7.26,1.58,0.78,9.67,17.84,54529284,6822509,6044489,0,61838250,9142008
진양산업(주),003780,2020/12,5060,28.13,10.15,2.17,0.78,14.24,5.13,1.53,0.55,15.68,12.16,70722584,5136549,6627447,0,64314341,7890468
진양폴리우레탄(주),010640,2015/12,2300,0,0,3.25,1.89,22.63,13.16,1.82,1.06,24.35,,,,,,,
진양폴리우레탄(주),010640,2016/12,2345,5.2,3.28,2.06,1.3,0,0,2.1,1.33,132.33,,,,,,,
진양폴리우레탄(주),010640,2017/12,1640,52.61,29.38,1.55,0.87,0,0,1.19,0.67,56.82,,,,,,,
진양폴리우레탄(주),010640,2018/12,2245,28.61,14.93,1.44,0.75,19.52,10.19,0.91,0.48,10.91,,,,,,,
진양폴리우레탄(주),010640,2019/12,3900,5.83,2.63,1.75,0.79,13.07,5.9,1.41,0.64,10.25,28.41,43396757,7552694,3734926,0,35112975,3103549
진양폴리우레탄(주),010640,2020/12,3870,34.62,12.41,1.95,0.7,20.99,7.52,1.42,0.51,11.99,6.03,44798058,1612417,4069895,0,37116140,2242713
진양화학(주),051630,2015/12,3300,28.24,14.02,2.65,1.32,31.52,15.66,1.02,0.51,9.61,,,,,,,
진양화학(주),051630,2016/12,3750,77.72,26.52,3.63,1.24,55.1,18.8,1.77,0.6,17.83,,,,,,,
진양화학(주),051630,2017/12,2285,0,0,1.65,0.91,39.65,21.78,0.93,0.51,55.28,,,,,,,
진양화학(주),051630,2018/12,6300,0,0,2.8,0.79,0,0,1.57,0.44,183.49,,,,,,,
진양화학(주),051630,2019/12,4650,0,0,3.67,1.75,75.12,35.86,2.15,1.03,0,,,,,,,
진양화학(주),051630,2020/12,5450,85.12,23.68,2.6,0.72,122.34,34.03,1.62,0.45,71.96,,,,,,,
진원생명과학(주),011000,2015/12,10700,0,0,9.44,0.65,0,0,15.2,1.05,0,3.81,47691247,1413763,11270306,830850,28364785,-3626956
진원생명과학(주),011000,2016/12,11750,0,0,10.12,4.8,0,0,13.19,6.25,0,-41.44,65661589,-15598930,22091500,3930969,31371459,-13994393
진원생명과학(주),011000,2017/12,5910,0,0,5.47,2.45,0,0,9.22,4.13,0,-65.56,45634058,-23729655,30517307,8398116,27171386,-24861656
진원생명과학(주),011000,2018/12,4340,0,0,6.05,2.7,0,0,6.29,2.8,0,-36.08,49295861,-11897643,21956150,5661165,34292568,-11259050
진원생명과학(주),011000,2019/12,2410,0,0,6.05,2.3,0,0,3.83,1.45,0,-28.5,51152312,-7618563,21098347,5873937,41241251,-8208996
진원생명과학(주),011000,2020/12,21550,0,0,15.63,0.73,0,0,42.87,2.02,0,-30.43,136570536,-18648412,29871079,8396387,41502729,-18459101
진흥기업(주),002780,2015/12,2300,0,0,9.27,3.01,5.96,1.94,0.83,0.27,39.67,-48.71,530471940,-42813489,34262104,0,727826358,9512743
진흥기업(주),002780,2016/12,2090,0,0,0,0,0,0,0.71,0.37,5.55,-269.23,302077701,-75220395,9959202,0,646578598,59522026
진흥기업(주),002780,2017/12,1915,23.42,11.89,6.75,3.43,0,0,0.89,0.45,6.18,66.29,313602441,21831870,16435455,0,573309875,41610597
진흥기업(주),002780,2018/12,2065,66.2,41.15,5.11,3.17,16.51,10.26,0.6,0.37,8.99,,,,,,,
