회사명,거래소코드,회계년도,거래월(*),종가,자산(*)(IFRS),부채(*)(IFRS),당기순이익(손실)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),매출액(수익)(*)(IFRS),비유동자산(*)(IFRS),매출총이익(손실)(IFRS),법인세비용(IFRS),이자비용(IFRS),감가상각비(IFRS),유동자산(*)(IFRS),유동부채(*)(IFRS),현금및현금성자산(*)(IFRS)
동원산업(주),006040,2021/12,12,227000,1635436303,817822556,76468264,102786476,710001714,1187586520,114001138,20673042,0,457908,447849783,392148801,10738631
동원산업(주),006040,2022/12,12,49350,3459908691,1350265196,116994328,128629837,1031477175,2737130245,196179122,43408316,0,697030,722778446,846068425,164391158
동원시스템즈(주),014820,2013/12,12,8670,380404040,177585283,4831521,42460324,296764686,252495876,26096380,-257873,0,73390,127908164,138509293,19093860
동원시스템즈(주),014820,2014/12,12,24050,580321931,347640150,7916348,1746240,329415788,476133801,31581628,-1098332,0,49773,104188130,123963246,3932411
동원시스템즈(주),014820,2015/12,12,88200,681897915,434229094,22443063,29554303,366755676,539862569,40309339,4933073,0,45658,142035346,138963841,3106768
동원시스템즈(주),014820,2016/12,12,59700,662900980,389216802,33110928,21422854,406713926,529197077,51400384,8909183,0,36627,133703903,340810388,2825951
동원시스템즈(주),014820,2017/12,12,47000,696996752,354657522,46428964,21952065,427632293,541968250,52263471,8638529,0,48700,155028502,174205048,820317
동원시스템즈(주),014820,2018/12,12,27350,742148572,375675787,38834584,22422840,523309035,516084834,66468061,1592417,0,53876,226063737,270370502,56738280
동원시스템즈(주),014820,2019/12,12,29400,750864059,369204500,28451051,58290147,519372094,590490759,61893356,9877022,0,756571,160373299,135347391,22152584
동원시스템즈(주),014820,2020/12,12,35700,835642671,427301249,40694711,57597924,581843179,664337291,78381448,10170132,0,674179,171305380,291486211,15896270
동원시스템즈(주),014820,2021/12,12,51200,1367773225,712634034,35204502,48609688,785069196,898650658,99550781,9733122,0,825350,469122567,427394668,60158158
동원시스템즈(주),014820,2022/12,12,40600,1380267325,678125020,59394229,114289261,1300951533,918268971,145110074,15218748,0,1007340,461998354,387951636,38112187
두산밥캣(주),241560,2014/12,,,2645870469,37844103,6588835,1465084,6193856,2619215145,6193856,1426448,0,16773,26655324,4360477,6426712
두산밥캣(주),241560,2015/12,,,2744539764,140762195,-4394559,440303,11278327,2722692445,11278327,-149340,0,38518,21847319,112309944,6361789
두산밥캣(주),241560,2016/12,12,35850,3356154846,135075072,-3151351,1580399,12692933,3337880073,12692933,180651,0,50496,18274773,114072074,8499165
두산밥캣(주),241560,2017/12,12,35800,3264074033,111691086,1516272,4410168,17895862,3107169114,17895862,13173210,0,70002,156904919,8107116,145599679
두산밥캣(주),241560,2018/12,12,31500,3147343997,111406590,4183377,3720169,20324935,3103790995,20324935,-5718010,0,91740,43553002,14050357,28706000
두산밥캣(주),241560,2019/12,12,34350,3143651545,108170899,110633425,124831232,173166014,3124130077,173166014,30201771,0,465245,19521468,64765719,5296396
두산밥캣(주),241560,2020/12,12,29650,3222947391,105784556,141512956,146032223,203908240,3190957388,203908240,38973742,0,499071,31990002,28814784,6353363
두산밥캣(주),241560,2021/12,12,40750,3901017457,829718812,-51946993,-27885593,29835153,3839482482,29835153,13084741,0,648398,61534975,48921492,33501618
두산밥캣(주),241560,2022/12,12,34600,3913397020,910476783,113634774,165782403,240163335,3770622157,240163335,24796776,0,671845,142774863,119081886,27443519
두산에너빌리티(주),034020,2013/12,12,35400,10767958075,6291188788,438036868,462751232,6675221953,7325920239,1012670837,28944758,0,4134000,3442037836,3688041318,154976872
두산에너빌리티(주),034020,2014/12,12,23650,10550996308,5810407772,-48323274,309719555,5496792933,7439179443,812119287,-23321699,0,7012000,3111816864,3672981447,295172572
두산에너빌리티(주),034020,2015/12,12,20600,11685624207,7211632586,-451146064,-241769866,5146293601,7747726849,704269143,57035747,0,7013000,3937897358,4660424576,754506962
두산에너빌리티(주),034020,2016/12,12,27200,11707703396,7415660696,-231494535,544293142,4705320588,8333871646,742724888,-60696110,0,7229000,3373831750,4743478497,344209445
두산에너빌리티(주),034020,2017/12,12,15350,11745018866,7276816496,15779777,-63838710,4336698891,8735769421,632573640,-30919710,0,6764000,3009249445,4999247972,461228066
두산에너빌리티(주),034020,2018/12,12,9730,11342250261,7401593235,-725087511,139515296,4101664210,8012063225,527061731,35012026,0,4515000,3330187036,4751703263,525737852
두산에너빌리티(주),034020,2019/12,12,5720,11360877605,7920170221,-495190677,-170537822,3708635207,8161326997,390147862,-38614802,0,12906000,3199550608,6700897895,345832726
두산에너빌리티(주),034020,2020/12,12,13500,11147216159,7686538906,-1880174096,-639568323,3451444903,8177141003,241691706,-226215208,0,13952000,2970075156,6796725464,281631480
두산에너빌리티(주),034020,2021/12,12,20400,14031871119,8330286784,26601047,561060480,3592881974,10347891474,411695566,-161291355,0,18221000,3683979645,7143995571,423695206
두산에너빌리티(주),034020,2022/12,12,15400,13189540455,7075908551,-1211843375,271743599,5284439414,9651930785,503281071,-108647073,0,18634000,3537609670,5059304931,307351156
두산퓨얼셀(주),336260,2019/12,12,8760,495760902,328990350,11870980,121737504,221171085,87400855,25646728,4139153,0,201094,408360047,225303454,133309579
두산퓨얼셀(주),336260,2020/12,12,53500,790187906,277643740,14190288,-76031949,461838982,138201735,50623249,4076320,0,1199325,651986171,264574651,132365584
두산퓨얼셀(주),336260,2021/12,12,48000,698854941,180666683,8695162,-140056687,381412348,200623210,48201575,9934369,0,1648414,498231730,77613228,6013286
두산퓨얼셀(주),336260,2022/12,12,29350,1026929716,503865290,3863590,-257660943,312148721,351210555,44678959,412937,0,2134954,675719161,312667180,31856872
디엘(주),000210,2013/12,12,94100,9929195687,4976274084,165852375,63216111,8441746614,3438820697,714955831,48367819,0,0,6490374989,3854111733,1446764546
디엘(주),000210,2014/12,12,65800,10054083478,5582093037,-472115250,225722518,7845394022,4046789831,550011084,33160423,0,0,6007293648,3455298112,1236040860
디엘(주),000210,2015/12,12,67100,10250167915,5663822262,127070759,742099306,8135324529,3732997931,857674198,127752745,0,0,6517169984,4341088146,1840587484
디엘(주),000210,2016/12,12,87100,10574188111,5959006136,37541447,262871075,8654021477,4659840439,824463008,48702757,0,0,5914347672,4371517058,1318183565
디엘(주),000210,2017/12,12,82400,10637713334,5990026951,103005804,301287215,11227998422,5024250431,949412955,61246437,0,0,5613462903,4347875619,1375287826
디엘(주),000210,2018/12,12,102500,10067944979,4966102775,713297502,832776458,9251875303,5116371993,1066828242,238950031,0,0,4951572986,3761393239,1385295535
디엘(주),000210,2019/12,12,90500,10072030499,4625408470,396878717,750807047,7347747863,5209125712,1248697019,176258119,0,0,4862904788,3321953799,1886224068
디엘(주),000210,2020/12,12,83000,10168014712,8121940452,500995720,954014749,859871346,2781270003,127043045,60636377,0,0,7386744708,7131781587,866954368
디엘(주),000210,2021/12,12,60900,3710068299,720470834,420043232,13416921,46197656,3560415401,5501452,-7504623,0,0,149652897,246562821,88657644
디엘(주),000210,2022/12,12,59200,3649116385,587165440,146629624,132181962,223739892,3336395198,211928087,20877367,0,0,312721187,310480558,208253353
디엘이앤씨(주),375500,2021/12,12,119000,6870763336,3076970613,462354436,490152533,5249399460,3396593121,1024735947,218797747,0,0,3474170215,2287982652,1356003653
디엘이앤씨(주),375500,2022/12,12,33750,6952036110,3038424778,310207542,203283949,5275660012,3591792368,752358043,159539910,0,0,3360243742,2304745492,979624885
롯데관광개발(주),032350,2013/12,12,8080,131381485,20580113,-4944759,-4693157,36131956,115698633,18766671,1048455,0,168951,15682851,16014022,2163483
롯데관광개발(주),032350,2014/12,12,13950,136782015,25945364,274663,2043154,37946992,117113675,18271265,-50366,0,125010,19668340,20640051,8147751
롯데관광개발(주),032350,2015/12,12,12750,237872431,77361477,-50381537,-283363,40079120,218046429,20738540,-167252,0,149623,19826002,19862106,6929021
롯데관광개발(주),032350,2016/12,12,7360,351329619,188521223,2904202,3367344,46357657,316930668,24795281,-122177,0,273251,34398951,38701519,12282999
롯데관광개발(주),032350,2017/12,12,10800,390424459,220947483,3352750,6666014,67062152,314380904,30409555,712393,0,285686,76043556,78592265,45465955
롯데관광개발(주),032350,2018/12,12,14550,503143005,213544893,-101338410,5439579,71400517,289329288,31948203,-3598082,0,323101,213813717,65190449,11781990
롯데관광개발(주),032350,2019/12,12,14300,569712213,254924887,-6335892,-17864950,82196674,515332398,28877182,2484193,0,2485374,54379815,240535943,14658495
롯데관광개발(주),032350,2020/12,12,15000,1205546067,954308595,-74576904,-109995846,14066103,1078590171,4206232,527417,0,14549073,126955895,198961796,58092677
롯데관광개발(주),032350,2021/12,12,17550,1323666491,1227174175,-181391144,-58621310,94676238,1225810431,94676238,-7515535,0,64076360,97856060,223660376,48651161
롯데관광개발(주),032350,2022/12,12,14450,1795839100,1513334779,-190808631,-59529172,159119881,1730637337,159119881,1095002,0,76603584,65201763,984969853,10500596
롯데쇼핑(주),023530,2013/12,12,404000,26332000497,10875728761,618470648,1376544203,16562962460,22793970430,5214036731,255223782,0,467549648,3538030067,6709315612,582492662
롯데쇼핑(주),023530,2014/12,12,273000,26817978671,10853215023,545317075,1362464400,16111643380,22772921245,5203033210,278236164,0,493990801,4045057426,6843815574,917846019
롯데쇼핑(주),023530,2015/12,12,232500,26020706391,10488999127,-304411961,1017986632,16177331527,21931044298,5253765893,121279922,0,539207389,4089662093,5964061249,578617978
롯데쇼핑(주),023530,2016/12,12,221500,25982810067,10477055817,51783337,1218461937,16042364597,22086116736,5404723165,101246561,0,537102026,3896693331,6261733649,882890128
롯데쇼핑(주),023530,2017/12,12,199000,22820866673,10308880357,369637683,1655872903,10571819537,19345147938,5317828912,139981920,0,522673703,3475718734,6146883101,1687990453
롯데쇼핑(주),023530,2018/12,12,211000,21862436550,10290229528,-502918275,382626946,10217788016,18931429654,5094674537,44375252,0,461366948,2931006896,5191889916,1005319544
롯데쇼핑(주),023530,2019/12,12,135500,26964266333,16298624511,-753701310,1177270312,9695325161,23780196196,4806716644,-255255357,0,1060655355,3184070137,5507224681,726809054
롯데쇼핑(주),023530,2020/12,12,102500,24924204974,15325246557,-1031996637,880395891,8708083759,21208830578,4154421191,-85949638,0,881304099,3715374396,5332915517,1058444839
롯데쇼핑(주),023530,2021/12,12,87200,24226350269,14470567698,191835328,1449494027,8408202994,20907184392,4234661913,-412501591,0,882214641,3319165877,5315020100,1574016045
롯데쇼핑(주),023530,2022/12,12,91000,24731773873,15464184273,-371210163,1422896494,8814417015,21610828616,4676810291,-172767513,0,884781076,3120945257,6731595804,1166440601
롯데에너지머티리얼즈(주),020150,2013/12,12,10650,458253098,173388915,6180480,11777886,250102266,348042103,15604052,8806610,0,215401,110210995,155401999,3724621
롯데에너지머티리얼즈(주),020150,2014/12,12,7140,488528537,174569249,30199837,-44621069,236475259,353831737,16825483,14737380,0,241631,134696799,156324051,3762186
롯데에너지머티리얼즈(주),020150,2015/12,12,12000,317306369,70225024,-67485914,51261317,257669825,193809160,21894734,13712940,0,250876,123497210,51550019,10670865
롯데에너지머티리얼즈(주),020150,2016/12,12,13950,315787282,51842534,14086379,55300588,250635729,207420051,39878553,800484,0,572760,108367231,32066796,11592880
롯데에너지머티리얼즈(주),020150,2017/12,12,38300,560688339,48234706,41612653,72674864,294946417,231019791,70160891,-262073,0,1630572,329668548,26985319,33883799
롯데에너지머티리얼즈(주),020150,2018/12,12,41000,597174440,82818280,41330031,47637407,318903336,231083651,64787516,11469897,0,1678908,366090789,38263933,39471215
롯데에너지머티리얼즈(주),020150,2019/12,12,42750,647030493,92798065,40081387,78125230,294788671,396231168,54619192,10415697,0,2215771,250799326,42584781,44912551
롯데에너지머티리얼즈(주),020150,2020/12,12,50900,681617346,97491137,19506333,35777753,291788657,386607153,45142673,100737,0,1977521,295010193,40197437,99976767
롯데에너지머티리얼즈(주),020150,2021/12,12,135000,864404422,244723482,33089449,23962224,352950947,393142604,54421701,9544957,0,1527866,471261818,55997495,25519950
롯데에너지머티리얼즈(주),020150,2022/12,12,51900,835420294,225524201,4884512,11245405,312422244,493849329,42601309,2117030,0,1457768,341570965,42181626,92444213
롯데웰푸드(주),280360,2017/12,12,146000,1851479505,1026348860,2991422,31001162,403486275,1347402036,158990169,1321101,0,3971000,504077469,524526499,63633965
롯데웰푸드(주),280360,2018/12,12,151000,2239784222,1044279122,16815029,160223706,1586113348,1759684434,563437664,9927734,0,16463000,480099787,337172903,119809327
롯데웰푸드(주),280360,2019/12,12,149500,2327038487,1130641102,11059278,120642147,1530146291,1846194308,541726624,10121106,0,24250000,480844178,362373732,95829143
롯데웰푸드(주),280360,2020/12,12,102000,2348364891,1121508996,36527857,150638642,1531184845,1791872484,566603060,13518098,0,24520000,556492407,396984165,187546015
롯데웰푸드(주),280360,2021/12,12,120500,2330671016,1082891256,30359001,149396315,1546374039,1803700412,571037934,14857505,0,23551000,526970605,569082833,185069237
롯데웰푸드(주),280360,2022/12,12,122500,3758489001,1736640152,18708119,57495115,2443855289,2677968750,712148773,801341,0,31489000,1080520251,775134756,195857831
롯데정밀화학(주),004000,2013/12,12,44550,1906316257,771119741,7036855,71406012,1313929675,1403525297,109508158,-4184989,0,2891665,502790960,200350095,84724878
롯데정밀화학(주),004000,2014/12,12,32700,1794605294,597324657,41501204,38994581,1211718026,1208765605,121705479,4835956,0,3339688,585839689,162405567,96072042
롯데정밀화학(주),004000,2015/12,12,35600,1637407752,512857410,44152629,110428830,1162112864,1057336767,137206438,18011753,0,3245486,580070985,180144638,217137960
롯데정밀화학(주),004000,2016/12,12,30650,1492501349,417242247,-33053896,67676153,1110673838,925834856,163284191,-9005161,0,2802467,566666492,201287235,208470960
롯데정밀화학(주),004000,2017/12,12,64900,1582474809,447593449,69737649,190784321,1157338009,887545346,209791955,18438949,0,2929564,694929463,353560654,130143422
롯데정밀화학(주),004000,2018/12,12,41050,1597498060,319399985,172842805,272689166,1370099269,882591762,298653508,51662346,0,5442235,714906298,228483154,4785477
롯데정밀화학(주),004000,2019/12,12,45150,1713829989,292960867,195608215,257631578,1310804146,855760637,282218319,62398393,0,7087222,858069352,280945731,8940937
롯데정밀화학(주),004000,2020/12,12,55200,1719917537,180183981,160860805,255109222,1260405209,1214556399,231553403,51809160,0,8084656,505361139,169134997,425791
롯데정밀화학(주),004000,2021/12,12,75000,2091577817,323151309,265022480,305678235,1778547528,1236505630,346168584,72476718,0,7008541,855072187,306242344,222527327
롯데정밀화학(주),004000,2022/12,12,56700,2511638063,407361084,386538587,640249552,2461065167,1204933295,522516164,127294629,0,7209493,1306704768,393895427,572954754
롯데지주(주),004990,2013/12,12,1912000,4264781415,1329268161,73146973,136873147,1610076953,3709782967,621760925,29109844,0,18681000,554998447,385438762,108866026
롯데지주(주),004990,2014/12,12,1780000,3903504556,1227789564,27540104,75984485,1704596944,3430465180,651101876,20582006,0,20204000,473039376,461703742,43203396
롯데지주(주),004990,2015/12,12,2279000,4228827416,1431503352,36831003,175819878,1775103212,3493758435,693913928,22919944,0,17563000,735068981,601048411,163100337
롯데지주(주),004990,2016/12,12,178500,3848518300,1230102100,30594086,91313225,1766907887,3243263123,685459788,17477238,0,17345000,605255177,558384828,80335102
롯데지주(주),004990,2017/12,12,65100,6187084323,1241882705,-20822520,-10987922,32165981,6119709588,32165981,8550161,0,1340000,67374735,863113636,30933530
롯데지주(주),004990,2018/12,12,52700,9156136129,3889265970,-629299356,116183391,262939649,7839361158,262939649,-5731323,0,6108000,1316774971,2956885786,91000133
롯데지주(주),004990,2019/12,12,38950,7796179618,2395666360,210792688,198712503,389710509,7444894255,389710509,196329739,0,13177000,351285363,717378033,44846000
롯데지주(주),004990,2020/12,12,35300,7936177329,2901416885,-307115848,-197598323,290497522,7232810046,290497522,-31805762,0,14400000,703367283,876120027,44457475
롯데지주(주),004990,2021/12,12,29900,8304048991,3375083164,-36358246,118927753,251355986,7606785329,251355986,-14025798,0,12759000,697263662,1036639353,56574971
롯데지주(주),004990,2022/12,12,30800,9274644344,4373419529,63672134,195720644,329141640,8341843664,329141640,6243818,0,29708000,932800680,1836156540,81808642
롯데칠성음료(주),005300,2013/12,12,1525000,3838242494,1417719571,91346372,206793352,2029594474,3195546938,841663509,39719069,0,37508000,642695556,552925583,80884082
롯데칠성음료(주),005300,2014/12,12,1485000,3945699034,1656338431,26587299,144197396,2083653605,3273711572,865778969,15514158,0,38215000,671987462,897901094,53720601
롯데칠성음료(주),005300,2015/12,12,2219000,4243629687,1885630082,86494328,271802312,2194880946,3390906061,938828859,37093000,0,36299000,852723627,747825483,169804238
롯데칠성음료(주),005300,2016/12,12,1460000,4468099191,2154793135,9389442,174974573,2264211828,3510729572,984457294,39852616,0,35384000,957369619,1111872752,292607584
롯데칠성음료(주),005300,2017/12,12,1329000,3431725841,2152614179,151579124,131658654,2279282728,2680698555,937752816,20215823,0,33870000,751027286,863847990,152349411
롯데칠성음료(주),005300,2018/12,12,1400000,3201757367,2009797454,-54568101,81491519,2323272489,2531312757,922276946,-19016198,0,30285000,670444610,646366687,96893804
롯데칠성음료(주),005300,2019/12,12,140000,3184578603,1975501833,-112293698,137808170,2343169358,2413636673,960872258,7696381,0,52530000,770941930,906480614,197757291
롯데칠성음료(주),005300,2020/12,12,108500,3383324200,2083201369,-16367144,293901052,2161963013,2556073712,879435977,1664920,0,52806000,827250488,804266652,130287948
롯데칠성음료(주),005300,2021/12,12,133500,3458542832,2038586786,122606639,303460841,2345126625,2557684741,984873303,38304721,0,50533000,900858092,884498533,345140926
롯데칠성음료(주),005300,2022/12,12,176000,3518184462,2134525489,119870141,248568364,2642307745,2607077714,1079668501,34317918,0,51895000,911106748,1054283176,294472672
롯데케미칼(주),011170,2013/12,12,232000,9835072164,3400150292,338810946,249383805,12273440416,6393906569,813824757,89074237,0,2883933,3441165595,2066343586,870246198
롯데케미칼(주),011170,2014/12,12,160000,9643421504,3024025883,225561335,254436484,11194207056,6289484194,708046382,87430333,0,3084146,3353937310,1534307826,428191959
롯데케미칼(주),011170,2015/12,12,243500,10525249375,3053934929,870346257,2053154857,8471946292,6418121818,1675269873,307800676,0,1789673,4107127557,1510271932,1411293984
롯데케미칼(주),011170,2016/12,12,369000,13785910589,5100045140,1304125928,1850223638,8256999557,10093132493,2235060426,482560412,0,1528405,3692778095,2474068375,1433378149
롯데케미칼(주),011170,2017/12,12,368000,15269369483,4892088224,1631224830,2331524130,10149509820,10201377307,2799231354,594199079,0,3301007,5067992176,2794813890,910110351
롯데케미칼(주),011170,2018/12,12,277000,15201889279,3771331034,1426278041,1074455205,10133832339,10578491243,1914963466,501434675,0,5677102,4623398036,2564885826,457664455
롯데케미칼(주),011170,2019/12,12,224000,14396226786,2936897808,394375878,521557562,9179765914,10915586519,1159567695,265485266,0,14855964,3480640268,1448968626,531959814
롯데케미칼(주),011170,2020/12,12,276000,15176140842,3576792171,115572495,842562807,9171305612,10824018001,831520611,49113818,0,21979562,4352122841,1939270472,694658097
롯데케미칼(주),011170,2021/12,12,217000,17427438054,5088453424,836972046,789326312,13739086279,10959110296,1695118373,252602620,0,20964665,6468327758,3530558855,695801935
롯데케미칼(주),011170,2022/12,12,178500,18458139122,6781025912,-318348247,-331146380,16296609823,12276012433,176924104,-99859261,0,19800868,6182126689,4467014243,1649494244
메리츠증권(주),008560,2013/03,03,1410,,,,,,,,,,,,,
메리츠증권(주),008560,2014/12,12,3935,,,,,,,,,,,,,
메리츠증권(주),008560,2015/12,12,3995,,,,,,,,,,,,,
메리츠증권(주),008560,2016/12,12,3460,,,,,,,,,,,,,
메리츠증권(주),008560,2017/12,12,4575,,,,,,,,,,,,,
메리츠증권(주),008560,2018/12,12,4280,,,,,,,,,,,,,
메리츠증권(주),008560,2019/12,12,3790,,,,,,,,,,,,,
메리츠증권(주),008560,2020/12,12,3665,,,,,,,,,,,,,
메리츠증권(주),008560,2021/12,12,5150,,,,,,,,,,,,,
메리츠증권(주),008560,2022/12,12,6240,,,,,,,,,,,,,
명신산업(주),009900,2013/12,,,147999009,85460040,3908561,-11588771,127301399,108589063,10716913,-797975,0,103665,39409946,58624068,1077875
명신산업(주),009900,2014/12,,,186889553,120340563,4081689,19268412,208777908,138559520,29285382,-2658855,0,103820,48330033,68673220,253837
명신산업(주),009900,2015/12,,,225052808,143778574,11638427,7671641,220693905,153012386,32376216,2672488,0,73401,72040422,86064995,377758
명신산업(주),009900,2016/12,,,222490813,139271458,3049031,25465136,186012573,148236824,24854251,852527,0,73965,74253989,104135397,246897
명신산업(주),009900,2017/12,,,224926569,141290588,612945,21681203,174608478,141977775,19429869,-200777,0,10460,82948794,94196687,331702
명신산업(주),009900,2018/12,,,186840947,143010841,747228,18187891,150372286,122387917,18068494,2275047,0,2013,64453030,75909762,135114
명신산업(주),009900,2019/12,,,204668137,163194553,-2080248,28049174,170102432,121200494,21924490,3581379,0,1798,83467643,143858617,249587
명신산업(주),009900,2020/12,12,45650,223493608,118925104,-132830712,23488626,148453325,114976169,12282164,190720,0,18524,108517439,91891217,40405867
명신산업(주),009900,2021/12,12,30100,225143675,53588247,11196766,8307236,159989292,131069609,21280504,1123380,0,30527,94074066,31232037,34250078
명신산업(주),009900,2022/12,12,14350,231637525,43228062,17058670,24329087,180302624,120969733,35097561,5606810,0,36394,110667792,32354738,41182486
미래에셋증권(주),006800,2013/03,03,11550,,,,,,,,,,,,,
미래에셋증권(주),006800,2014/12,12,9830,,,,,,,,,,,,,
미래에셋증권(주),006800,2015/12,12,9470,,,,,,,,,,,,,
미래에셋증권(주),006800,2016/12,12,7240,,,,,,,,,,,,,
미래에셋증권(주),006800,2017/12,12,9190,,,,,,,,,,,,,
미래에셋증권(주),006800,2018/12,12,6530,,,,,,,,,,,,,
미래에셋증권(주),006800,2019/12,12,7550,,,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,12,9440,,,,,,,,,,,,,
미래에셋증권(주),006800,2021/12,12,8650,,,,,,,,,,,,,
미래에셋증권(주),006800,2022/12,12,6080,,,,,,,,,,,,,
삼성SDI(주),006400,2013/12,12,162000,10126727443,2607110438,-63362664,419804532,3989091059,8868982420,537109207,-82122725,0,80442612,1257745023,1247340874,282621326
삼성SDI(주),006400,2014/12,12,116000,15215158250,3652638715,-166999741,55877181,4720208061,12484567590,676879072,-56194507,0,103272203,2730590660,1945010648,142839455
삼성SDI(주),006400,2015/12,12,114000,14656786510,3856193724,-141934841,262187629,6680135829,11183004952,1096465402,-85264613,0,70363729,3473781558,2473160240,355595072
삼성SDI(주),006400,2016/12,12,109000,13091334050,2893251788,-44272088,-967356381,4422860767,10346825627,515513108,-73073533,0,41911658,2744508423,1765267182,396717142
삼성SDI(주),006400,2017/12,12,204500,13134937701,2847559629,99537445,-311943824,5421388952,10613693654,882797153,-8824498,0,46168109,2521244047,1960548413,759287036
삼성SDI(주),006400,2018/12,12,219000,15306118083,4545091479,525836917,-37327166,8186909424,11515372589,1657295120,140912484,0,47928814,3790745495,2790083714,564832366
삼성SDI(주),006400,2019/12,12,236000,14986191800,4037257500,199668522,839679149,8250811205,11644174974,1678410466,21197365,0,46661403,3342016826,2444069129,553428048
삼성SDI(주),006400,2020/12,12,628000,15284961778,4067344061,217316043,727683637,9101397947,11861799386,1642299096,5978083,0,49332325,3423162392,2858583593,682986302
삼성SDI(주),006400,2021/12,12,655000,16844996872,4852126688,596549843,946029033,11581771057,12227216859,2265038500,112901680,0,14652412,4617780013,3573102960,1231589883
삼성SDI(주),006400,2022/12,12,591000,18848886743,6192868704,865838207,1237944637,17458293610,12576218903,3053385455,198851729,0,11915803,6272667841,4800392273,1027390541
삼성물산(주),028260,2013/12,,,8395640418,4382941097,96301645,164272899,3018453698,6982080022,555081068,25440584,0,31468657,1413560396,1608126681,74183044
삼성물산(주),028260,2014/12,12,158000,9245982497,3925346629,424286941,43308912,3312659234,7719319637,1287900100,17986500,0,57615697,1526662860,972230833,208575292
삼성물산(주),028260,2015/12,12,140000,34157943261,17860080685,2361440637,-344118798,8885125467,24580993930,1424123775,-11406669,0,109665000,9576949332,10834230193,1213025954
삼성물산(주),028260,2016/12,12,125500,35244765977,17302469809,409564914,1288797193,20001558969,25742852309,2399353543,209273167,0,105854000,9501913668,9991234865,1709909110
삼성물산(주),028260,2017/12,12,126000,39678100464,17650617006,463362238,808859102,20442825137,30660955382,2529860375,134150392,0,101713000,9017145081,9617384866,1632707990
삼성물산(주),028260,2018/12,12,105500,33881783529,14984504077,1182376633,1610437944,20833131447,24660499494,2743583634,367990403,0,73785000,9221284034,9712877422,2014850649
삼성물산(주),028260,2019/12,12,108500,36561826429,14003083876,541070882,-22517278,19983631881,29686341922,2636441182,303483314,0,105978000,6875484508,7332355557,912584879
삼성물산(주),028260,2020/12,12,138000,44441591861,16447065253,320230085,960938927,19088822950,36950488173,2036660666,171178683,0,108055000,7491103688,7870462438,959741659
삼성물산(주),028260,2021/12,12,119000,44180917710,15772892929,1916891323,975888076,21120591426,35678236563,2231820133,518526540,0,93358000,8502681148,7967518815,1102650938
삼성물산(주),028260,2022/12,12,113500,39636329822,15712704458,1461807709,341767880,26406560657,30671582890,3193157289,424281338,0,89410000,8964746932,9015974895,1149041950
삼성바이오로직스(주),207940,2013/12,,,677663285,208457461,-62418552,-67519638,43505,633632799,4351,0,0,4018048,44030486,128995008,21381783
삼성바이오로직스(주),207940,2014/12,,,1359452121,586322853,-27967621,-72580377,29018240,1249300789,-54319521,0,0,556933,110151332,150510895,49961118
삼성바이오로직스(주),207940,2015/12,,,5960493716,3185659558,1904945917,-265513752,91278029,5767639822,-23506588,583116694,0,11576657,192853895,1911669204,34510062
삼성바이오로직스(주),207940,2016/12,12,151000,7533016106,3450636647,-176823410,-62661298,294622021,6071590930,26533663,-54077574,0,4246229,1461425176,2476545193,230337601
삼성바이오로직스(주),207940,2017/12,12,371000,7183091163,3206640270,-96972116,149816328,464629334,6562096028,131800061,-19022637,0,6486402,620995135,2287442106,358088091
삼성바이오로직스(주),207940,2018/12,12,386500,5980408648,1824940197,224109195,-32417327,535805801,4402724933,145159942,78866642,0,11791680,1577683716,710529787,17621905
삼성바이오로직스(주),207940,2019/12,12,433000,5911626512,1557172767,202904099,10153615,701591860,4555364848,192007435,-47468790,0,5712650,1356261664,690505243,125100653
삼성바이오로직스(주),207940,2020/12,12,826000,4367217699,1372376630,250968822,202597144,1164776874,2624101655,415795072,29920632,0,5051453,1743116044,588727017,20460165
삼성바이오로직스(주),207940,2021/12,12,903000,5903411709,2488139898,423177019,451808983,1568006928,3088731544,725891439,123685743,0,4169781,2814680165,1106401004,39169916
삼성바이오로직스(주),207940,2022/12,12,821000,12165838880,4869235661,686792937,831098845,2437286112,7246481301,1200232079,236094071,0,5455848,4919357579,2990676467,757945988
삼성생명보험(주),032830,2013/03,03,104500,,,,,,,,,,,,,
삼성생명보험(주),032830,2014/12,12,116500,,,,,,,,,,,,,
삼성생명보험(주),032830,2015/12,12,110000,,,,,,,,,,,,,
삼성생명보험(주),032830,2016/12,12,112500,,,,,,,,,,,,,
삼성생명보험(주),032830,2017/12,12,124500,,,,,,,,,,,,,
삼성생명보험(주),032830,2018/12,12,81600,,,,,,,,,,,,,
삼성생명보험(주),032830,2019/12,12,74500,,,,,,,,,,,,,
삼성생명보험(주),032830,2020/12,12,79100,,,,,,,,,,,,,
삼성생명보험(주),032830,2021/12,12,64100,,,,,,,,,,,,,
삼성생명보험(주),032830,2022/12,12,71000,,,,,,,,,,,,,
삼성에스디에스(주),018260,2013/12,,,4603903489,929832219,242860596,280874499,4632856908,2355467318,820582266,91701936,0,11014891,2248436170,826988458,431359199
삼성에스디에스(주),018260,2014/12,12,293500,4717009358,832719198,310680357,840563536,4574778186,2331752204,929661019,102934768,0,13920350,2385257154,721615127,513274953
