회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
태림포장(주),011280,2021/12,27.2,5.18,3.38,1404.14,-1.01,-0.72,29.48,85.61,65.08,51.32,1.01,-12.9,80.26,857.74,136.94,24.03,55.48,13.35,1.71,3.22,2.11,3.78,164,9297.43,1.23,2.2,1.58,30.76,7.12,14.34,25.45,11.87,51.23,0.03,0.04,2.14,1.74,5.65,6.92,92482.81,16.9,24.91,100.82,14.05,61.65,38.35,12.2,,1,1988/12/20
태림포장(주),011280,2022/12,11.85,6.53,2.23,-35.72,7.77,7.74,2.69,3.37,73.97,58.23,3,-8.15,87.85,876.83,144.33,23.17,53.24,12.37,0.98,2.29,1.28,2.36,105,10399.08,1.3,2.4,1.7,26.03,7.41,15.37,23.74,14.02,49.25,0.03,0.06,2.26,1.88,5.52,7.01,90955.22,15.6,23.58,102.78,12.35,65.18,34.82,7.97,,1,1988/12/20
태양금속공업(주),004100,2018/12,-3.69,1.43,1.26,90.6,-1.16,4.06,-2.53,17.71,70.72,54.8,1.58,-15.92,177.87,615.08,171.06,38.44,35.99,10.81,0.68,1.53,0.65,1.82,60,8145.29,0.96,2.67,1.58,11.91,3.76,5.39,67.71,30.64,97.18,0.02,0.1,1.05,3.4,2.45,3.08,51259.1,15,55.76,476.4,15.73,75.05,24.95,4.33,,1,1976/05/25
태양금속공업(주),004100,2019/12,0.05,-1.88,-14.04,0,-2.01,2.23,-8.47,-5.45,65.84,50.53,0.27,-18.61,217.18,528.72,203.45,35.86,31.53,8.82,-4.79,-0.25,-4.61,-13.64,-429.2,8149.02,0.96,2.85,1.53,11.33,3.95,5.85,62.35,32.22,92.37,0.02,0.11,1.05,3.46,2.59,3.36,38426.3,11.46,41.41,413.55,11.79,98.88,1.12,-40.6,,1,1976/05/25
태양금속공업(주),004100,2020/12,-16.71,7.93,0.77,0,61.3,53.91,-40.32,-27.93,50.35,40.06,1.49,-26.6,236.27,542.06,245.55,26.98,29.74,11.38,-5.77,-0.25,-4.46,-14.52,-431,6787.67,0.77,2.51,1.24,11.31,2.9,4.78,76.38,32.26,126.07,0.01,0.11,0.85,2.23,2.06,2.52,21236.08,5.83,14.19,131.19,7.82,153.95,-53.95,-73.82,,1,1976/05/25
태양금속공업(주),004100,2021/12,9.64,-2.36,-10.84,0,-1.61,-9.37,16.6,36.19,58.24,44.34,0.75,-23.1,268.24,483.29,249.61,32.22,27.16,11.95,-4.69,1.91,-3.88,-13.62,-384,7441.71,0.83,2.9,1.17,12.54,4.11,5.19,70.34,29.11,88.81,0.02,0.09,0.98,1.99,2.79,3.6,34601.26,9.72,23.62,250.84,11.62,114.57,-14.57,-40.36,,1,1976/05/25
태양금속공업(주),004100,2022/12,14.88,10.52,19.91,0,10.56,4.72,22.73,62.74,63.08,43.11,3.5,-20.94,239.42,579.52,218,35.77,29.46,11.61,0.33,1.56,0.3,1.06,30,8548.88,0.91,3.22,1.38,9.51,4.36,4.91,74.29,38.39,83.69,0.02,0.11,1.01,2.19,2.68,3.73,52327.19,13.3,32.07,329.78,15.3,79.12,20.88,2.16,,1,1976/05/25
태원물산(주),001420,2018/12,-12.07,-6.75,-1.16,-56.93,-3.85,-8.97,-4.96,-14.42,555.08,525.14,40.62,46.17,19.06,847.55,52.01,56.32,83.99,7,1.63,1.18,0.9,1.1,48,2880.9,0.55,0.68,1.25,17.34,4.45,5.68,64.27,21.05,81.99,0.03,0.06,0.81,1.35,0.99,1.05,787.68,2.05,4.97,47.49,3.6,86.67,13.33,45.21,,1,1975/06/24
태원물산(주),001420,2019/12,-0.04,-0.4,-0.03,51.26,-3.76,-3.37,1.9,-1.51,611.32,579.45,44.06,48.19,18.61,847.33,50.27,57.62,84.31,6.53,2.46,1.36,1.41,1.67,73,2879.87,0.57,0.68,1.33,18.93,5.31,6.69,54.55,19.28,68.69,0.03,0.06,0.86,1.41,1,1.06,873.44,2.29,5.73,74.18,3.99,70.54,29.46,61.67,,1,1975/06/24
태원물산(주),001420,2020/12,-25.35,0.27,-1.8,0,-3.75,-3.22,2.84,10.99,513.66,484.76,37.64,47.59,21.11,832.08,49.54,59.09,82.57,3.82,-0.16,-0.49,-0.07,-0.08,-3,2149.85,0.43,0.51,1.03,13.5,4.26,5.5,66.42,27.03,85.59,0.02,0.08,0.62,1.09,0.73,0.77,211.49,0.55,1.44,29.61,1.29,300.21,-200.21,-12.69,,1,1975/06/24
태원물산(주),001420,2021/12,-9.95,-2.24,-0.91,0,-1.59,-1.46,-2.77,-8.03,579.14,548.32,48.85,48.62,19.49,824.54,49.26,58.77,83.69,3.89,0.55,-0.19,0.21,0.26,11,1935.95,0.39,0.47,0.95,12.04,4.48,6.07,60.11,30.32,81.46,0.02,0.1,0.56,1.01,0.66,0.7,336.23,0.9,2.33,66.99,2.29,171.25,-71.25,24.17,,1,1975/06/24
태원물산(주),001420,2022/12,-25.55,-6.65,-5.61,0,-5.39,-9.07,-4.96,-8.2,665.44,631.23,53.66,50.85,18.17,778.25,47.46,59.84,84.62,4.47,-12.42,0.12,-3.76,-4.47,-186,1441.4,0.3,0.36,0.74,9.75,4.78,5.51,66.19,37.42,76.29,0.02,0.11,0.44,0.78,0.51,0.54,2372.65,6.79,17.36,1235.43,21.66,90.09,9.91,-57.35,,1,1975/06/24
태평양물산(주),007980,2018/12,0.34,1.94,9.29,370.71,-24.95,0.8,3.67,-7.16,72.27,46.26,1.15,-15.49,165.8,746.71,158.48,40.37,37.62,12.58,1.9,3.05,2.77,7.63,288,14375.29,1.46,4.02,2.44,9.6,9.13,12.82,28.47,38.03,39.97,0.02,0.17,1.53,12.75,3.65,5.9,67472.73,13.62,140,11858.21,9.4,57.27,42.73,20.17,,1,1994/12/27
태평양물산(주),007980,2019/12,-4.41,6.44,2.24,-77.83,-10.89,20.92,-14.96,45.81,58.15,22.27,0.3,-23.22,176.71,763.44,187.44,32.26,36.14,13.38,0.44,4.38,0.59,1.6,65,13741.08,1.34,3.64,2.1,7.75,9.79,14.9,24.5,47.08,37.3,0.02,0.38,1.46,15.03,3.71,7.1,53512.78,10.15,125.11,15036.16,7.8,67.33,32.67,5.64,,1,1994/12/27
태평양물산(주),007980,2020/12,-20.36,9.05,5.28,30.72,7.64,8.92,9.33,-10.05,60.83,29.95,12.21,-20.83,186.61,803.75,193.91,32.34,34.89,10.75,0.72,0.4,0.72,2.02,86,10944.03,0.99,2.79,1.46,5.48,10.88,12.81,28.5,66.6,33.56,0.01,0.28,1.14,12.24,3.07,6.97,42093.9,7.32,90.97,18317.55,7.71,71.73,28.27,9.37,,1,1994/12/27
태평양물산(주),007980,2021/12,11.92,17.64,6.27,17.07,-5,11.03,31.46,49.13,96.64,40.98,1.29,-1.26,217.26,854.17,202.6,36.14,31.52,10.69,0.76,1.55,0.74,2.23,101,12696.53,0.98,2.96,1.49,5.2,10.99,10.02,36.42,70.21,33.22,0.01,0.16,1.24,13.55,2.84,6.26,46593.82,6.89,106,30799.93,7.62,62.32,37.68,9.91,,1,1994/12/27
태평양물산(주),007980,2022/12,25.14,-5.53,12.64,336.64,8.81,3.27,-21.06,-7.28,68.63,22.2,1.48,-13.81,166.09,952.86,185.73,30.2,37.58,13.85,2.63,7.72,3.06,8.89,440,15888.51,1.16,3.38,1.74,5.64,14.85,11.83,30.85,64.72,24.58,0.02,0.12,1.57,16.67,3.5,9.21,66715.58,10.44,140.99,73523.09,8.72,39.61,60.39,30.21,,1,1994/12/27
텔코웨어(주),078000,2018/12,1.8,5.6,2.68,19.48,-1.65,-0.63,8.21,0,744.66,744.66,247.27,62.5,13.63,2203,31.6,72.19,88,41.53,15.05,6.2,5.18,5.8,1127,4343.54,0.34,0.39,1.2,0,12.19,10.83,33.71,0,29.95,0,0.73,0.43,1.84,0.48,0.48,21904.28,17.41,96.19,10385.8,51.97,67.06,32.94,28.95,,1,2004/07/20
텔코웨어(주),078000,2019/12,-0.84,1.2,0.29,-33.22,-2.31,62.31,-22.35,0,483.5,483.5,120.6,43.94,14.66,2209.38,51.14,55.4,87.22,33.56,10.13,3.34,3.35,3.82,753,4306.98,0.33,0.38,0.91,0,5.4,6.05,60.34,0,67.56,0.14,0,0.44,1.86,0.52,0.52,19551.53,15.36,87.89,10165.24,46.79,73.36,26.64,21.66,,1,2004/07/20
텔코웨어(주),078000,2020/12,-12.89,-3.33,-0.95,-55.04,11.3,-28.18,16.67,0,706.26,706.26,52.17,57.39,11.89,2188.46,37.08,66.86,89.37,33.13,5.23,0.8,1.52,1.72,338,3751.73,0.29,0.33,0.75,0,3.65,4.46,81.92,0,99.99,0.06,0,0.41,1.55,0.48,0.48,16809.68,13.66,67.9,988.52,46.18,83.95,16.05,11.33,,1,2004/07/20
텔코웨어(주),078000,2021/12,-4.34,-0.73,-0.55,-3.69,-2.15,7.66,-4.88,0,705.91,705.91,177.34,54.99,11.69,2176.51,40.14,64.06,89.53,40.26,5.27,1.37,1.5,1.67,326,3588.94,0.28,0.32,0.82,0,6.06,6.07,60.17,0,60.23,17.16,0,0.38,1.42,0.43,0.43,20474.47,16.76,84.52,1450.41,58.8,83.7,16.3,8.96,,1,2004/07/20
텔코웨어(주),078000,2022/12,22.25,8.09,1.94,109.99,-2.54,-0.52,12.92,0,493.91,491.53,122.7,53.37,18.43,2218.72,39.17,66.92,84.44,40.45,9.05,3.14,3.03,3.49,684,4387.33,0.33,0.39,0.97,200.46,11.94,6.71,54.37,1.82,30.58,0,0,0.44,1.78,0.51,0.51,23714.53,17.96,100.44,2244.29,55.71,76.74,23.26,16.24,,1,2004/07/20
티와이엠(주),002900,2018/12,12.67,3.11,2.7,0,13.96,2.79,3.34,29.08,119.89,68.57,9.05,9.49,223.46,322.99,138.31,57.24,30.92,15.73,-1.41,1.77,-1.57,-5.08,-81,5735.44,1.11,3.6,2.6,5.05,4.38,7.36,49.59,72.28,83.37,0.01,0.48,1.04,3.61,1.95,3.18,60275.48,17.65,55.88,936.09,16.07,85.61,14.39,-8.78,,1,1973/06/26
티와이엠(주),002900,2019/12,-3.21,16.84,40.68,0,1.7,25.18,10.6,-5.17,106.99,67.72,19.86,3.54,168.64,235.79,123.08,54.18,37.22,15.14,0.86,1.67,0.84,2.46,42,5551.46,0.98,2.86,2.21,4.45,4.59,7.16,50.95,81.98,79.54,0.01,0.53,0.93,3.25,1.76,2.92,67410.16,16.89,60.87,1070.87,18.57,74.32,25.68,4.64,,1,1973/06/26
티와이엠(주),002900,2020/12,6.69,6.76,11.32,96.08,-4.23,2.76,10.15,-10.31,112.6,78.94,30.14,6.25,157.65,245.07,113.62,55.9,38.81,14.84,1.58,3.7,1.49,3.91,50,3073.57,0.94,2.47,2.09,5.15,5.31,7.88,46.3,70.94,68.74,0.01,0.39,0.89,3.51,1.7,2.55,70785.09,16.61,66.07,1121.24,18.28,67.29,32.71,8.66,,1,1973/06/26
티와이엠(주),002900,2021/12,14.26,18.99,48.62,639.11,33.98,61.48,-14.52,5.46,94.32,59.54,0.93,-2.42,106.3,324.37,123.46,40.16,48.47,15.34,10.24,3.97,9.71,22.04,328,3130.3,0.95,2.15,1.8,6.05,5.2,7.5,48.64,60.32,70.23,0.01,0.27,1.02,3.51,2,2.99,116288.69,22.94,81.16,2305.93,26.28,40.3,59.7,38.97,,1,1973/06/26
티와이엠(주),002900,2022/12,71.32,45.51,33.49,117.44,62.31,3.93,107.47,125.8,116.22,69.58,0.07,7.99,124.87,430.66,96.12,57.26,44.47,22.71,13,14.19,15.83,34.34,671,4975.92,1.22,2.64,2.45,6.2,4.62,8.26,44.2,58.88,78.96,0.01,0.39,1.26,4,2.42,3.98,200938.51,27.24,88.78,1647.9,26.51,36.8,63.2,49.03,,1,1973/06/26
티케이지휴켐스(주),069260,2018/12,9.85,-2.9,9.27,-21.62,-5.42,-8.2,1.53,-0.19,481.64,450.74,20.21,45.15,30.46,1581.51,56.13,56.98,76.65,23.12,12.26,17.36,10.92,15.11,2410,18661.98,0.89,1.23,2.01,24.72,9.75,13.17,27.72,14.77,37.42,0.04,0.05,1.25,3.41,1.6,1.71,199036.44,23.6,94.21,164.13,26.09,22.11,77.89,46.99,,1,2002/10/07
티케이지휴켐스(주),069260,2019/12,-13.52,5.9,0.82,-24.64,-0.79,37.49,-17.95,-7.84,234.68,217.77,12.61,25.33,37.04,1594.45,76.55,44.14,72.97,21.67,10.68,13.43,8.12,10.86,1815,16139.81,0.76,1.02,1.53,22.27,10.23,15.01,24.31,16.39,35.69,0.04,0.06,1.15,3.05,1.51,1.62,169985.34,19.03,94.1,157.77,25.76,25.86,74.14,41.46,,1,2002/10/07
티케이지휴켐스(주),069260,2020/12,-10.04,-5.24,2.42,-30.08,-7.16,-10.87,1.88,-2.31,442.53,411.95,26.11,36.74,26.79,1633.01,66.61,47.46,78.87,21.84,8.3,11.76,5.67,7.47,1284,14518.88,0.68,0.9,1.26,21.13,9.62,14.83,24.61,17.27,37.94,0.03,0.06,1.13,2.85,1.49,1.6,150776.94,17.81,76.33,122,25.4,29.35,70.65,32.68,,1,2002/10/07
티케이지휴켐스(주),069260,2021/12,45.1,9.15,4.3,47.59,-2.17,2.54,16.45,76.84,257.33,230.33,4.39,30.96,32.69,1703.17,65.49,50.64,75.37,15.02,8.44,11.28,8.22,10.67,1895,21067.38,0.97,1.26,1.91,22.41,10.5,15.34,23.79,16.29,34.76,0.04,0.06,1.51,4.35,1.98,2.17,172723.85,18.7,95.79,163.04,20.06,26.59,73.41,42.1,,1,2002/10/07
티케이지휴켐스(주),069260,2022/12,43.5,1.9,6.31,12.49,37.59,-6.32,9.91,35.39,328.37,285.92,23.4,37.99,27.18,1810.71,57.71,54.62,78.63,12.73,6.62,13.66,8.77,11.39,2129,30231.91,1.33,1.72,2.8,21.39,9.64,15.2,24.02,17.07,37.87,0.03,0.06,1.87,5.31,2.52,2.85,178515.18,18.96,109.27,192.34,14.44,28.63,71.37,45.83,,1,2002/10/07
파미셀(주),005690,2018/12,12.52,-7.27,-15.19,0,24.13,-29.86,25.85,-1.17,979.36,817.54,559.58,49.41,24.48,158.41,55.98,55.03,80.33,41.63,-44.73,0.69,-20.64,-24.51,-214,477.53,0.46,0.55,0.88,5.24,4.55,31.81,11.48,69.62,80.21,0.01,0,0.88,1.73,0.97,1.19,-5598.65,-9.47,-30.89,-93.78,-19.75,0,0,0,,1,1988/05/20
파미셀(주),005690,2019/12,14.57,7.02,8.48,0,-1.82,7.63,6.51,53.03,626.98,478.14,302.25,46.04,22.8,171.85,55.54,54.77,81.43,40.12,13.38,3.56,7.1,8.78,73,541.74,0.53,0.66,1.18,4.78,4.91,39.04,9.35,76.42,74.31,0.01,0,0.85,1.81,0.97,1.21,10596.07,16.75,59.91,182.28,32.62,61.97,38.03,41.03,,1,1988/05/20
파미셀(주),005690,2020/12,16.22,10.24,10.84,20.58,-5.38,-6.32,23.91,-22.96,659.83,562.44,321.76,52.24,22.13,190.48,46.94,61.57,81.88,47.09,13.88,11.13,7.88,9.65,87,629.63,0.57,0.7,1.36,5.18,4.35,29.36,12.43,70.41,83.84,0.01,0,0.84,2.18,0.97,1.2,14022.48,20.11,83.33,272.63,37.14,50.58,49.42,37.38,,1,1988/05/20
파미셀(주),005690,2021/12,34.81,37.38,14.44,81.49,13.79,9.28,54.92,166.51,266.7,198.98,105.09,43.4,46.61,217.99,44.82,69.43,68.21,46.09,18.69,9.43,11.49,15.54,159,848.81,0.61,0.83,1.81,4.38,5.15,36.23,10.08,83.3,70.85,0.01,0,0.72,2.83,0.93,1.18,22034.56,23,140.44,490.44,43.3,42.21,57.79,43.17,,1,1988/05/20
파미셀(주),005690,2022/12,18.25,17.62,21.97,14.42,90.76,71.83,-6.25,35.34,218.46,138.38,50.3,30.01,41.38,265.63,63.14,55.34,70.73,39.58,18.09,8.83,10.44,15.01,182,1003.72,0.58,0.83,1.51,3.03,5.92,34.45,10.59,120.55,61.71,0.01,0,0.66,2.16,0.93,1.35,21438.25,19.02,59.98,195.83,35.62,60.03,39.97,50.77,,1,1988/05/20
팜젠사이언스(주),004720,2018/12,11.59,43.48,11.21,8.14,-2.5,30.54,46.63,-0.13,244.46,208.35,67.17,48.58,72.31,983.25,30.66,82.21,58.03,51.63,4.98,6.44,5.34,8.22,388,7752.65,1.07,1.65,5.79,7.48,4.56,30.9,11.81,48.79,79.99,0.01,0,1,10.21,1.31,1.6,28799.77,29.38,334.21,1315.02,32.32,83.04,16.96,15.41,,1,1990/06/15
팜젠사이언스(주),004720,2019/12,6.77,3.36,1.23,-81.67,80.96,192.38,-37.56,15.78,166.18,120.66,36.63,19.78,75.94,985.45,88.56,49.66,56.84,53.02,0.86,1.77,0.82,1.42,70,8222.56,0.95,1.66,2.78,7.41,4.91,32.2,11.34,49.27,74.4,0.01,0,0.98,7.86,1.45,1.81,28799.04,28.43,184.68,882.14,30.27,84.94,15.06,2.82,,1,1990/06/15
팜젠사이언스(주),004720,2020/12,1.55,25.4,30.46,0,10.38,2.52,48.59,19.15,198.56,154.95,68.46,29.21,69.11,1021.14,69.6,58.85,59.13,55.48,-2.41,-0.35,-2.04,-3.51,-170,7048.94,0.85,1.46,1.87,6.4,4.74,22.76,16.04,57.05,77.05,0.01,0,1,5.89,1.54,2.04,23171.42,18.24,134.61,574.35,23.98,100.74,-0.74,-10.05,,1,1990/06/15
팜젠사이언스(주),004720,2021/12,13.72,28.51,3.39,0,102.75,64.48,3.36,-7.28,108.69,87.28,47.19,3.79,110.2,1019.7,110.71,47.33,47.57,55.34,-3.83,-3.34,-2.9,-5.51,-286,7467.33,0.76,1.44,1.59,6.94,5.33,24.64,14.81,52.56,68.54,0.01,0,0.84,4.22,1.45,1.83,24167.45,14.8,69.25,673.36,22,101.16,-1.16,-17.42,,1,1990/06/15
팜젠사이언스(주),004720,2022/12,37.38,2.72,10.27,0,21.61,13.11,-8.84,37.28,103.35,72.69,28.25,1.36,95.81,1081.99,113.57,42,51.07,53.87,0.81,4.56,0.74,1.5,79,9534.09,0.91,1.85,1.65,8.36,6.3,32.2,11.34,43.68,57.91,0.01,0,1.05,3.9,2.04,2.71,37343.85,22.27,87.98,867.79,24.74,77.16,22.84,3.28,,1,1990/06/15
팬오션(주),028670,2018/12,16.12,6.12,10.51,-1.01,4.36,4.23,18.22,21.47,93.67,84.27,24.73,-1.01,54.61,490.59,131.41,15,64.68,10.87,6.17,5.23,3.66,5.77,270,4372.92,0.59,0.94,0.69,42,24.64,30.84,11.84,8.69,14.81,0.09,0.03,2.05,0.71,4.16,4.62,519033,12.8,16.34,0,22.2,29.83,70.17,27.79,,1,2007/09/21
팬오션(주),028670,2019/12,-7.77,8.39,9.34,6.56,11.1,10.15,-1.57,7,87.45,77.91,28.92,-1.96,53.27,536.39,132.39,13.62,65.24,12.12,7.13,5.19,3.64,5.6,288,4033.01,0.51,0.79,0.6,34.12,17.9,23.33,15.65,10.7,20.39,0.06,0.03,1.7,0.61,3.57,3.99,560801,12.76,16.17,0,26.01,28.4,71.6,27.41,,1,2007/09/21
팬오션(주),028670,2020/12,-2.46,3.36,-3.14,-40.84,3.64,5.26,-8.65,-12.39,97.76,87.53,29.32,-0.28,63.57,519.52,143.87,12.04,61.14,13.02,4.32,5.1,2.03,3.22,170,3933.81,0.47,0.75,0.54,34.32,16.83,18.88,19.33,10.63,21.68,0.08,0.03,1.76,0.56,3.67,4.11,526394,11.59,14.25,0,25.03,32.68,67.32,17.27,,1,2007/09/21
팬오션(주),028670,2021/12,93.51,39.65,27.56,479.2,28.29,27.88,125.57,89.13,111.75,101.95,40.29,2.04,79.07,662.7,144.24,19.45,55.84,15.65,12.94,10.57,9.68,16.67,985,7612.14,0.75,1.29,0.89,49.19,23.06,25.52,14.3,7.42,15.83,0.11,0.02,2.36,0.93,4.57,5.04,1140162,17.97,23.6,0,28.02,18.24,81.76,46.19,,1,2007/09/21
팬오션(주),028670,2022/12,40.09,16.52,25.33,28.46,9.67,13.54,28.83,19.25,140.46,129.05,57.81,6.19,66.48,830.55,130.68,21.51,60.07,15.09,11.87,11.6,9.85,16.95,1266,10663.62,0.83,1.43,1.04,48.05,25.14,27.44,13.3,7.6,14.52,0.11,0.02,2.25,1.1,4.04,4.41,1659599,22.45,32.54,0,29.11,15.12,84.88,40.76,,1,2007/09/21
퍼스텍(주),010820,2018/12,-6.05,-5.45,-39.2,0,-8.52,2.99,-14.06,-39.07,90.69,66.54,13.57,-4.62,306.95,168.87,223.73,45.02,24.57,-10.13,-27.02,-13.54,-21.51,-68.1,-725,2813.61,0.8,2.52,1.51,5.17,4.2,7.6,48.05,70.6,87,0.01,0.57,0.82,2.97,1.68,2.49,6387.5,3.98,15.11,170.1,4.85,530.26,-430.26,-556.63,,1,1989/05/10
퍼스텍(주),010820,2019/12,-4,13.33,-30.92,0,-12.7,-2.04,32.11,12.92,74.37,57.44,22.37,-18.09,567.61,116.66,317.25,52.48,14.98,1.49,-8.3,-2.4,-6.12,-31.41,-225,2701.04,0.74,3.78,1.44,6.16,5.7,7.3,50.01,59.28,63.98,0.01,0.22,0.67,3.19,1.5,1.99,26004.31,14.28,70.47,1330.03,20.59,119.63,-19.63,-40.33,,1,1989/05/10
퍼스텍(주),010820,2020/12,4.56,-0.8,63.92,0,-0.16,4.74,-5.82,14.02,80.45,58.28,7.01,-12.11,304.02,186.07,202.71,49.83,24.75,6.86,5.4,2.45,3.93,19.81,151,2748.05,0.73,3.67,1.49,5.67,7.3,8.86,41.22,64.35,50,0.01,0.24,0.62,3.58,1.42,1.9,39506.53,21.87,107.24,2419.46,29.91,75.4,24.6,18.05,,1,1989/05/10
퍼스텍(주),010820,2021/12,3.5,2.75,-2.93,-45.67,-1.02,-8.32,13.88,28.11,85.59,59.05,17.82,-9.3,327.64,180.62,191.46,55.23,23.38,7.59,2.83,2.48,2.12,8.79,81,2844.22,0.75,3.1,1.57,4.83,9.01,11.88,30.72,75.56,40.52,0.01,0.51,0.64,3.73,1.42,2.01,40283.3,21.7,110.93,3244.48,29.47,74.69,25.31,9.62,,1,1989/05/10
퍼스텍(주),010820,2022/12,17.16,13.84,30.55,-53.69,101.87,30.52,0.32,27.45,86.01,52.13,15.12,-7.92,272.93,235.79,191.43,48.67,26.81,6.29,1.12,1.8,0.9,3.59,37,3332.29,0.81,3.2,1.67,4.43,10.84,9.95,36.7,82.38,33.67,0.01,0.19,0.72,2.91,1.56,2.41,36083.43,17.08,60.45,4892.04,22.53,79.26,20.74,4.97,,1,1989/05/10
페이퍼코리아(주),001020,2018/12,-20.28,-3.09,-55.41,0,10.05,-3.65,-2.56,5.25,71.13,15.22,2.3,-21.09,1267.98,91.35,657.24,51.96,7.31,3.79,-29.75,-1.93,-12.33,-105.66,-1057.2,3559.3,0.41,3.55,0.86,1.06,7.75,6.05,60.33,345.28,47.12,0,0.36,0.38,1.35,0.8,3.28,-10253.99,-2.24,-6.9,-10.08,-5.31,0,0,0,,1,1976/05/24
페이퍼코리아(주),001020,2019/12,18.2,-9.36,-29.28,0,0.32,0.73,-18.7,-25.84,129.47,36.65,7.6,10.61,1653.17,52.72,936.13,46.6,5.7,5.97,-10.35,-1.11,-5.4,-82.55,-275.2,2655.83,0.52,7.97,1.03,1.4,8.57,8.28,44.07,260.86,42.58,0,0.59,0.5,1.52,1.06,4.31,20427.64,4.92,13.62,20.32,8.96,71.3,28.7,-115.61,,1,1976/05/24
페이퍼코리아(주),001020,2020/12,13.29,-12.93,-13.31,0,-0.57,-3.45,-23.79,-37.03,56.14,22.88,4.24,-31.87,1660.84,109.58,1042.61,40.79,5.68,12.8,-6.81,3.54,-4.53,-79.58,-511.5,5440.76,0.66,11.68,1.19,2.28,9.44,12.72,28.7,159.79,38.68,0.01,0,0.69,1.72,1.51,4.5,26526.48,7.33,17.75,26.38,10.27,57.11,42.89,-66.37,,1,1976/05/24
페이퍼코리아(주),001020,2021/12,-10.26,1.18,11.06,0,0.26,2.38,-0.56,1.71,119.81,47.22,15.51,6.63,1504.19,111.59,961.11,40.09,6.23,9.31,-2.73,0.64,-1.74,-29.2,-164,6140.71,0.64,10.69,1.07,2.63,8.13,14.37,25.4,138.78,44.89,0.01,0,0.68,1.55,1.58,3.93,39581.66,10.81,26.5,39.07,17.07,38.63,61.37,-16,,1,1976/05/24
페이퍼코리아(주),001020,2022/12,11.32,0.03,2.74,0,-1.19,-3.23,4.9,3.23,46.73,18.87,5.88,-47.92,1461.81,98.58,905.21,42.04,6.4,8.9,-6.49,0.35,-4.57,-72.39,-366,5426.88,0.71,11.16,1.2,2.86,7.93,11.75,31.05,127.75,46.04,0.01,0,0.69,1.73,1.72,4.3,24241.34,6.62,16.54,24.32,9.39,63.2,36.8,-69.08,,1,1976/05/24
평화산업(주),090080,2018/12,3.8,0.32,-63.89,0,-26.18,-24.65,43.46,82.09,68.3,50.9,0.07,-24.34,614.49,134.96,339.85,52.44,14,1.43,-12.72,-8.04,-23.67,-89.58,-1145,8956.28,1.86,7.04,3.36,17.96,6.46,7.84,46.56,20.33,56.54,0.03,0.06,1.75,4.29,4.18,5.44,17250.3,9.57,26.08,388.68,5.15,264.4,-164.4,-247.02,,1,2006/06/02
평화산업(주),090080,2019/12,5.08,5.91,31.28,0,7.04,2.98,8.57,9.45,76.2,56.64,0.06,-16.79,476.42,120.7,266.58,53.75,17.35,5.29,-3,0.67,-5.69,-36.2,-242,9411.49,1.9,12.06,4.04,13.96,5.56,8.37,43.63,26.15,65.69,0.02,0.09,1.5,5.12,3.57,4.8,38397,20.1,56.63,789.81,10.91,104.11,-4.11,-27.52,,1,2006/06/02
평화산업(주),090080,2020/12,-3.82,5.68,-18.77,0,16.06,-0.62,11.09,13.06,78.69,58.13,0.02,-15.3,649.84,98.05,326.11,56.51,13.34,5.28,-1.8,-2.28,-3.11,-20.32,-111,6166.65,1.72,11.28,3.84,12.06,5.33,7.6,48.04,30.27,68.45,0.02,0.1,1.36,4.41,3.12,4.22,42002.74,20.81,56.42,533.25,12.41,93.31,6.69,-14.52,,1,2006/06/02
평화산업(주),090080,2021/12,24.78,7.55,-0.2,0,2.49,8.77,6.61,8.55,87.88,64.5,0,-7.73,708.07,97.86,355.43,56.01,12.38,6.81,-0.05,3.55,-0.11,-0.86,-4,7694.71,2.02,15.71,4.61,13.59,6.68,7.8,46.79,26.85,54.62,0.03,0.08,1.63,5.06,3.59,4.87,53993.97,24.87,64.24,313.85,12.78,77.53,22.47,-0.43,,1,2006/06/02
