회사명,거래소코드,회계년도,상장폐지일,소속코드,상장일,매출액증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),부채비율(IFRS),총자본순이익률(IFRS)
우리바이오(주),082850,2020/12,,5,2005/07/29,-30.4,-6.47,0,1.08,-20.35,31.89,-5.46
우리바이오(주),082850,2021/12,,5,2005/07/29,16.06,5.69,0,1.36,6.22,26.49,1.91
우리바이오(주),082850,2022/12,,5,2005/07/29,-14.26,2.17,-69.05,-1.21,2.24,22.31,0.59
우리산업(주),215360,2018/12,,5,2015/05/06,14,9.62,-3.79,7.7,3.62,124.11,4.81
우리산업(주),215360,2019/12,,5,2015/05/06,-2.78,4.21,-39.37,-1.56,2.26,111.7,2.83
우리산업(주),215360,2020/12,,5,2015/05/06,-9.19,3.15,-27.32,1.19,1.81,107.65,2.06
우리산업(주),215360,2021/12,,5,2015/05/06,-1.71,0.11,-81.81,-1.3,0.33,104.73,0.38
우리산업(주),215360,2022/12,,5,2015/05/06,30.47,-28.66,0,-1.69,-4.92,182.11,-7.32
우리산업홀딩스(주),072470,2018/12,,5,2003/10/28,86.94,-0.94,0,-0.81,2.36,6.66,0.06
우리산업홀딩스(주),072470,2019/12,,5,2003/10/28,-1.2,-0.95,-3.22,-6.19,2.31,1.01,0.06
우리산업홀딩스(주),072470,2020/12,,5,2003/10/28,3.82,0.46,1079.94,1.26,26.25,1.82,0.71
우리산업홀딩스(주),072470,2021/12,,5,2003/10/28,22.04,0.09,38.92,0.7,29.88,2.44,0.97
우리산업홀딩스(주),072470,2022/12,,5,2003/10/28,34.65,0.89,49.17,3.91,33.1,5.51,1.42
우리손에프앤지농업회사법인(주),073560,2018/12,,5,2016/07/27,0.51,-2.71,-54.27,3.45,5.03,39.34,2.59
우리손에프앤지농업회사법인(주),073560,2019/12,,5,2016/07/27,-12.43,0.66,-44.24,3.49,3.2,43.27,1.4
우리손에프앤지농업회사법인(주),073560,2020/12,,5,2016/07/27,5.68,5.47,222.5,12.61,9.77,52.97,4.17
우리손에프앤지농업회사법인(주),073560,2021/12,,5,2016/07/27,15.39,6.62,30.47,2.23,11.05,46.67,5.08
우리손에프앤지농업회사법인(주),073560,2022/12,,5,2016/07/27,10.71,6.4,22.94,7.32,12.27,47.95,5.96
우리엔터프라이즈(주),037400,2018/12,,5,1999/12/16,-7.56,-10.93,0,-10.62,-67.07,38.74,-13.91
우리엔터프라이즈(주),037400,2019/12,,5,1999/12/16,2.01,-1.88,0,-1.63,-6.27,39.1,-1.42
우리엔터프라이즈(주),037400,2020/12,,5,1999/12/16,-4,30.26,0,21.8,88.87,30.06,17.53
우리엔터프라이즈(주),037400,2021/12,,5,1999/12/16,3.16,8.93,-60.51,-0.46,34.02,18.85,6.32
우리엔터프라이즈(주),037400,2022/12,,5,1999/12/16,-0.56,16.13,0,16.9,-4,19.63,-0.68
우리이앤엘(주),153490,2018/12,,5,2013/02/05,-3.83,0.19,0,3.12,0.16,92.99,0.16
우리이앤엘(주),153490,2019/12,,5,2013/02/05,-3.21,0.45,45.06,-19.35,0.24,54.96,0.25
우리이앤엘(주),153490,2020/12,,5,2013/02/05,-11.37,-6.01,0,9.84,-4.44,81.09,-4.33
우리이앤엘(주),153490,2021/12,,5,2013/02/05,35.33,19.63,0,16.46,7.34,76.29,8.55
우리이앤엘(주),153490,2022/12,,5,2013/02/05,-11.41,1.46,-81.67,-11.59,1.52,53.61,1.55
우림피티에스(주),101170,2018/12,,5,2009/04/28,18.75,4.15,0,2.4,6.57,10.44,4.38
우림피티에스(주),101170,2019/12,,5,2009/04/28,-13.7,-1.82,0,0.6,-1.2,13.17,-0.68
우림피티에스(주),101170,2020/12,,5,2009/04/28,8.29,-8.71,0,-8.49,-13.2,13.44,-8.44
우림피티에스(주),101170,2021/12,,5,2009/04/28,0.72,3.58,0,3.14,5.88,12.96,3.9
우림피티에스(주),101170,2022/12,,5,2009/04/28,13.08,5.09,43.19,2.78,7.45,10.48,5.43
우수AMS(주),066590,2018/12,,5,2003/02/12,10.9,3.36,-0.33,8.79,1.25,148.14,1.81
우수AMS(주),066590,2019/12,,5,2003/02/12,3.69,2.55,-51.67,5.03,0.58,154.14,0.82
우수AMS(주),066590,2020/12,,5,2003/02/12,-11.46,55.39,0,25.7,-1.59,105.58,-1.71
우수AMS(주),066590,2021/12,,5,2003/02/12,19.14,-2.56,0,8.5,-2.06,128.93,-2.27
우수AMS(주),066590,2022/12,,5,2003/02/12,13.67,-9.9,0,3.72,-8.17,163.55,-9.65
우원개발(주),046940,2018/12,,5,2002/06/18,-11.82,13.16,69.37,-1.06,2.87,103.13,3.08
우원개발(주),046940,2019/12,,5,2002/06/18,-5.98,11.61,-57.72,3.08,1.29,87.62,1.29
우원개발(주),046940,2020/12,,5,2002/06/18,13.76,12.82,384.05,3.44,5.49,72.01,6.04
우원개발(주),046940,2021/12,,5,2002/06/18,2.47,6.3,-24.19,-2.94,4.06,57.04,4.57
우원개발(주),046940,2022/12,,5,2002/06/18,11.29,3.59,-57.87,6.12,1.54,60.88,1.9
우진비앤지(주),018620,2018/12,,5,2008/05/20,22.66,19.42,0,-22.17,-20.02,71.53,-10.45
우진비앤지(주),018620,2019/12,,5,2008/05/20,-8.1,3.03,0,23.71,-46.23,105.95,-22.64
우진비앤지(주),018620,2020/12,,5,2008/05/20,-11.64,-4.47,0,-2.04,-21.89,111.18,-9.62
우진비앤지(주),018620,2021/12,,5,2008/05/20,-3.22,1.19,0,-4.97,-13.18,98.32,-5.81
우진비앤지(주),018620,2022/12,,5,2008/05/20,14.46,-0.15,0,-7.01,-1.34,84.69,-0.72
원텍(주),216280,2018/12,2022/06/30,4,2015/04/29,16.36,-15.51,-47.87,35.05,2.9,227.99,3.5
원텍(주),336570,2019/12,,5,2019/12/19,,,,,,,
원텍(주),216280,2019/12,2022/06/30,4,2015/04/29,-30.17,-87.7,0,-20.2,-41.09,2028.1,-33.54
원텍(주),336570,2020/12,,5,2019/12/19,,,,,,,
원텍(주),216280,2020/12,2022/06/30,4,2015/04/29,-16.58,0,0,-25.91,-45.64,0,-40.23
원텍(주),336570,2021/12,,5,2019/12/19,,,,,,,
원텍(주),216280,2021/12,2022/06/30,4,2015/04/29,66.05,0,0,59.75,33.14,84.02,43.87
원텍(주),336570,2022/12,,5,2019/12/19,0,0,0,0,16.51,29.11,18.28
원풍물산(주),008290,2018/12,,5,1997/07/18,-3.27,-19.17,0,-0.91,-8.39,90.73,-7.65
원풍물산(주),008290,2019/12,,5,1997/07/18,-4.49,86.56,0,37.52,-13.37,40.6,-9.85
원풍물산(주),008290,2020/12,,5,1997/07/18,-28.64,-26.34,0,-18.37,-27.96,55.82,-13.98
원풍물산(주),008290,2021/12,,5,1997/07/18,6.15,-34.2,0,-24.1,-30.22,79.74,-20.29
원풍물산(주),008290,2022/12,,5,1997/07/18,7.87,-36.32,0,-16.62,-10.53,135.34,-9.64
웹케시(주),053580,2018/12,,5,2019/01/25,-0.68,32.15,49.9,2.9,7.2,57.24,14.92
웹케시(주),053580,2019/12,,5,2019/01/25,-20.06,127.48,68.26,68.81,15.16,16.69,18.42
웹케시(주),053580,2020/12,,5,2019/01/25,19,23.78,87.37,56.82,23.87,47.83,21.4
웹케시(주),053580,2021/12,,5,2019/01/25,12.45,47.84,-14.5,37.16,18.15,37.15,12.63
웹케시(주),053580,2022/12,,5,2019/01/25,7.29,3.83,-22.41,-5.28,13.13,25.12,8.7
위더스제약(주),330350,2018/06,,5,2020/07/03,0,0,0,0,16.67,56.52,12.3
위더스제약(주),330350,2019/06,,5,2020/07/03,1.54,18.9,2.01,10.53,16.74,45.5,11.92
위더스제약(주),330350,2020/06,,5,2020/07/03,1.28,46.41,-7.19,40.28,15.34,39.41,8.77
위더스제약(주),330350,2021/12,,5,2020/07/03,0,0,0,0,7.43,47.06,3.58
위더스제약(주),330350,2022/12,,5,2020/07/03,12.65,2.63,-41.86,0.35,3.83,43.79,2.08
위즈코프(주),038620,2018/12,,5,2000/05/04,8.98,-5.45,0,-5.79,-4.81,3.52,-3.59
위즈코프(주),038620,2019/12,,5,2000/05/04,3.89,-5.96,0,-5.27,-5.52,4.29,-4.53
위즈코프(주),038620,2020/12,,5,2000/05/04,-22.2,4.98,0,14.54,7.62,13.79,4.67
위즈코프(주),038620,2021/12,,5,2000/05/04,21.15,76.04,0,73.99,-17.47,12.46,-8.86
위즈코프(주),038620,2022/12,,5,2000/05/04,24.15,2.41,0,1.28,4.45,11.23,2.19
윈텍(주),320000,2019/12,,5,2019/09/18,,,,,,,
윈텍(주),320000,2020/12,,5,2019/09/18,0,0,0,0,-14.38,9.57,-7.22
윈텍(주),320000,2021/12,,5,2019/09/18,37.06,3.28,0,9.94,4.35,16.64,2.85
윈텍(주),320000,2022/12,,5,2019/09/18,31.57,7.68,164.1,16.75,8.74,26.46,6.64
윙입푸드홀딩스,900340,2018/12,,5,2018/11/30,,,,,,,
윙입푸드홀딩스,900340,2019/12,,5,2018/11/30,,,,,,,
윙입푸드홀딩스,900340,2020/12,,5,2018/11/30,,,,,,,
윙입푸드홀딩스,900340,2021/12,,5,2018/11/30,,,,,,,
윙입푸드홀딩스,900340,2022/12,,5,2018/11/30,,,,,,,
유니셈(주),036200,2018/12,,5,1999/12/10,1.81,14.11,-25.87,5,7.63,35.19,11.65
유니셈(주),036200,2019/12,,5,1999/12/10,-17.16,19.56,38.41,18.04,12.74,33.47,14.44
유니셈(주),036200,2020/12,,5,1999/12/10,21.79,18.14,-1.98,18.12,10.26,33.46,11.99
유니셈(주),036200,2021/12,,5,1999/12/10,37.58,23.35,69.58,17.25,12.64,26.87,17.28
유니셈(주),036200,2022/12,,5,1999/12/10,-15.23,9.02,-47.07,0.7,7.89,17.18,8.44
유니슨(주),018000,2018/12,,5,1996/01/10,-11.23,50.62,0,-10.49,-4.48,154,-2.69
유니슨(주),018000,2019/12,,5,1996/01/10,-55.29,-17.15,0,-4.16,-28.11,193.81,-8.16
유니슨(주),018000,2020/12,,5,1996/01/10,6.6,3.08,0,11.38,-32.27,217.44,-9.65
유니슨(주),018000,2021/12,,5,1996/01/10,88.09,1.55,0,1.05,-0.96,215.88,-0.51
유니슨(주),018000,2022/12,,5,1996/01/10,61.05,-12.45,0,-3.55,-5.85,247.98,-5.07
유비벨록스(주),089850,2018/12,,5,2010/06/18,9.59,-32.49,0,-10.83,6.11,138.09,5.27
유비벨록스(주),089850,2019/12,,5,2010/06/18,-3.12,-1.06,26.03,-16.06,7.95,101.97,7.66
유비벨록스(주),089850,2020/12,,5,2010/06/18,-9.88,47.12,-69.72,32.12,2.67,81.38,2.19
유비벨록스(주),089850,2021/12,,5,2010/06/18,13.76,60.31,248.49,42.05,8.19,60.73,5.54
유비벨록스(주),089850,2022/12,,5,2010/06/18,14.94,-15.08,-36.66,-9.46,4.51,71.36,3.14
유아이엘(주),049520,2018/12,,5,2001/08/02,-31.09,-13.72,0,-21.3,-1.33,13.29,-1.19
유아이엘(주),049520,2019/12,,5,2001/08/02,-20.53,-8.31,0,-11.32,-0.49,9.56,-0.42
유아이엘(주),049520,2020/12,,5,2001/08/02,-50.24,1.66,0,10.61,13.09,19.21,5.63
유아이엘(주),049520,2021/12,,5,2001/08/02,-0.7,-14.55,0,-5.47,-32,31.87,-13.38
유아이엘(주),049520,2022/12,,5,2001/08/02,36.93,7.79,0,2.81,7.7,25.78,4.48
유일에너테크(주),340930,2019/12,,5,2021/02/25,,,,,,,
유일에너테크(주),340930,2020/12,,5,2021/02/25,0,0,0,0,8.08,100.89,11.68
유일에너테크(주),340930,2021/12,,5,2021/02/25,-50.42,128.7,0,118.21,-7.57,91.67,-3.41
유일에너테크(주),340930,2022/12,,5,2021/02/25,62.21,-48.16,0,28.1,-44.51,373.58,-20.8
유진기업(주),023410,2018/12,,5,1994/10/07,-5.66,5.32,-72.54,4.72,2.99,96.5,1.59
유진기업(주),023410,2019/12,,5,1994/10/07,3.33,1.62,-11.18,-4.12,2.57,85.39,1.41
유진기업(주),023410,2020/12,,5,1994/10/07,-7.17,9.42,332.12,12.4,11.98,90.44,5.85
유진기업(주),023410,2021/12,,5,1994/10/07,20.08,5.48,-48.66,3.53,5.12,86.91,2.79
유진기업(주),023410,2022/12,,5,1994/10/07,1.33,2.44,-18.91,-1.43,4.1,79.85,2.24
이노뎁(주),303530,2018/12,,5,2021/06/18,0,0,0,0,-9.39,241,-15.4
이노뎁(주),303530,2019/12,,5,2021/06/18,76.31,29.91,0,24.64,2.72,227.15,7
이노뎁(주),303530,2020/12,,5,2021/06/18,9.82,161.35,207.27,38.5,7.61,73.36,16.26
이노뎁(주),303530,2021/12,,5,2021/06/18,-10.03,93.52,0,52.44,-1.46,36.56,-1.92
이노뎁(주),303530,2022/12,,5,2021/06/18,27.28,-3.06,0,0.45,0.74,41.51,1.02
이노시스(주),056090,2018/12,,6,2015/11/12,28.33,-26.13,0,-3.59,-94.1,79.09,-18.91
이노시스(주),056090,2019/12,,6,2015/11/12,32.52,-12.66,0,-10.97,-8.85,82.54,-2.54
이노시스(주),056090,2020/12,,6,2015/11/12,-16.99,-29.49,0,-12.36,-71.59,126.87,-19.3
이노시스(주),056090,2021/12,,6,2015/11/12,20.57,5.39,0,14.24,-23.25,145.93,-7.55
이노시스(주),056090,2022/12,,6,2015/11/12,4.85,99.99,0,94.83,-82.7,139.59,-17.92
이니텍(주),053350,2018/12,,5,2001/11/15,-16.21,1.21,-64.23,2.31,1.83,12.88,0.95
이니텍(주),053350,2019/12,,5,2001/11/15,-5.59,-1.21,0,-3.58,-0.65,10.18,-0.32
이니텍(주),053350,2020/12,,5,2001/11/15,-17.04,-0.84,0,-1,-1.65,10,-0.69
이니텍(주),053350,2021/12,,5,2001/11/15,20.04,33.31,0,39.81,10.55,15.36,4.45
이니텍(주),053350,2022/12,,5,2001/11/15,7.12,-3.06,-96.21,-11.46,0.37,5.36,0.15
이삭엔지니어링(주),351330,2018/12,,5,2021/04/21,,,,,,,
이삭엔지니어링(주),351330,2019/12,,5,2021/04/21,0,0,0,0,8.75,171.7,8.58
이삭엔지니어링(주),351330,2020/12,,5,2021/04/21,36.02,36.14,46.67,-3.52,9.43,92.54,12.81
이삭엔지니어링(주),351330,2021/12,,5,2021/04/21,-3.61,168.36,0,68.3,-8.35,20.75,-8.3
이삭엔지니어링(주),351330,2022/12,,5,2021/04/21,34.5,5.45,0,25.46,2.71,43.66,2.56
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,5,2010/04/23,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,5,2010/04/23,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,,5,2010/04/23,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2021/12,,5,2010/04/23,,,,,,,
이에스산업(주),241510,2018/12,2021/01/26,4,2016/04/26,,,,,,,
이에스산업(주),241510,2019/12,2021/01/26,4,2016/04/26,,,,,,,
이엘케이(주),094190,2018/12,2020/05/22,4,2007/10/29,-26.38,-84.67,0,-33.24,-25.52,1347.74,-35.59
이엘케이(주),094190,2019/12,2020/05/22,4,2007/10/29,-72.1,0,0,-60.97,-120.97,0,-84.58
이엠코리아(주),095190,2018/12,,5,2007/10/29,14.92,17.75,93.94,-6.27,2.25,72.64,1.37
이엠코리아(주),095190,2019/12,,5,2007/10/29,-18.78,-1.91,0,10.74,-9,94.89,-4.38
이엠코리아(주),095190,2020/12,,5,2007/10/29,-20.3,10.33,0,1.81,-1.25,79.83,-0.46
이엠코리아(주),095190,2021/12,,5,2007/10/29,30.01,7.09,0,-1.85,-2.01,64.82,-0.96
이엠코리아(주),095190,2022/12,,5,2007/10/29,5,-4.8,0,-3.6,-6.86,66.89,-3.52
이오플로우(주),294090,2018/12,,5,2020/09/14,0,0,0,0,0,65.31,-350.85
이오플로우(주),294090,2019/12,,5,2020/09/14,0,-41.29,0,5.19,0,196.18,-94.65
이오플로우(주),294090,2020/12,,5,2020/09/14,0,643.22,0,193.5,-90646.51,16.96,-101.41
이오플로우(주),294090,2021/12,,5,2020/09/14,3101.49,-30.94,0,108.21,-4274.37,252.64,-66.59
이오플로우(주),294090,2022/12,,5,2020/09/14,858.81,488.77,0,155.22,-414.4,52.87,-25.8
이원다이애그노믹스(주),245620,2018/12,,5,2018/06/26,79.46,365.35,0,281.81,-119.4,4.39,-20.61
이원다이애그노믹스(주),245620,2019/12,,5,2018/06/26,-6.71,-8.45,0,29.1,-162.79,47.2,-14.44
이원다이애그노믹스(주),245620,2020/12,,5,2018/06/26,790.28,40.92,0,126.52,-22.73,136.6,-9.76
이원다이애그노믹스(주),245620,2021/12,,5,2018/06/26,61.15,-10.96,0,1.61,-25.52,169.98,-12.62
이원다이애그노믹스(주),245620,2022/12,,5,2018/06/26,-18.53,-35.8,0,-11.97,-39.8,270.17,-16.92
이원컴포텍(주),088290,2018/12,,5,2009/12/01,17.03,-21.49,0,-7.19,-6.6,286.28,-9.51
이원컴포텍(주),088290,2019/12,,5,2009/12/01,8.22,138.54,0,28.44,3.16,107.98,4.49
이원컴포텍(주),088290,2020/12,,5,2009/12/01,-29.43,-57.99,0,-13.72,-49.98,327.15,-47.78
이원컴포텍(주),088290,2021/12,,5,2009/12/01,16.46,560.19,0,134.43,-7.75,51.67,-5.57
이원컴포텍(주),088290,2022/12,,5,2009/12/01,25.53,1.17,0,31.82,-20.19,97.63,-11.21
이트론(주),096040,2018/12,,5,2008/01/25,-45.57,-8.42,0,-11.45,-73.59,5.39,-12.45
이트론(주),096040,2019/12,,5,2008/01/25,242.13,46.54,0,123.06,-10.89,60.44,-4.15
이트론(주),096040,2020/12,,5,2008/01/25,42.68,11.79,0,7.65,-22.03,54.5,-8.36
이트론(주),096040,2021/12,,5,2008/01/25,-3.22,-3.43,0,30.12,-9.13,108.16,-2.81
이트론(주),096040,2022/12,,5,2008/01/25,38.06,2.77,0,8.17,-61.84,119.1,-22.34
이화공영(주),001840,2018/12,,5,1994/11/23,-11.52,0.84,-71.04,-9.51,0.25,78.32,0.59
이화공영(주),001840,2019/12,,5,1994/11/23,-25.79,-0.34,-43.44,11.7,0.19,99.88,0.33
이화공영(주),001840,2020/12,,5,1994/11/23,10.72,-0.01,12.23,1.08,0.2,102.07,0.35
이화공영(주),001840,2021/12,,5,1994/11/23,27.22,7,0,19.44,-2.4,125.55,-4.94
이화공영(주),001840,2022/12,,5,1994/11/23,-0.19,2.75,0,-8.06,0.29,101.82,0.58
이화전기공업(주),024810,2018/12,,5,1994/12/29,-11.26,81.83,0,80.93,-4.68,7.92,-1.24
이화전기공업(주),024810,2019/12,,5,1994/12/29,35.2,10.64,0,10.58,0.13,7.87,0.04
이화전기공업(주),024810,2020/12,,5,1994/12/29,-6.25,-7.28,0,14.6,-30.46,33.32,-6.69
이화전기공업(주),024810,2021/12,,5,1994/12/29,25.32,36.09,0,43.21,38.99,40.3,8.26
이화전기공업(주),024810,2022/12,,5,1994/12/29,-22.76,-11.18,0,-2.25,-131.53,54.41,-18.49
인바이오(주),352940,2018/12,,5,2020/12/11,,,,,,,
인바이오(주),352940,2019/12,,5,2020/12/11,0,0,0,0,3.02,119.78,1.64
인바이오(주),352940,2020/12,,5,2020/12/11,2.45,30.72,0,15.04,-12.87,93.42,-6.66
인바이오(주),352940,2021/12,,5,2020/12/11,-3.17,35.07,0,26.76,15.67,81.52,6.47
인바이오(주),352940,2022/12,,5,2020/12/11,2.31,-6.87,0,-3.58,-10.06,87.92,-3.87
인베니아(주),079950,2018/12,,5,2005/02/04,-5.11,4.57,359.84,11.29,3.13,237.61,3.71
인베니아(주),079950,2019/12,,5,2005/02/04,-15.29,-0.16,-64.7,17.8,1.3,298.31,1.14
인베니아(주),079950,2020/12,,5,2005/02/04,-3.54,-10.95,0,-21.57,-3.89,250.79,-3.4
인베니아(주),079950,2021/12,,5,2005/02/04,-4.97,32.42,0,-0.04,9.39,164.81,8.89
인베니아(주),079950,2022/12,,5,2005/02/04,-57.82,-2.86,0,-24.49,-2.09,105.83,-0.95
인선이엔티(주),060150,2018/12,,5,2002/06/14,24.13,12.22,0,6.74,15.17,60.94,4.91
인선이엔티(주),060150,2019/12,,5,2002/06/14,10.59,14.16,-12.28,11.85,12.04,57.68,3.94
인선이엔티(주),060150,2020/12,,5,2002/06/14,28.24,48.63,151.29,31.79,23.59,39.81,8.09
인선이엔티(주),060150,2021/12,,5,2002/06/14,-7.61,6.91,-31.3,2.67,17.54,34.26,4.82
인선이엔티(주),060150,2022/12,,5,2002/06/14,-4.41,-0.28,-22.21,2.27,14.27,37.7,3.66
인카금융서비스(주),211050,2018/12,,5,2022/02/16,0,0,0,0,0.62,1073.13,0.97
인카금융서비스(주),211050,2019/12,,5,2022/02/16,22.29,32.12,219.68,28.27,1.63,1038.97,2.73
인카금융서비스(주),211050,2020/12,,5,2022/02/16,23.14,76.84,178.76,6.81,3.69,587.97,6.54
인카금융서비스(주),211050,2021/12,,5,2022/02/16,4.43,67.75,55.55,22.49,5.5,402.35,8.85
인카금융서비스(주),211050,2022/12,,5,2022/02/16,27.53,75.91,23.45,36.66,5.32,290.27,8.39
인크로스(주),216050,2018/12,,5,2016/10/31,-7.67,13.35,0.75,2.96,25.38,82.99,6.51
인크로스(주),216050,2019/12,,5,2016/10/31,-3.37,-0.98,10.8,15.01,29.1,112.53,6.61
인크로스(주),216050,2020/12,,5,2016/10/31,15.55,6.42,35.09,20.48,34.02,140.61,7.57
인크로스(주),216050,2021/12,,5,2016/10/31,33.82,24.85,70.49,28.69,43.34,148.02,10.33
인크로스(주),216050,2022/12,,5,2016/10/31,2.12,14.18,-25.96,2.8,31.43,123.29,6.7
인탑스(주),049070,2018/12,,5,2002/02/21,6.31,-0.56,-16.26,-2.8,0.78,19.14,0.32
인탑스(주),049070,2019/12,,5,2002/02/21,35.05,2.87,773.17,4.82,5.04,21.39,2.78
인탑스(주),049070,2020/12,,5,2002/02/21,5.03,7.32,139.3,9.78,11.49,24.17,6.21
인탑스(주),049070,2021/12,,5,2002/02/21,64.34,12.21,134.15,8.96,16.37,20.57,13.29
인탑스(주),049070,2022/12,,5,2002/02/21,22.93,13.85,24.65,7.74,16.6,14.11,15.3
인포뱅크(주),039290,2018/12,,5,2006/07/04,-4.63,0.56,77.39,1.32,3.45,28.92,3.97
인포뱅크(주),039290,2019/12,,5,2006/07/04,-4.56,-1.41,-78.95,-1.71,0.76,28.52,0.84
인포뱅크(주),039290,2020/12,,5,2006/07/04,8.74,1.89,116.96,3.68,1.52,30.78,1.8
인포뱅크(주),039290,2021/12,,5,2006/07/04,27.77,13.29,484.48,19.41,6.94,37.85,9.42
인포뱅크(주),039290,2022/12,,5,2006/07/04,4.05,-3.26,-92.56,-1.67,0.5,40.12,0.65
인화정공(주),101930,2018/12,,5,2010/10/22,7.2,0.98,-22.35,16.03,3.75,84.75,0.81
인화정공(주),101930,2019/12,,5,2010/10/22,56.05,0.11,-87.6,-4.69,0.3,75.88,0.1
인화정공(주),101930,2020/12,,5,2010/10/22,-16.36,3.12,1532.6,-1.21,5.82,68.49,1.6
인화정공(주),101930,2021/12,,5,2010/10/22,-6.7,40.51,1119.9,31.8,76.14,58.05,16.96
인화정공(주),101930,2022/12,,5,2010/10/22,35.8,8.6,-70.19,8.52,16.72,57.93,4.26
잉글우드랩(주),950140,2018/12,,5,2016/10/14,28.58,-2.69,0,18.57,-4.07,47.04,-5.26
잉글우드랩(주),950140,2019/12,,5,2016/10/14,16.04,8.56,0,10.99,2.48,50.34,3.25
잉글우드랩(주),950140,2020/12,,5,2016/10/14,-4.69,2.24,93.16,-4.57,5.02,40.33,6.1
잉글우드랩(주),950140,2021/12,,5,2016/10/14,-0.24,29.44,125.48,16.5,11.35,26.3,13.02
잉글우드랩(주),950140,2022/12,,5,2016/10/14,-0.74,14.91,-46.51,8.05,6.12,18.76,6.22
자안바이오(주),221610,2018/12,2022/01/05,4,2016/01/27,-9.11,-43.52,0,-27.58,-49.84,64.01,-38.7
자안바이오(주),221610,2019/12,2022/01/05,4,2016/01/27,12.6,8.77,0,-5.62,5.48,42.31,5.87
자안바이오(주),221610,2020/12,2022/01/05,4,2016/01/27,-54.28,245.71,0,368.08,-90.04,92.68,-15.98
자이글(주),234920,2018/12,,5,2016/09/06,-32.27,-3.37,0,6.01,-11.12,14.61,-6.78
자이글(주),234920,2019/12,,5,2016/09/06,-46.78,-37.17,0,-33.59,-100.71,21.14,-38.15
자이글(주),234920,2020/12,,5,2016/09/06,-39.26,0.66,0,0.08,4.8,20.43,1.38
자이글(주),234920,2021/12,,5,2016/09/06,12.22,-12.39,0,-6.74,-22.87,28.21,-7.65
자이글(주),234920,2022/12,,5,2016/09/06,-25.94,-8.46,0,4.5,-24.91,46.36,-6.25
재영솔루텍(주),049630,2018/12,,5,2003/01/24,7.8,113.03,0,10.21,-5.79,326.11,-4.99
재영솔루텍(주),049630,2019/12,,5,2003/01/24,4.47,36.74,0,-1.11,4.85,208.16,4.19
재영솔루텍(주),049630,2020/12,,5,2003/01/24,-32.31,-7.79,0,6.25,-5.32,255.09,-3.03
재영솔루텍(주),049630,2021/12,,5,2003/01/24,7.41,21.89,0,10.47,-3.26,221.83,-1.84
재영솔루텍(주),049630,2022/12,,5,2003/01/24,25.37,22.4,0,16.46,-0.19,206.21,-0.12
전진바이오팜(주),110020,2018/12,,5,2018/12/14,-55.85,1600.62,0,75.48,-245.5,82.06,-60.81
전진바이오팜(주),110020,2019/12,,5,2018/12/14,185.24,-25.89,0,-9.96,-37.03,121.19,-21.62
전진바이오팜(주),110020,2020/12,,5,2018/12/14,-2.09,289.25,0,191.61,-88.4,65.7,-27.23
전진바이오팜(주),110020,2021/12,,5,2018/12/14,-16.87,-4.31,0,32.75,-65.59,129.88,-9.69
전진바이오팜(주),110020,2022/12,,5,2018/12/14,142.48,-11.93,0,-28,-40.47,87.91,-14.78
제너셈(주),217190,2018/12,,5,2015/09/25,-5.97,-32.01,0,5.48,-30.73,219.31,-17.51
제너셈(주),217190,2019/12,,5,2015/09/25,48.72,18.26,0,4.03,7.97,180.89,6.45
제너셈(주),217190,2020/12,,5,2015/09/25,8.41,-7.2,0,11.4,-2.52,237.18,-2.05
제너셈(주),217190,2021/12,,5,2015/09/25,42.41,71.06,0,24.91,8.78,146.21,8.58
제너셈(주),217190,2022/12,,5,2015/09/25,2.36,48.4,146.15,16.31,21.11,92.98,17.58
제룡산업(주),147830,2018/12,,5,2012/02/13,-6.57,4.17,-60.93,-0.44,10.08,6.53,5.47
제룡산업(주),147830,2019/12,,5,2012/02/13,-15.35,2.79,-21.2,4.42,9.38,8.22,4.23
제룡산업(주),147830,2020/12,,5,2012/02/13,-2.06,8.25,123.65,7.53,21.43,7.49,8.92
제룡산업(주),147830,2021/12,,5,2012/02/13,40.84,9.78,32.42,11.35,20.14,9.03,10.78
제룡산업(주),147830,2022/12,,5,2012/02/13,58.51,9.15,21.06,12.48,15.39,12.36,11.66
제룡전기(주),033100,2018/12,,5,1997/08/18,-10.84,4.32,0,1.98,6.88,15.06,5.01
제룡전기(주),033100,2019/12,,5,1997/08/18,6.4,9.32,90.85,8.97,12.35,14.69,9.06
제룡전기(주),033100,2020/12,,5,1997/08/18,-2.25,4.86,-36.86,10.79,7.98,21.18,5.2
제룡전기(주),033100,2021/12,,5,1997/08/18,10.38,0.64,-66.71,8.68,2.41,30.87,1.58
제룡전기(주),033100,2022/12,,5,1997/08/18,76.42,19.74,963.5,13.54,14.5,24.09,15.1
제이더블유신약(주),067290,2018/12,,5,2003/02/11,18.64,1.42,0,-8.57,-3.78,58.31,-2.55
