회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
(주)엘엑스세미콘,108320,2018/12,14.3,11.62,8.34,4.03,50.92,113.55,2.09,70.61,327.37,260.32,143.36,58.09,36.04,5491.95,22.26,83.64,73.51,24.46,6.18,10.4,8.5,11.4,3010,48684.43,1.37,1.84,10.85,9.59,5.3,7.48,48.81,38.05,68.86,0.02,0.13,1.23,41.5,1.57,1.88,148911.78,24.51,648.78,1809.76,18.81,54.2,45.8,32.88,,1,2022/11/03
(주)엘엑스세미콘,108320,2019/12,9.51,3.65,5.73,-21.29,37.78,11.17,2.18,14.17,358.46,276.41,75.72,59.45,33.36,5806.67,23.4,82.45,74.99,24.55,4.44,8.27,6.23,8.39,2370,53314.44,1.4,1.89,8.26,7.78,5.45,7.63,47.86,46.92,66.94,0.02,0.18,1.31,31.78,1.69,2.16,148872.91,23.64,470.77,2154.57,17.17,59.76,40.24,25.89,,1,2022/11/03
(주)엘엑스세미콘,108320,2020/12,33.99,19.19,12.72,88.2,4.86,9.75,21.2,13.82,300.99,236.3,48.1,55.99,41.02,6545.43,22.78,83.84,70.91,25.48,6.24,14.05,10.51,14.44,4459,71438.44,1.68,2.31,10.03,9.14,6.29,9.05,40.34,39.91,58.06,0.02,0.16,1.55,35.87,2.02,2.6,224977.68,29.97,678.46,3032.13,19.36,53.06,46.94,32.24,,1,2022/11/03
(주)엘엑스세미콘,108320,2021/12,63.43,56.21,50.36,308.7,51.58,16.66,63.83,48.68,283.58,228.27,37.3,56.93,46.51,9841.59,17.68,87.93,68.26,34.68,15.61,38.87,30.83,44.49,18225,116749.3,1.97,2.85,14.45,11.29,9.85,10.62,34.36,32.33,37.06,0.03,0.1,1.7,45.52,2.29,2.87,568470.2,48.48,1131,1779.81,29.94,29.32,70.68,52.14,,1,2022/11/03
(주)엘엑스세미콘,108320,2022/12,11.61,9.99,18.75,-21.16,109.24,97.9,-2.08,139.94,311.23,162.48,58.07,53.14,35.7,11686.46,29.46,78.29,73.69,31.88,11.03,26.2,18.98,26.7,14368,130306.58,1.72,2.42,10.06,6.2,13.3,10.35,35.28,58.87,27.44,0.02,0.11,1.55,27.27,2.08,3.12,516385.67,40.04,540.95,1764.88,24.37,36.87,63.13,45.26,,1,2022/11/03
(주)엘엑스인터내셔널,001120,2018/12,-22.13,1.42,-5.52,-216.87,21.09,2.75,0.16,-14.04,118.04,94.32,15.78,7.76,225.13,582.3,160.03,50.78,30.76,7.12,-0.36,3.85,-0.72,-6.06,-1820,257694.14,2,6.37,4.08,17.96,8.52,7.68,47.51,20.32,42.83,0.06,0.05,2.12,16.35,3.91,4.99,558534.38,11.09,85.02,1138.73,5.59,54.97,45.03,-6.44,,1,1976/03/10
(주)엘엑스인터내셔널,001120,2019/12,5.43,-3.22,3.81,0,14.29,-3.54,-2.91,1.01,116.83,92.4,19.92,7.34,214.86,604.48,154.46,50.94,31.76,6.78,-0.14,3.17,-0.3,2.48,739,271693.94,2.12,6.8,4.32,20.38,10.21,9.21,39.65,17.91,35.73,0.07,0.05,2.26,14.69,4.18,5.25,445481.2,9.14,60.24,1303,4.23,75.65,24.35,-3.34,,1,1976/03/10
(주)엘엑스인터내셔널,001120,2020/12,7.14,10.66,14.23,941.42,-2.91,-6.64,27.33,24.23,125.59,99.98,27.4,11.94,206.88,690.49,127,58.61,32.59,6.49,3.2,3.4,7.04,23.72,7932,291089.59,2.2,6.82,4.88,19.38,9.84,8.51,42.89,18.83,37.09,0.08,0.05,2.19,14.97,4,5.03,1002597.37,18.58,135.93,3442.63,8.89,35.42,64.58,36.07,,1,1976/03/10
(주)엘엑스인터내셔널,001120,2021/12,0,0,0,0,0,0,0,0,127.56,97.8,24.54,14.02,182.98,915.87,99.42,64.87,35.34,8.1,3.24,9.99,8.01,19.72,9733,430509.1,2.47,7,7.04,16.34,10.09,10.3,35.43,22.34,36.17,0.04,0.06,2.14,20.69,3.81,4.97,1369381.92,20.3,173.36,2427.29,8.21,31.46,68.54,39.46,,1,1976/03/10
(주)엘엑스인터내셔널,001120,2022/12,12.42,14.41,27.39,47.18,44.24,36.55,2.41,-31.61,152.71,128.92,52.83,20.04,154.21,1166.76,106.6,58.07,39.34,9.78,4.15,13.87,10.77,25.53,14325,483992.5,2.59,6.92,6.69,21.82,12.39,13.55,26.94,16.73,29.46,0.05,0.05,2.46,19.05,4.24,5.26,1898771.69,24.6,166.08,1065.84,10.12,26.94,73.06,41.04,,1,1976/03/10
(주)엘엑스하우시스,108670,2018/12,0.31,-2.82,-6.98,-178.29,3.8,1.18,-7.64,3.33,146.71,106.21,18.25,13.71,173.76,1833.49,155.86,43.07,36.53,22.37,-1.63,3,-2.09,-5.59,-5327,326649.6,1.28,3.43,2.3,11.13,5.31,21.92,16.65,32.8,68.76,0.01,0,1.72,2.6,2.9,3.93,551858,21.99,45.95,107.09,16.89,69.49,30.51,-9.63,,1,2009/04/20
(주)엘엑스하우시스,108670,2019/12,-2.44,2.23,-0.28,0,4.88,8,-5.41,-2.41,104.92,75.04,14.28,1.87,180.09,1828.4,168.47,39.85,35.7,23.43,0.36,2.96,0.46,1.26,1154,318680.7,1.26,3.48,2.14,10.81,5.92,21.86,16.69,33.76,61.69,0.01,0,1.67,2.44,3.03,4.21,637539,24.85,52.45,124.26,20.01,66.37,33.63,1.81,,1,2009/04/20
(주)엘엑스하우시스,108670,2020/12,-4.67,-7.02,-8.36,-766.86,-14.94,-14.94,4.92,-15.17,110.41,84.99,33.08,4.24,184.92,1675.49,156.79,44.97,35.1,24.79,-2.62,2.95,-3.21,-8.8,-7733,303803.7,1.23,3.47,2.13,11.29,6.63,16.24,22.48,32.33,55.09,0.02,0.6,1.5,2.45,2.9,3.9,530569,22.24,48.81,112.96,17.46,77.77,22.23,-14.98,,1,2009/04/20
(주)엘엑스하우시스,108670,2021/12,0,0,0,0,0,0,0,0,94.15,64.85,18.21,-2.8,195.04,1727.04,161.99,45.09,33.89,23.98,0.36,2.78,0.5,1.52,1306,347200,1.36,4.02,2.48,9.71,7.39,12.45,29.32,37.59,49.39,0.02,0.21,1.47,2.96,3.02,4.39,663271,26.04,62.68,152.27,19.1,68.3,31.7,1.91,,1,2009/04/20
(주)엘엑스하우시스,108670,2022/12,4.01,-2.5,-9.68,0,-6.37,0.45,-6.09,4.75,101.72,66.4,17.09,0.73,218.45,1559.89,180.13,43.43,31.4,21.05,-3.26,0.8,-4.68,-14.25,-11783,361115.1,1.44,4.39,2.58,9.86,7.71,14.28,25.56,37,47.32,0.02,0.3,1.6,3.18,3.24,4.83,548169,22.07,52.25,127.95,15.18,80.72,19.28,-21.48,,1,2009/04/20
(주)엘엑스홀딩스,383800,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2021/05/27
(주)엘엑스홀딩스,383800,2022/12,0,0,0,0,0,0,0,0,1684.1,1684.1,1090.14,12.06,1.49,2072.25,88.47,12.82,98.54,83.91,71.81,10.01,10.41,10.56,2190,3047.33,0.14,0.15,0.17,0,0,0,0,0,0,0,0,1.07,58.95,1.13,1.13,182679,11.17,5203.05,0,77.11,9.88,90.12,93.14,,1,2021/05/27
(주)엘지,003550,2018/12,0.88,5.49,12.47,-22.21,-1.77,11.93,-14.06,5.6,151.77,147.95,34.69,6.89,25.72,2046.8,100.32,20.2,79.54,19.98,15.76,8.95,8.47,10.96,10603,67917.59,0.54,0.7,0.69,105.64,4.13,6.13,59.53,3.46,88.29,0.03,0.01,1.41,6.3,2.39,2.45,3214827,14.08,174.62,6518.7,26.91,30.16,69.84,58.57,,1,1970/02/13
(주)엘지,003550,2019/12,-44.95,-1.76,4.6,-42.06,-12.65,1.5,-14.61,-46.27,175.47,172.69,59.56,7.55,17.95,2140.99,97.24,17.56,84.78,20.66,16.83,4.65,4.89,5.87,6143,37387.11,0.29,0.35,0.36,73.65,3.13,5.32,68.58,4.96,116.74,0.02,0.01,0.95,3.74,1.54,1.57,2280958,10.17,139.36,5488.35,34.69,44.46,55.54,48.52,,1,1970/02/13
(주)엘지,003550,2020/12,0.86,8.24,7.6,35.72,-3.08,-0.59,49.68,-33.2,276.38,274.43,69.97,15.5,16.4,2303.75,88.14,24.28,85.91,31.18,23.23,7.42,6.6,7.5,8338,37710.06,0.28,0.33,0.36,127.44,4.8,8.12,44.95,2.86,76.08,0.03,0.01,0.93,4.11,1.35,1.36,3043125,12.53,192.23,13297.47,45.88,34.29,65.71,50.63,,1,1970/02/13
(주)엘지,003550,2021/12,0,0,0,0,0,0,0,0,196.79,194.87,40.17,10.63,17,2650.47,91.71,21.61,85.47,40.73,39.13,9.7,10.46,12.07,15504,41428.48,0.27,0.31,0.34,126.97,6.05,10.4,35.1,2.87,60.31,0.04,0.01,0.82,4.55,1.24,1.25,3647037,14.21,242.77,26913.42,53.17,26.84,73.16,73.59,,1,1970/02/13
(주)엘지,003550,2022/12,4.77,15.44,19.8,-22.84,1.03,22.01,-8.37,7.75,201.37,199.07,41.62,8.64,12.96,3175.14,93.58,17.15,88.53,32.46,29.44,7.28,7.65,8.48,12422,44822.04,0.26,0.3,0.32,128.07,5.64,10.17,35.89,2.85,64.69,0.03,0.01,0.9,4.74,1.35,1.37,3518176,11.87,233.56,46073.55,48.96,31.53,68.47,60.14,,1,1970/02/13
(주)엘지생활건강,051900,2018/12,7.61,10.42,17.18,12.54,12.17,9.8,11.75,12.4,124.46,79.22,29.19,6.3,46.8,3964.43,99.74,32.06,68.12,60.04,10.26,20.75,13.77,20.98,40740,380831.76,1.34,2.02,1.97,11.62,12.51,30.19,12.09,31.42,29.18,0.02,0,2.32,3.93,4.21,6.61,1822073.21,34.54,105.39,588.03,27,38.55,61.45,37.99,,1,2001/04/25
(주)엘지생활건강,051900,2019/12,13.9,23.08,18.07,13.97,12.28,20.81,27.9,21.4,122.12,79.99,36.53,6.03,53.26,4680.84,102.21,33.31,65.25,62.04,10.26,20.14,13.39,20.32,46431,433766.24,1.31,1.96,1.94,11.29,13.17,30.36,12.02,32.32,27.72,0.02,0,2.2,3.99,3.99,6.17,2147804.76,33.08,118.3,672.72,27.95,37.23,62.77,36.7,,1,2001/04/25
(주)엘지생활건강,051900,2020/12,2.07,4.74,14.69,2.51,14.43,11.27,-8.34,8.39,134,79.33,29.34,7.4,40.26,5368.56,99.37,29.15,71.3,62.23,10.37,18.45,12.23,17.92,47596,442744.84,1.18,1.73,1.71,10.09,13.11,28.95,12.61,36.18,27.84,0.02,0,2.12,3.59,3.78,6.06,2211277.27,32.51,108.29,675.84,28.19,37.15,62.85,36.77,,1,2001/04/25
(주)엘지생활건강,051900,2021/12,0,0,0,0,0,0,0,0,162.07,96.49,48.14,12.53,37.42,6082,92.44,32.73,72.77,62.43,10.64,17.15,11.4,15.67,50395,456685.84,1.07,1.47,1.59,8.09,14.58,29.91,12.21,45.14,25.03,0.02,0,2.02,3.3,3.27,5.5,2309679.86,30.57,102.92,514.47,28.54,36.39,63.61,37.28,,1,2001/04/25
(주)엘지생활건강,051900,2022/12,-11.19,-3.34,-0.9,-71.99,-2.66,-1.26,-7.62,-4.52,196.46,114.29,56.34,15.36,33.54,6026.99,91.77,31.28,74.89,55.91,3.6,9.72,3.48,4.41,14112,405565.08,0.97,1.31,1.42,7.35,13,29.71,12.29,49.68,28.08,0.02,0,1.93,2.97,3.02,5.13,1529163.36,20.94,66.48,327.22,21.28,53.62,46.38,16.89,,1,2001/04/25
(주)엘지에너지솔루션,373220,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022/01/27
(주)엘지에너지솔루션,373220,2021/12,0,0,0,0,0,0,0,0,100.65,59.53,13.54,0.26,171.83,7966.12,162.75,40.13,36.79,21.84,5.21,3.33,3.91,9.95,3963,89259.53,0.75,2.04,1.25,4.58,6.13,8.2,44.53,79.65,59.59,0.01,0.4,0.94,1.62,1.87,3.17,3878849,16.32,46.58,86.96,21.73,40.44,59.56,23.97,,1,2022/01/27
(주)엘지에너지솔루션,373220,2022/12,43.39,61.16,135.15,-3.19,38.73,37.02,97.2,79.57,164.3,103.18,51.88,19.22,85.98,16010.44,94.67,49.1,53.77,16.76,3.05,4.4,2.51,5.75,3306,110362.71,0.82,1.75,1.52,4.7,6.66,8.51,42.91,77.65,54.8,0.01,0.35,1.04,1.94,1.81,2.93,4929704,12.87,45.8,97.41,19.26,42.18,57.82,15.82,,1,2022/01/27
(주)엘지유플러스,032640,2018/12,-1.26,16.79,30.97,-11.99,-0.94,9.37,38.21,36.06,110.81,98.93,9.88,2.97,103.4,266.25,141.43,30.47,49.16,0,3.97,5.92,3.72,7.97,1103,27770.81,0.94,2.01,1.31,30.71,6.64,28.56,12.78,11.89,54.94,0.02,0.11,1.64,1.87,3.31,3.71,3657238,26.24,59.64,83.83,30.16,25.82,74.18,13.17,,1,2008/04/21
(주)엘지유플러스,032640,2019/12,2.12,28.7,3.32,-8.88,37.05,35.52,13.14,-4.04,103.37,93.98,10.2,0.87,144.11,275.1,178.72,26.78,40.97,0,3.54,4.57,2.75,6.3,0,28359.25,0.78,1.74,1.08,27.77,7.12,32.8,11.13,13.15,51.26,0.02,0.48,1.41,1.62,2.74,3.03,3678713,20.5,44.51,67.47,29.71,26.58,73.42,11.93,,1,2008/04/21
(주)엘지유플러스,032640,2020/12,8.36,2.28,4.15,6.36,12.29,2.01,3.03,-34.95,114.38,107.82,16.78,3.39,139.83,286.52,175.13,26.98,41.7,0,3.56,5.17,2.63,6.46,0,30731.28,0.74,1.79,1.01,37.23,7.41,54.19,6.74,9.8,49.26,0.02,0,1.43,1.43,2.75,2.97,4136127,22.54,43.25,65.88,30.83,30,70,11.56,,1,2008/04/21
(주)엘지유플러스,032640,2021/12,0,0,0,0,0,0,0,0,101.79,97.03,15.18,0.47,143.39,298.11,178.5,26.66,41.09,0,5.23,5.34,3.74,9.28,1642,31724.17,0.72,1.74,0.98,57.39,7.86,41.53,8.79,6.36,46.47,0.02,0.04,1.35,1.36,2.68,2.81,5141121,26.54,52.04,76.76,37.12,32.05,67.95,14.09,,1,2008/04/21
(주)엘지유플러스,032640,2022/12,0.4,2.09,6.41,-6.92,3.71,3.7,-2.34,-6.3,104.68,99.99,17.32,1.14,134.03,317.22,174.34,25.5,42.73,0,4.76,5.79,3.39,8.37,1543,31849.81,0.71,1.7,0.96,59.49,7.95,56.28,6.49,6.14,45.9,0.02,0.09,1.38,1.34,2.72,2.86,5202486,26.31,51.38,74.3,37.41,32.78,67.22,12.74,,1,2008/04/21
(주)엘지헬로비전,037560,2018/12,0,0,0,0,0,0,0,0,95.95,91.23,31.34,-0.73,82.69,547.09,151.17,17.25,54.74,90.08,3.37,3.95,2.05,3.75,512,15210.96,0.61,1.11,0.74,71.62,6.89,75.93,4.81,5.1,52.99,0.02,0.39,1.73,1.69,3.53,3.71,452718.99,23.39,65.59,77.13,38.43,21.71,78.29,8.77,,1,2012/11/09
(주)엘지헬로비전,037560,2019/12,-5.59,-7.47,-10.19,-337.41,-4.66,-8.92,-0.47,-68.68,57.01,56.13,13.85,-13.99,88.23,491.33,153.3,18.56,53.13,91.91,-8.47,2.05,-5.06,-9.37,-1217,14360.56,0.6,1.11,0.73,102.98,6.9,62.96,5.8,3.54,52.91,0.02,0.02,1.39,1.63,3.34,3.45,246235.27,13.75,38.35,45.5,22.14,40.37,59.63,-38.27,,1,2012/11/09
(주)엘지헬로비전,037560,2020/12,-4.88,-17.76,-33.66,0,-10.61,-24.8,13.15,40.14,89.01,87.31,35.63,-3.15,133.36,325.96,173.77,25.53,42.85,91.55,-29.57,2.5,-19.17,-39.53,-4039,13660.14,0.65,1.34,0.83,171.03,7.15,55.35,6.59,2.13,51.04,0.02,0.01,1.23,1.68,2.99,3.04,8593.36,0.58,1.48,1.78,0.81,1176.68,-1076.68,-3639.94,,1,2012/11/09
(주)엘지헬로비전,037560,2021/12,0,0,0,0,0,0,0,0,162.28,158.5,48.28,11.23,128.1,336.95,161.38,29.25,43.84,89.96,2.49,3.39,1.81,4.13,348,13946.75,0.73,1.66,1.03,106.48,7.19,60.96,5.99,3.43,50.75,0.02,0.02,1.54,2.01,2.48,2.54,360310.4,24.21,68.56,83.84,33.36,36.72,63.28,7.47,,1,2012/11/09
(주)엘지헬로비전,037560,2022/12,8.12,-4.04,-4.12,0,-8.03,-8.82,7.52,-34.22,104.12,102.63,42.82,1.3,128.29,323.07,153.47,32.77,43.8,84.98,-2.23,4.31,-1.78,-4.07,-336,15079.6,0.8,1.83,1.16,138.89,7.41,92.8,3.93,2.63,49.25,0.02,0.02,1.44,2.26,2.59,2.63,291343.27,20.4,60.53,74.97,24.95,46.02,53.98,-8.93,,1,2012/11/09
(주)엘지화학,051910,2018/12,9.67,15.59,5.66,-24.3,23.44,21.83,7.88,27.95,166.2,107.23,34.56,16.64,67.09,4364.53,97.31,41.76,59.85,18.97,5.39,8.5,5.63,8.86,19217,360023.01,1.04,1.67,1.84,7.38,6.38,13.48,27.07,49.49,57.18,0.01,3.61,1.51,2.25,2.42,3.6,6032427,20.84,54.46,128.57,21.4,40.2,59.8,25.19,,1,2001/04/25
(주)엘지화학,051910,2019/12,1.57,17.55,-0.46,-78.72,34.35,31.44,-1.81,17.35,132.75,76.45,21.12,8.61,95.73,4344.59,127.44,34.89,51.09,16.93,1.31,2.99,1.19,1.84,4085,365669.7,0.91,1.65,1.47,6.14,7.05,12.59,28.98,59.44,51.77,0.01,1.67,1.43,1.77,2.39,3.91,5220305,15.34,36.7,82.22,18.24,50.59,49.41,7.2,,1,2001/04/25
(주)엘지화학,051910,2020/12,5.07,21.64,6.08,63.59,10.62,13.16,37.49,6.28,129.27,86.9,25.94,8.93,120.27,4608.8,133.41,39.43,45.4,20.99,2.27,4.86,1.81,2.93,6666,384211.43,0.8,1.66,1.27,5.79,6.66,10.3,35.43,63.01,54.83,0.01,0.47,1.21,1.54,2.13,3.38,6339349,15.32,38.81,83.71,21.08,45.76,54.24,10.76,,1,2001/04/25
(주)엘지화학,051910,2021/12,0,0,0,0,0,0,0,0,135.53,80.54,24.97,10.47,120.32,5542.53,132.36,39.92,45.39,26.3,9.27,9.99,7.73,16.92,47108,544891.41,0.83,1.84,1.39,5.15,6.68,11.4,32.02,70.88,54.65,0.01,2.33,1.2,1.75,2.09,3.52,11515388,22.52,56.06,111.18,27,31.07,68.93,34.34,,1,2001/04/25
(주)엘지화학,051910,2022/12,21.59,32.93,44.98,-49.71,21.68,24.67,45.36,43.43,180.29,108.11,51.63,19.44,81.35,8035.28,102.18,43.66,55.14,19.25,4.23,5.48,3.69,6.94,23670,662546.38,0.87,1.71,1.5,5.14,7.5,12.21,29.9,70.95,48.69,0.01,2.3,1.27,1.92,2.07,3.47,11001420,16.18,47.1,100.42,21.21,42.28,57.72,19.96,,1,2001/04/25
(주)엠씨넥스,097520,2018/12,4.26,0.84,32.33,0,5.93,4.95,-2.18,-4.08,85.01,63.87,25.33,-9.87,201.49,1506.02,132.78,55.96,33.17,12.51,4.28,10.7,7.66,26.19,2161,63139.5,1.79,6.12,4.14,12.54,9.92,7,52.14,29.11,36.79,0.07,0.06,1.41,4.45,3.15,4.21,145248.72,37.14,90.38,131.8,20.84,37.11,62.89,20.53,,1,2021/07/06
(주)엠씨넥스,097520,2019/12,81.89,21.87,73.13,183.41,37.86,40.12,7.51,42.38,96.1,64.44,19.78,-2.01,112.22,2514.26,107.46,49.36,47.12,14.52,6.67,26.27,19.48,47.71,5151,73595.74,2.92,7.16,6.13,19.22,14.85,11.68,31.26,18.99,24.58,0.08,0.04,2.65,6.62,5.58,7.87,249047.64,52.26,123.45,170.25,19.65,29.04,70.96,33.93,,1,2021/07/06
(주)엠씨넥스,097520,2020/12,3.44,-4.86,12.63,-54.51,-10.68,-10.82,1.24,2.14,131.96,88.1,9.86,12.72,79.25,2831.86,85.09,52.53,55.79,9.75,2.93,12.87,8.27,16.1,2180,73409.13,2.82,5.49,5.74,16.74,12.28,13.33,27.38,21.8,29.72,0.04,0.06,2.92,6.24,5.54,8.28,189553.33,41.81,95.68,146.28,14.45,37.95,62.05,20.28,,1,2021/07/06
(주)엠씨넥스,097520,2021/12,-23.04,15.91,18.2,2.76,0.36,15.36,16.41,20.92,132.36,86.66,9.69,12.9,75.78,3326.76,83.05,52.76,56.89,8.78,3.91,4.93,8.07,14.32,2229,56373.61,2.06,3.66,4.35,11.54,7.22,8.83,41.34,31.62,50.56,0.02,0.1,2.23,5.08,3.92,5.93,175687.68,33.43,88.35,134.37,17.41,38.41,61.59,22.49,,1,2021/07/06
(주)엠씨넥스,097520,2022/12,9.85,2.54,3.38,-41.85,17.79,17.32,-10.69,-2.5,125.08,77.94,21.99,9.21,74.36,3438.33,94.25,45.95,57.35,6.73,2.07,2.13,4.32,7.56,1293,61671.57,2.08,3.65,4.11,11.73,8.71,8.5,42.96,31.12,41.91,0.03,0.08,2.38,5.12,4.22,6.6,169587.91,31.47,72.79,123.71,15.3,47.07,52.93,13.55,,1,2021/07/06
(주)영원무역,111770,2018/12,4.58,16,25.62,4.02,14.43,30.52,4.67,13.59,284.83,179.63,75.86,32.88,58.67,6971.42,78.28,50.67,63.02,27.09,5.3,8.46,4.53,8.15,2577,47420.42,0.86,1.4,1.83,4.53,6.7,11.15,32.72,80.65,54.48,0.01,14.08,1.16,3.55,1.61,2.49,637103.3,24.14,117.17,433.45,30.32,61.92,38.08,17.47,,1,2009/07/30
(주)영원무역,111770,2019/12,13.66,17.64,19.35,47.08,-3.79,23.18,12.25,9.42,240.96,154.21,71.75,28.28,57.67,8320.45,81.44,48.35,63.42,25.37,7.3,8.56,6.07,9.82,3791,53897.25,0.83,1.32,1.64,4.62,6.99,12.66,28.84,79.03,52.2,0.01,0,1.22,3.85,1.68,2.65,798408.21,25.72,144.03,489.6,33.43,59.08,40.92,21.83,,1,2009/07/30
(주)영원무역,111770,2020/12,3.27,-2.13,-0.47,-11.2,-1.4,-15.59,12.24,-7.87,283.14,199.46,111.75,35.86,52.37,8281.6,67.89,55.45,65.63,25.48,7.4,8.67,5.94,8.03,3366,55659.96,0.8,1.24,1.67,4.75,7.15,13.75,26.54,76.82,51.03,0.01,0,1.12,4.09,1.55,2.3,793568.49,26.12,148.64,541.19,32.18,56.74,43.26,22.99,,1,2009/07/30
(주)영원무역,111770,2021/12,13.22,16.76,20.93,101.86,15.82,11.02,21.38,29.36,389.29,266.69,122.19,42.83,45.74,10015.23,61.74,57.64,68.62,29.64,11.97,13.65,10.15,14.71,6795,63020.22,0.85,1.26,1.96,4.89,7.73,13.17,27.71,74.62,47.23,0.01,0,1.15,4.32,1.5,2.16,1036023.73,29.2,168.31,627.36,37.1,46.69,53.31,32.27,,1,2009/07/30
(주)영원무역,111770,2022/12,40.05,27.23,26.84,126.3,2.71,12.6,37.98,52.78,342.95,223.36,89.46,44.28,44.93,12703.37,54.34,62.51,69,33.66,19,20.75,18.44,26.8,15377,88260.69,0.97,1.41,2.45,4.8,8.72,13.35,27.34,75.96,41.86,0.01,5.76,1.26,5.56,1.61,2.42,1571668.98,34.82,261.8,911.46,40.19,37.53,62.47,47.28,,1,2009/07/30
(주)영원무역홀딩스,009970,2018/12,5.62,18.17,28.99,20.47,10.98,33.37,6.6,7.41,318.57,207.87,103.09,35.13,49.63,16796.52,73.01,51.21,66.83,34.74,6.04,8.78,5.05,8.49,7432,184714.82,0.84,1.28,1.81,4.49,6.88,12.8,28.52,81.22,53.09,0.01,0,1.16,3.16,1.56,2.38,721844.11,22.13,97.02,465.47,28.66,57.75,42.25,21.07,,1,1988/11/07
(주)영원무역홀딩스,009970,2019/12,8.71,16.16,20.14,40.23,4.43,21,11.55,7.09,277.61,185.01,81.55,31.46,47.12,20179.23,74.77,49.17,67.97,32.35,8.32,8.88,6.46,9.6,10421,200795.05,0.78,1.15,1.56,4.56,7,13.84,26.37,80.12,52.16,0.01,0,1.16,3.19,1.55,2.35,891109.3,23.52,109.05,520.89,32.55,55.84,44.16,25.55,,1,1988/11/07
(주)영원무역홀딩스,009970,2020/12,4.13,-1.5,-0.37,-13.3,-0.06,-17.84,15.38,-8.93,331.39,244.13,148.67,40.22,42.62,20105.3,60.46,57.6,70.12,32.74,8.22,9.35,6.23,7.64,9036,209081.97,0.76,1.1,1.63,4.8,7.34,15.22,23.98,76.03,49.75,0.01,0,1.07,3.25,1.42,2.02,888333.38,23.8,110.09,575.62,31.16,53.78,46.22,26.39,,1,1988/11/07
(주)영원무역홀딩스,009970,2021/12,13.66,15.89,18.79,110.55,11.49,7.81,21.84,26.59,439.71,319.42,142.58,46.79,37.1,23882.37,54.07,60.56,72.94,37.88,13.79,14.41,11.09,14.72,19026,237651.13,0.8,1.12,1.97,5.05,8.1,15.33,23.81,72.24,45.06,0.01,0,1.08,3.5,1.36,1.86,1212403.96,28.03,135.27,699.73,37.41,42.67,57.33,36.85,,1,1988/11/07
(주)영원무역홀딩스,009970,2022/12,39.91,26.92,25.77,99.66,1.2,11.42,37.02,56.34,382.71,263.24,106.71,48.3,37.71,30036.86,47.68,65.38,72.61,41.33,19.81,20.89,18.3,23.98,37988,332503.29,0.92,1.27,2.51,4.94,8.96,15.61,23.38,73.95,40.73,0.01,0,1.17,4.61,1.46,2.07,1798082.15,32.75,205.74,1001.95,39.66,34.84,65.16,49.95,,1,1988/11/07
(주)영풍,000670,2018/12,-20.23,-1.71,2.54,-54.73,-6.19,0.21,-6.09,0.44,193.67,115.51,26.76,14.09,34.62,33020.13,95.41,29.12,74.28,0.26,1.56,-2.12,0.97,3.69,64368,1613120.46,0.62,0.85,0.89,5.37,8.37,9.03,40.4,68.02,43.6,0.01,0.21,1.37,2.75,2.09,3.43,422412.01,8.95,43.72,131.41,14.22,42.22,57.78,10.95,,1,1976/06/12
(주)영풍,000670,2019/12,3.79,2.35,7.08,110.46,-12.3,0.64,6.52,-14.81,219.12,148.39,24.92,16.48,30.67,35357.44,91.06,30.31,76.53,7.06,6.72,1.96,4.34,7.4,135469,1674303.19,0.65,0.86,0.92,6,8.59,10.31,35.41,60.82,42.49,0.01,0.23,1.46,3.15,2.17,3.4,615997.25,12.75,73.36,256.41,19.97,31.63,68.37,33.67,,1,1976/06/12
