회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
(주)동국알앤에스,075970,2018/12,6.75,-2.27,1.63,14.89,-25.78,-0.98,-3.58,-15.53,186.57,110.96,18.36,22.66,59.16,401.46,81.42,48.84,62.83,17.91,3.01,4.7,2.44,3.96,166,5522.74,0.81,1.32,1.6,3.8,3.71,11.85,30.81,96.05,98.29,0.01,0,1.06,2.55,1.65,2.92,17688.18,14.3,53.47,311.88,17.41,54.71,45.29,17.3,,5,2004/02/13
(주)동국알앤에스,075970,2019/12,0.21,1.51,1.27,-23.21,2.88,0.11,2.97,1.4,190.95,114.74,27.65,23.6,59.02,406.57,80.24,49.54,62.89,16.82,2.53,2.99,2.07,2.99,140,5534.17,0.82,1.3,1.61,4.13,3.63,13.03,28.01,88.4,100.42,0.01,0,1.09,2.96,1.66,2.78,17198.77,13.69,50.65,277.27,16.89,62.37,37.63,15,,5,2004/02/13
(주)동국알앤에스,075970,2020/12,-8.3,0.55,2.03,33.49,-1.97,-1.01,2.14,-9.2,198.31,127.95,48.26,24.95,56.73,414.8,77.85,50.33,63.8,17.86,3.4,3.4,2.52,3.93,173,5075.04,0.74,1.17,1.48,3.94,3.58,13.22,27.62,92.6,101.96,0.01,0,0.98,2.7,1.48,2.38,17342.83,13.73,51.06,270.04,18.57,60.22,39.78,18.32,,5,2004/02/13
(주)동국알앤에스,075970,2021/12,11.52,2.98,1.19,0.05,-0.12,3.95,2.03,48.51,150.23,72.64,16.26,16.67,62.85,419.72,81.66,49.86,61.4,16.24,2.85,2.22,2.31,3.87,0,5659.83,0.81,1.3,1.63,3.72,4.39,14.09,25.91,98.19,83.1,0.01,0,1.02,3.05,1.62,2.88,19317.61,14.85,56.97,283.37,18.55,65.77,34.23,15.34,,5,2004/02/13
(주)동국알앤에스,075970,2022/12,13.48,0.97,3.18,24.85,10.87,-11.29,13.31,1.22,166.08,89.46,27.75,22.26,59.26,433.08,70.16,55.95,62.79,16.5,3.33,3.36,3.01,4.73,214,6422.92,0.9,1.46,1.92,3.51,5.09,13.54,26.95,104.05,71.68,0.01,0,1.05,3.28,1.71,3.33,22189.38,16.9,62.54,286.84,18.78,63.89,36.11,17.73,,5,2004/02/13
(주)동국에스엔씨,100130,2018/12,-1.31,-8.96,-3.55,0,-0.01,0.51,-16.98,2.59,184.71,115.78,15.43,22.64,47.25,897.17,74.55,49.37,67.91,4.94,-3.15,-0.89,-2.73,-2.55,-119,6354.47,0.87,1.31,1.8,5,7.77,8.6,42.44,73.02,46.98,0.01,0.24,1.08,2.46,1.67,2.51,21557.24,5.4,14.59,57.95,5.94,110.12,-10.12,-53.1,,5,2009/08/31
(주)동국에스엔씨,100130,2019/12,-12.47,0.4,2.14,0,-5.42,-14.15,15.32,9.66,201.57,130.04,23.98,28.58,45.15,916.35,62.84,56.71,68.89,12.21,2.82,3.82,2.24,3.69,171,5562.31,0.79,1.16,1.69,4.12,5.16,8.68,42.06,88.56,70.7,0.01,1.65,0.99,2.21,1.5,2.35,41502.44,10.35,29.7,118.51,13.06,49.58,50.42,21.57,,5,2009/08/31
(주)동국에스엔씨,100130,2020/12,-7.3,-0.97,-0.62,-63.42,-3.5,-2.13,-0.09,-33.74,201.08,153.76,35.05,28.76,44.43,910.67,61.8,57.21,69.24,10.63,1.28,2.91,0.95,1.34,63,5156.45,0.74,1.07,1.72,4.39,6.28,6.83,53.41,83.07,58.11,0.01,0.26,0.87,2.15,1.3,1.84,30952.01,7.8,23.03,98.51,10.5,60.75,39.25,12.19,,5,2009/08/31
(주)동국에스엔씨,100130,2021/12,28.55,13.63,4.35,381.85,-2.68,-1.28,24.79,141.54,187.61,102.15,22.01,29.34,53.72,950.33,57.14,62.83,65.05,14.24,6.36,4.5,5.68,6.33,302,6628.56,0.89,1.33,2.24,4.15,9.42,6.12,59.67,87.96,38.74,0.01,0.13,0.98,2.85,1.48,2.31,54695.97,12.12,41.73,185.74,14.44,41.75,58.25,44.01,,5,2009/08/31
(주)동국에스엔씨,100130,2022/12,25.97,11.51,-4.82,0,17.07,69.03,-22.52,-20.98,101.25,54.21,6.59,0.54,79.63,904.51,101.21,43.66,55.67,6.17,-1.75,-2.15,-1.75,-2.96,-141,8349.98,1,1.66,2.12,4.13,8.55,7.98,45.72,88.41,42.71,0.01,0.21,1.1,3.35,1.9,3.51,21540.81,4.28,15.51,81.12,4.51,107.27,-7.27,-38.67,,5,2009/08/31
(주)동방선기,099410,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/10
(주)동방선기,099410,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/10
(주)동방선기,099410,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/10
(주)동방선기,099410,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/10
(주)동방선기,099410,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/10
(주)동성화인텍,033500,2018/12,-18.55,-8.44,-14.36,0,-2.67,-3.15,-15.16,53.95,71.81,33.38,12.57,-16.01,177.38,534.93,164.27,40.78,36.05,6.9,-5.34,-3.8,-4.68,-15.26,-459,6971.98,0.88,2.38,1.52,5.1,8.21,13.62,26.8,71.61,44.45,0.01,0,0.97,1.61,2.07,3.47,25456.77,12.41,22.56,222.85,13.53,99.84,0.16,-39.43,,5,1997/12/19
(주)동성화인텍,033500,2019/12,34.63,28.28,28.34,0,-2.83,-1.44,71.44,73.47,135.74,62.23,21.84,14.35,177.23,686.55,126.15,54.5,36.07,20.11,6.66,11.63,7.21,19.99,634,9386.13,1.08,3,2.1,4.14,10.2,12.35,29.56,88.19,35.78,0.01,0.5,1.13,2.23,2.23,4.84,59934.39,22.78,54.59,475.51,23.66,52.83,47.17,28.16,,5,1997/12/19
(주)동성화인텍,033500,2020/12,53.19,-6.3,15.68,26.07,0.2,-1.04,-10.69,-4.39,102.53,43.09,18.97,1.28,124.56,779.78,107.92,51.94,44.53,18.3,5.48,12.62,8.35,20.79,808,14378.58,1.52,3.79,3.26,5.11,14.68,14.64,24.94,71.43,24.86,0.01,0.19,1.55,3.46,2.86,6.49,73365.35,29.76,66.06,584.15,18.91,52.97,47.03,29,,5,1997/12/19
(주)동성화인텍,033500,2021/12,-5.91,19.6,29.4,24.37,-1.45,-1.79,39.39,30.41,132.1,60.45,17.16,14.71,107.55,957.64,81.9,60.54,48.18,16.13,7.25,11.17,9.78,21.02,961,12650.91,1.35,2.9,3.11,4.27,11.19,12.65,28.85,85.5,32.62,0.01,0.36,1.29,3.28,2.38,5.39,83827.56,28.43,76.47,692.85,22.96,48.09,51.91,31.57,,5,1997/12/19
(주)동성화인텍,033500,2022/12,18.93,16.69,4.63,-68.18,1.03,1.58,26.54,37.15,126.49,52.13,15.2,13.75,131.48,976.96,79.52,65.65,43.2,9.35,1.94,4.81,2.64,5.79,295,14586.44,1.36,2.99,3.7,3.78,10.74,11.34,32.19,96.5,33.98,0.01,0.31,1.21,3.91,2.15,4.97,61744.04,17.95,56.86,523.53,14.22,63.3,36.7,13.64,,5,1997/12/19
(주)동아엘텍,088130,2018/12,1.2,9.86,4.61,47.08,4.52,19.96,6.52,656.6,286.47,238.8,95.41,47.44,38.6,2787.09,37.59,72.88,72.15,19.93,7.72,9.98,7.55,11.19,1563,22735.82,0.98,1.3,3.76,13.61,5.56,9.23,39.55,26.82,65.63,0.02,0.1,1.01,5.21,1.32,1.47,57629.57,21.24,119.59,3592.82,22.73,46.05,53.95,33.96,,5,2007/01/03
(주)동아엘텍,088130,2019/12,-19.95,-1.35,6.05,-30.29,4.28,18.41,-8.7,-52.19,341.28,311.54,154.42,47.69,28.02,2955.7,41.67,67.45,78.11,25.34,7.53,7.8,5.67,7.4,1111,18595.86,0.75,1,2.53,8.35,4.89,9.3,39.25,43.73,74.69,0.01,0.25,0.81,4,1.07,1.23,48430.73,18.1,100.44,3520.7,23.86,53.62,46.38,31.56,,5,2007/01/03
(주)동아엘텍,088130,2020/12,-20.17,-2.08,3.11,-20.08,7.01,0.82,-3.48,41.21,377.01,328.95,84.54,48.85,24.13,3047.58,41.6,66.49,80.56,22.36,6.53,5.54,3.99,5.66,943,15193.49,0.61,0.77,1.85,8.54,5.98,8.31,43.94,42.74,61.01,0.02,0.16,0.71,3.02,0.91,1.02,40243.55,15.36,85.87,3279.76,24.84,59.79,40.21,26.28,,5,2007/01/03
(주)동아엘텍,088130,2021/12,7.21,-0.03,1.77,0,-4.86,9.86,-5.02,34.38,345.64,283.29,94.59,44.89,24.95,3101.62,46.02,63.17,80.03,21.36,-0.22,2.28,-0.15,2.48,432,16288.32,0.66,0.83,1.88,6.67,4.93,8.24,44.31,54.7,73.96,0.01,0.3,0.8,3.21,1.02,1.21,32461.23,12.39,64.34,534.22,18.69,76.48,23.52,-1.2,,5,2007/01/03
(주)동아엘텍,088130,2022/12,23.08,16.95,0.66,0,-0.1,6.09,23.28,16.78,225.72,187.15,93.87,37.09,44.94,3121.95,48.42,66.59,69,20.49,0.01,4.79,0,0.86,151,20048.29,0.75,1.02,2.15,6.61,6.27,12.77,28.59,55.24,58.25,0.01,9.39,0.84,4.05,1.16,1.4,34815.55,11.36,67.51,557.56,16.29,81.31,18.69,0.03,,5,2007/01/03
(주)동양에스텍,060380,2018/12,1.52,9.01,-2.95,-107.73,8.91,2.22,14.95,46.41,111.17,65.88,5.73,5.65,151.32,1018.4,110.03,56.22,39.79,6.05,-0.31,1.7,-0.45,-0.47,-25,18907.52,1.45,3.48,3.2,7.2,4.6,14.22,25.66,50.69,79.3,0.01,0,1.44,4.91,2.64,4.17,14259.84,10.47,36.58,221.65,7.54,78.2,21.8,-4.17,,5,2002/02/05
(주)동양에스텍,060380,2019/12,12.19,6.41,1.11,0,1.15,4.33,8.03,-4.56,116.38,74.49,12.28,8.03,166.63,1029.7,114.45,57.08,37.51,6.48,1.03,2.39,1.55,3.81,199,21212.93,1.51,3.91,3.48,6.96,5.17,14.68,24.86,52.47,70.55,0.01,0,1.42,5.25,2.66,4.31,20444.88,14.1,50.66,379.35,9.64,61.68,38.32,10.64,,5,2002/02/05
(주)동양에스텍,060380,2020/12,-11.94,-16.51,8.11,171.08,-3.58,-20.8,-13.28,-25.23,165.78,114.33,16.9,23.52,108.77,1113.26,85.01,59.28,47.9,8.57,3.07,3.77,4.31,9.87,543,18680.97,1.4,3.33,3.35,7.18,4.71,13.56,26.91,50.85,77.49,0.01,0,1.39,4.68,2.42,3.65,25827.67,21.34,66.41,522.23,13.83,51.44,48.56,22.2,,5,2002/02/05
(주)동양에스텍,060380,2021/12,29.78,30.73,30.33,242.09,6.45,3.45,49.46,128.96,143.48,75.26,8.01,20.54,108.58,736.53,67.21,67.78,47.94,15.57,7.93,16.38,13.77,28.21,936,12307.02,1.74,3.62,4.84,6.62,5.69,13.95,26.16,55.14,64.11,0.01,0,1.63,6,2.71,4.59,43555.87,27.53,106.23,618.83,17.97,33.65,66.35,44.15,,5,2002/02/05
(주)동양에스텍,060380,2022/12,-4.12,-9.31,5.52,-72.52,9.19,6.73,-16.93,-24.6,151.41,86.08,10.63,21.08,78.78,777.15,67.79,62.08,55.94,8.7,2.5,4.53,3.86,6.66,257,11799.94,1.54,2.98,4.41,5.2,5.23,13.09,27.89,70.21,69.78,0.01,0,1.41,5.33,2.37,4.35,29331.72,20.44,65.62,396.16,12.62,53.64,46.36,19.84,,5,2002/02/05
(주)동우팜투테이블,088910,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2006/06/23
(주)동우팜투테이블,088910,2019/12,0,0,0,0,0,0,0,0,396.89,380.08,54.77,38.98,18.25,1471.33,56.63,52.11,84.57,7.96,0.97,2.74,1.17,1.39,102,10474.24,1.2,1.42,2.51,54.57,15.87,43.8,8.33,6.69,22.99,0.05,0.04,1.85,9.8,2.31,2.41,34604.26,15.4,146.89,494.85,12.79,90.69,9.31,7.61,,5,2006/06/23
(주)동우팜투테이블,088910,2020/12,2.08,14.22,-1.27,0,37.69,39.08,-8.63,17.16,411.75,389.4,23.32,31.56,36.76,1452.62,79.75,41.69,73.12,5.5,-0.84,-0.8,-0.96,-1.25,-90,10691.62,1.15,1.46,2.15,51.3,15.47,46.97,7.77,7.11,23.59,0.04,0.05,1.98,8.41,2.46,2.59,32915.33,12.82,114.72,418.43,11.92,107.6,-7.6,-7.04,,5,2006/06/23
(주)동우팜투테이블,088910,2021/12,7.06,3.3,-5.62,0,-3.86,0.01,7.9,-40.2,231.94,224.96,12.67,24.77,49.58,1370.94,84.45,43.54,66.85,7.28,-3.69,1.27,-4.19,-6.06,-425,11446.56,1.13,1.62,1.98,63.71,15.92,52.28,6.98,5.73,22.93,0.05,0.04,1.98,7.93,2.66,2.77,27129.73,10.23,81.01,320.81,9.18,129.09,-29.09,-40.25,,5,2006/06/23
(주)동우팜투테이블,088910,2022/12,13.92,8.31,9.31,0,-6.22,-3.23,23.26,-17.12,187.34,183.55,13.07,23.1,48.21,1498.53,74.77,49.56,67.47,9.43,4.8,5.21,5.85,8.71,628,13040.05,1.22,1.82,2.29,106.05,17.75,54.84,6.66,3.44,20.56,0.06,0.01,1.76,9.51,2.61,2.68,51008.8,17.76,158.71,612.21,15.14,62.04,37.96,31.69,,5,2006/06/23
(주)동운아나텍,094170,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2015/06/30
(주)동운아나텍,094170,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2015/06/30
(주)동운아나텍,094170,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2015/06/30
(주)동운아나텍,094170,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2015/06/30
(주)동운아나텍,094170,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2015/06/30
(주)동원개발,013120,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/12/29
(주)동원개발,013120,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/12/29
(주)동원개발,013120,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/12/29
(주)동원개발,013120,2021/12,0,0,0,0,0,0,0,0,989.86,534.52,116.21,88.2,26.75,2106.75,2.39,98.11,78.9,27.11,17.39,8.48,5.98,7.59,799,4596.53,0.34,0.44,18.23,0.76,3.01,5.8,62.96,478.87,121.24,0,0,0.32,186.75,0.35,0.65,117798.84,9.71,5270.59,0,28.22,15.94,84.06,61.62,,5,1994/12/29
(주)동원개발,013120,2022/12,44.2,18.18,7.16,13.15,-39.58,47.64,17.62,20.72,358.79,189.39,53.19,70.43,39.8,2257.66,3.3,97.64,71.53,20.98,13.64,8.52,6.2,8.29,905,6628.15,0.45,0.61,21.23,1,4.48,6.84,53.36,366.49,81.54,0,0,0.39,335.74,0.46,0.87,133428.3,9.3,9880.72,0,22.17,20.03,79.97,61.54,,5,1994/12/29
(주)동일기연,032960,2018/12,-21.78,-15.12,-13.12,-103.26,-6.91,-1.06,-18.84,-3.77,1207.27,948.35,186.99,69.37,9,1141.47,26.56,75.63,91.75,32.53,-2.91,-0.46,-1.18,-0.4,-60,4379.15,0.4,0.45,1.8,2.66,6.91,27.31,13.36,136.99,52.83,0.01,0,0.48,6.24,0.52,0.65,11401.03,18.65,285.99,1898.31,42.34,113.67,-13.67,-6.87,,5,1997/07/18
(주)동일기연,032960,2019/12,7.51,-4.49,-5.46,0,14.1,-4.51,-4.48,9.75,1071,807.09,49.72,68.57,11.61,1064.26,27.19,75.64,89.6,38,7.18,2.86,3.48,5.3,905,4607.01,0.48,0.53,1.99,2.78,8.38,33.14,11.01,131.07,43.55,0.01,0,0.59,6.5,0.64,0.83,15305.13,26.22,322.79,2491.7,52.86,84.58,15.42,13.58,,5,1997/07/18
(주)동일기연,032960,2020/12,-12.78,-1.16,1.39,-71.71,2.08,-6.2,0.46,-1.88,1018.77,773.59,303.15,69.33,10.07,1065.64,25.45,76.88,90.85,41.41,0.35,1.41,0.15,1.53,251,7411,0.44,0.48,1.83,2.34,7.53,31.06,11.75,155.78,48.46,0.01,0,0.52,5.26,0.57,0.75,13541.13,23.47,292.81,2666.11,53.62,91.12,8.88,0.66,,5,1997/07/18
(주)동일기연,032960,2021/12,3.4,14.85,15.92,884.13,-13.66,11.21,15.95,10.22,1393.88,1074.99,163.45,72.04,8.07,1223.47,24.19,77.61,92.54,39.8,29.75,0.92,12.53,13.87,2398,7452.81,0.42,0.46,1.85,2.33,7.18,37.17,9.82,156.86,50.81,0.01,0,0.5,5.78,0.55,0.71,21302.75,32.15,526.22,3502.6,81.59,58.61,41.39,36.46,,5,1997/07/18
(주)동일기연,032960,2022/12,2.26,0.25,1.49,-85.87,-1.34,-16.36,5.04,9.21,2010.99,1532.63,75.28,77.28,6.87,1225.52,19.96,81.32,93.58,40.15,3.92,3.2,1.58,1.81,326,7344.78,0.4,0.43,1.96,2.17,7.25,34.27,10.65,168.26,50.37,0,0,0.48,6.42,0.51,0.66,13986.52,21.06,357.66,2475.45,52.39,91.94,8.06,7.48,,5,1997/07/18
(주)동진쎄미켐,005290,2018/12,5.36,13.98,14.41,6.47,6.22,8.92,20.07,28.95,102.19,76.74,24.13,1.03,148.6,1175.1,129.73,47.81,40.23,18.49,5.8,10.15,6.72,16.85,928,16089.45,1.16,2.88,2.17,10.29,6.28,18.1,20.17,35.47,58.15,0.01,0,1.22,2.62,2.48,3.27,205591.78,27.04,68.04,235.9,24.85,44.82,55.18,23.33,,5,1999/12/21
(주)동진쎄미켐,005290,2019/12,5.81,10.55,17.96,22.69,8.25,8.37,12.93,-3.31,94.8,74.58,26.41,-2.68,133.3,1386.17,119.34,48.84,42.86,21.3,6.71,13.15,7.33,17.78,1138,17023.49,1.09,2.63,2.12,9.83,6.25,17.58,20.76,37.14,58.41,0.01,0,1.12,2.59,2.26,2.94,250365.47,29.78,77.34,268.58,28.6,40.22,59.78,23.44,,5,1999/12/21
(주)동진쎄미켐,005290,2020/12,7.15,14.28,21.73,45.66,6.22,0.77,28.44,14.68,132.27,107.09,50.48,13.39,119.35,1687.34,98.94,54.9,45.59,23.37,9.09,14.2,9.47,21.58,1658,18240.01,1.04,2.35,2.17,9.98,6.49,16.97,21.51,36.59,56.22,0.01,0,1.06,2.59,2,2.5,288155.09,29.99,83.77,290.53,30.73,36.02,63.98,29.59,,5,1999/12/21
(주)동진쎄미켐,005290,2021/12,23.83,23.46,27.59,21.13,20.05,14.45,30.86,57.78,150.46,115.92,50.4,19.51,111.43,2152.89,88.41,58.19,47.3,20.68,8.86,12.4,9.58,20.92,2008,22586.71,1.08,2.32,2.5,8.97,6.33,14.11,25.87,40.68,57.65,0.01,0.84,1.12,2.83,1.91,2.42,310198.73,26.15,76.3,280.14,26.71,37.44,62.56,33.17,,5,1999/12/21
(주)동진쎄미켐,005290,2022/12,25.48,15.86,25.91,54.44,10.69,10.47,19.73,29.56,155.52,116.89,52.78,21.47,96.11,2710.69,78.18,60.13,50.99,23.11,10.72,17.17,12.2,25.51,3102,28342.49,1.14,2.31,2.79,8.01,6.89,15.37,23.74,45.56,53,0.01,0,1.16,3.08,1.92,2.53,407328.99,29.64,100.64,380.82,27.95,33,67,38.35,,5,1999/12/21
(주)두산테스나,131970,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2013/10/22
(주)두산테스나,131970,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2013/10/22
(주)두산테스나,131970,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2013/10/22
(주)두산테스나,131970,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2013/10/22
(주)두산테스나,131970,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2013/10/22
(주)듀오백,073190,2018/12,-15.91,-13.28,-9.36,-344.2,43.16,-6.39,-22.03,0.05,376.48,252.19,69.41,29.07,12.26,506.33,67.83,39.58,89.08,23.19,-9.8,-7.72,-8.73,-10.13,-292,2730.45,0.89,1.02,1.54,7.34,6.74,17.28,21.12,49.71,54.12,0.01,0,1.64,2.97,2.12,2.99,3912.77,11.49,30.21,321.29,11.97,159.27,-59.27,-81.81,,5,2004/02/06
(주)듀오백,073190,2019/12,-2.66,-4.28,-9.57,0,4.87,-6.96,-0.2,4.91,285.64,186.51,35.27,26.82,19.28,457.87,70.05,41.27,83.84,26.43,-9.3,-7.28,-8.87,-9.87,-257,2657.8,0.95,1.1,1.6,6.97,7.56,18.38,19.86,52.34,48.28,0.01,0,1.81,2.4,2.36,3.57,4362.94,13.38,32.12,325.54,13.72,131.78,-31.78,-67.77,,5,2004/02/06
(주)듀오백,073190,2020/12,38.6,5.72,2.31,0,2.79,-3.46,18.79,1.07,263.48,185.68,91.27,28.77,23.58,468.46,66.27,46.37,80.92,29.31,1.64,2.16,2.15,2.65,66,3683.8,1.31,1.6,2.34,9.39,12.39,19.09,19.12,38.87,29.46,0.02,0.37,2.19,3.2,2.99,4.4,8060.74,23.38,57.73,438.84,18.28,77.39,22.61,8.95,,5,2004/02/06
(주)듀오백,073190,2021/12,-12.34,-16.95,-13.46,0,-2.95,-6.06,-29.54,5.69,270.46,150.67,32.28,24.8,18.51,405.41,71.88,39.34,84.38,21.15,-10.51,-10.12,-12.87,-15.68,-370,3229.3,1.22,1.48,2.16,7.96,13.04,17.92,20.37,45.85,28,0.02,0.32,2.06,2.81,2.84,4.41,2544.41,8.89,18.78,136.27,6.58,209.7,-109.7,-159.63,,5,2004/02/06
(주)듀오백,073190,2022/12,-18.31,-5.22,-14.93,0,8.14,-1.12,-11.54,-14,178.07,101.39,29.24,16.1,31.91,344.9,83.48,36.72,75.81,21.42,-11.61,-13.04,-13.15,-16.47,-334,2637.92,1.13,1.41,1.83,6.8,13.34,20.07,18.18,53.64,27.36,0.02,13.46,2.04,2.24,2.97,5.28,2373.23,8.75,16.66,87.29,7.52,218.98,-118.98,-154.46,,5,2004/02/06
(주)드래곤플라이,030350,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1997/11/10
(주)드래곤플라이,030350,2019/12,0,0,0,0,0,0,0,0,388.03,388.03,325.16,41.18,20.6,154.59,53.69,55.48,82.92,0,-94.55,-28.99,-38.53,-46.47,-359,379.88,0.41,0.49,0.92,0,28.89,0,0,0,12.63,0.08,0.03,0.58,3.05,0.73,0.73,857.77,5.75,43.08,121.54,14.1,595.66,-495.66,-670.32,,5,1997/11/10
(주)드래곤플라이,030350,2020/12,-37.89,40.83,-42.61,0,116.18,60.08,25.39,0,77.72,77.72,74.19,-14.16,195.97,83.01,149.78,49.39,33.79,0,-216.98,-18.96,-45.6,-84.16,-508,234.04,0.21,0.39,0.44,0,19.8,0,0,0,18.43,0.05,0.05,0.22,1.2,0.4,0.4,-3346.28,-15.92,-320.71,-13381.37,-88.6,0,0,0,,5,1997/11/10
(주)드래곤플라이,030350,2021/12,66.73,204.78,585.99,0,23.91,169.59,240.83,0,254.75,253.45,209.02,33.55,31.5,267.8,58.86,55.24,76.05,0,-243.2,-8.64,-36,-55.52,-736,320.11,0.15,0.23,0.32,69.8,14.41,121.7,3,5.23,25.33,0.04,0,0.17,1.31,0.28,0.28,-9863.25,-15.4,-184.94,-1585.14,-156.63,0,0,0,,5,1997/11/10
(주)드래곤플라이,030350,2022/12,12.7,3.07,14.98,0,3.63,21.49,-11.85,57.2,365.64,362.32,240.23,34.32,17.88,194.33,62.19,47.24,84.83,0,-203.33,-14.26,-22.19,-27.56,-347,171.68,0.11,0.14,0.22,30.58,8.07,81.36,4.49,11.93,45.24,0.02,0,0.16,1.31,0.21,0.21,-7229.79,-10.95,-132.34,-1228.99,-101.87,0,0,0,,5,1997/11/10
(주)드림시큐리티,203650,2018/12,14.33,11.4,21.4,0,16.56,11.42,11.39,60.64,618.16,591.74,245.57,49.03,12.23,672.04,46.59,58.49,89.1,29.64,11.09,12.78,12.25,14.31,90,790.84,1.11,1.29,2.66,51.69,6.44,37.69,9.68,7.06,56.65,0.02,0.05,1.6,12.05,1.89,1.96,13083.08,48.45,517.36,2376.32,46.2,69.9,30.1,23.99,,5,2014/10/13
(주)드림시큐리티,203650,2019/12,1.76,186.41,167.25,-19.5,-11.44,448.32,0.53,20,123.97,117.64,24.19,3.97,20.28,1270.74,95.58,20.53,83.14,27.05,8.77,3.57,4.84,5.72,69,764.94,0.55,0.65,0.79,38.8,6.46,45.49,8.02,9.41,56.5,0.02,0,1.23,12.09,1.82,1.91,15012.67,19.41,670.37,3884.7,52.1,77.46,22.54,16.83,,5,2014/10/13
(주)드림시큐리티,203650,2020/12,449.73,264.15,6.72,95.25,7274.17,230.46,394.55,678.84,68.68,63.16,29.18,-12.72,129.92,1356.08,165.81,27.88,43.49,33.64,3.9,7.5,3.44,7.42,99,3130.24,0.88,1.7,1.2,44.49,10.67,46.94,7.78,8.2,34.22,0.03,0.12,1.43,1.89,3.36,3.63,100972.75,35.85,61.18,27219.02,63.74,30.41,69.59,6.12,,5,2014/10/13
(주)드림시큐리티,203650,2021/12,19.63,23.89,6.89,159.9,12.44,18.93,36.71,38.05,86.83,79.78,42.94,-4.67,374.36,1449.56,328.41,30.77,21.08,31.87,7.93,5.69,4.77,18.06,258,3744.85,0.6,1.93,0.85,25.23,6.66,27.08,13.48,14.47,54.84,0.02,0.21,0.89,1.08,2.04,2.22,120535.27,34.54,64.91,9351.58,63.6,27.19,72.81,12.48,,5,2014/10/13
