회사명,거래소코드,회계년도,영업이익증가율,순이익증가율,EPS(Earning Per Share)(원),부채비율,매출액영업이익률,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저)
(주)화승코퍼레이션,013520,2022/12,0,0,159,95.17,5.71,20.74,7.86,0.88,0.33,38.97,14.76
(주)화신,010690,2003/12,72.11,35.58,412,59.08,5.6,,,,,,
(주)화신,010690,2004/12,-14.6,-9.22,373,67.86,4.28,,,,,,
(주)화신,010690,2005/12,6.43,-63.37,135,85.61,3.48,,,,,,
(주)화신,010690,2006/12,49.93,328.6,576,87.65,4.82,,,,,,
(주)화신,010690,2007/12,0.4,-1.69,566,57.22,4.91,6.89,3.95,0.9,0.51,5.99,3.43
(주)화신,010690,2008/12,-53.42,-37.92,351,49.07,2.38,9.76,3.14,0.69,0.22,4.98,1.61
(주)화신,010690,2009/12,65.62,288.4,1365,55.56,3.71,3.5,1,0.77,0.22,16.5,4.71
(주)화신,010690,2010/12,161.15,85.47,2243,41.37,6.6,8.08,1.77,2.25,0.49,21.95,4.82
(주)화신,010690,2011/12,11.45,-29.68,1427,45.56,5.94,15.9,8.23,2.69,1.39,13.96,7.23
(주)화신,010690,2012/12,9.71,-44.6,793,36.19,6.08,17.51,9.94,1.53,0.87,22.17,12.58
(주)화신,010690,2013/12,-13.76,47.29,1171,46.17,4.83,13.52,8.36,1.56,0.96,0,0
(주)화신,010690,2014/12,-75.6,73.52,2032,56.39,1.31,6.58,3.58,1.11,0.6,11.64,6.32
(주)화신,010690,2015/12,-25.84,-41.69,1185,46.9,0.97,7.13,4.24,0.67,0.4,9.26,5.51
(주)화신,010690,2016/12,52.49,-3.39,1145,55.69,1.61,8.83,4.55,0.81,0.42,7.48,3.86
(주)화신,010690,2017/12,0,0,-718,42.43,-4.51,0,0,0.69,0.36,8.96,4.67
(주)화신,010690,2018/12,0,0,-1011,78.13,-3.96,0,0,0.47,0.19,0,0
(주)화신,010690,2019/12,0,0,358,76.75,1.48,11.67,5.94,0.4,0.2,3.69,1.88
(주)화신,010690,2020/12,-76.64,0,-675,100.45,0.33,0,0,0.43,0.15,0,0
(주)화신,010690,2021/12,0,0,791,105.7,-0.99,15.34,4.58,1.23,0.37,21.59,6.44
(주)화신,010690,2022/12,0,64,1298,105.13,3.33,10.01,4.89,1.17,0.57,268.8,131.44
(주)화인베스틸,133820,2007/12,,,,,,,,,,,
(주)화인베스틸,133820,2008/12,0,0,-779,317.46,0,0,0,0,0,0,0
(주)화인베스틸,133820,2009/12,0,0,-1644,809.24,0.66,0,0,0,0,0,0
(주)화인베스틸,133820,2010/12,879.43,0,-1511,515.42,2.91,0,0,0,0,0,0
(주)화인베스틸,133820,2011/12,36.2,0,0,527.51,3.71,0,0,0,0,0,0
(주)화인베스틸,133820,2012/12,62.8,0,0,415.26,5.63,0,0,0,0,0,0
(주)화인베스틸,133820,2013/12,75.45,152.1,668,250.81,10.75,0,0,0,0,0,0
(주)화인베스틸,133820,2014/12,5.33,7.8,632,141.3,9.86,9.14,6.26,1.61,1.11,0,0
(주)화인베스틸,133820,2015/12,-77.38,-93.38,39,120.54,2.69,126.35,52.43,1.54,0.64,4.02,1.67
(주)화인베스틸,133820,2016/12,-27.5,-37.41,25,122.77,2.55,149.49,75.91,1.14,0.58,9.93,5.04
(주)화인베스틸,133820,2017/12,11.84,45.49,36,116.53,3.65,112.37,58.01,1.27,0.66,8.46,4.37
(주)화인베스틸,133820,2018/12,34.73,78.99,67,126.42,4.32,59.76,28.15,1.19,0.56,0,0
(주)화인베스틸,133820,2019/12,0,0,-254,128.77,-2.1,0,0,1.45,0.76,10.93,5.69
(주)화인베스틸,133820,2020/12,0,0,-525,132.94,-13.17,0,0,1.27,0.38,13.04,3.9
(주)화인베스틸,133820,2021/12,0,0,80,130.5,4.46,45.68,28.69,1.37,0.86,9.7,6.1
(주)화인베스틸,133820,2022/12,-87.01,0,-88,129.51,0.52,0,0,1.51,0.76,18.58,9.41
(주)황금에스티,032560,2003/06,80.74,54.65,740,57.13,13.35,,,,,,
(주)황금에스티,032560,2004/12,0,0,1640,51.13,18.51,,,,,,
(주)황금에스티,032560,2005/12,-31.11,-33.18,1035,50.67,10.83,,,,,,
(주)황금에스티,032560,2006/12,41.39,31.23,1329,45.19,13.26,,,,,,
(주)황금에스티,032560,2007/12,22.6,13.56,1505,33.92,12.83,0,0,0,0,0,0
(주)황금에스티,032560,2008/12,-52.17,-90.58,136,58.52,5.27,0,0,0,0,0,0
(주)황금에스티,032560,2009/12,62.05,1064.15,1584,65.04,9.01,6.32,4.69,0.99,0.73,11610.36,8626.49
(주)황금에스티,032560,2010/12,9.21,-9.2,1198,57.05,8.86,8.6,5.23,1.08,0.66,22.18,13.48
(주)황금에스티,032560,2011/12,-20.76,-43.89,621,53.24,6.35,13.28,6.13,0.73,0.34,141.15,65.18
(주)황금에스티,032560,2012/12,-65.14,-42.84,329,37.35,2.74,16.09,10.55,0.49,0.32,4.83,3.17
(주)황금에스티,032560,2013/12,43.86,2.19,337,37.5,3.88,13.7,10.83,0.42,0.33,6.64,5.25
(주)황금에스티,032560,2014/12,29.78,14.43,385,30.03,5.03,18.64,10.39,0.63,0.35,7.24,4.03
(주)황금에스티,032560,2015/12,-49.08,-62.82,143,51.82,2.92,50.85,31.85,0.63,0.4,29.99,18.79
(주)황금에스티,032560,2016/12,106.76,490.99,846,41.37,6.67,11.88,6.26,0.82,0.43,6.38,3.36
(주)황금에스티,032560,2017/12,83.1,-5.65,798,24.27,12.12,14.91,10.4,0.92,0.64,12.61,8.79
(주)황금에스티,032560,2018/12,-42.04,-51.39,388,26.88,7.02,43.55,16.49,1.27,0.48,52.06,19.72
(주)황금에스티,032560,2019/12,0.77,75.89,683,14.31,6.79,18.02,9.52,0.88,0.47,24.18,12.78
(주)황금에스티,032560,2020/12,-9.22,13.41,774,28.4,6.47,12.08,4.46,0.64,0.24,0,0
(주)황금에스티,032560,2021/12,311.58,127.86,1543,16.14,22.97,7.84,4.62,0.86,0.51,4.78,2.82
(주)황금에스티,032560,2022/12,-11.44,-9.05,1322,17.86,17.26,9.05,4.84,0.83,0.44,0,0
(주)효성,004800,2003/12,-17.26,-1.02,1688,139.97,5.23,,,,,,
(주)효성,004800,2004/12,-19.43,26.66,2051,142.16,3.71,,,,,,
(주)효성,004800,2005/12,-52.23,0,-1829,193.68,1.75,,,,,,
(주)효성,004800,2006/12,31.48,0,2535,177.96,2.33,,,,,,
(주)효성,004800,2007/12,113.61,99.53,5011,178.7,4.39,16.3,4.91,1.82,0.55,8.58,2.58
(주)효성,004800,2008/12,72.16,-18.2,4099,148.38,5.93,21.17,5.2,1.19,0.29,10.91,2.68
(주)효성,004800,2009/12,29.74,148.52,10187,128.1,7.56,11.81,3.99,1.49,0.5,8.27,2.79
(주)효성,004800,2010/12,-6.21,-19.94,8156,129.98,6.1,17.8,7.89,1.66,0.73,9.21,4.09
(주)효성,004800,2011/12,-43.27,-60.18,3248,195.31,3.05,35.75,16.22,1.37,0.62,25.53,11.58
(주)효성,004800,2012/12,-34.54,78.1,5784,171,2,13.69,8.16,0.88,0.52,3.7,2.21
(주)효성,004800,2013/12,32.03,0,-9737,203.37,2.7,0,0,1.13,0.69,7.15,4.36
(주)효성,004800,2014/12,-16.38,0,5557,184.95,2.4,15.79,11.11,1.14,0.8,12.84,9.04
(주)효성,004800,2015/12,131.19,71.86,9550,159.04,5.89,17.02,7.05,1.95,0.81,7.53,3.12
(주)효성,004800,2016/12,33.77,69.45,16183,124.75,7.94,10.11,6.78,1.72,1.15,4.56,3.06
(주)효성,004800,2017/12,-34.39,-41.29,9500,125.82,4.88,19.78,13.22,1.9,1.27,10.14,6.78
(주)효성,004800,2018/12,0,855.34,139212,13.46,-6.43,1.12,0.27,1.95,0.47,0,0
(주)효성,004800,2019/12,0,-98.55,2155,16.66,15.86,47.09,22.27,1.23,0.58,31.54,14.92
(주)효성,004800,2020/12,4.73,0,-2942,17.14,19.27,0,0,0.85,0.48,21.47,12.18
(주)효성,004800,2021/12,677.34,0,21763,17.3,42.03,6.25,3.58,1.09,0.62,16,9.17
(주)효성,004800,2022/12,0,-96.69,720,15.46,-3.91,139.6,98.46,0.82,0.58,10.73,7.57
(주)후성,093370,2006/12,,,,,,,,,,,
(주)후성,093370,2007/12,0,0,118,215.49,1.76,64.61,11.35,12.91,2.27,401.12,70.44
(주)후성,093370,2008/12,98.53,69.42,192,133.55,2.48,29.66,7.26,5.82,1.42,111.66,27.32
(주)후성,093370,2009/12,-74.04,-50.19,87,93.68,0.61,59.83,26.9,4.28,1.93,18.93,8.51
(주)후성,093370,2010/12,890.36,-19.95,69,113.02,4.81,73.09,41.19,3.85,2.17,30.52,17.2
(주)후성,093370,2011/12,203.29,152.8,173,142.32,11.07,57.71,21.73,6.99,2.63,41.31,15.55
(주)후성,093370,2012/12,0,23.25,213,96.5,-2.14,39.72,20.28,4.98,2.54,13.97,7.13
(주)후성,093370,2013/12,0,0,-343,111.33,-7.59,0,0,3.86,2.26,29.16,17.05
(주)후성,093370,2014/12,0,0,-795,285.03,-5.44,0,0,7.14,3.76,61.29,32.31
(주)후성,093370,2015/12,0,0,158,167.87,7.48,35.61,17.87,5.77,2.9,16.19,8.13
(주)후성,093370,2016/12,128.7,378.49,711,76.55,18.32,11.74,5.37,5.07,2.32,27.53,12.59
(주)후성,093370,2017/12,10.88,-53.5,330,58.02,15.68,38.49,18.82,6.56,3.21,22.45,10.98
(주)후성,093370,2018/12,20.66,13.2,373,74.35,16.97,32.99,18.93,5.32,3.05,26.74,15.35
(주)후성,093370,2019/12,-40.3,-61.11,145,83.69,11.29,94.2,44.31,5.68,2.67,27.23,12.81
(주)후성,093370,2020/12,-15.24,-18.12,119,76.54,9.73,107.03,38.77,5.04,1.83,23.43,8.48
(주)후성,093370,2021/12,143.29,327.48,507,54.32,18.41,52.54,17.78,8.98,3.04,43.35,14.67
(주)후성,093370,2022/12,35.59,19.09,603,54.82,18.43,45.44,17.55,7.17,2.77,37.52,14.49
(주)휠라홀딩스,081660,2003/12,-12.85,-77.45,2721,159.19,8.74,,,,,,
(주)휠라홀딩스,081660,2004/12,-30.46,72.31,4688,108.08,6.31,,,,,,
(주)휠라홀딩스,081660,2006/12,0,0,2829,184.23,10.01,,,,,,
(주)휠라홀딩스,081660,2007/12,34.8,262.25,0,105.78,12.33,0,0,0,0,0,0
(주)휠라홀딩스,081660,2008/12,20.91,0,-3447,121.69,13.15,0,0,0,0,0,0
(주)휠라홀딩스,081660,2009/12,4.36,0,0,136.7,12.78,0,0,0,0,0,0
(주)휠라홀딩스,081660,2010/12,16.39,156.92,0,61.96,12.73,11.17,8.73,1.96,1.54,0,0
(주)휠라홀딩스,081660,2011/12,3.2,-10.44,4321,124.43,11.98,23.58,14.06,3.25,1.94,0,0
(주)휠라홀딩스,081660,2012/12,-40.46,-27.95,2920,93.95,7.7,31.65,20.23,2.8,1.79,10.65,6.81
(주)휠라홀딩스,081660,2013/12,-24.29,-40.36,1713,93.62,5.96,47.65,32.93,2.41,1.66,24.69,17.06
(주)휠라홀딩스,081660,2014/12,-52.05,-43.58,931,81.45,2.98,131.11,84.87,3.56,2.3,65.72,42.54
(주)휠라홀딩스,081660,2015/12,0,0,-39,81.58,-1.16,0,0,3.84,2.72,421.39,298.68
(주)휠라홀딩스,081660,2016/12,0,0,-1568,104.1,-10.13,0,0,3.52,2.02,123.59,71.02
(주)휠라홀딩스,081660,2017/12,0,0,-280,75.43,0.41,0,0,2.97,2.2,46.3,34.35
(주)휠라홀딩스,081660,2018/12,3889.81,0,966,66.79,11.29,27.34,4.88,3.94,0.7,16.42,2.93
(주)휠라홀딩스,081660,2019/12,98.79,83.2,1776,65.32,18.33,49.69,23.54,11.74,5.56,66.09,31.32
(주)휠라홀딩스,081660,2020/12,0,0,-788,62.44,-2316.48,0,0,8.32,2.92,0,0
(주)휠라홀딩스,081660,2021/12,0,0,1513,57.94,89.79,39.97,22.22,8.5,4.72,54.2,30.14
(주)휠라홀딩스,081660,2022/12,44.06,47.96,2238,50.39,91.36,16.49,11.97,4.74,3.44,16.17,11.74
(주)휴니드테크놀러지스,005870,2003/12,-93.92,-83.49,110,84.93,0.03,,,,,,
(주)휴니드테크놀러지스,005870,2004/12,0,0,-43,76.53,-1.72,,,,,,
(주)휴니드테크놀러지스,005870,2005/12,0,0,-23,99.47,-8.61,,,,,,
(주)휴니드테크놀러지스,005870,2006/12,0,0,19,46.62,0.69,,,,,,
(주)휴니드테크놀러지스,005870,2007/12,175.98,57.19,250,36.43,1.72,67.76,3.81,2.82,0.16,49.22,2.76
(주)휴니드테크놀러지스,005870,2008/12,0,0,-1060,53.2,-24.17,0,0,2.1,0.44,0,0
(주)휴니드테크놀러지스,005870,2009/12,0,0,44,58.16,1.7,333.99,64.56,2.11,0.41,25.89,5
(주)휴니드테크놀러지스,005870,2010/12,0,0,-415,94.94,-9.81,0,0,1.23,0.62,24.93,12.66
(주)휴니드테크놀러지스,005870,2011/12,0,0,-302,92.62,1.09,0,0,1.1,0.44,0,0
(주)휴니드테크놀러지스,005870,2012/12,0,0,-786,109.78,-10.45,0,0,0.97,0.55,0,0
(주)휴니드테크놀러지스,005870,2013/12,0,0,-92,118.14,0.4,0,0,0.96,0.57,14.01,8.29
(주)휴니드테크놀러지스,005870,2014/12,73.08,0,163,109.34,0.97,47.7,21.95,1.45,0.67,66.13,30.42
(주)휴니드테크놀러지스,005870,2015/12,429.84,-29.09,104,108.5,3.41,178.1,50.2,3.15,0.89,17.77,5.01
(주)휴니드테크놀러지스,005870,2016/12,809.16,1434.1,1353,71.55,10.5,14.53,7.96,2.98,1.64,10.82,5.93
(주)휴니드테크놀러지스,005870,2017/12,-10.53,-1.93,1279,34.75,9.29,11.85,8.01,1.92,1.3,0,0
(주)휴니드테크놀러지스,005870,2018/12,78.16,50.66,1944,109.31,11.46,7.94,3.93,1.99,0.99,4.11,2.04
(주)휴니드테크놀러지스,005870,2019/12,-70.75,-69.93,589,125.26,4.5,17.71,11.04,1.25,0.78,0,0
(주)휴니드테크놀러지스,005870,2020/12,20.73,-28.27,432,109.94,5.34,36.94,8.77,1.8,0.43,5.95,1.41
(주)휴니드테크놀러지스,005870,2021/12,25.7,127.84,994,100.73,5.84,11.44,6.17,1.14,0.61,0,0
(주)휴니드테크놀러지스,005870,2022/12,-4.76,-28.87,707,110.71,5.69,17.84,8.64,1.16,0.56,3.43,1.66
(주)휴비스,079980,2003/12,-87.56,-90.36,135,169.47,0.75,,,,,,
(주)휴비스,079980,2004/12,-40.8,0,-1677,210.57,0.4,,,,,,
(주)휴비스,079980,2005/12,96.36,0,-1212,220.46,0.97,,,,,,
(주)휴비스,079980,2006/12,0,0,-4939,249.02,-2.57,,,,,,
(주)휴비스,079980,2007/12,0,0,-1422,304.99,2.52,0,0,0,0,0,0
(주)휴비스,079980,2008/12,-88.43,0,-936,252.87,0.28,0,0,0,0,0,0
(주)휴비스,079980,2009/12,749.75,0,124,246.4,2.34,0,0,0,0,0,0
(주)휴비스,079980,2010/12,86.58,572.27,836,201.05,3.69,0,0,0,0,0,0
(주)휴비스,079980,2011/12,51.6,159.5,2162,183.64,4.54,0,0,0,0,0,0
(주)휴비스,079980,2012/12,-20.34,-21.86,1441,106.79,3.91,9.51,5.31,1.41,0.79,6.24,3.48
(주)휴비스,079980,2013/12,-29.91,-40.1,871,108.16,2.8,14.78,11.11,1.31,0.98,28.23,21.23
(주)휴비스,079980,2014/12,-9.01,-25.58,660,116.64,2.85,20.49,15.79,1.33,1.03,20.34,15.67
(주)휴비스,079980,2015/12,-30.91,0.96,666,97.21,2.4,19.19,11.8,1.22,0.75,16.38,10.07
(주)휴비스,079980,2016/12,-60.15,-51.19,325,115.31,1.02,29.56,22.56,0.9,0.69,9.4,7.17
(주)휴비스,079980,2017/12,51.13,30.24,424,113.93,1.34,26.36,17.99,1.04,0.71,5.13,3.5
(주)휴비스,079980,2018/12,40.81,-72.99,114,132.7,1.8,126.47,60.49,1.39,0.67,11.18,5.35
(주)휴비스,079980,2019/12,-76.99,123.95,256,122.33,0.51,36.13,23.37,0.88,0.57,0,0
(주)휴비스,079980,2020/12,544.87,821.79,2361,85.53,3.79,4.26,1.33,0.8,0.25,4.35,1.36
(주)휴비스,079980,2021/12,-91.5,-95.84,98,78,0.27,143.03,80.16,1.16,0.65,0,0
(주)휴비스,079980,2022/12,0,0,-1761,100,-8.63,0,0,0.9,0.49,0,0
(주)휴스틸,005010,2003/12,-52.55,55.34,2141,83.26,4.2,,,,,,
(주)휴스틸,005010,2004/12,296.83,152.2,5400,112.37,12.17,,,,,,
(주)휴스틸,005010,2005/12,-73.45,-12.32,4734,71.17,3.1,,,,,,
(주)휴스틸,005010,2006/12,143.53,-42.41,2727,75.28,6.59,,,,,,
(주)휴스틸,005010,2007/12,-3.97,-13.03,2371,72.16,5.74,12.62,5.72,0.88,0.4,4.23,1.91
(주)휴스틸,005010,2008/12,293.11,353.79,10761,61.92,14.65,2.34,0.96,0.56,0.23,5.35,2.2
(주)휴스틸,005010,2009/12,0,0,-366,34.04,-2.04,0,0,0.46,0.27,10.52,6.27
(주)휴스틸,005010,2010/12,0,0,4242,37.24,6.26,4.51,3.39,0.39,0.29,13.65,10.26
(주)휴스틸,005010,2011/12,16.72,12.39,4764,41.23,6.65,5.28,3.36,0.47,0.3,3.34,2.12
(주)휴스틸,005010,2012/12,-6.07,-11.14,4232,42.27,6.01,7.44,4.24,0.57,0.33,17.54,10
(주)휴스틸,005010,2013/12,-75.51,-73.88,1105,35.83,1.62,25.79,16.56,0.49,0.32,8.24,5.29
(주)휴스틸,005010,2014/12,147.06,82.58,2018,43.47,3.75,10.41,7.78,0.37,0.28,14.8,11.07
(주)휴스틸,005010,2015/12,-98.73,-85.82,286,25.59,0.08,83.15,53.28,0.42,0.27,1.66,1.06
(주)휴스틸,005010,2016/12,193.82,7.94,309,47.81,0.21,57.13,43.05,0.32,0.24,0,0
(주)휴스틸,005010,2017/12,3016.05,211.5,962,71.14,3.81,17.56,14.65,0.31,0.26,0,0
(주)휴스틸,005010,2018/12,-64.38,31.11,1200,45.02,1.65,21.1,8.67,0.46,0.19,1.79,0.74
(주)휴스틸,005010,2019/12,0,0,-624,37.57,-0.83,0,0,0.27,0.19,8.07,5.5
(주)휴스틸,005010,2020/12,0,0,-738,38.23,-0.6,0,0,0.19,0.08,2.76,1.1
(주)휴스틸,005010,2021/12,0,0,3173,42.58,8.45,6.77,2.25,0.28,0.09,0,0
(주)휴스틸,005010,2022/12,134.9,166.9,1629,35.42,14.6,3.25,0.45,0.3,0.04,3.92,0.55
AJ네트웍스(주),095570,2003/12,19.03,20.04,594,210.68,10,,,,,,
AJ네트웍스(주),095570,2004/12,41.09,43.45,872,238.32,12.76,,,,,,
AJ네트웍스(주),095570,2005/12,27.08,32.53,1159,283.96,12.64,,,,,,
AJ네트웍스(주),095570,2006/12,41.09,33.02,1541,493.64,12.81,,,,,,
AJ네트웍스(주),095570,2007/12,43.72,16.81,1705,471.78,11.5,0,0,0,0,0,0
AJ네트웍스(주),095570,2008/12,31.17,-54.11,697,497.44,12,0,0,0,0,0,0
AJ네트웍스(주),095570,2009/12,-22.89,-42.08,385,471.87,11.05,0,0,0,0,0,0
AJ네트웍스(주),095570,2010/12,68.83,134.2,906,585.92,16.19,0,0,0,0,0,0
AJ네트웍스(주),095570,2011/12,-5.51,35.54,1233,514.41,12.86,0,0,0,0,0,0
AJ네트웍스(주),095570,2012/12,7.92,46.81,1811,507.18,12.85,0,0,0,0,0,0
AJ네트웍스(주),095570,2013/12,-37.5,-61.29,698,317.27,67.15,0,0,0,0,0,0
AJ네트웍스(주),095570,2014/12,128.02,961.33,3046,201.43,13.54,0,0,0,0,0,0
AJ네트웍스(주),095570,2015/12,-9.95,3.38,2424,133.62,12.04,21.26,11.47,1.59,0.86,0,0
AJ네트웍스(주),095570,2016/12,21.83,-16.35,341,185.89,11.77,142.68,78.89,8.32,4.6,0,0
AJ네트웍스(주),095570,2017/12,26.88,11.36,380,232.81,13.05,85.6,13.14,5.42,0.83,0,0
AJ네트웍스(주),095570,2018/12,2.05,0,-477,304.05,10.99,0,0,1.45,0.77,0,0
AJ네트웍스(주),095570,2019/12,7,0,1084,296.71,10.2,6.18,3.69,1.07,0.64,0,0
AJ네트웍스(주),095570,2020/12,25.87,-66.26,374,303.47,11.09,14.41,5.09,0.87,0.31,0,0
AJ네트웍스(주),095570,2021/12,12.3,332.6,1646,221.42,11.63,4.63,2.42,0.96,0.5,0,0
AJ네트웍스(주),095570,2022/12,30.11,0,-32,277.29,12.41,0,0,1.15,0.65,0,0
CS홀딩스(주),000590,2003/12,-35.59,-9.97,5314,41.72,8.59,,,,,,
CS홀딩스(주),000590,2004/12,53.6,84.9,9967,30.95,10.72,,,,,,
CS홀딩스(주),000590,2005/12,-16.11,-21.87,7671,26.86,8.44,,,,,,
CS홀딩스(주),000590,2006/12,23.59,42.24,10928,28.91,9.24,,,,,,
CS홀딩스(주),000590,2007/12,-44.24,-37.07,6877,22.18,4.72,14.26,5.72,0.87,0.35,10.44,4.19
CS홀딩스(주),000590,2008/12,191.04,193.93,20299,24.05,11.23,3.99,1.6,0.62,0.25,12.56,5.04
CS홀딩스(주),000590,2009/12,-26.73,-38.03,12579,29.07,8.06,6.02,3.1,0.4,0.21,3.09,1.59
CS홀딩스(주),000590,2010/12,0,-44.48,7681,5.55,-881.19,45.72,5.14,1.36,0.15,669.36,75.23
CS홀딩스(주),000590,2011/12,0,-53.94,1738,5.08,33.7,40.59,16.76,0.52,0.22,51.14,21.12
CS홀딩스(주),000590,2012/12,-29.24,-44.57,919,5.07,32.71,53.56,33.68,0.38,0.24,45.09,28.35
CS홀딩스(주),000590,2013/12,-13.74,-9.81,828,5.36,28.36,63.64,35.34,0.4,0.22,57.13,31.73
CS홀딩스(주),000590,2014/12,23.05,47.2,1220,6.22,35.04,76.73,28.55,0.67,0.25,89.59,33.33
CS홀딩스(주),000590,2015/12,-22.28,655.35,9212,6.36,27.1,10.69,7.88,0.7,0.51,120.81,88.98
CS홀딩스(주),000590,2016/12,-22.9,-94.46,510,4.82,23.11,215.88,134.06,0.78,0.48,0,0
CS홀딩스(주),000590,2017/12,138.44,114.28,1094,4.77,37.91,93.85,68.55,0.73,0.53,110.11,80.42
CS홀딩스(주),000590,2018/12,22.4,35.03,1477,4.62,39.76,74.61,38.57,0.77,0.4,59.12,30.56
CS홀딩스(주),000590,2019/12,13.39,6.33,1570,4.65,41.21,43.7,35.57,0.48,0.39,32.9,26.77
CS홀딩스(주),000590,2020/12,-13.75,-48.03,816,4.58,35.25,116.88,42.91,0.66,0.24,87.13,31.98
CS홀딩스(주),000590,2021/12,11.99,148.17,2027,4.88,35.98,49.38,27.77,0.69,0.39,55.45,31.18
CS홀딩스(주),000590,2022/12,18.5,22.48,2543,4.51,41.39,34.07,20.61,0.58,0.35,34.68,20.97
HD현대(주),267250,2017/12,,,,,,,,,,,
HD현대(주),267250,2018/12,0,0,8932,47.52,58.32,60.92,39.47,1.52,0.98,39.51,25.6
HD현대(주),267250,2019/12,-26.7,352.43,40410,46.93,50.27,10.74,8.1,1.15,0.87,30.09,22.71
HD현대(주),267250,2020/12,21.47,-85.37,6075,39.67,80.02,63.97,30.24,1.05,0.5,123.62,58.44
HD현대(주),267250,2021/12,-22.09,480.9,7105,43.78,92.36,47.2,8.15,4.43,0.76,738.43,127.5
HD현대(주),267250,2022/12,35.1,-56.32,3103,56.38,91.19,23.77,16.39,0.99,0.68,22.91,15.8
KG스틸(주),016380,2003/12,18.35,2.49,1478,185.24,7.92,,,,,,
KG스틸(주),016380,2004/12,33.54,195.53,4583,160.81,8.3,,,,,,
KG스틸(주),016380,2005/12,-81.87,-87.67,509,172.67,1.41,,,,,,
KG스틸(주),016380,2006/12,0,0,-896,183.14,-0.84,,,,,,
KG스틸(주),016380,2007/12,0,0,1132,174.78,-0.64,26.04,7.75,0.87,0.26,0,0
KG스틸(주),016380,2008/12,0,0,-3250,179.74,0.99,0,0,0.37,0.09,8.94,2.22
KG스틸(주),016380,2009/12,-75.49,0,1492,185.43,0.29,9.6,3.18,0.31,0.1,2.77,0.92
KG스틸(주),016380,2010/12,1173.48,0,-564,196.9,2.64,0,0,0.38,0.26,0,0
KG스틸(주),016380,2011/12,-90.57,0,-4621,245.35,0.23,0,0,0.39,0.2,2.78,1.4
KG스틸(주),016380,2012/12,21.8,0,-1001,244.74,0.31,0,0,0.27,0.12,0.92,0.4
KG스틸(주),016380,2013/12,92.84,0,-2907,272.96,0.64,0,0,0.19,0.09,1.77,0.88
KG스틸(주),016380,2014/12,0,0,-24191,5088.48,-6.44,0,0,8.59,2.5,11.21,3.26
KG스틸(주),016380,2015/12,0,0,-1357,8887.91,4.74,0,0,8.04,1.44,0,0
KG스틸(주),016380,2016/12,23.71,0,-4965,1660.18,6.1,0,0,4.71,0.44,2.44,0.23
KG스틸(주),016380,2017/12,0,0,-5938,1374.45,-1.85,0,0,2.7,0.96,3.09,1.1
KG스틸(주),016380,2018/12,0,0,-2670,13769.96,-0.28,0,0,35.39,14.25,0,0
KG스틸(주),016380,2019/12,0,0,-857,126.81,1.21,0,0,0.61,0.17,0,0
KG스틸(주),016380,2020/12,317.67,0,424,132.81,4.07,50.23,11.67,2.26,0.52,25.76,5.99
KG스틸(주),016380,2021/12,238.89,324.77,1801,139.96,9.03,13.96,5.27,2.27,0.86,0,0
KG스틸(주),016380,2022/12,12.5,192.26,5265,77.63,8.86,4.98,1.4,1.61,0.45,5.52,1.56
KISCO홀딩스(주),001940,2003/12,27.2,350.42,7629,46.02,7.51,,,,,,
KISCO홀딩스(주),001940,2004/12,127.09,58.3,12076,35.78,15.58,,,,,,
KISCO홀딩스(주),001940,2005/12,-21.07,-13.03,10503,28.85,14.13,,,,,,
KISCO홀딩스(주),001940,2006/12,-32.24,-29.37,7418,28.51,8.98,,,,,,
KISCO홀딩스(주),001940,2007/12,-13.73,0.28,7439,37.05,6.82,18.52,5.95,1.75,0.56,9.45,3.03
KISCO홀딩스(주),001940,2008/12,16.56,101.36,20132,13.19,78.23,6.19,1.03,2.24,0.37,15.59,2.6
KISCO홀딩스(주),001940,2009/12,-16.61,-59.83,20552,4.3,92.95,5.24,2.12,0.6,0.24,70.53,28.53
KISCO홀딩스(주),001940,2010/12,-48.94,-59.25,7437,2.7,84.74,12.73,6.78,0.57,0.3,158.63,84.48
KISCO홀딩스(주),001940,2011/12,-68.49,0,-1082,2.62,63.28,0,0,0.42,0.23,25.01,13.9
KISCO홀딩스(주),001940,2012/12,-10.8,0,2644,2.06,59.15,18.05,15.08,0.3,0.25,33.01,27.58
KISCO홀딩스(주),001940,2013/12,31.13,10.17,2913,0.8,65.51,21.36,13.73,0.38,0.24,23.29,14.97
KISCO홀딩스(주),001940,2014/12,-11.85,6.37,3098,1.95,58.71,21.44,14.74,0.41,0.28,24.1,16.56
KISCO홀딩스(주),001940,2015/12,0.89,109.62,6494,0.16,58.18,15.16,7.92,0.57,0.3,31.24,16.33
KISCO홀딩스(주),001940,2016/12,34.37,-40.46,3866,0.14,74.71,22.18,16.96,0.49,0.37,20.39,15.59
KISCO홀딩스(주),001940,2017/12,-2.34,1.44,3922,0.07,77.68,25.35,17.92,0.56,0.4,27.42,19.39
KISCO홀딩스(주),001940,2018/12,-2.21,-0.87,778,0.06,77.41,23.61,3.4,0.51,0.07,24.55,3.54
KISCO홀딩스(주),001940,2019/12,8.1,8.78,846,0.12,78.41,21.13,16.35,0.49,0.38,20.82,16.11
