회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
(주)제일기획,030000,2008/09,,,,,,
(주)제일기획,030000,2009/09,,,,,,
(주)제일기획,030000,2010/09,,,,,,
(주)제일기획,030000,2011/09,60461490,0,815893778,1186946014,690289347,66625963
(주)제일기획,030000,2012/09,63368990,0,1170885185,1643129945,745132372,76677720
(주)제일기획,030000,2013/09,72175990,0,1118464352,1922950686,645089484,92306498
(주)제일기획,030000,2014/09,67239970,0,1033390288,1914300171,618699859,87705735
(주)제일기획,030000,2015/09,69528732,0,1057467834,2001552341,806596590,93388452
(주)제일기획,030000,2016/09,68585726,0,1048085704,2260137676,790234902,95026678
(주)제일기획,030000,2017/09,96843594,0,1307053332,2376059438,864705214,110728701
(주)제일기획,030000,2018/09,97131563,0,1235517923,2591402946,870660338,130384303
(주)제일기획,030000,2019/09,102317622,0,1393240894,2518194441,931804283,154234668
(주)제일기획,030000,2020/09,100769893,0,1220527885,2010886774,971539379,143749776
(주)제일기획,030000,2021/09,138755304,0,1269508271,2340516855,1102792237,183218979
(주)제일기획,030000,2022/09,171135717,0,1633824869,3049035864,1267833402,239622179
(주)종근당,185750,2014/09,,,,,,
(주)종근당,185750,2015/09,,,,,,
(주)종근당,185750,2016/09,,,,,,
(주)종근당,185750,2017/09,,,,,,
(주)종근당,185750,2018/09,28638958,0,265146388,690984238,419433377,57311146
(주)종근당,185750,2019/09,37204469,0,312319452,781151981,458589382,53717748
(주)종근당,185750,2020/09,79819861,0,419475552,965779091,544792353,110582037
(주)종근당,185750,2021/09,39759104,0,513094122,981687703,566946045,89688713
(주)종근당,185750,2022/09,68245004,0,498986624,1091287050,611300186,91313447
(주)지누스,013890,2014/09,,,,,,
(주)지누스,013890,2015/09,,,,,,
(주)지누스,013890,2016/09,,,,,,
(주)지누스,013890,2017/09,,,,,,
(주)지누스,013890,2018/09,38605270,0,239961061,454296257,170598612,44151702
(주)지누스,013890,2019/09,57283784,4867,372089137,567193547,245476641,74283963
(주)지누스,013890,2020/09,55085764,4047,517811645,680377512,438095784,86552892
(주)지누스,013890,2021/09,45160654,3012,492061630,800779406,465457380,58108076
(주)지누스,013890,2022/09,34654384,2178,646815856,841161713,691821670,48170197
(주)지에스,078930,2007/09,,,,,,
(주)지에스,078930,2008/09,,,,,,
(주)지에스,078930,2009/09,,,,,,
(주)지에스,078930,2010/09,,,,,,
(주)지에스,078930,2011/09,686002000,0,3436332000,6210661000,6637415000,773472000
(주)지에스,078930,2012/09,463853000,0,5497686000,7349123000,7092788000,593124000
(주)지에스,078930,2013/09,465053000,0,5279843000,7194981000,7458963000,523071000
(주)지에스,078930,2014/09,41507000,0,7429678000,7981586000,7605096000,158634000
(주)지에스,078930,2015/09,476913000,0,10638498000,9191720000,8018558000,1212450000
(주)지에스,078930,2016/09,632482000,0,11588807000,9755358000,8539577000,1242817000
(주)지에스,078930,2017/09,858207000,0,12215675000,12002869000,9518585000,1534129000
(주)지에스,078930,2018/09,844166000,0,12510883000,13847090000,10346049000,1815136000
(주)지에스,078930,2019/09,650605000,0,13343688000,13450212000,11099693000,1551657000
(주)지에스,078930,2020/09,-14583000,0,14291024000,11791285000,11083217000,640834000
