,종목코드,종목명,회계년도,종가
0,5930,삼성전자,2007/12,556000
1,5490,POSCO,2007/12,575000
2,9540,현대중공업,2007/12,442500
3,15760,한국전력,2007/12,39650
4,60000,국민은행,2007/12,69000
5,55550,신한지주,2007/12,53500
6,17670,SK텔레콤,2007/12,249000
7,34220,LG필립스LCD,2007/12,49500
8,96770,SK에너지,2007/12,181000
9,5380,현대차,2007/12,71600
10,53000,우리금융,2007/12,18850
11,66570,LG전자,2007/12,100000
12,4170,신세계,2007/12,726000
13,30200,KT,2007/12,48900
14,34020,두산중공업,2007/12,126000
15,3550,LG,2007/12,69900
16,23530,롯데쇼핑,2007/12,413000
17,660,하이닉스,2007/12,25950
18,810,삼성화재,2007/12,253000
19,33780,KT&G,2007/12,79700
20,830,삼성물산,2007/12,72000
21,86790,하나금융지주,2007/12,50400
22,42660,대우조선해양,2007/12,51600
23,720,현대건설,2007/12,88200
24,4940,외환은행,2007/12,14500
25,10140,삼성중공업,2007/12,40200
26,3600,SK,2007/12,198000
27,10950,S-Oil,2007/12,79000
28,47040,대우건설,2007/12,24700
29,6360,GS건설,2007/12,156000
30,12330,현대모비스,2007/12,87200
31,24110,기업은행,2007/12,17600
32,12630,현대산업,2007/12,91500
33,37620,미래에셋증권,2007/12,172000
34,4020,현대제철,2007/12,79000
35,51910,LG화학,2007/12,89600
36,210,대림산업,2007/12,179000
37,16360,삼성증권,2007/12,90800
38,6800,대우증권,2007/12,30600
39,32390,KTF,2007/12,30350
40,10620,현대미포조선,2007/12,288500
41,11200,현대상선,2007/12,43000
42,3490,대한항공,2007/12,76800
43,2380,KCC,2007/12,527000
44,78930,GS,2007/12,58100
45,1740,SK네트웍스,2007/12,22450
46,880,한화,2007/12,70800
47,35250,강원랜드,2007/12,24600
48,36460,한국가스공사,2007/12,64800
49,10060,동양제철화학,2007/12,251000
50,42670,두산인프라코어,2007/12,29900
51,150,두산,2007/12,181500
52,71050,한국금융지주,2007/12,79900
53,3450,현대증권,2007/12,23000
54,47050,대우인터내셔,2007/12,39600
55,28050,삼성엔지니어링,2007/12,93800
56,9150,삼성전기,2007/12,49150
57,67250,STX조선,2007/12,50000
58,270,기아차,2007/12,10100
59,5940,우리투자증권,2007/12,26350
60,11170,호남석유,2007/12,105500
61,12450,삼성테크윈,2007/12,42150
62,700,한진해운,2007/12,39800
63,51900,LG생활건강,2007/12,194000
64,6400,삼성SDI,2007/12,66500
65,140,하이트맥주,2007/12,142500
66,6260,LS전선,2007/12,90100
67,1230,동국제강,2007/12,47550
68,240,한국타이어,2007/12,17900
69,69960,현대백화점,2007/12,119000
70,1300,제일모직,2007/12,52300
71,10130,고려아연,2007/12,130500
72,4990,롯데제과,2007/12,1690000
73,1440,대한전선,2007/12,49000
74,21240,웅진코웨이,2007/12,30500
75,5280,부산은행,2007/12,15700
76,2990,금호산업,2007/12,56600
77,12750,에스원,2007/12,56400
78,5270,대구은행,2007/12,15550
79,4800,효성,2007/12,58500
80,9830,한화석화,2007/12,18500
81,100,유한양행,2007/12,203000
82,77970,STX엔진,2007/12,64500
83,34120,SBS,2007/12,68400
84,10120,LS산전,2007/12,55600
85,11780,금호석유,2007/12,59500
86,6120,SK케미칼,2007/12,75500
87,1040,CJ,2007/12,82500
88,42100,현대오토넷,2007/12,6380
89,3690,코리안리,2007/12,13100
90,1800,오리온,2007/12,250000
91,8930,한미약품,2007/12,166000
92,3240,태광산업,2007/12,1240000
93,5300,롯데칠성,2007/12,1049000
94,30000,제일기획,2007/12,282000
95,2790,태평양,2007/12,155500
96,4370,농심,2007/12,194500
97,3480,한진중공업홀딩스,2007/12,41900
98,3410,쌍용양회,2007/12,16200
99,4000,삼성정밀화학,2007/12,44000
100,68870,LG생명과학,2007/12,64600
101,3000,부광약품,2007/12,40300
102,1940,한국철강,2007/12,85300
103,11790,SKC,2007/12,28000
104,17800,현대엘리베이,2007/12,135000
105,640,동아제약,2007/12,98500
106,73240,금호타이어,2007/12,14000
107,36570,엔씨소프트,2007/12,48950
108,18880,한라공조,2007/12,8680
109,1120,LG상사,2007/12,22200
110,670,영풍,2007/12,493000
111,69620,대웅제약,2007/12,92800
112,10520,현대하이스코,2007/12,10050
113,7570,일양약품,2007/12,56400
114,6280,녹십자,2007/12,93000
115,3300,한일시멘트,2007/12,108500
116,19680,대교,2007/12,88800
117,25860,남해화학,2007/12,14600
118,5810,풍산,2007/12,22000
119,3620,쌍용차,2007/12,6200
120,4150,한솔제지,2007/12,16900
121,1520,동양메이저,2007/12,9670
122,29530,신도리코,2007/12,65000
123,3920,남양유업,2007/12,900000
124,64420,케이피케미칼,2007/12,6550
125,70,삼양사,2007/12,57100
126,2020,코오롱,2007/12,34900
127,1430,세아베스틸,2007/12,15700
128,7310,오뚜기,2007/12,140000
129,6650,대한유화,2007/12,55000
130,15860,일진전기,2007/12,7010
131,16380,동부제강,2007/12,15300
132,20000,한섬,2007/12,12350
133,36530,S&TC,2007/12,33700
134,64960,S&T대우,2007/12,37000
135,69260,휴켐스,2007/12,18950
136,5180,빙그레,2007/12,37700
137,1130,대한제분,2007/12,236000
138,1680,대상,2007/12,12150
139,2240,고려제강,2007/12,37950
140,2350,넥센타이어,2007/12,40450
141,3570,S&T중공업,2007/12,11350
142,480,조선내화,2007/12,99000
143,20,동화약품,2007/12,53600
144,990,동부하이텍,2007/12,9640
145,1370,FnC코오롱,2007/12,24750
146,2000,한국유리,2007/12,34650
147,2030,아세아시멘트,2007/12,68700
148,3120,일성신약,2007/12,112500
149,4980,성신양회,2007/12,16200
150,6380,카프로,2007/12,7870
151,6390,현대시멘트,2007/12,41200
152,8000,새한,2007/12,7720
153,14820,동원시스템즈,2007/12,2725
154,16800,퍼시스,2007/12,23300
155,3940,삼양제넥스,2007/12,88600
156,5850,에스엘,2007/12,8590
157,2270,롯데삼강,2007/12,215500
158,3640,유니온스틸,2007/12,23500
159,17960,한국카본,2007/12,6890
160,1630,종근당,2007/12,19800
161,9720,전기초자,2007/12,34050
162,9290,광동제약,2007/12,4190
163,9200,무림페이퍼,2007/12,10600
164,25000,포리올,2007/12,55000
165,27970,세하,2007/12,13200
166,8060,대덕전자,2007/12,5670
167,25540,한국단자,2007/12,24000
168,6840,애경유화,2007/12,41550
169,230,일동제약,2007/12,44400
170,4710,한솔LCD,2007/12,38200
171,42700,한미반도체,2007/12,8950
172,5680,삼영전자,2007/12,13200
173,3030,세아제강,2007/12,48200
174,13570,동양기전,2007/12,6750
175,16580,환인제약,2007/12,15350
176,13240,셀런,2007/12,6460
177,11930,신성이엔지,2007/12,5150
178,10780,동서산업,2007/12,16800
179,8730,율촌화학,2007/12,7640
180,5740,크라운제과,2007/12,95600
181,5500,삼진제약,2007/12,58200
182,4130,대덕GDS,2007/12,8150
183,3830,대한화섬,2007/12,149500
184,3520,영진약품,2007/12,1480
185,2300,한국제지,2007/12,36400
186,1210,금호전기,2007/12,32000
187,1060,중외제약,2007/12,46000
188,84870,베이직하우스,2007/12,7300
189,430,대원강업,2007/12,22600
190,58430,포항강판,2007/12,24400
191,49770,동원F&B,2007/12,56100
192,29460,케이씨텍,2007/12,5800
193,3230,삼양식품,2007/12,17150
194,2630,오리엔트바이오,2007/12,1620
195,33240,자화전자,2007/12,5520
196,25560,미래산업,2007/12,505
197,7190,이엔페이퍼,2007/12,3180
198,8900,트라이브랜즈,2007/12,4400
199,11000,VGX인터,2007/12,3150
0,5930,삼성전자,2008/12,451000
1,5490,POSCO,2008/12,380000
2,15760,한국전력,2008/12,29600
3,17670,SK텔레콤,2008/12,209000
4,9540,현대중공업,2008/12,199500
5,105560,KB금융,2008/12,33700
6,55550,신한지주,2008/12,29700
7,33780,KT&G,2008/12,79100
8,66570,LG전자,2008/12,74800
9,30200,KT,2008/12,37500
10,4170,신세계,2008/12,482000
11,810,삼성화재,2008/12,188500
12,5380,현대차,2008/12,39500
13,34220,LG디스플레이,2008/12,21000
14,3550,LG,2008/12,42700
15,96770,SK에너지,2008/12,75300
16,10950,S-Oil,2008/12,61500
17,34020,두산중공업,2008/12,62900
18,720,현대건설,2008/12,57100
19,830,삼성물산,2008/12,39700
20,23530,롯데쇼핑,2008/12,210000
21,32390,KTF,2008/12,31400
22,12330,현대모비스,2008/12,63100
23,51910,LG화학,2008/12,71000
24,10140,삼성중공업,2008/12,22600
25,53000,우리금융,2008/12,6350
26,11200,현대상선,2008/12,37100
27,10060,동양제철화학,2008/12,220000
28,3600,SK,2008/12,94500
29,36460,한국가스공사,2008/12,57500
30,86790,하나금융지주,2008/12,19500
31,16360,삼성증권,2008/12,62000
32,4940,외환은행,2008/12,6330
33,90430,아모레퍼시픽,2008/12,654000
34,24110,기업은행,2008/12,7690
35,4020,현대제철,2008/12,37600
36,660,하이닉스,2008/12,6700
37,2380,KCC,2008/12,287500
38,42660,대우조선해양,2008/12,15350
39,6360,GS건설,2008/12,58000
40,51900,LG생활건강,2008/12,190000
41,47040,대우건설,2008/12,8880
42,37620,미래에셋증권,2008/12,73100
43,35250,강원랜드,2008/12,13650
44,3490,대한항공,2008/12,38000
45,10620,현대미포조선,2008/12,135000
46,9150,삼성전기,2008/12,33300
47,78930,GS,2008/12,26900
48,6400,삼성SDI,2008/12,55000
49,42670,두산인프라코어,2008/12,14550
50,6260,LS,2008/12,76300
51,12630,현대산업,2008/12,32450
52,150,두산,2008/12,96500
53,6800,대우증권,2008/12,12800
54,240,한국타이어,2008/12,15300
55,270,기아차,2008/12,6550
56,12450,삼성테크윈,2008/12,28500
57,47050,대우인터내셔,2008/12,22700
58,100,유한양행,2008/12,220000
59,12750,에스원,2008/12,54000
60,1300,제일모직,2008/12,40200
61,1740,SK네트웍스,2008/12,8400
62,21240,웅진코웨이,2008/12,26650
63,4990,롯데제과,2008/12,1305000
64,28050,삼성엔지니어링,2008/12,43500
65,5940,우리투자증권,2008/12,12550
66,1230,동국제강,2008/12,26900
67,3450,현대증권,2008/12,9690
68,700,한진해운,2008/12,18100
69,11170,호남석유,2008/12,51700
70,210,대림산업,2008/12,44500
71,4370,농심,2008/12,244500
72,10120,LS산전,2008/12,49200
73,880,한화,2008/12,19250
74,69960,현대백화점,2008/12,63400
75,10130,고려아연,2008/12,73100
76,4800,효성,2008/12,38200
77,71050,한국금융지주,2008/12,23850
78,3690,코리안리,2008/12,10800
79,5300,롯데칠성,2008/12,957000
80,3240,태광산업,2008/12,1027000
81,1800,오리온,2008/12,182500
82,36570,엔씨소프트,2008/12,52600
83,1040,CJ,2008/12,40000
84,640,동아제약,2008/12,94500
85,670,영풍,2008/12,528000
86,4000,삼성정밀화학,2008/12,38450
87,25860,남해화학,2008/12,18400
88,8930,한미약품,2008/12,108500
89,67250,STX조선,2008/12,12450
90,5270,대구은행,2008/12,6700
91,1440,대한전선,2008/12,17700
92,30000,제일기획,2008/12,195000
93,5280,부산은행,2008/12,5820
94,2790,태평양,2008/12,105000
95,6280,녹십자,2008/12,93400
96,9830,한화석화,2008/12,6000
97,18880,한라공조,2008/12,7250
98,2990,금호산업,2008/12,12900
99,93050,LG패션,2008/12,21500
100,11810,STX,2008/12,16400
101,68870,LG생명과학,2008/12,39800
102,1430,세아베스틸,2008/12,16650
103,42100,현대오토넷,2008/12,2515
104,34120,SBS,2008/12,33100
105,1120,LG상사,2008/12,14600
106,10520,현대하이스코,2008/12,7450
107,11790,SKC,2008/12,15800
108,29530,신도리코,2008/12,54500
109,6120,SK케미칼,2008/12,26950
110,69620,대웅제약,2008/12,51900
111,7310,오뚜기,2008/12,144000
112,3000,부광약품,2008/12,17650
113,3300,한일시멘트,2008/12,65500
114,3410,쌍용양회,2008/12,6680
115,2020,코오롱,2008/12,24200
116,77970,STX엔진,2008/12,15950
117,69260,휴켐스,2008/12,21850
118,64420,케이피케미칼,2008/12,4490
119,17800,현대엘리베이,2008/12,65000
120,11780,금호석유,2008/12,18300
121,5180,빙그레,2008/12,43550
122,4150,한솔제지,2008/12,10300
123,19680,대교,2008/12,4910
124,3920,남양유업,2008/12,470500
125,2240,고려제강,2008/12,33100
126,3480,한진중공업홀딩스,2008/12,11850
127,480,조선내화,2008/12,77000
128,70,삼양사,2008/12,30900
129,3570,S&T중공업,2008/12,8780
130,84010,대한제강,2008/12,58800
131,73240,금호타이어,2008/12,4490
132,8000,웅진케미칼,2008/12,6010
133,7570,일양약품,2008/12,17300
134,3030,세아제강,2008/12,43500
135,16800,퍼시스,2008/12,20400
136,93370,후성,2008/12,2970
137,20,동화약품,2008/12,30900
138,140,하이트홀딩스,2008/12,16400
139,1130,대한제분,2008/12,113500
140,1520,동양메이저,2008/12,2735
141,1630,종근당,2008/12,15950
142,1680,대상,2008/12,5780
143,2000,한국유리,2008/12,20050
144,2030,아세아시멘트,2008/12,39450
145,2270,롯데삼강,2008/12,149000
146,2350,넥센타이어,2008/12,2030
147,3120,일성신약,2008/12,72000
148,3940,삼양제넥스,2008/12,68000
149,8320,한국기술산업,2008/12,2140
150,8730,율촌화학,2008/12,7040
151,9200,무림페이퍼,2008/12,9140
152,9720,전기초자,2008/12,22800
153,14830,유니드,2008/12,29200
154,16380,동부제철,2008/12,7130
155,20000,한섬,2008/12,7850
156,91090,세원셀론텍,2008/12,5850
157,3640,유니온스틸,2008/12,14400
158,5680,삼영전자,2008/12,8400
159,50,경방,2008/12,61000
160,9290,광동제약,2008/12,2670
161,8060,대덕전자,2008/12,3420
162,15860,일진홀딩스,2008/12,2640
163,6650,대한유화,2008/12,20250
164,990,동부하이텍,2008/12,3780
165,6380,카프로,2008/12,4260
166,17960,한국카본,2008/12,4800
167,2300,한국제지,2008/12,30400
168,1210,금호전기,2008/12,22800
169,25000,KPX케미칼,2008/12,33500
170,1370,FnC코오롱,2008/12,10550
171,230,일동제약,2008/12,25200
172,14820,동원시스템즈,2008/12,1110
173,11930,신성홀딩스,2008/12,5850
174,9440,KC코트렐,2008/12,6420
175,6390,현대시멘트,2008/12,13000
176,5740,크라운제과,2008/12,63800
177,4980,성신양회,2008/12,3980
178,4710,한솔LCD,2008/12,13000
179,4130,대덕GDS,2008/12,4950
180,3620,쌍용차,2008/12,960
181,3520,영진약품,2008/12,780
182,1940,KISCO홀딩스,2008/12,35400
183,1060,중외제약,2008/12,8870
184,6840,애경유화,2008/12,14150
185,64960,S&T대우,2008/12,8750
186,49770,동원F&B,2008/12,27300
187,27970,세하,2008/12,4100
188,25850,KPX화인케미칼,2008/12,33950
189,25540,한국단자,2008/12,10950
190,15590,대경기계,2008/12,1490
191,13570,동양기전,2008/12,2590
192,4560,BNG스틸,2008/12,4125
193,5810,풍산홀딩스,2008/12,9050
194,84870,베이직하우스,2008/12,1675
195,29460,케이씨텍,2008/12,2315
196,14990,인디에프,2008/12,1015
197,11400,케이씨오에너지,2008/12,315
198,42700,한미반도체,2008/12,2900
199,13240,셀런,2008/12,2110
0,5930,삼성전자,2009/12,799000
1,5490,POSCO,2009/12,618000
2,5380,현대차,2009/12,121000
3,105560,KB금융,2009/12,59700
4,15760,한국전력,2009/12,34100
5,55550,신한지주,2009/12,43200
6,66570,LG전자,2009/12,121500
7,12330,현대모비스,2009/12,171000
8,51910,LG화학,2009/12,228500
9,34220,LG디스플레이,2009/12,39250
10,17670,SK텔레콤,2009/12,169500
11,660,하이닉스,2009/12,23150
12,9540,현대중공업,2009/12,173500
13,3550,LG,2009/12,72600
14,53000,우리금융,2009/12,13850
15,96770,SK에너지,2009/12,117500
16,30200,KT,2009/12,39100
17,4170,신세계,2009/12,537000
18,23530,롯데쇼핑,2009/12,346000
19,810,삼성화재,2009/12,199500
20,4940,외환은행,2009/12,14500
21,35420,NHN,2009/12,192000
22,33780,KT&G,2009/12,64400
23,830,삼성물산,2009/12,56100
24,34020,두산중공업,2009/12,81100
25,9150,삼성전기,2009/12,107500
26,720,현대건설,2009/12,70900
27,270,기아차,2009/12,20050
28,24110,기업은행,2009/12,14000
29,4020,현대제철,2009/12,86500
30,29780,삼성카드,2009/12,57500
31,86790,하나금융지주,2009/12,32900
32,6400,삼성SDI,2009/12,148500
33,10950,S-Oil,2009/12,54000
34,6360,GS건설,2009/12,108500
35,10140,삼성중공업,2009/12,24200
36,90430,아모레퍼시픽,2009/12,934000
37,10060,OCI,2009/12,218500
38,12450,삼성테크윈,2009/12,90800
39,51900,LG생활건강,2009/12,291000
40,28050,삼성엔지니어링,2009/12,108000
41,16360,삼성증권,2009/12,63200
42,47040,대우건설,2009/12,12800
43,3600,SK,2009/12,89000
44,2380,KCC,2009/12,371500
45,3490,대한항공,2009/12,54900
46,240,한국타이어,2009/12,25500
47,10130,고려아연,2009/12,204000
48,6800,대우증권,2009/12,19750
49,36460,한국가스공사,2009/12,48600
50,6260,LS,2009/12,116000
51,35250,강원랜드,2009/12,16500
52,11200,현대상선,2009/12,26700
53,880,한화,2009/12,47800
54,42660,대우조선해양,2009/12,17500
55,47050,대우인터내셔널,2009/12,33100
56,11170,호남석유,2009/12,102500
57,36570,엔씨소프트,2009/12,149500
58,78930,GS,2009/12,33800
59,4800,효성,2009/12,85200
60,210,대림산업,2009/12,83200
61,10120,LS산전,2009/12,97000
62,21240,웅진코웨이,2009/12,38400
63,12630,현대산업,2009/12,37750
64,1300,제일모직,2009/12,56500
65,42670,두산인프라코어,2009/12,16350
66,37620,미래에셋증권,2009/12,65000
67,5280,부산은행,2009/12,13950
68,69960,현대백화점,2009/12,112500
69,1740,SK네트웍스,2009/12,10500
70,3450,현대증권,2009/12,14800
71,97950,CJ제일제당,2009/12,205500
72,150,두산,2009/12,95400
73,28670,STX팬오션,2009/12,11300
74,5940,우리투자증권,2009/12,16650
75,5270,대구은행,2009/12,17200
76,10620,현대미포조선,2009/12,103000
77,9830,한화석화,2009/12,13500
78,12750,에스원,2009/12,48500
79,4990,롯데제과,2009/12,1289000
80,1040,CJ,2009/12,62700
81,71050,한국금융지주,2009/12,33500
82,100,유한양행,2009/12,178000
83,1800,오리온,2009/12,289000
84,1230,동국제강,2009/12,27000
85,4370,농심,2009/12,249000
86,18880,한라공조,2009/12,13450
87,30000,제일기획,2009/12,315000
88,6120,SK케미칼,2009/12,66800
89,10520,현대하이스코,2009/12,16900
90,120,대한통운,2009/12,56700
91,640,동아제약,2009/12,128500
92,4000,삼성정밀화학,2009/12,47050
93,2790,태평양,2009/12,158000
94,8930,한미약품,2009/12,128000
95,6280,녹십자,2009/12,126000
96,1120,LG상사,2009/12,30250
97,670,영풍,2009/12,569000
98,97230,한진중공업,2009/12,22650
99,5300,롯데칠성,2009/12,843000
100,68870,LG생명과학,2009/12,62000
101,2020,코오롱,2009/12,43000
102,93050,LG패션,2009/12,31550
103,67250,STX조선해양,2009/12,12400
104,25860,남해화학,2009/12,18650
105,34120,SBS,2009/12,46100
106,11810,STX,2009/12,16800
107,1440,대한전선,2009/12,17950
108,3240,태광산업,2009/12,730000
109,64420,케이피케미칼,2009/12,7660
110,3410,쌍용양회,2009/12,9420
111,11790,SKC,2009/12,18950
112,140,하이트홀딩스,2009/12,28900
113,3300,한일시멘트,2009/12,80400
114,69260,휴켐스,2009/12,30400
115,2350,넥센타이어,2009/12,6760
116,16380,동부제철,2009/12,11750
117,1430,세아베스틸,2009/12,16500
118,77970,STX엔진,2009/12,19150
119,69620,대웅제약,2009/12,50100
120,19680,대교,2009/12,5930
121,11780,금호석유,2009/12,20650
122,29530,신도리코,2009/12,57300
123,3570,S&T중공업,2009/12,16400
124,8000,웅진케미칼,2009/12,1145
125,5180,빙그레,2009/12,51500
126,7310,오뚜기,2009/12,152000
127,2240,고려제강,2009/12,39100
128,4150,한솔제지,2009/12,11000
129,70,삼양사,2009/12,44600
130,7570,일양약품,2009/12,30600
131,3000,부광약품,2009/12,15050
132,17800,현대엘리베이,2009/12,58000
133,1210,금호전기,2009/12,55700
134,20000,한섬,2009/12,16100
135,2990,금호산업,2009/12,8330
136,6380,카프로,2009/12,9500
137,4490,세방전지,2009/12,25250
138,16800,퍼시스,2009/12,28500
139,3920,남양유업,2009/12,554000
140,1940,KISCO홀딩스,2009/12,78200
141,1630,종근당,2009/12,24650
142,9680,모토닉,2009/12,8490
143,84010,대한제강,2009/12,13150
144,6650,대한유화,2009/12,42250
145,3480,한진중공업홀딩스,2009/12,11500
146,8060,대덕전자,2009/12,6430
147,2270,롯데삼강,2009/12,248000
148,91090,세원셀론텍,2009/12,7620
149,64960,S&T대우,2009/12,29800
150,93370,후성,2009/12,3830
151,20,동화약품,2009/12,7580
152,50,경방,2009/12,128500
153,480,조선내화,2009/12,61800
154,700,한진해운홀딩스,2009/12,13700
155,990,동부하이텍,2009/12,7070
156,1130,대한제분,2009/12,137000
157,1520,동양메이저,2009/12,3565
158,1680,대상,2009/12,7950
159,2030,아세아시멘트,2009/12,55400
160,3030,세아제강,2009/12,36150
161,3640,유니온스틸,2009/12,22000
162,3940,삼양제넥스,2009/12,68900
163,4130,대덕GDS,2009/12,9930
164,5090,삼광유리,2009/12,44050
165,5680,삼영전자,2009/12,11650
166,7340,동아타이어,2009/12,8260
167,8730,율촌화학,2009/12,9150
168,9200,무림페이퍼,2009/12,10550
169,9720,전기초자,2009/12,27700
170,14820,동원시스템즈,2009/12,1705
171,14830,유니드,2009/12,38600
172,17960,한국카본,2009/12,7300
173,25000,KPX케미칼,2009/12,47500
174,25850,KPX화인케미칼,2009/12,60000
175,51310,성진지오텍,2009/12,7800
176,73240,금호타이어,2009/12,3605
177,85310,엔케이,2009/12,14200
178,230,일동제약,2009/12,32050
179,1060,중외제약,2009/12,18200
180,25540,한국단자,2009/12,18350
181,15590,대경기계,2009/12,3200
182,13570,동양기전,2009/12,4375
183,9580,동해펄프,2009/12,5500
184,1790,대한제당,2009/12,51000
185,2300,한국제지,2009/12,37000
186,2390,한독약품,2009/12,13000
187,3120,일성신약,2009/12,63400
188,3520,영진약품,2009/12,1230
189,4710,한솔LCD,2009/12,30300
190,5500,삼진제약,2009/12,12450
191,6390,현대시멘트,2009/12,17850
192,8320,한국기술산업,2009/12,1730
193,9290,광동제약,2009/12,3040
194,9440,KC코트렐,2009/12,8700
195,11930,신성홀딩스,2009/12,3990
196,11400,케이씨오에너지,2009/12,435
197,14990,인디에프,2009/12,1230
198,6840,애경유화,2009/12,16550
199,27970,세하,2009/12,3680
0,5930,삼성전자,2010/12,949000
1,5490,POSCO,2010/12,487000
2,5380,현대차,2010/12,173500
3,9540,현대중공업,2010/12,443000
4,12330,현대모비스,2010/12,284500
5,51910,LG화학,2010/12,391000
6,55550,신한지주,2010/12,52900
7,105560,KB금융,2010/12,60000
8,32830,삼성생명,2010/12,102500
9,270,기아차,2010/12,50600
10,15760,한국전력,2010/12,30200
11,96770,SK에너지,2010/12,194000
12,66570,LG전자,2010/12,118000
13,3550,LG,2010/12,87300
14,34220,LG디스플레이,2010/12,39800
15,660,하이닉스,2010/12,24000
16,17670,SK텔레콤,2010/12,173500
17,23530,롯데쇼핑,2010/12,473000
18,53000,우리금융,2010/12,15500
19,830,삼성물산,2010/12,78900
20,30200,KT,2010/12,46250
21,4170,신세계,2010/12,614000
22,35420,NHN,2010/12,227000
23,810,삼성화재,2010/12,225000
24,4020,현대제철,2010/12,124500
25,10950,S-Oil,2010/12,92500
26,24110,기업은행,2010/12,18750
27,10140,삼성중공업,2010/12,41200
28,9150,삼성전기,2010/12,124000
29,86790,하나금융지주,2010/12,43300
30,34020,두산중공업,2010/12,85800
31,33780,KT&G,2010/12,64700
32,11170,호남석유,2010/12,269000
33,720,현대건설,2010/12,72300
34,29780,삼성카드,2010/12,63000
35,6400,삼성SDI,2010/12,168000
36,10060,OCI,2010/12,330000
37,28050,삼성엔지니어링,2010/12,192000
38,4940,외환은행,2010/12,11800
39,42660,대우조선해양,2010/12,36350
40,90430,아모레퍼시픽,2010/12,1139000
41,3600,SK,2010/12,139500
42,78930,GS,2010/12,65200
43,51900,LG생활건강,2010/12,390000
44,35250,강원랜드,2010/12,27950
45,6360,GS건설,2010/12,116000
46,16360,삼성증권,2010/12,88100
47,86280,글로비스,2010/12,149000
48,1300,제일모직,2010/12,111000
49,12450,삼성테크윈,2010/12,103500
50,10130,고려아연,2010/12,276500
51,11200,현대상선,2010/12,38550
52,6800,대우증권,2010/12,26300
53,3490,대한항공,2010/12,69600
54,240,한국타이어,2010/12,31750
55,42670,두산인프라코어,2010/12,28000
56,36570,엔씨소프트,2010/12,208500
57,10620,현대미포조선,2010/12,224000
58,9830,한화케미칼,2010/12,31000
59,2380,KCC,2010/12,394500
60,47040,대우건설,2010/12,12850
61,210,대림산업,2010/12,117500
62,150,두산,2010/12,154000
63,36460,한국가스공사,2010/12,48500
64,32640,LG유플러스,2010/12,7170
65,4800,효성,2010/12,106000
66,47050,대우인터내셔널,2010/12,36150
67,880,한화,2010/12,46700
68,6260,LS,2010/12,106500
69,1740,SK네트웍스,2010/12,13350
70,69960,현대백화점,2010/12,139500
71,21240,웅진코웨이,2010/12,40300
72,5940,우리투자증권,2010/12,23600
73,97950,CJ제일제당,2010/12,217000
74,10120,LS산전,2010/12,90400
75,5280,부산은행,2010/12,14350
76,11070,LG이노텍,2010/12,134000
77,12630,현대산업,2010/12,34000
78,37620,미래에셋증권,2010/12,59900
79,71050,한국금융지주,2010/12,44650
80,3450,현대증권,2010/12,14900
81,28670,STX팬오션,2010/12,11450
82,1040,CJ,2010/12,78900
83,11780,금호석유,2010/12,90400
84,1800,오리온,2010/12,386000
85,1230,동국제강,2010/12,35100
86,120,대한통운,2010/12,94200
87,4990,롯데제과,2010/12,1508000
88,5270,대구은행,2010/12,15600
89,18880,한라공조,2010/12,20000
90,4000,삼성정밀화학,2010/12,82900
91,12750,에스원,2010/12,56000
92,10520,현대하이스코,2010/12,25150
93,100,유한양행,2010/12,173500
94,67250,STX조선해양,2010/12,25000
95,64420,케이피케미칼,2010/12,18150
96,97230,한진중공업,2010/12,37800
97,2790,태평양,2010/12,220000
98,670,영풍,2010/12,857000
99,30000,제일기획,2010/12,13850
100,1120,LG상사,2010/12,38650
101,640,동아제약,2010/12,123000
102,3240,태광산업,2010/12,1262000
103,6280,녹십자,2010/12,139000
104,11790,SKC,2010/12,38100
105,11810,STX,2010/12,28500
106,103140,풍산,2010/12,48000
107,6120,SK케미칼,2010/12,61800
108,1430,세아베스틸,2010/12,36900
109,4370,농심,2010/12,203500
110,103150,하이트맥주,2010/12,120500
111,17800,현대엘리베이,2010/12,168000
112,5300,롯데칠성,2010/12,960000
113,77970,STX엔진,2010/12,34700
114,1440,대한전선,2010/12,6380
115,93050,LG패션,2010/12,31350
116,68870,LG생명과학,2010/12,52600
117,25860,남해화학,2010/12,17700
118,700,한진해운홀딩스,2010/12,18500
119,2350,넥센타이어,2010/12,8400
120,108670,LG하우시스,2010/12,87200
121,69260,휴켐스,2010/12,19600
122,6380,카프로,2010/12,20450
123,3570,S&T중공업,2010/12,22850
124,70,삼양사,2010/12,69800
125,5180,빙그레,2010/12,56000
126,51310,성진지오텍,2010/12,15300
127,29530,신도리코,2010/12,54400
128,8000,웅진케미칼,2010/12,1205
129,140,하이트홀딩스,2010/12,20200
130,69620,대웅제약,2010/12,47900
131,2240,고려제강,2010/12,37000
132,3300,한일시멘트,2010/12,60000
133,3410,쌍용양회,2010/12,6740
134,3920,남양유업,2010/12,695000
135,4150,한솔제지,2010/12,10600
136,4490,세방전지,2010/12,32800
137,4710,한솔테크닉스,2010/12,61500
138,6650,대한유화,2010/12,82100
139,16380,동부제철,2010/12,9970
140,19680,대교,2010/12,6000
141,20000,한섬,2010/12,18300
142,34120,SBS,2010/12,28450
143,990,동부하이텍,2010/12,10800
144,2020,코오롱,2010/12,33100
145,3000,부광약품,2010/12,13350
146,3480,한진중공업홀딩스,2010/12,14950
147,7310,오뚜기,2010/12,130000
148,7570,일양약품,2010/12,25600
149,103590,일진전기,2010/12,10400
