회사명,거래소코드,회계년도,당기순이익(순손실)(천원),영업이익(손실)(천원),매출액(영업수익)(*)(천원)
롯데에너지머티리얼즈(주),020150,2021/06,14652055,15812638,176802971
롯데에너지머티리얼즈(주),020150,2022/06,6928051,17583643,175138866
롯데웰푸드(주),280360,2018/06,10187018,25995545,783269753
롯데웰푸드(주),280360,2019/06,15522295,27085022,769359375
롯데웰푸드(주),280360,2020/06,29853393,37628301,754402902
롯데웰푸드(주),280360,2021/06,39300063,39956503,754824412
롯데웰푸드(주),280360,2022/06,15646469,22126538,728401878
롯데정밀화학(주),004000,2006/06,20048000,2742016,399209817
롯데정밀화학(주),004000,2007/06,19458999,9948864,425159446
롯데정밀화학(주),004000,2008/06,40564522,42742743,548571687
롯데정밀화학(주),004000,2009/06,55862549,50445949,524293063
롯데정밀화학(주),004000,2010/06,48443680,33026755,563908561
롯데정밀화학(주),004000,2011/06,49014223,33289819,660009679
롯데정밀화학(주),004000,2012/06,54342057,39912151,721060512
롯데정밀화학(주),004000,2013/06,6517502,-2938179,680150360
롯데정밀화학(주),004000,2014/06,29593909,-19727242,602221706
롯데정밀화학(주),004000,2015/06,44608033,6897440,570548497
롯데정밀화학(주),004000,2016/06,-47509400,3599123,578489212
롯데정밀화학(주),004000,2017/06,51809199,56166356,609223618
롯데정밀화학(주),004000,2018/06,110894852,123001931,691135309
롯데정밀화학(주),004000,2019/06,124506202,90477716,658010391
롯데정밀화학(주),004000,2020/06,119378790,84639471,642451027
롯데정밀화학(주),004000,2021/06,87068468,90597076,765656415
롯데정밀화학(주),004000,2022/06,269998995,241251224,1338770857
롯데지주(주),004990,2006/06,250477663,39418293,522330894
롯데지주(주),004990,2007/06,74404931,57546719,553678542
롯데지주(주),004990,2008/06,73215589,50736672,606119716
롯데지주(주),004990,2009/06,67286822,60408596,650867531
롯데지주(주),004990,2010/06,69463238,79247900,686446364
롯데지주(주),004990,2011/06,69653871,88768829,738646351
롯데지주(주),004990,2012/06,59887251,68836456,756956359
롯데지주(주),004990,2013/06,50747373,54258177,788478678
롯데지주(주),004990,2014/06,51044551,55491803,819585945
롯데지주(주),004990,2015/06,51523939,60804925,892849350
롯데지주(주),004990,2016/06,40199337,48406065,872363017
롯데지주(주),004990,2017/06,39489012,44394745,881359675
롯데지주(주),004990,2018/06,-146242225,115802096,177278491
롯데지주(주),004990,2019/06,207659133,232442677,306081611
롯데지주(주),004990,2020/06,7565057,164961828,223915482
롯데지주(주),004990,2021/06,67597741,113814631,173024329
롯데지주(주),004990,2022/06,164025187,164005004,261259978
롯데칠성음료(주),005300,2006/06,48041063,56995599,531089751
롯데칠성음료(주),005300,2007/06,34166686,36719228,550834990
롯데칠성음료(주),005300,2008/06,40155408,44645380,580305259
롯데칠성음료(주),005300,2009/06,38662645,41767428,607420456
롯데칠성음료(주),005300,2010/06,12566304,42466425,624515909
롯데칠성음료(주),005300,2011/06,40173872,62868273,705174123
롯데칠성음료(주),005300,2012/06,47965428,85134901,1001864141
롯데칠성음료(주),005300,2013/06,62639602,82434603,1009169805
롯데칠성음료(주),005300,2014/06,34194498,63737576,1044157426
롯데칠성음료(주),005300,2015/06,66700832,88181616,1090440598
롯데칠성음료(주),005300,2016/06,55325159,87263283,1116443038
롯데칠성음료(주),005300,2017/06,-32685673,51155779,1147400458
롯데칠성음료(주),005300,2018/06,3982139,31438379,1116481472
롯데칠성음료(주),005300,2019/06,-39542549,68458380,1205089769
롯데칠성음료(주),005300,2020/06,13821915,34735125,1062599981
롯데칠성음료(주),005300,2021/06,45778160,73547441,1130177356
롯데칠성음료(주),005300,2022/06,70717994,108983444,1291334218
롯데케미칼(주),011170,2006/06,135288187,98177191,1034890265
롯데케미칼(주),011170,2007/06,253051177,166369764,1127489052
롯데케미칼(주),011170,2008/06,171404164,129439477,1556616320
롯데케미칼(주),011170,2009/06,454110215,378411101,2689982734
롯데케미칼(주),011170,2010/06,436560393,462700694,3644901771
롯데케미칼(주),011170,2011/06,454311507,544395683,4221931438
롯데케미칼(주),011170,2012/06,188257501,172678599,4196516459
롯데케미칼(주),011170,2013/06,191132927,231228907,6288153830
롯데케미칼(주),011170,2014/06,120183944,150905398,5797549859
롯데케미칼(주),011170,2015/06,577975995,702756119,4386028422
롯데케미칼(주),011170,2016/06,597852688,868528928,3940394741
롯데케미칼(주),011170,2017/06,914549726,1214240618,5117542856
롯데케미칼(주),011170,2018/06,946069337,1058492254,5318507802
롯데케미칼(주),011170,2019/06,483168912,489914225,4710401302
롯데케미칼(주),011170,2020/06,60327452,-27023744,4589902919
롯데케미칼(주),011170,2021/06,651431013,783873980,6428742312
롯데케미칼(주),011170,2022/06,168224460,24629456,8455157815
메리츠증권(주),008560,2006/09,,,
메리츠증권(주),008560,2007/09,,,
메리츠증권(주),008560,2008/09,,,
메리츠증권(주),008560,2009/09,,,
메리츠증권(주),008560,2010/09,,,
메리츠증권(주),008560,2011/09,,,
메리츠증권(주),008560,2012/09,,,
메리츠증권(주),008560,2013/09,,,
메리츠증권(주),008560,2015/06,,,
메리츠증권(주),008560,2016/06,,,
메리츠증권(주),008560,2017/06,,,
메리츠증권(주),008560,2018/06,,,
메리츠증권(주),008560,2019/06,,,
메리츠증권(주),008560,2020/06,,,
메리츠증권(주),008560,2021/06,,,
메리츠증권(주),008560,2022/06,,,
명신산업(주),009900,2020/06,-7354528,-249390,66489715
명신산업(주),009900,2021/06,6078118,5119110,80911825
명신산업(주),009900,2022/06,11496435,8773617,79479753
미래에셋증권(주),006800,2006/09,,,
미래에셋증권(주),006800,2007/09,,,
미래에셋증권(주),006800,2008/09,,,
미래에셋증권(주),006800,2009/09,,,
미래에셋증권(주),006800,2010/09,,,
미래에셋증권(주),006800,2011/09,,,
미래에셋증권(주),006800,2012/09,,,
미래에셋증권(주),006800,2013/09,,,
미래에셋증권(주),006800,2015/06,,,
미래에셋증권(주),006800,2016/06,,,
미래에셋증권(주),006800,2017/06,,,
미래에셋증권(주),006800,2018/06,,,
미래에셋증권(주),006800,2019/06,,,
미래에셋증권(주),006800,2020/06,,,
미래에셋증권(주),006800,2021/06,,,
미래에셋증권(주),006800,2022/06,,,
삼성SDI(주),006400,2006/06,82927417,29167976,2504676888
삼성SDI(주),006400,2007/06,-215277486,-242688831,1729336573
삼성SDI(주),006400,2008/06,19018686,-106730824,2391289228
삼성SDI(주),006400,2009/06,115535580,-11303803,1582940903
삼성SDI(주),006400,2010/06,48635393,9169060,1898242893
삼성SDI(주),006400,2011/06,-37203747,16172281,2095285558
삼성SDI(주),006400,2012/06,27538548,-30214116,2439929834
삼성SDI(주),006400,2013/06,53513115,-37034295,2066637964
삼성SDI(주),006400,2014/06,54374817,-143923879,1703028639
삼성SDI(주),006400,2015/06,-379826006,-92176131,3350795389
삼성SDI(주),006400,2016/06,56214232,-827403350,2223057616
삼성SDI(주),006400,2017/06,-41322682,-108526357,2444162530
삼성SDI(주),006400,2018/06,181099757,125323122,3627501931
삼성SDI(주),006400,2019/06,148297845,172922894,3903712677
삼성SDI(주),006400,2020/06,62180676,59238653,4099783610
삼성SDI(주),006400,2021/06,240567272,266484212,5371818044
삼성SDI(주),006400,2022/06,364301315,444245899,7615145054
삼성물산(주),028260,2006/06,41456823,55582427,696451876
삼성물산(주),028260,2007/06,53815725,64902507,697528764
삼성물산(주),028260,2014/06,389540642,22819923,1531008802
삼성물산(주),028260,2015/06,22144524,-23797319,1547825711
삼성물산(주),028260,2016/06,-74013340,-287486820,9590049892
삼성물산(주),028260,2017/06,-909178908,267390565,10081417086
삼성물산(주),028260,2018/06,753751885,340282970,10424580153
삼성물산(주),028260,2019/06,267352976,305477003,10355867287
삼성물산(주),028260,2020/06,242616778,121840034,9304416209
삼성물산(주),028260,2021/06,923902971,223945224,9922098679
삼성물산(주),028260,2022/06,1022145168,429820974,13477451117
삼성바이오로직스(주),207940,2016/06,-75736584,-16853032,136288504
삼성바이오로직스(주),207940,2017/06,-55171971,-5075975,170865393
삼성바이오로직스(주),207940,2018/06,-66189870,33713873,256465237
삼성바이오로직스(주),207940,2019/06,-51861352,-38825366,203446944
삼성바이오로직스(주),207940,2020/06,109876905,143694800,514888308
삼성바이오로직스(주),207940,2021/06,191910232,240702969,672960049
삼성바이오로직스(주),207940,2022/06,243127307,348129948,1014962275
삼성생명보험(주),032830,2006/09,,,
삼성생명보험(주),032830,2007/09,,,
삼성생명보험(주),032830,2008/09,,,
삼성생명보험(주),032830,2009/09,,,
삼성생명보험(주),032830,2010/09,,,
삼성생명보험(주),032830,2011/09,,,
삼성생명보험(주),032830,2012/09,,,
삼성생명보험(주),032830,2013/09,,,
삼성생명보험(주),032830,2015/06,,,
삼성생명보험(주),032830,2016/06,,,
삼성생명보험(주),032830,2017/06,,,
삼성생명보험(주),032830,2018/06,,,
삼성생명보험(주),032830,2019/06,,,
삼성생명보험(주),032830,2020/06,,,
삼성생명보험(주),032830,2021/06,,,
삼성생명보험(주),032830,2022/06,,,
삼성에스디에스(주),018260,2006/06,100416472,118221107,952426951
삼성에스디에스(주),018260,2007/06,115486632,124836798,1004904292
삼성에스디에스(주),018260,2008/06,118819880,131027403,1195678193
삼성에스디에스(주),018260,2009/06,117045704,133464482,1139637840
삼성에스디에스(주),018260,2010/06,116054916,126027831,1610242497
삼성에스디에스(주),018260,2011/06,132870921,164422326,1851574144
삼성에스디에스(주),018260,2012/06,124785116,188149460,2089608558
삼성에스디에스(주),018260,2013/06,97655555,132616281,2202768027
삼성에스디에스(주),018260,2014/06,149970311,165063150,2330920497
삼성에스디에스(주),018260,2015/06,152023914,175637257,2186220390
삼성에스디에스(주),018260,2016/06,137634071,134091073,1949398811
삼성에스디에스(주),018260,2017/06,156391740,176086205,2187607900
삼성에스디에스(주),018260,2018/06,263077952,319678837,2470087983
삼성에스디에스(주),018260,2019/06,273372477,334310504,2610845257
삼성에스디에스(주),018260,2020/06,39533307,252114411,2229482494
삼성에스디에스(주),018260,2021/06,205688622,268266617,2426359989
삼성에스디에스(주),018260,2022/06,223388097,220214443,2596839845
삼성엔지니어링(주),028050,2006/06,59726180,68161329,738116760
삼성엔지니어링(주),028050,2007/06,77935518,62475841,900627893
삼성엔지니어링(주),028050,2008/06,98011028,61868253,1107671864
삼성엔지니어링(주),028050,2009/06,141360668,142894092,1620405093
삼성엔지니어링(주),028050,2010/06,176467941,209408130,1939600293
삼성엔지니어링(주),028050,2011/06,224128602,284449733,3533644230
삼성엔지니어링(주),028050,2012/06,315527014,403452152,4773335287
삼성엔지니어링(주),028050,2013/06,-57162349,-63183612,4385094359
삼성엔지니어링(주),028050,2014/06,5990248,94208970,3707020590
삼성엔지니어링(주),028050,2015/06,14882738,17309731,2825571856
삼성엔지니어링(주),028050,2016/06,85046197,54108779,2708767310
삼성엔지니어링(주),028050,2017/06,34527189,9882029,2472826096
삼성엔지니어링(주),028050,2018/06,-8924837,19103522,2180196029
삼성엔지니어링(주),028050,2019/06,75423717,125498200,2281257087
삼성엔지니어링(주),028050,2020/06,84197680,109448185,2592917659
삼성엔지니어링(주),028050,2021/06,121603616,163305384,2265446515
삼성엔지니어링(주),028050,2022/06,170401812,252741149,3226348825
삼성전기(주),009150,2006/06,45809581,-9494243,1151204256
삼성전기(주),009150,2007/06,24325277,-10817628,1197056317
삼성전기(주),009150,2008/06,13231993,22789637,1444085675
삼성전기(주),009150,2009/06,69546778,23289231,1553268682
삼성전기(주),009150,2010/06,259354743,133326692,1707592287
삼성전기(주),009150,2011/06,167119790,76191003,1939088750
삼성전기(주),009150,2012/06,330680759,150958789,2549930310
삼성전기(주),009150,2013/06,200077530,217252820,3267159663
삼성전기(주),009150,2014/06,-4445997,-52268959,2603724536
삼성전기(주),009150,2015/06,93738683,-28068574,2805560727
삼성전기(주),009150,2016/06,-18951234,-136144660,2490738596
삼성전기(주),009150,2017/06,24051163,-22526285,2500889921
삼성전기(주),009150,2018/06,123775798,108231064,2692609110
삼성전기(주),009150,2019/06,371636928,176958111,2589493028
삼성전기(주),009150,2020/06,130626719,147096119,2735889642
삼성전기(주),009150,2021/06,311320386,409007135,3164215856
삼성전기(주),009150,2022/06,495695778,527445886,3983467792
삼성전자(주),005930,2006/06,3393783000,3032025000,28067117000
삼성전자(주),005930,2007/06,3021725000,2093780000,29018885000
삼성전자(주),005930,2008/06,4329476000,4047808000,35246444000
삼성전자(주),005930,2009/06,2872716000,1211212000,39585861000
삼성전자(주),005930,2010/06,6322651000,6357086000,51770014000
삼성전자(주),005930,2011/06,4819481000,4838800000,55708562000
삼성전자(주),005930,2012/06,7621608000,7782717000,66485103000
삼성전자(주),005930,2013/06,9333829000,10808782000,77202308000
삼성전자(주),005930,2014/06,9419000000,11048958000,73173852000
삼성전자(주),005930,2015/06,6128344000,6824568000,64241514000
삼성전자(주),005930,2016/06,5228865000,6674191000,66052199000
삼성전자(주),005930,2017/06,11017491000,13603127000,76709333000
삼성전자(주),005930,2018/06,16530443000,22250502000,83921701000
삼성전자(주),005930,2019/06,7151797000,6694081000,75188069000
삼성전자(주),005930,2020/06,5828172000,7680317000,77992039000
삼성전자(주),005930,2021/06,13676794000,12164230000,90811024000
삼성전자(주),005930,2022/06,15843251000,19310709000,115365546000
삼성중공업(주),010140,2006/06,47467660,45264884,3062987797
삼성중공업(주),010140,2007/06,226099728,184144423,3902101768
삼성중공업(주),010140,2008/06,284070858,416224106,4998359873
삼성중공업(주),010140,2009/06,254858425,384370370,6007997520
삼성중공업(주),010140,2010/06,430533599,475518103,6365212672
삼성중공업(주),010140,2011/06,556763431,666127479,6652870318
삼성중공업(주),010140,2012/06,431907991,586735473,6866290626
삼성중공업(주),010140,2013/06,529392480,731267913,7666488862
삼성중공업(주),010140,2014/06,113308879,65614026,6451445747
삼성중공업(주),010140,2015/06,-1294863328,-1669624673,3915431119
삼성중공업(주),010140,2016/06,-109208371,-236931849,4975000199
삼성중공업(주),010140,2017/06,76748328,64408105,4443585583
삼성중공업(주),010140,2018/06,-223021950,-184315187,2385142529
삼성중공업(주),010140,2019/06,-410606080,-112321348,3074033110
삼성중공업(주),010140,2020/06,-894928045,-732140033,3496306041
삼성중공업(주),010140,2021/06,-958690345,-926138643,3246925156
삼성중공업(주),010140,2022/06,-337219222,-328380469,2874037779
삼성증권(주),016360,2006/09,,,
삼성증권(주),016360,2007/09,,,
삼성증권(주),016360,2008/09,,,
삼성증권(주),016360,2009/09,,,
삼성증권(주),016360,2010/09,,,
삼성증권(주),016360,2011/09,,,
삼성증권(주),016360,2012/09,,,
삼성증권(주),016360,2013/09,,,
삼성증권(주),016360,2015/06,,,
삼성증권(주),016360,2016/06,,,
삼성증권(주),016360,2017/06,,,
삼성증권(주),016360,2018/06,,,
삼성증권(주),016360,2019/06,,,
삼성증권(주),016360,2020/06,,,
삼성증권(주),016360,2021/06,,,
삼성증권(주),016360,2022/06,,,
삼성카드(주),029780,2006/06,,,
삼성카드(주),029780,2007/06,,,
삼성카드(주),029780,2008/06,,,
삼성카드(주),029780,2009/06,,,
삼성카드(주),029780,2010/06,,,
삼성카드(주),029780,2011/06,,,
삼성카드(주),029780,2012/06,,,
삼성카드(주),029780,2013/06,,,
삼성카드(주),029780,2014/06,,,
삼성카드(주),029780,2015/06,,,
삼성카드(주),029780,2016/06,,,
삼성카드(주),029780,2017/06,,,
삼성카드(주),029780,2018/06,,,
삼성카드(주),029780,2019/06,,,
삼성카드(주),029780,2020/06,,,
삼성카드(주),029780,2021/06,,,
삼성카드(주),029780,2022/06,,,
삼성화재해상보험(주),000810,2006/09,,,
삼성화재해상보험(주),000810,2007/09,,,
삼성화재해상보험(주),000810,2008/09,,,
삼성화재해상보험(주),000810,2009/09,,,
삼성화재해상보험(주),000810,2010/09,,,
삼성화재해상보험(주),000810,2011/09,,,
삼성화재해상보험(주),000810,2012/09,,,
삼성화재해상보험(주),000810,2013/09,,,
삼성화재해상보험(주),000810,2015/06,,,
삼성화재해상보험(주),000810,2016/06,,,
삼성화재해상보험(주),000810,2017/06,,,
삼성화재해상보험(주),000810,2018/06,,,
삼성화재해상보험(주),000810,2019/06,,,
삼성화재해상보험(주),000810,2020/06,,,
삼성화재해상보험(주),000810,2021/06,,,
삼성화재해상보험(주),000810,2022/06,,,
세방전지(주),004490,2006/06,6343233,9272756,140362028
세방전지(주),004490,2007/06,3231055,5464147,195923836
세방전지(주),004490,2008/06,36181046,52454359,303700199
세방전지(주),004490,2009/06,33448855,43916131,263561327
세방전지(주),004490,2010/06,41383454,55176408,377278167
세방전지(주),004490,2011/06,39168757,47578360,447905030
세방전지(주),004490,2012/06,53002152,67396026,418504038
세방전지(주),004490,2013/06,34627944,40442647,422019945
세방전지(주),004490,2014/06,24141978,35811351,450746439
세방전지(주),004490,2015/06,33732132,37969264,447259694
세방전지(주),004490,2016/06,30925376,37729916,453390547
세방전지(주),004490,2017/06,28074803,30043186,529524135
세방전지(주),004490,2018/06,38926375,41053620,570820900
세방전지(주),004490,2019/06,47801591,57001914,553438810
세방전지(주),004490,2020/06,39410912,41560642,523922358
세방전지(주),004490,2021/06,53602555,55451794,596384792
세방전지(주),004490,2022/06,27433360,33647159,631536528
신풍제약(주),019170,2006/06,7681278,11874292,76369782
신풍제약(주),019170,2007/06,5781333,11667350,80418428
신풍제약(주),019170,2008/06,7381072,15466660,89308065
신풍제약(주),019170,2009/06,8411666,13494289,100511135
신풍제약(주),019170,2010/06,15095852,23636639,112081645
신풍제약(주),019170,2011/06,14681913,22590281,113943707
신풍제약(주),019170,2012/06,5040157,11167253,104049778
신풍제약(주),019170,2013/06,-3940882,16019216,107217966
신풍제약(주),019170,2014/06,-665426,9567312,99680153
신풍제약(주),019170,2015/06,-1408211,1376973,93873903
신풍제약(주),019170,2016/06,2139216,2732807,92745516
신풍제약(주),019170,2017/06,4284622,7514010,92462993
신풍제약(주),019170,2018/06,719590,2225875,85229796
신풍제약(주),019170,2019/06,894621,1423340,87806856
신풍제약(주),019170,2020/06,2987543,3578432,95467575
신풍제약(주),019170,2021/06,-406645,-1677426,86732799
신풍제약(주),019170,2022/06,-10935049,-12092985,91654099
쌍용씨앤이(주),003410,2006/06,-19255467,-11301830,495029140
쌍용씨앤이(주),003410,2007/06,-30662097,-8697591,484502176
쌍용씨앤이(주),003410,2008/06,-48892813,-3742002,537947883
쌍용씨앤이(주),003410,2009/06,31704834,25068600,553574778
쌍용씨앤이(주),003410,2010/06,-6646904,17264285,504665517
쌍용씨앤이(주),003410,2011/06,-30630162,-23689303,519580426
쌍용씨앤이(주),003410,2012/06,-30055553,8846591,639233506
쌍용씨앤이(주),003410,2013/06,-27189173,18992879,678830931
쌍용씨앤이(주),003410,2014/06,31357507,47652604,666040390
쌍용씨앤이(주),003410,2015/06,60050079,66594692,685676983
쌍용씨앤이(주),003410,2016/06,62538769,81361831,674686849
쌍용씨앤이(주),003410,2017/06,262689071,85271029,521663552
쌍용씨앤이(주),003410,2018/06,80391967,55708123,469676088
쌍용씨앤이(주),003410,2019/06,89186733,75938436,506490282
쌍용씨앤이(주),003410,2020/06,100192794,95678639,462630331
쌍용씨앤이(주),003410,2021/06,112032471,79882680,506837888
쌍용씨앤이(주),003410,2022/06,53978614,21204601,572875908
씨에스윈드(주),112610,2014/06,17467099,17570315,83199132
씨에스윈드(주),112610,2015/06,19831278,26920325,83427131
씨에스윈드(주),112610,2016/06,3817349,-325365,112462462
씨에스윈드(주),112610,2017/06,8264393,5103160,80837904
씨에스윈드(주),112610,2018/06,5486056,4170640,143466064
씨에스윈드(주),112610,2019/06,-2181728,13399265,301804084
씨에스윈드(주),112610,2020/06,14563116,22363846,327202768
씨에스윈드(주),112610,2021/06,17573141,18242193,279907739
씨에스윈드(주),112610,2022/06,6680043,14586079,361283135
씨제이(주),001040,2006/06,128552483,94115144,1270095350
씨제이(주),001040,2007/06,21989761,116586987,1379274252
씨제이(주),001040,2008/06,24935015,40802487,64628709
씨제이(주),001040,2009/06,55699301,67929310,103969107
씨제이(주),001040,2010/06,181552506,193085301,234565423
씨제이(주),001040,2011/06,29562418,36036488,63683851
씨제이(주),001040,2012/06,33832229,49864162,73496029
씨제이(주),001040,2013/06,17263400,34742683,51582313
씨제이(주),001040,2014/06,26582070,32215373,56593475
씨제이(주),001040,2015/06,34650721,38945606,60280306
씨제이(주),001040,2016/06,44915884,53291460,76220936
씨제이(주),001040,2017/06,47137053,52855328,80176351
씨제이(주),001040,2018/06,23537402,58946158,84693787
씨제이(주),001040,2019/06,34981584,52924891,93828268
씨제이(주),001040,2020/06,53773765,59980093,92389114
씨제이(주),001040,2021/06,62164529,69458950,102319133
씨제이(주),001040,2022/06,96155162,103014882,143141360
씨제이대한통운(주),000120,2006/06,-372920555,30724664,587773000
씨제이대한통운(주),000120,2007/06,85677219,34050726,613953237
씨제이대한통운(주),000120,2008/06,47219293,32542239,764197822
씨제이대한통운(주),000120,2009/06,49281928,53542494,1094675703
씨제이대한통운(주),000120,2010/06,15865592,51623201,993423160
씨제이대한통운(주),000120,2011/06,26839797,49696463,1097985101
씨제이대한통운(주),000120,2012/06,49286661,61612823,1222589298
씨제이대한통운(주),000120,2013/06,16401662,24001881,1502122564
씨제이대한통운(주),000120,2014/06,11462861,43679167,1961945156
씨제이대한통운(주),000120,2015/06,3448672,59272093,2116094404
씨제이대한통운(주),000120,2016/06,20176774,73628567,2373851824
씨제이대한통운(주),000120,2017/06,25541678,74962114,2510037405
씨제이대한통운(주),000120,2018/06,51276080,51926540,2962060467
씨제이대한통운(주),000120,2019/06,-15156658,60505838,3182490544
씨제이대한통운(주),000120,2020/06,43038753,110524525,3342186944
씨제이대한통운(주),000120,2021/06,21439431,89815346,3628582017
씨제이대한통운(주),000120,2022/06,104832757,126014943,4018866043
씨제이제일제당(주),097950,2008/06,107444724,139080464,1662586439
씨제이제일제당(주),097950,2009/06,84719120,120654743,1903820692
씨제이제일제당(주),097950,2010/06,518014822,104635225,1905647150
씨제이제일제당(주),097950,2011/06,74187763,69778658,2187088764
씨제이제일제당(주),097950,2012/06,108294296,105153613,2301580808
씨제이제일제당(주),097950,2013/06,24501018,121718731,2224018778
씨제이제일제당(주),097950,2014/06,104702920,179008896,2181791356
씨제이제일제당(주),097950,2015/06,95072078,187419606,2236183922
씨제이제일제당(주),097950,2016/06,116209274,165242067,2385234273
씨제이제일제당(주),097950,2017/06,43219145,114075548,2600857249
씨제이제일제당(주),097950,2018/06,929923446,157449881,2941023536
씨제이제일제당(주),097950,2019/06,37046601,69552158,2973354578
씨제이제일제당(주),097950,2020/06,427258276,154669039,2896161464
씨제이제일제당(주),097950,2021/06,107193425,192458098,3224636253
씨제이제일제당(주),097950,2022/06,131858795,234654183,3785641570
아시아나항공(주),020560,2006/06,52921248,39115918,1639388489
아시아나항공(주),020560,2007/06,50125424,64198174,1723322299
아시아나항공(주),020560,2008/06,-15866400,16624601,2019523266
아시아나항공(주),020560,2009/06,-215137152,-249646467,1771226781
아시아나항공(주),020560,2010/06,104900679,292818820,2414550074
아시아나항공(주),020560,2011/06,79544838,136407895,2566191474
아시아나항공(주),020560,2012/06,-44055651,62511354,2721568207
아시아나항공(주),020560,2013/06,-120869677,-73691330,2664164140
아시아나항공(주),020560,2014/06,-67623033,-26862913,2690884917
아시아나항공(주),020560,2015/06,-75835078,-14007646,2555155422
아시아나항공(주),020560,2016/06,23704589,48746243,2565948299
아시아나항공(주),020560,2017/06,24389901,60393224,2741332064
아시아나항공(주),020560,2018/06,-77695774,80422108,2976509514
아시아나항공(주),020560,2019/06,-267395910,-118863306,2919853826
아시아나항공(주),020560,2020/06,-432880264,-93088573,1948053732
아시아나항공(주),020560,2021/06,-167037611,83677957,1716894898
아시아나항공(주),020560,2022/06,-55113536,388234056,2556590007
아이에스동서(주),010780,2006/06,5170904,6440038,76002131
아이에스동서(주),010780,2007/06,3759680,5059559,83660380
아이에스동서(주),010780,2008/06,4755771,7380588,98295391
아이에스동서(주),010780,2009/06,13350008,13248334,133481220
아이에스동서(주),010780,2010/06,5349162,8392290,161733122
아이에스동서(주),010780,2011/06,3936828,4413218,161230235
아이에스동서(주),010780,2012/06,9573257,14111344,239491054
아이에스동서(주),010780,2013/06,13392727,23372386,272472689
아이에스동서(주),010780,2014/06,22764572,33056112,334667604
아이에스동서(주),010780,2015/06,54239233,46811557,350902888
아이에스동서(주),010780,2016/06,102337707,132530521,691560806
아이에스동서(주),010780,2017/06,105122181,156936964,840659249
아이에스동서(주),010780,2018/06,183832902,248796139,934018176
아이에스동서(주),010780,2019/06,35589115,21169714,395906544
아이에스동서(주),010780,2020/06,24357211,69193426,396893539
아이에스동서(주),010780,2021/06,11673381,67135269,476036697
아이에스동서(주),010780,2022/06,131352830,169718293,938307241
에스디바이오센서(주),137310,2021/06,716736958,961370476,1910419838
에스디바이오센서(주),137310,2022/06,816407628,967701614,2126705178
에스엘(주),005850,2006/09,8770325,859583,132298440
에스엘(주),005850,2007/09,14098773,452093,134377405
에스엘(주),005850,2008/09,-13008539,3798595,159775340
에스엘(주),005850,2009/09,45538512,8766235,156635408
에스엘(주),005850,2010/09,44357481,10167596,239350054
에스엘(주),005850,2011/09,19900041,15287562,282073511
에스엘(주),005850,2013/06,25999820,6702563,271217693
에스엘(주),005850,2014/06,30716581,10374021,278433997
에스엘(주),005850,2015/06,47012841,16840166,282881521
에스엘(주),005850,2016/06,40083363,9481051,280130146
에스엘(주),005850,2017/06,120440698,22960222,357317742
에스엘(주),005850,2018/06,18859349,-2085724,331804920
에스엘(주),005850,2019/06,50865172,29091979,608035509
에스엘(주),005850,2020/06,46958423,42027244,750915181
에스엘(주),005850,2021/06,98847221,86714979,985519433
에스엘(주),005850,2022/06,103551838,105864574,1103736637
에스케이(주),034730,2006/06,121406808,60460462,443717775
에스케이(주),034730,2007/06,92893442,32276982,458554153
에스케이(주),034730,2008/06,70664131,41768617,520699186
에스케이(주),034730,2009/06,112925932,53251455,521611085
에스케이(주),034730,2010/06,156484583,66280402,649417060
에스케이(주),034730,2011/06,68291222,72577087,679368547
에스케이(주),034730,2012/06,64681723,69232866,676321749
에스케이(주),034730,2013/06,95428355,83859852,692391561
에스케이(주),034730,2014/06,182836756,105545954,968099848
에스케이(주),034730,2015/06,111019545,112449932,928003267
에스케이(주),034730,2016/06,589958000,705847000,1774219000
에스케이(주),034730,2017/06,623640000,735221000,1952062000
에스케이(주),034730,2018/06,894839000,883657000,1606853000
에스케이(주),034730,2019/06,1095741000,1298201000,2107603000
에스케이(주),034730,2020/06,1036258000,1095954000,1943032000
에스케이(주),034730,2021/06,1179225000,510748000,1367025000
에스케이(주),034730,2022/06,569758000,670191000,1694461000
에스케이네트웍스(주),001740,2006/06,201173005,216816801,7723429265
에스케이네트웍스(주),001740,2007/06,310871804,191227388,8304580717
에스케이네트웍스(주),001740,2008/06,132704412,254152984,10806950927
에스케이네트웍스(주),001740,2009/06,68897192,228645187,10153143278
에스케이네트웍스(주),001740,2010/06,80152402,111370218,11417261177
에스케이네트웍스(주),001740,2011/06,55227232,152609402,12672658172
에스케이네트웍스(주),001740,2012/06,70746825,119738303,12650088323
에스케이네트웍스(주),001740,2013/06,-151446844,28708446,11740158383
에스케이네트웍스(주),001740,2014/06,17325418,80021075,10646898560
에스케이네트웍스(주),001740,2015/06,18890848,64265833,9220026500
에스케이네트웍스(주),001740,2016/06,19445490,56792116,8737821443
에스케이네트웍스(주),001740,2017/06,-1504000,31694000,9302594000
에스케이네트웍스(주),001740,2018/06,-5268000,26882000,6162079000
에스케이네트웍스(주),001740,2019/06,-2586000,35613000,5525105000
에스케이네트웍스(주),001740,2020/06,39088000,-6736000,4118046000
에스케이네트웍스(주),001740,2021/06,72957000,-18979000,3937388000
에스케이네트웍스(주),001740,2022/06,20307000,6484000,3195606000
